"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2016-17","School","667","Gwinnett County","0294","Nesbit Elementary School","PK,KK,01,02,03,04,05",1242,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0295","Fort Daniel Elementary School","PK,KK,01,02,03,04,05",642,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0296","Sugar Hill Elementary School","PK,KK,01,02,03,04,05",1138,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0297","Hull Middle School","06,07,08",1251,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0298","M. H. Mason Elementary School","PK,KK,01,02,03,04,05",909,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0300","Susan Stripling Elementary School","PK,KK,01,02,03,04,05",884,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0304","Berkmar Middle School","06,07,08",1129,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0305","Ivy Creek Elementary School","PK,KK,01,02,03,04,05",1058,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0309","Rosebud Elementary School","PK,KK,01,02,03,04,05",1101,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0376","Gwin Oaks Elementary School","PK,KK,01,02,03,04,05",1012,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0380","Dacula Middle School","06,07,08",1615,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0382","Arcado Elementary School","PK,KK,01,02,03,04,05",1017,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0388","Gwinnett InterVention Education (GIVE) Center East","06,07,08,09,10,11,12",297,"92","Too Few Students","Too Few Students","Too Few Students","Too Few Students","47","51","30","33","Too Few Students","Too Few Students","12","13","69","75","23","25"
"2016-17","School","667","Gwinnett County","0389","Cedar Hill Elementary School","PK,KK,01,02,03,04,05",1050,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0391","Pharr Elementary School","PK,KK,01,02,03,04,05",625,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0394","Simonton Elementary School","PK,KK,01,02,03,04,05",831,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0395","Jackson Elementary School","PK,KK,01,02,03,04,05",1609,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0397","Magill Elementary School","PK,KK,01,02,03,04,05",1141,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0398","Partee Elementary School","PK,KK,01,02,03,04,05",738,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0400","Riverside Elementary School","KK,01,02,03,04,05",994,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0405","Glenn C. Jones Middle School","06,07,08",939,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0409","Puckett's Mill Elementary School","PK,KK,01,02,03,04,05",901,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0494","Simpson Elementary School","PK,KK,01,02,03,04,05",843,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0495","Kanoheda Elementary School","PK,KK,01,02,03,04,05",866,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0497","McConnell Middle School","06,07,08",1841,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0498","Taylor Elementary School","PK,KK,01,02,03,04,05",900,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0505","Sycamore Elementary School","PK,KK,01,02,03,04,05",741,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0509","Trip Elementary School","PK,KK,01,02,03,04,05",1059,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0605","W. J. Cooper Elementary School","PK,KK,01,02,03,04,05",1293,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0608","Patrick Elementary School","PK,KK,01,02,03,04,05",765,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0705","Parsons Elementary School","PK,KK,01,02,03,04,05",750,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0708","Oakland Meadow School","PK,KK,02,03,04,05,06,07,09,10,11,12",53,"22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","64","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","0805","Peachtree Ridge High School","09,10,11,12",3260,"101","17","17","Too Few Students","Too Few Students","31","31","32","32","Too Few Students","Too Few Students","17","17","61","60","40","40"
"2016-17","School","667","Gwinnett County","0905","Duluth Middle School","06,07,08",1377,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1005","Alcova Elementary School","PK,KK,01,02,03,04,05",1281,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1010","Bay Creek Middle School","06,07,08",1182,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1012","Grace Snell Middle School","06,07,08",1209,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1013","Ferguson Elementary School","PK,KK,01,02,03,04,05",896,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1014","Roberts Elementary School","PK,KK,01,02,03,04,05",790,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1015","Jenkins Elementary School","PK,KK,01,02,03,04,05",1000,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1016","Anderson-Livsey Elementary School","PK,KK,01,02,03,04,05",806,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1017","Burnette Elementary School","PK,KK,01,02,03,04,05",689,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1018","Lanier High School","09,10,11,12",1800,"65","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","23","24","37","Too Few Students","Too Few Students","23","35","47","72","18","28"
"2016-17","School","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","09,10,11,12",979,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1020","New Life Academy of Excellence Duluth","KK,01,02,03,04,05,06,07,08",604,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1050","Berkmar High School","09,10,11,12",2888,"450","15","3","Too Few Students","Too Few Students","121","27","294","65","Too Few Students","Too Few Students","11","2","247","55","203","45"
"2016-17","School","667","Gwinnett County","1052","Dyer Elementary School","PK,KK,01,02,03,04,05",854,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1056","Lilburn Middle School","06,07,08",1609,"37","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","28","76","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","68","12","32"
"2016-17","School","667","Gwinnett County","1058","Rockbridge Elementary School","PK,KK,01,02,03,04,05",1355,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1105","J. A. Alford Elementary","PK,KK,01,02,03,04,05",940,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1110","Starling Elementary School","PK,KK,01,02,03,04,05",990,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1112","Moore Middle School","06,07,08",969,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1114","Gwinnett Intervention Education Center (GIVE) West","06,07,08,09,10,11,12",211,"94","Too Few Students","Too Few Students","Too Few Students","Too Few Students","37","39","42","45","Too Few Students","Too Few Students","12","13","76","81","18","19"
"2016-17","School","667","Gwinnett County","1115","Northbrook Middle School","06,07,08",1064,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1205","Duncan Creek Elementary","PK,KK,01,02,03,04,05",1195,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1210","Couch Middle School","06,07,08",1021,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1214","Gwinnett Online Campus","04,05,06,07,08,09,10,11,12",445,"86","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","29","19","22","Too Few Students","Too Few Students","36","42","43","50","43","50"
"2016-17","School","667","Gwinnett County","1215","North Metro Academy of Performing Arts","KK,01,02,03,04,05,06,07,08",389,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1305","Margaret Winn Holt Elementary School","PK,KK,01,02,03,04,05",1121,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1310","White Oak Elementary School","PK,KK,01,02,03,04,05",786,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1405","Level Creek Elementary School","PK,KK,01,02,03,04,05",910,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1410","Mountain View High School","09,10,11,12",2404,"112","Too Few Students","Too Few Students","Too Few Students","Too Few Students","38","34","34","30","Too Few Students","Too Few Students","29","26","71","63","41","37"
"2016-17","School","667","Gwinnett County","1505","Louise Radloff Middle School","06,07,08",1388,"27","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","63","Too Few Students","Too Few Students","Too Few Students","Too Few Students","22","82","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1510","North Gwinnett Middle School","06,07,08",2254,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1605","Charles Brant Chesney Elementary School","KK,01,02,03,04,05",1217,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1610","Twin Rivers Middle School","06,07,08",2007,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1710","Archer High School","09,10,11,12",2682,"122","Too Few Students","Too Few Students","Too Few Students","Too Few Students","62","51","20","16","Too Few Students","Too Few Students","36","30","81","66","41","34"
"2016-17","School","667","Gwinnett County","1810","Woodward Mill Elementary School","PK,KK,01,02,03,04,05",1027,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1811","Baggett Elementary School","PK,KK,01,02,03,04,05",1174,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1812","Graves Elementary School","PK,KK,01,02,03,04,05",1299,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1813","Jordan Middle School","06,07,08",948,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1814","Discovery High School","09,10,11,12",2656,"155","Too Few Students","Too Few Students","Too Few Students","Too Few Students","48","31","81","52","Too Few Students","Too Few Students","12","8","102","66","53","34"
"2016-17","School","667","Gwinnett County","1815","Coleman Middle School","06,07,08",699,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1816","Baldwin Elementary","PK,KK,01,02,03,04,05",1081,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","1817","International Transition Center","09,10,11",9,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","2050","Bethesda Elementary School","PK,KK,01,02,03,04,05",1205,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","2052","Grayson Elementary School","PK,KK,01,02,03,04,05",875,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","2054","Harmony Elementary School","PK,KK,01,02,03,04,05",516,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","2056","Mountain Park Elementary School","PK,KK,01,02,03,04,05",574,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","2058","Snellville Middle School","06,07,08",911,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","2558","South Gwinnett High School","09,10,11,12",2542,"163","Too Few Students","Too Few Students","Too Few Students","Too Few Students","122","75","14","9","Too Few Students","Too Few Students","19","12","106","65","57","35"
"2016-17","School","667","Gwinnett County","3050","Britt Elementary School","PK,KK,01,02,03,04,05",634,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","3054","Harris Elementary School","KK,01,02,03,04,05",793,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","3550","Camp Creek Elementary School","PK,KK,01,02,03,04,05",1257,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","667","Gwinnett County","3750","Central Gwinnett High School","09,10,11,12",2188,"54","Too Few Students","Too Few Students","Too Few Students","Too Few Students","26","48","14","26","Too Few Students","Too Few Students","Too Few Students","Too Few Students","35","65","19","35"
"2016-17","School","667","Gwinnett County","4052","Dacula High School","09,10,11,12",2108,"168","Too Few Students","Too Few Students","Too Few Students","Too Few Students","85","51","32","19","Too Few Students","Too Few Students","36","21","110","66","58","35"
