"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2014-15","School","666","Greene County","0201","Union Point Elementary","KK,01,02,03,04,05,06,07,08",357,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","666","Greene County","0301","Greensboro Elementary","PK,KK,01,02,03,04,05",469,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","666","Greene County","0401","Greene County High School","09,10,11,12",503,"37","Too Few Students","Too Few Students","Too Few Students","Too Few Students","27","73","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","24","65","13","35"
"2014-15","District","666","Greene County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2193,"66","Too Few Students","Too Few Students","Too Few Students","Too Few Students","35","53","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","26","42","64","24","36"
"2014-15","School","667","Gwinnett County","0100","Rock Springs Elementary School","PK,KK,01,02,03,04,05",833,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0101","Grayson High School","09,10,11,12",2767,"132","Too Few Students","Too Few Students","Too Few Students","Too Few Students","85","64","16","12","Too Few Students","Too Few Students","23","17","89","67","43","33"
"2014-15","School","667","Gwinnett County","0103","Norcross High School","09,10,11,12",3738,"303","Too Few Students","Too Few Students","Too Few Students","Too Few Students","87","29","190","63","Too Few Students","Too Few Students","12","4","176","58","127","42"
"2014-15","School","667","Gwinnett County","0105","Mill Creek High School","09,10,11,12",3780,"116","Too Few Students","Too Few Students","Too Few Students","Too Few Students","30","26","29","25","Too Few Students","Too Few Students","50","43","73","63","43","37"
"2014-15","School","667","Gwinnett County","0108","Trickum Middle School","06,07,08",1987,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","79","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0109","Benefield Elementary School","PK,KK,01,02,03,04,05",1306,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0173","Centerville Elementary School","PK,KK,01,02,03,04,05",733,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0176","Parkview High School","09,10,11,12",2834,"151","17","11","Too Few Students","Too Few Students","41","27","45","30","Too Few Students","Too Few Students","42","28","88","58","63","42"
"2014-15","School","667","Gwinnett County","0180","Head Elementary School","PK,KK,01,02,03,04,05",536,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0182","Brookwood High School","09,10,11,12",3424,"89","11","12","Too Few Students","Too Few Students","31","35","24","27","Too Few Students","Too Few Students","19","21","56","63","33","37"
"2014-15","School","667","Gwinnett County","0184","Berkeley Lake Elementary School","PK,KK,01,02,03,04,05",1125,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0185","Shiloh High School","09,10,11,12",2238,"159","Too Few Students","Too Few Students","Too Few Students","Too Few Students","106","67","29","18","Too Few Students","Too Few Students","15","9","86","54","73","46"
"2014-15","School","667","Gwinnett County","0186","Pinckneyville Middle School","06,07,08",1306,"22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","55","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","73","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0187","Meadowcreek High School","09,10,11,12",3548,"380","17","5","Too Few Students","Too Few Students","95","25","250","66","Too Few Students","Too Few Students","10","3","238","63","142","37"
"2014-15","School","667","Gwinnett County","0188","Richards Middle School","06,07,08",1571,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0189","Phoenix High School","09,10,11,12",542,"235","Too Few Students","Too Few Students","Too Few Students","Too Few Students","73","31","114","49","Too Few Students","Too Few Students","30","13","118","50","117","50"
"2014-15","School","667","Gwinnett County","0190","Chattahoochee Elementary School","PK,KK,01,02,03,04,05",1226,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","60","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0191","Dacula Elementary School","PK,KK,01,02,03,04,05",1274,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0193","Walnut Grove Elementary School","PK,KK,01,02,03,04,05",886,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0194","Craig Elementary School","PK,KK,01,02,03,04,05",1032,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0195","Collins Hill High School","09,10,11,12",3148,"188","17","9","Too Few Students","Too Few Students","67","36","55","29","Too Few Students","Too Few Students","40","21","127","68","61","32"
"2014-15","School","667","Gwinnett County","0196","Harbins Elementary School","PK,KK,01,02,03,04,05",970,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0197","Creekland Middle School","06,07,08",2157,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0198","Alton C. Crews Middle School","06,07,08",1272,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0199","Meadowcreek Elementary School","PK,KK,01,02,03,04,05",1203,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0200","Freeman's Mill Elementary School","PK,KK,01,02,03,04,05",899,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0204","Frank N. Osborne Middle School","06,07,08",1639,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0205","Corley Elementary School","PK,KK,01,02,03,04,05",1399,"27","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","37","16","59","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","52","13","48"
"2014-15","School","667","Gwinnett County","0208","Mulberry Elementary School","PK,KK,01,02,03,04,05",585,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0209","Lanier Middle School","06,07,08",1353,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0210","Lovin Elementary School","PK,KK,01,02,03,04,05",870,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0275","Knight Elementary School","PK,KK,01,02,03,04,05",776,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0276","Sweetwater Middle School","06,07,08",1980,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","50","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","60","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0279","Five Forks Middle School","06,07,08",1065,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0280","Beaver Ridge Elementary School","PK,KK,01,02,03,04,05",1281,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0282","Annistown Elementary School","PK,KK,01,02,03,04,05",596,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0283","Shiloh Middle School","06,07,08",1844,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","68","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","53","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0285","Hopkins Elementary School","PK,KK,01,02,03,04,05",1964,"33","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","24","73","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","46","18","55"
"2014-15","School","667","Gwinnett County","0286","Brookwood Elementary School","PK,KK,01,02,03,04,05",1108,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0287","Norton Elementary School","PK,KK,01,02,03,04,05",1129,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","67","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","57","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0288","Minor Elementary School","PK,KK,01,02,03,04,05",1138,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0289","McKendree Elementary School","PK,KK,01,02,03,04,05",1084,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0291","Shiloh Elementary School","PK,KK,01,02,03,04,05",707,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0294","Nesbit Elementary School","PK,KK,01,02,03,04,05",2162,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0295","Fort Daniel Elementary School","PK,KK,01,02,03,04,05",657,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0296","Sugar Hill Elementary School","PK,KK,01,02,03,04,05",1200,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0297","Hull Middle School","06,07,08",1275,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0298","M. H. Mason Elementary School","PK,KK,01,02,03,04,05",893,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0300","Susan Stripling Elementary School","PK,KK,01,02,03,04,05",1225,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","59","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","65","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0304","Berkmar Middle School","06,07,08",1049,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","92","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0305","Ivy Creek Elementary School","PK,KK,01,02,03,04,05",904,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0309","Rosebud Elementary School","PK,KK,01,02,03,04,05",1083,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","65","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0376","Gwin Oaks Elementary School","PK,KK,01,02,03,04,05",1072,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0380","Dacula Middle School","06,07,08",1617,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0382","Arcado Elementary School","PK,KK,01,02,03,04,05",1177,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0388","Gwinnett InterVention Education (GIVE) Center East","06,07,08,09,10,11,12",224,"67","Too Few Students","Too Few Students","Too Few Students","Too Few Students","40","60","14","21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","46","69","21","31"
"2014-15","School","667","Gwinnett County","0389","Cedar Hill Elementary School","PK,KK,01,02,03,04,05",1334,"52","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","44","21","40","Too Few Students","Too Few Students","Too Few Students","Too Few Students","32","62","20","39"
"2014-15","School","667","Gwinnett County","0391","Pharr Elementary School","PK,KK,01,02,03,04,05",645,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0394","Simonton Elementary School","PK,KK,01,02,03,04,05",857,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0395","Jackson Elementary School","PK,KK,01,02,03,04,05",1651,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","63"
"2014-15","School","667","Gwinnett County","0397","Magill Elementary School","PK,KK,01,02,03,04,05",1202,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0398","Partee Elementary School","PK,KK,01,02,03,04,05",706,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0400","Riverside Elementary School","KK,01,02,03,04,05",1027,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0405","Glenn C. Jones Middle School","06,07,08",1362,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0409","Puckett's Mill Elementary School","PK,KK,01,02,03,04,05",1002,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0494","Simpson Elementary School","PK,KK,01,02,03,04,05",743,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0495","Kanoheda Elementary School","PK,KK,01,02,03,04,05",1051,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0497","McConnell Middle School","06,07,08",1666,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0498","Taylor Elementary School","PK,KK,01,02,03,04,05",919,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0505","Sycamore Elementary School","PK,KK,01,02,03,04,05",724,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","60","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","50","10","50"
"2014-15","School","667","Gwinnett County","0509","Trip Elementary School","PK,KK,01,02,03,04,05",929,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0605","W. J. Cooper Elementary School","PK,KK,01,02,03,04,05",1165,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","73","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0608","Patrick Elementary School","PK,KK,01,02,03,04,05",835,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0705","Parsons Elementary School","PK,KK,01,02,03,04,05",802,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","0708","Oakland Meadow School","PK,KK,02,03,04,05,06,07,09,10,11,12",142,"81","11","14","Too Few Students","Too Few Students","30","37","12","15","Too Few Students","Too Few Students","28","35","49","61","32","40"
"2014-15","School","667","Gwinnett County","0805","Peachtree Ridge High School","09,10,11,12",3211,"66","12","18","Too Few Students","Too Few Students","20","30","21","32","Too Few Students","Too Few Students","10","15","42","64","24","36"
"2014-15","School","667","Gwinnett County","0905","Duluth Middle School","06,07,08",2039,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","77","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","1005","Alcova Elementary School","PK,KK,01,02,03,04,05",1145,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","85","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","1010","Bay Creek Middle School","06,07,08",1079,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","1012","Grace Snell Middle School","06,07,08",1151,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","1013","Ferguson Elementary School","PK,KK,01,02,03,04,05",942,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","74","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","53","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","1014","Roberts Elementary School","PK,KK,01,02,03,04,05",818,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","1015","Jenkins Elementary School","PK,KK,01,02,03,04,05",1021,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","55","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","55","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","1016","Anderson-Livsey Elementary School","PK,KK,01,02,03,04,05",813,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","1017","Burnette Elementary School","PK,KK,01,02,03,04,05",700,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","667","Gwinnett County","1018","Lanier High School","09,10,11,12",1718,"48","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","21","14","29","Too Few Students","Too Few Students","22","46","27","56","21","44"
