sys_sch,SystemId,systemname,schoolname,SchoolId,grade,SingleScore,four_year_graduation_rate,CollegeEnrollment
631380,631,Clayton County,Kay R Pace Elementary School of the Arts,380,C,79.2,,
631381,631,Clayton County,7 Pillars Career Academy,381,,,,
6314050,631,Clayton County,Church Street Elementary School,4050,F,57.1,,
6314056,631,Clayton County,Lake City Elementary School,4056,C,74.3,,
6314058,631,Clayton County,Morrow High School,4058,D,62.90000000000001,80.800003,
6314060,631,Clayton County,Suder Elementary School,4060,C,72.40000000000001,,
6315052,631,Clayton County,Edmonds Elementary School,5052,C,70.7,,
6315054,631,Clayton County,Huie Elementary School,5054,F,45.1,,
6315056,631,Clayton County,William M. McGarrah Elementary School,5056,C,70.40000000000001,,
6315060,631,Clayton County,Swint Elementary School,5060,C,74.10000000000001,,
632101,632,Clinch County,Clinch County Elementary School,101,D,68.2,,
6321050,632,Clinch County,Clinch County High School,1050,B,80.40000000000001,88.800003,
632201,632,Clinch County,Clinch County Middle School,201,D,64.2,,
633101,633,Cobb County,Kennesaw Mountain High School,101,A,91.60000000000001,90.699997,
633102,633,Cobb County,Riverside Intermediate School,102,D,66.7,,
633103,633,Cobb County,Kell High School,103,C,79.80000000000001,89.300003,
633104,633,Cobb County,Bullard Elementary School,104,B,82.40000000000001,,
6331052,633,Cobb County,Belmont Hills Elementary School,1052,C,74.90000000000001,,
6331054,633,Cobb County,Campbell High School,1054,C,77.10000000000001,87,
6331056,633,Cobb County,East Cobb Middle School,1056,B,82.7,,
6331060,633,Cobb County,Garrett Middle School,1060,C,74.60000000000001,,
6331064,633,Cobb County,McEachern High School,1064,B,81.5,89.900002,
6331066,633,Cobb County,Norton Park Elementary School,1066,B,80.2,,
6331067,633,Cobb County,Powers Ferry Elementary School,1067,C,75.3,,
6331069,633,Cobb County,Wheeler High School,1069,B,88.80000000000001,86.699997,
633107,633,Cobb County,McCall Primary School,107,B,82.10000000000001,,
633109,633,Cobb County,Pickett's Mill Elementary,109,A,91.40000000000001,,
633114,633,Cobb County,East Side Elementary School,114,A,93.10000000000001,,
633117,633,Cobb County,Clarkdale Elementary School,117,C,77.80000000000001,,
633118,633,Cobb County,Mableton Elementary School,118,C,75.5,,
633173,633,Cobb County,Birney Elementary School,173,C,73.7,,
633175,633,Cobb County,Walton High School,175,A,96.30000000000001,96.900002,
633178,633,Cobb County,Mabry Middle School,178,A,91.7,,
633180,633,Cobb County,Still Elementary School,180,B,80.5,,
633181,633,Cobb County,Tritt Elementary School,181,A,90.2,,
633184,633,Cobb County,McCleskey Middle School,184,B,81,,
633185,633,Cobb County,Garrison Mill Elementary School,185,A,95.30000000000001,,
633187,633,Cobb County,Keheley Elementary School,187,C,72.2,,
633188,633,Cobb County,Pope High School,188,A,91.60000000000001,96.300003,
633189,633,Cobb County,Baker Elementary School,189,B,82.60000000000001,,
633190,633,Cobb County,Dowell Elementary School,190,C,75,,
633191,633,Cobb County,Varner Elementary School,191,C,74.7,,
633192,633,Cobb County,Harrison High School,192,A,96.30000000000001,97.199997,
633194,633,Cobb County,Hayes Elementary School,194,C,73.8,,
633197,633,Cobb County,Vaughan Elementary School,197,B,89.2,,
633198,633,Cobb County,Chalker Elementary School,198,B,87.90000000000001,,
633199,633,Cobb County,Nickajack Elementary School,199,B,81.7,,
633202,633,Cobb County,Lindley Middle School,202,D,63.90000000000001,,
633203,633,Cobb County,Kemp Elementary School,203,A,95.80000000000001,,
633204,633,Cobb County,Pitner Elementary School,204,B,81.7,,
6332050,633,Cobb County,Argyle Elementary School,2050,C,79.30000000000001,,
6332056,633,Cobb County,North Cobb High School,2056,B,84.60000000000001,88.900002,
6332062,633,Cobb County,King Springs Elementary School,2062,C,74.60000000000001,,
6332066,633,Cobb County,Osborne High School,2066,D,63.6,71.199997,
633207,633,Cobb County,Austell Elementary School,207,D,65.10000000000001,,
633209,633,Cobb County,Allatoona High School,209,A,91.80000000000001,92.099998,
633214,633,Cobb County,Smyrna Elementary School,214,C,74.7,,
6332560,633,Cobb County,Griffin Middle School,2560,C,78.5,,
633273,633,Cobb County,Kincaid Elementary School,273,A,92.2,,
633275,633,Cobb County,Dodgen Middle School,275,A,95.30000000000001,,
633278,633,Cobb County,Mount Bethel Elementary School,278,A,95.60000000000001,,
633280,633,Cobb County,Pine Mountain Middle School,280,C,79.40000000000001,,
633281,633,Cobb County,Dickerson Middle School,281,A,94.30000000000001,,
633287,633,Cobb County,Lewis Elementary School,287,C,78.40000000000001,,
633288,633,Cobb County,Mountain View Elementary School,288,A,98.60000000000001,,
633289,633,Cobb County,Addison Elementary School,289,B,88.7,,
633290,633,Cobb County,Campbell Middle School,290,C,72.10000000000001,,
633291,633,Cobb County,Shallowford Falls Elementary School,291,A,94.7,,
633292,633,Cobb County,Ford Elementary School,292,A,92.2,,
633294,633,Cobb County,Smitha Middle School,294,C,79.80000000000001,,
633297,633,Cobb County,Frey Elementary School,297,B,87.7,,
633298,633,Cobb County,Cheatham Hill Elementary School,298,B,84.2,,
633299,633,Cobb County,Durham Middle School,299,B,87.90000000000001,,
633302,633,Cobb County,Acworth Intermediate School,302,C,75.8,,
633304,633,Cobb County,Kennesaw Charter School,304,C,77.2,,
6333054,633,Cobb County,Clay Elementary School,3054,C,74.8,,
6333056,633,Cobb County,South Cobb High School,3056,B,80.40000000000001,76.199997,
6333058,633,Cobb County,Fair Oaks Elementary School,3058,C,70.2,,
6333060,633,Cobb County,Harmony-Leland Elementary School,3060,C,73.5,,
6333062,633,Cobb County,LaBelle Elementary School,3062,C,78.2,,
6333064,633,Cobb County,Milford Elementary School,3064,B,85.60000000000001,,
6333067,633,Cobb County,Russell Elementary School,3067,C,71.40000000000001,,
633307,633,Cobb County,Riverside Primary School,307,D,61.40000000000001,,
633309,633,Cobb County,Lindley 6th Grade Academy,309,C,77,,
6333556,633,Cobb County,Compton Elementary School,3556,C,78.30000000000001,,
633373,633,Cobb County,Sprayberry High School,373,B,83,89.400002,
633375,633,Cobb County,Murdock Elementary School,375,A,96.40000000000001,,
633378,633,Cobb County,Rocky Mount Elementary School,378,B,84.60000000000001,,
633381,633,Cobb County,Lassiter High School,381,A,96.2,97.400002,
633388,633,Cobb County,Davis Elementary School,388,B,83,,
633389,633,Cobb County,Simpson Middle School,389,A,95.90000000000001,,
633391,633,Cobb County,Nicholson Elementary School,391,C,71.5,,
633394,633,Cobb County,Hightower Trail Middle School,394,A,96.40000000000001,,
633397,633,Cobb County,Green Acres Elementary School,397,C,74.3,,
633398,633,Cobb County,Sanders Elementary School,398,C,77.40000000000001,,
633399,633,Cobb County,Blackwell Elementary School,399,C,77,,
633402,633,Cobb County,Hendricks Elementary School,402,C,79.60000000000001,,
633404,633,Cobb County,Kennesaw Elementary School,404,B,85.7,,
6334050,633,Cobb County,Awtrey Middle School,4050,C,76.60000000000001,,
6334056,633,Cobb County,Daniell Middle School,4056,B,86.30000000000001,,
6334066,633,Cobb County,Pebblebrook High School,4066,D,69.60000000000001,70.900002,
6334068,633,Cobb County,Teasley Elementary School,4068,B,82.30000000000001,,
633407,633,Cobb County,Barber Middle School,407,B,84.90000000000001,,
6334560,633,Cobb County,Hollydale Elementary School,4560,C,74.10000000000001,,
633475,633,Cobb County,Tapp Middle School,475,C,78.5,,
633478,633,Cobb County,Sope Creek Elementary School,478,A,94.5,,
633489,633,Cobb County,Powder Springs Elementary School,489,C,77.30000000000001,,
633491,633,Cobb County,Timber Ridge Elementary School,491,A,99.30000000000001,,
633499,633,Cobb County,Lost Mountain Middle School,499,A,90.80000000000001,,
633502,633,Cobb County,Cooper Middle School,502,B,84.90000000000001,,
633504,633,Cobb County,Big Shanty Elementary School,504,C,79.60000000000001,,
6335050,633,Cobb County,Bells Ferry Elementary School,5050,B,86.30000000000001,,
6335052,633,Cobb County,Brumby Elementary School,5052,D,68.90000000000001,,
6335056,633,Cobb County,Due West Elementary School,5056,A,92.60000000000001,,
6335058,633,Cobb County,Floyd Middle School,5058,C,71.90000000000001,,
6335067,633,Cobb County,Sedalia Park Elementary School,5067,C,76.5,,
6335068,633,Cobb County,Eastvalley Elementary School,5068,B,81.80000000000001,,
633507,633,Cobb County,McClure Middle School,507,B,88.10000000000001,,
633592,633,Cobb County,Bryant Elementary School,592,D,69.60000000000001,,
633602,633,Cobb County,Palmer Middle School,602,B,85.90000000000001,,
633607,633,Cobb County,Lovinggood Middle School,607,B,82.40000000000001,,
633707,633,Cobb County,Hillgrove High School,707,A,94.30000000000001,93.599998,
633808,633,Cobb County,Cobb Horizon High School,808,F,49.1,32.599998,
634100,634,Coffee County,Indian Creek Elementary,100,C,79.90000000000001,,
634102,634,Coffee County,Ambrose Elementary School ,102,B,84.40000000000001,,
634108,634,Coffee County,Coffee Middle School,108,C,75.3,,
634114,634,Coffee County,Wiregrass Regional College and Career Academy,114,C,74.60000000000001,82,
634182,634,Coffee County,Satilla Elementary School,182,C,74.7,,
634191,634,Coffee County,Broxton-Mary Hayes Elementary,191,C,73,,
634195,634,Coffee County,Coffee County High School,195,C,74.10000000000001,88.099998,
634282,634,Coffee County,Eastside Elementary School,282,C,75.3,,
634291,634,Coffee County,Nicholls Elementary School,291,B,85.80000000000001,,
6343052,634,Coffee County,West Green Elementary School,3052,C,73.60000000000001,,
634308,634,Coffee County,George Washington Carver Freshman Campus,308,C,78.60000000000001,,
6345050,634,Coffee County,Westside Elementary School,5050,D,68.5,,
635111,635,Colquitt County,Willie J. Williams Middle School,111,D,68.10000000000001,,
6351554,635,Colquitt County,Colquitt County High School,1554,D,64.5,88.599998,
635178,635,Colquitt County,Doerun Elementary School,178,F,56.5,,
635187,635,Colquitt County,Odom Elementary School,187,C,75.8,,
6352052,635,Colquitt County,Funston Elementary School,2052,C,73.40000000000001,,
6352056,635,Colquitt County,Wright Elementary School,2056,C,71.40000000000001,,
635278,635,Colquitt County,Norman Park Elementary School,278,C,71.5,,
6353050,635,Colquitt County,Stringfellow Elementary School,3050,D,64.40000000000001,,
6353052,635,Colquitt County,CA Gray Junior High School,3052,C,77.60000000000001,,
6353054,635,Colquitt County,Okapilco Elementary School,3054,F,56.5,,
6354050,635,Colquitt County,Cox Elementary School,4050,D,65.60000000000001,,
6354052,635,Colquitt County,Hamilton Elementary School,4052,B,84.30000000000001,,
6355054,635,Colquitt County,Sunset Elementary School,5054,D,68.90000000000001,,
636101,636,Columbia County,Greenbrier Middle School,101,B,81.2,,
636102,636,Columbia County,Lewiston Elementary School,102,B,89.40000000000001,,
636103,636,Columbia County,Grovetown Middle School,103,D,65.7,,
636106,636,Columbia County,River Ridge Elementary,106,A,97.7,,
636107,636,Columbia County,Evans Middle School,107,C,75.7,,
636108,636,Columbia County,Stallings Island Middle School,108,B,87.40000000000001,,
636112,636,Columbia County,Grovetown High School,112,C,76.90000000000001,89.099998,
636173,636,Columbia County,Westmont Elementary School,173,B,87.80000000000001,,
636183,636,Columbia County,Harlem High School,183,C,73.7,90.5,
636186,636,Columbia County,Evans Elementary School,186,B,87.40000000000001,,
636188,636,Columbia County,Blue Ridge Elementary School,188,B,80,,
636189,636,Columbia County,Lakeside High School,189,B,83.30000000000001,91.599998,
636190,636,Columbia County,Brookwood Elementary School,190,B,81.30000000000001,,
636192,636,Columbia County,Stevens Creek Elementary School,192,A,97,,
636193,636,Columbia County,Riverside Middle School,193,B,82.5,,
636194,636,Columbia County,Riverside Elementary School,194,A,90.2,,
636197,636,Columbia County,Greenbrier High School,197,B,87.5,98.699997,
6362050,636,Columbia County,Columbia Middle School,2050,C,71.2,,
6362052,636,Columbia County,Martinez Elementary School,2052,C,78.5,,
636208,636,Columbia County,Cedar Ridge Elementary School,208,C,79.30000000000001,,
636212,636,Columbia County,Baker Place Elementary,212,C,75.8,,
636283,636,Columbia County,Harlem Middle School,283,C,75.10000000000001,,
636290,636,Columbia County,Lakeside Middle School,290,D,64.2,,
636297,636,Columbia County,Greenbrier Elementary School,297,B,89.60000000000001,,
6363052,636,Columbia County,North Columbia Elementary School,3052,B,84.30000000000001,,
636397,636,Columbia County,Euchee Creek Elementary School,397,B,80.30000000000001,,
636398,636,Columbia County,Parkway Elementary School,398,A,90.40000000000001,,
6364050,636,Columbia County,Evans High School,4050,B,80.40000000000001,89.5,
6364052,636,Columbia County,North Harlem Elementary School,4052,C,75.90000000000001,,
6365050,636,Columbia County,Grovetown Elementary School,5050,C,73.90000000000001,,
6365052,636,Columbia County,South Columbia Elementary School,5052,B,81.80000000000001,,
637101,637,Cook County,Cook County Middle School,101,C,79.80000000000001,,
637104,637,Cook County,Cook Elementary School,104,D,69.7,,
637111,637,Cook County,Cook High School,111,C,71.5,88.300003,
637196,637,Cook County,Cook Primary School,196,C,76.5,,
638101,638,Coweta County,Arbor Springs Elementary,101,A,92.10000000000001,,
638103,638,Coweta County,Willis Road Elementary,103,B,87.2,,
6381050,638,Coweta County,Arnco-Sargent Elementary School,1050,C,70.7,,
6381054,638,Coweta County,Ruth Hill Elementary School,1054,B,83.90000000000001,,
6381056,638,Coweta County,Evans Middle School,1056,C,77.40000000000001,,
638106,638,Coweta County,Lee Middle School,106,A,91.7,,
638115,638,Coweta County,Brooks Elementary,115,A,95.10000000000001,,
638189,638,Coweta County,White Oak Elementary School,189,B,80.80000000000001,,
638191,638,Coweta County,Canongate Elementary School,191,A,93.80000000000001,,
638192,638,Coweta County,Newnan Crossing Elementary School,192,A,90.30000000000001,,
638195,638,Coweta County,Jefferson Parkway Elementary School,195,C,77.80000000000001,,
638196,638,Coweta County,Northgate High School,196,B,88.2,88.800003,
638199,638,Coweta County,Poplar Road Elementary School,199,C,70.3,,
638201,638,Coweta County,Welch Elementary School,201,C,76.2,,
638203,638,Coweta County,Glanton Elementary,203,C,78.30000000000001,,
6382050,638,Coweta County,Atkinson Elementary School,2050,D,65.60000000000001,,
6382052,638,Coweta County,Eastside Elementary School,2052,B,80.40000000000001,,
6382056,638,Coweta County,Northside Elementary School,2056,B,89.7,,
638289,638,Coweta County,East Coweta Middle School,289,C,79.80000000000001,,
638295,638,Coweta County,Thomas Crossroads Elementary School,295,B,83.10000000000001,,
638299,638,Coweta County,Madras Middle School,299,B,87.10000000000001,,
638301,638,Coweta County,Smokey Road Middle School,301,C,71,,
6383052,638,Coweta County,Elm Street Elementary School,3052,A,91.90000000000001,,
6383054,638,Coweta County,Moreland Elementary School,3054,B,82.60000000000001,,
638389,638,Coweta County,East Coweta High School,389,B,82.2,86,
638395,638,Coweta County,Arnall Middle School,395,B,89.80000000000001,,
6385054,638,Coweta County,Newnan High School,5054,B,81.5,86.599998,
6385056,638,Coweta County,Western Elementary School,5056,B,83.30000000000001,,
639192,639,Crawford County,Crawford County Elementary School,192,F,57.90000000000001,,
639193,639,Crawford County,Crawford County High School,193,D,65.3,67.699997,
639202,639,Crawford County,Crawford County Middle School,202,C,75,,
640115,640,Crisp County,Crisp County Primary School,115,D,69.60000000000001,,
640196,640,Crisp County,Crisp County High School,196,D,69.2,87.699997,
640197,640,Crisp County,Crisp County Middle School,197,C,75.8,,
6402052,640,Crisp County,Crisp County Elementary School,2052,D,67.2,,
641101,641,Dade County,Dade Elementary School,101,B,83.60000000000001,,
641195,641,Dade County,Dade County High School,195,C,77,80.699997,
641275,641,Dade County,Davis Elementary School,275,C,77.80000000000001,,
641295,641,Dade County,Dade Middle School,295,C,72,,
642103,642,Dawson County,Kilough Elementary School,103,C,79.90000000000001,,
642106,642,Dawson County,Dawson County Middle School,106,C,77.30000000000001,,
642109,642,Dawson County,Dawson County Junior High,109,D,68.60000000000001,,
642111,642,Dawson County,Riverview Elementary School,111,A,94.80000000000001,,
642189,642,Dawson County,Robinson Elementary School,189,C,77.60000000000001,,
642198,642,Dawson County,Dawson County High School ,198,C,75.7,95.800003,
642199,642,Dawson County,Black's Mill Elementary School,199,B,81.80000000000001,,
643105,643,Decatur County,West Bainbridge Elementary School,105,B,81.40000000000001,,
643116,643,Decatur County,New Beginning Learning Center,116,F,32.7,45.099998,
643191,643,Decatur County,Potter Street Elementary School,191,F,59,,
6432050,643,Decatur County,Bainbridge Middle School,2050,D,65,,
6432052,643,Decatur County,Hutto Middle School,2052,F,55.90000000000001,,
6433050,643,Decatur County,Bainbridge High School,3050,C,74.2,92.699997,
6433052,643,Decatur County,John Johnson Elementary School,3052,C,72.5,,
6434052,643,Decatur County,Jones-Wheat Elementary School,4052,C,71.3,,
644100,644,DeKalb County,Narvie Harris Elementary School,100,B,85.60000000000001,,
6441010,644,DeKalb County,DeKalb Academy of Technology and the Environment Charter School,1010,B,83.5,,
644102,644,DeKalb County,Wynbrooke Elementary School,102,B,86.2,,
644103,644,DeKalb County,"Martin Luther King, Jr. High School ",103,D,67.5,75.5,
644105,644,DeKalb County,Miller Grove High School,105,D,67.8,79.300003,
6441050,644,DeKalb County,DeKalb Elementary School of the Arts,1050,B,83.90000000000001,,
6441052,644,DeKalb County,Brockett Elementary School,1052,B,80.30000000000001,,
6441053,644,DeKalb County,Chapel Hill Elementary School,1053,C,73.60000000000001,,
6441054,644,DeKalb County,Columbia Elementary School,1054,D,62.5,,
6441055,644,DeKalb County,Dresden Elementary School,1055,C,73.90000000000001,,
6441056,644,DeKalb County,Evansdale Elementary School,1056,C,74.3,,
6441057,644,DeKalb County,McNair Middle School,1057,F,56,,
6441059,644,DeKalb County,Idlewood Elementary School,1059,B,80.2,,
6441061,644,DeKalb County,Livsey Elementary School,1061,A,91.30000000000001,,
644107,644,DeKalb County,Flat Rock Elementary School,107,F,58.2,,
6441070,644,DeKalb County,Tucker High School,1070,D,68,79.199997,
6441071,644,DeKalb County,Woodward Elementary School,1071,D,66.3,,
644108,644,DeKalb County,Princeton Elementary School,108,C,75.40000000000001,,
6441101,644,DeKalb County,Peachcrest Elementary School,1101,D,65.2,,
6441103,644,DeKalb County,Barack H. Obama Elementary Magnet School of Technology,1103,D,61.40000000000001,,
6441104,644,DeKalb County,John Robert Lewis Elementary School,1104,,,,
644113,644,DeKalb County,DeKalb Preparatory Academy Charter,113,D,69.2,,
644172,644,DeKalb County,Cedar Grove High School,172,D,62.90000000000001,74.800003,
644173,644,DeKalb County,Vanderlyn Elementary School,173,A,97.60000000000001,,
644175,644,DeKalb County,Austin Elementary School,175,A,99,,
644176,644,DeKalb County,Redan High School,176,D,63.8,73.5,
644181,644,DeKalb County,Eldridge L. Miller Elementary School,181,C,74.5,,
644188,644,DeKalb County,Panola Way Elementary School,188,D,61.6,,
644189,644,DeKalb County,Peachtree Middle School,189,D,65.2,,
644190,644,DeKalb County,Pine Ridge Elementary School,190,C,77.80000000000001,,
644191,644,DeKalb County,Browns Mill Elementary School,191,C,71.3,,
644193,644,DeKalb County,Chapel Hill Middle School,193,D,69.8,,
644197,644,DeKalb County,Marbut Elementary School,197,F,54,,
644200,644,DeKalb County,Cedar Grove Middle School,200,D,66,,
644201,644,DeKalb County,Freedom Middle School,201,C,72.60000000000001,,
644202,644,DeKalb County,Lithonia High School,202,D,63.8,75.5,
644203,644,DeKalb County,Lithonia Middle School,203,D,68.3,,
644205,644,DeKalb County,Redan Middle School,205,D,69.60000000000001,,
6442050,644,DeKalb County,Allgood Elementary School,2050,C,78.80000000000001,,
6442054,644,DeKalb County,Columbia High School,2054,F,57,65.800003,
6442055,644,DeKalb County,Druid Hills High School,2055,C,74.7,83.199997,
6442056,644,DeKalb County,Fernbank Elementary School,2056,B,86.10000000000001,,
6442058,644,DeKalb County,Henderson Mill Elementary School,2058,C,73.7,,
6442059,644,DeKalb County,Indian Creek Elementary School,2059,B,80.80000000000001,,
6442061,644,DeKalb County,McLendon Elementary School,2061,C,75.7,,
6442062,644,DeKalb County,Midvale Elementary School,2062,C,74.8,,
6442065,644,DeKalb County,Cary Reynolds Elementary School,2065,D,69.90000000000001,,
6442068,644,DeKalb County,Stone Mountain Elementary School,2068,D,63.90000000000001,,
644214,644,DeKalb County,Dunwoody Elementary School,214,A,90,,
644215,644,DeKalb County,Museum School Avondale Estates,215,C,78.90000000000001,,
644272,644,DeKalb County,Rockbridge Elementary School,272,C,75,,
644275,644,DeKalb County,Cedar Grove Elementary School,275,D,66.10000000000001,,
644276,644,DeKalb County,Stone Mountain High School,276,F,55.2,59,
644288,644,DeKalb County,Kittredge Magnet School,288,A,98.90000000000001,,
644290,644,DeKalb County,Sequoyah Middle School,290,D,60.8,,
644291,644,DeKalb County,Salem Middle School,291,D,63.40000000000001,,
644293,644,DeKalb County,Shadow Rock Elementary School,293,F,59.6,,
644297,644,DeKalb County,"Edward L. Bouie, Sr. Elementary School",297,B,85.80000000000001,,
644301,644,DeKalb County,Columbia Middle School,301,C,70.40000000000001,,
644305,644,DeKalb County,Oakview Elementary,305,F,58.8,,
6443050,644,DeKalb County,Ashford Park Elementary School,3050,C,76.60000000000001,,
6443051,644,DeKalb County,Briarlake Elementary School,3051,B,88.60000000000001,,
6443052,644,DeKalb County,Canby Lane Elementary School,3052,C,71.5,,
6443053,644,DeKalb County,Chesnut Elementary School,3053,A,94.90000000000001,,
6443055,644,DeKalb County,Dunaire Elementary School,3055,C,74.3,,
6443056,644,DeKalb County,Flat Shoals Elementary School,3056,F,52,,
6443057,644,DeKalb County,Hambrick Elementary School,3057,B,80.10000000000001,,
6443059,644,DeKalb County,Jolly Elementary School,3059,C,74.60000000000001,,
6443060,644,DeKalb County,Lakeside High School,3060,C,78.10000000000001,84.5,
6443063,644,DeKalb County,Oak Grove Elementary School,3063,A,91.5,,
6443064,644,DeKalb County,Pleasantdale Elementary School,3064,C,74.90000000000001,,
6443065,644,DeKalb County,Rock Chapel Elementary School,3065,C,75.8,,
6443067,644,DeKalb County,Smoke Rise Elementary School,3067,B,89.2,,
6443069,644,DeKalb County,Toney Elementary School,3069,F,58.1,,
6443070,644,DeKalb County,McNair High School,3070,D,60.90000000000001,70.800003,
644309,644,DeKalb County,Wadsworth Magnet School for High Achievers,309,A,98.30000000000001,,
644311,644,DeKalb County,Leadership Preparatory Academy,311,D,69.8,,
644314,644,DeKalb County,GLOBE Academy Charter School I,314,A,94.10000000000001,,
644315,644,DeKalb County,Tapestry Public Charter School,315,D,67.3,86.699997,
644375,644,DeKalb County,Fairington Elementary School,375,F,58.8,,
644397,644,DeKalb County,Stephenson Middle School,397,D,68.3,,
644399,644,DeKalb County,Robert Shaw Theme School,399,B,80.40000000000001,,
644401,644,DeKalb County,Mary McLeod Bethune Middle School,401,D,60.8,,
6444051,644,DeKalb County,Briar Vista Elementary School,4051,B,85.60000000000001,,
6444052,644,DeKalb County,Murphy Candler Elementary School,4052,D,63.40000000000001,,
6444053,644,DeKalb County,Clarkston High School,4053,D,67.7,60.900002,
6444054,644,DeKalb County,Cross Keys High School,4054,D,67.2,62.599998,
6444058,644,DeKalb County,Hightower Elementary School,4058,D,69.60000000000001,,
6444059,644,DeKalb County,Kelley Lake Elementary School,4059,C,74.40000000000001,,
644406,644,DeKalb County,Chamblee Middle School,406,A,92,,
6444060,644,DeKalb County,Laurel Ridge Elementary School,4060,B,84.7,,
6444062,644,DeKalb County,Montclair Elementary School,4062,D,60.1,,
6444063,644,DeKalb County,Oakcliff Elementary School,4063,B,81.7,,
6444064,644,DeKalb County,Rainbow Elementary School,4064,C,73.10000000000001,,
6444065,644,DeKalb County,Rowland Elementary School,4065,D,68.5,,
6444067,644,DeKalb County,Snapfinger Elementary School,4067,F,46.90000000000001,,
6444068,644,DeKalb County,Stoneview Elementary School,4068,D,65.2,,
6444069,644,DeKalb County,Towers High School,4069,D,65.8,71.400002,
644407,644,DeKalb County,Dekalb Early College Academy,407,A,97,98.599998,
644409,644,DeKalb County,Ronald E McNair Discover Learning Academy Elementary School,409,F,41.3,,
644410,644,DeKalb County,DeKalb School of the Arts,410,A,91.2,98.800003,
644475,644,DeKalb County,Bob Mathis Elementary School,475,C,77.30000000000001,,
644497,644,DeKalb County,Stephenson High School,497,D,68.40000000000001,77.699997,
644500,644,DeKalb County,DeKalb Alternative School,500,F,32.6,24.5,
6445016,644,DeKalb County,Coralwood Education Center,5016,,,,
644503,644,DeKalb County,East DeKalb Special Education Center,503,,,,
6445050,644,DeKalb County,Avondale Elementary School,5050,C,73,,
6445052,644,DeKalb County,Chamblee Charter High School,5052,B,84,76.900002,
6445055,644,DeKalb County,Dunwoody High School,5055,B,82.7,89,
6445057,644,DeKalb County,Hawthorne Elementary School,5057,C,73.5,,
6445058,644,DeKalb County,Huntley Hills Elementary School,5058,C,74.7,,
6445059,644,DeKalb County,Kingsley Elementary School,5059,C,76.60000000000001,,
644506,644,DeKalb County,Stone Mountain Middle School,506,D,61.40000000000001,,
6445062,644,DeKalb County,Montgomery Elementary School,5062,A,92.40000000000001,,
6445064,644,DeKalb County,Redan Elementary School,5064,D,61.7,,
6445065,644,DeKalb County,Sagamore Hills Elementary School,5065,B,83.60000000000001,,
6445067,644,DeKalb County,Southwest DeKalb High School,5067,D,67.8,84.199997,
644507,644,DeKalb County,The Champion Middle Theme School,507,B,81.40000000000001,,
644510,644,DeKalb County,Margaret Harris Comprehensive School,510,F,54.2,,
644575,644,DeKalb County,Stone Mill Elementary School,575,D,66.90000000000001,,
644597,644,DeKalb County,Miller Grove Middle School,597,F,56.6,,
644605,644,DeKalb County,Tucker Middle School,605,C,76.90000000000001,,
644610,644,DeKalb County,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",610,B,81.90000000000001,100,
644675,644,DeKalb County,Woodridge Elementary School,675,D,69.5,,
644705,644,DeKalb County,DeKalb PATH Academy Charter School,705,B,80.7,,
644797,644,DeKalb County,Henderson Middle School,797,C,78.80000000000001,,
644805,644,DeKalb County,International Community School,805,C,76.7,,
644810,644,DeKalb County,Elizabeth Andrews High School,810,F,42.5,13,
644897,644,DeKalb County,Druid Hills Middle School,897,C,79,,
645103,645,Dodge County,Dodge County High School,103,C,75.8,97.400002,
645180,645,Dodge County,Dodge County Middle School,180,C,71.7,,
645191,645,Dodge County,South Dodge Elementary School,191,F,59.1,,
645291,645,Dodge County,North Dodge Elementary School,291,C,71.40000000000001,,
645292,645,Dodge County,DAC (Dodge County Achievement Center),292,F,32.8,42.900002,
646104,646,Dooly County,Dooly County Elementary School,104,F,53.7,,
646182,646,Dooly County,Dooly County High School,182,F,50.3,84,
646204,646,Dooly County,Dooly County Middle School,204,C,70.40000000000001,,
646205,646,Dooly County,Dooly County Prep Academy,205,,,,
647101,647,Dougherty County,Albany Middle School,101,D,61,,
647102,647,Dougherty County,Live Oak Elementary School,102,D,67.8,,
647103,647,Dougherty County,Robert A. Cross Middle Magnet,103,A,94.5,,
647105,647,Dougherty County,Robert H Harvey Elementary School,105,F,50.2,,
6471058,647,Dougherty County,Monroe High School,1058,D,64.8,86.199997,
647106,647,Dougherty County,Radium Springs Middle School,106,F,48.90000000000001,,
647199,647,Dougherty County,Lamar Reese School of the Arts,199,D,66,,
647205,647,Dougherty County,Lincoln Elementary Magnet School,205,C,78.60000000000001,,
6472052,647,Dougherty County,Dougherty Comprehensive High School,2052,D,62.2,85.5,
6472058,647,Dougherty County,Morningside Elementary School,2058,D,62.90000000000001,,
647299,647,Dougherty County,Alice Coachman Elementary School,299,F,57.7,,
6473058,647,Dougherty County,Northside Elementary School,3058,D,63.8,,
6473062,647,Dougherty County,Turner Elementary School,3062,D,64.2,,
647399,647,Dougherty County,"Martin Luther King, Jr. Elementary School",399,F,45.90000000000001,,
6474054,647,Dougherty County,Lake Park Elementary School,4054,C,76.2,,
6474056,647,Dougherty County,Merry Acres Middle School,4056,D,64.60000000000001,,
6474060,647,Dougherty County,Sherwood Acres Elementary School,4060,C,75.5,,
6474062,647,Dougherty County,Westover High School,4062,C,75.3,88.800003,
6475056,647,Dougherty County,International Studies Elementary Charter School,5056,C,73.7,,
6475058,647,Dougherty County,Radium Springs Elementary School,5058,C,70.60000000000001,,
