"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2018-19","School","660","Fulton County","0215","Chattahoochee Hills Charter School","KK,01,02,03,04,05,06,07,08",524,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0273","S. L. Lewis Elementary School","PK,KK,01,02,03,04,05",608,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","70","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0275","Nolan Elementary School","PK,KK,01,02,03,04,05",697,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0276","Gullatt Elementary School","PK,KK,01,02,03,04,05",659,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0284","Holcomb Bridge Middle School","06,07,08",670,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0286","Ridgeview Charter School","06,07,08",1095,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0289","Woodland Middle School","06,07,08",865,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0291","Creekside High School","09,10,11,12",1787,"106","Too Few Students","Too Few Students","Too Few Students","Too Few Students","102","96","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","68","64","38","36"
"2018-19","School","660","Fulton County","0292","Palmetto Elementary School","PK,KK,01,02,03,04,05",394,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0295","Findley Oaks Elementary School","PK,KK,01,02,03,04,05",559,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0297","State Bridge Crossing Elementary School","PK,KK,01,02,03,04,05",731,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0298","Sweet Apple Elementary School","PK,KK,01,02,03,04,05",731,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0299","Manning Oaks Elementary School","PK,KK,01,02,03,04,05",875,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0301","Heritage Elementary School","PK,KK,01,02,03,04,05",445,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0302","Elkins Pointe Middle School","06,07,08",1032,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0303","Cogburn Woods Elementary School","PK,KK,01,02,03,04,05",860,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0305","Autrey Mill Middle School","06,07,08",1424,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0307","Georgia Baptist Children's Home and Family Ministries","04,06,07,08,09,10,12",20,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0373","Mountain Park Elementary School","PK,KK,01,02,03,04,05",798,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0383","McClarin High School","10,11,12",164,"51","Too Few Students","Too Few Students","Too Few Students","Too Few Students","49","96","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","28","55","23","45"
"2018-19","School","660","Fulton County","0384","Haynes Bridge Middle School","06,07,08",683,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0386","Independence High School","10,11,12",211,"98","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","12","57","58","Too Few Students","Too Few Students","26","27","63","64","35","36"
"2018-19","School","660","Fulton County","0390","Randolph Elementary School","PK,KK,01,02,03,04,05",523,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0391","Bear Creek Middle School","06,07,08",1224,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","79","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0392","Chattahoochee High School","09,10,11,12",1960,"28","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","46","22","79","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0397","River Eves Elementary School","PK,KK,01,02,03,04,05",631,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0398","Shakerag Elementary School","PK,KK,01,02,03,04,05",617,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0402","River Trail Middle School","06,07,08",1282,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0405","Wilson Creek Elementary School","PK,KK,01,02,03,04,05",798,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0406","Amana Academy School","KK,01,02,03,04,05,06,07,08",694,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0491","Medlock Bridge Elementary School","PK,KK,01,02,03,04,05",601,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0497","Webb Bridge Middle School","06,07,08",1186,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0501","Hamilton E. Holmes Elementary","PK,KK,01,02,03,04,05",641,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0503","Liberty Point Elementary School","PK,KK,01,02,03,04,05",683,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0505","Sandtown Middle School","06,07,08",894,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0591","Taylor Road Middle School","06,07,08",1358,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0597","Northwestern Middle School","06,07,08",1284,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0603","Sandy Springs Middle School","06,07,08",953,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0605","Hapeville Charter Middle School","06,07,08,09,10",467,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","79","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0691","Tri-Cities High School","09,10,11,12",1509,"88","Too Few Students","Too Few Students","Too Few Students","Too Few Students","62","71","24","27","Too Few Students","Too Few Students","Too Few Students","Too Few Students","58","66","30","34"
"2018-19","School","660","Fulton County","0701","Ocee Elementary School","PK,KK,01,02,03,04,05",695,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0702","Woodland Elementary School","PK,KK,01,02,03,04,05",1010,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0803","Paul D. West Middle School","06,07,08",838,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","85","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","95","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0909","Lake Forest Elementary","PK,KK,01,02,03,04,05",733,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","0910","Johns Creek High School","09,10,11,12",2127,"32","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","21","66","19","59","13","41"
"2018-19","School","660","Fulton County","1010","Cliftondale Elementary School","PK,KK,01,02,03,04,05",655,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","1050","Alpharetta Elementary School","PK,KK,01,02,03,04,05",515,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","1067","Roswell North Elementary School","PK,KK,01,02,03,04,05",825,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","1110","Langston Hughes High School","09,10,11,12",1952,"106","Too Few Students","Too Few Students","Too Few Students","Too Few Students","92","87","11","10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","81","76","25","24"
"2018-19","School","660","Fulton County","1210","Birmingham Falls Elementary School","PK,KK,01,02,03,04,05",717,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","1310","Ison Springs Elementary School","PK,KK,01,02,03,04,05",606,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","1312","Latin Grammar School","KK,01,02,03,04",330,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","1313","Latin College Prep","06,07,08",240,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","1315","College Park Elementary","PK,KK,01,02,03,04,05",714,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","96","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","63","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","1316","Vickery Mill Elementary","PK,KK,01,02,03,04,05",455,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","1317","Wolf Creek Elementary","PK,KK,01,02,03,04,05",707,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","1319","Fulton Academy of Science and Technology","KK,01,02,03,04,05,06,07,08",561,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","1320","Skyview High School","09,10,11,12",246,"83","Too Few Students","Too Few Students","Too Few Students","Too Few Students","72","87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","49","59","34","41"
"2018-19","School","660","Fulton County","1321","Wellspring Living","08,09,11",4,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","2058","Bethune Elementary School","PK,KK,01,02,03,04,05",570,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","2070","Campbell Elementary School","PK,KK,01,02,03,04,05",678,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","83","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","61","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","2550","Brookview Elementary School","PK,KK,01,02,03,04,05",460,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","79","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","3056","Heards Ferry Elementary School","PK,KK,01,02,03,04,05",748,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","3058","Lee Elementary School","PK,KK,01,02,03,04,05",446,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","3064","Parklane Elementary School","PK,KK,01,02,03,04,05",409,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","3066","Riverwood International Charter School","09,10,11,12",1738,"54","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","39","72","Too Few Students","Too Few Students","Too Few Students","Too Few Students","36","67","18","33"
"2018-19","School","660","Fulton County","4056","High Point Elementary School","PK,KK,01,02,03,04,05",677,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","4060","Mimosa Elementary School","PK,KK,01,02,03,04,05",724,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","4062","North Springs High School","09,10,11,12",1532,"27","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","59","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","70","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","4069","E. C. West Elementary School","PK,KK,01,02,03,04,05",783,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","5052","Conley Hills Elementary School","PK,KK,01,02,03,04,05",568,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","5060","Asa Hilliard Elementary School","PK,KK,01,02,03,04,05",537,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","81","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","62","Too Few Students","Too Few Students"
"2018-19","School","660","Fulton County","5069","Westlake High School","09,10,11,12",2073,"52","Too Few Students","Too Few Students","Too Few Students","Too Few Students","52","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","32","62","20","39"
"2018-19","District","660","Fulton County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",92334,"1914","45","2","Too Few Students","Too Few Students","1138","60","423","22","47","3","257","13","1255","66","659","34"
"2018-19","School","661","Gilmer County","0103","Mountain View Elementary","PK,KK,01,02,03,04",450,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","661","Gilmer County","0107","Clear Creek Middle School","07,08",625,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","661","Gilmer County","0112","Gilmer Middle school","05,06",675,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","661","Gilmer County","0113","Ellijay Primary School","PK,KK,01",441,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","61","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","61","Too Few Students","Too Few Students"
"2018-19","School","661","Gilmer County","0196","Gilmer High School","09,10,11,12",1233,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","661","Gilmer County","0212","Ellijay Elementary School","02,03,04",624,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","District","661","Gilmer County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",4048,"54","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","24","44","Too Few Students","Too Few Students","30","56","30","56","24","44"
"2018-19","School","662","Glascock County","0196","Glascock County Consolidated School","05,06,07,08,09,10,11,12",337,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","662","Glascock County","0197","Glascock County Elementary School","PK,KK,01,02,03,04",202,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","District","662","Glascock County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",539,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","100","11","92","Too Few Students","Too Few Students"
"2018-19","School","663","Glynn County","0106","Sterling Elementary School","PK,KK,01,02,03,04,05",771,"22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","50","11","50"
"2018-19","School","663","Glynn County","0107","Morningstar Treatment Services, Inc. Youth Estate","06,07,08,09,10,11,12",38,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","663","Glynn County","0112","Glynn Middle","06,07,08",847,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","663","Glynn County","0114","Jane Macon Middle","06,07,08",822,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
