LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,NUMBER_OF_GRADUATES,HOPE_ELIGIBLE,HOPE_ELIGIBLE_PCT
2017-18,714,Pike County,194,Pike County High School,252,134,53.17
2017-18,714,Pike County,296,Zebulon High School,29,TFS,6.9
2017-18,714,Pike County,ALL,All Schools,281,136,48.4
2017-18,715,Polk County,102,Rockmart High School,195,102,52.31
2017-18,715,Polk County,5050,Cedartown High School,234,147,62.82
2017-18,715,Polk County,ALL,All Schools,429,249,58.04
2017-18,716,Pulaski County,2050,Hawkinsville High School,78,29,37.18
2017-18,716,Pulaski County,ALL,All Schools,78,29,37.18
2017-18,717,Putnam County,114,Putnam County High School,169,59,34.91
2017-18,717,Putnam County,ALL,All Schools,169,59,34.91
2017-18,718,Quitman County,110,Quitman County High School,21,TFS,19.05
2017-18,718,Quitman County,ALL,All Schools,21,TFS,19.05
2017-18,719,Rabun County,177,Rabun County High School,139,65,46.76
2017-18,719,Rabun County,ALL,All Schools,139,65,46.76
2017-18,720,Randolph County,201,Randolph Clay High School,70,11,15.71
2017-18,720,Randolph County,ALL,All Schools,70,11,15.71
2017-18,721,Richmond County,100,Cross Creek High School,256,59,23.05
2017-18,721,Richmond County,213,Richmond County Technical Career Magnet School,103,47,45.63
2017-18,721,Richmond County,391,Alternative Education Center at Lamar,10,,
2017-18,721,Richmond County,392,Performance Learning Center,53,,
2017-18,721,Richmond County,1052,Butler High School,147,16,10.88
2017-18,721,Richmond County,2056,Hephzibah High School,208,54,25.96
2017-18,721,Richmond County,2574,Westside High School,161,39,24.22
2017-18,721,Richmond County,3054,Glenn Hills High School,152,14,9.21
2017-18,721,Richmond County,3556,Johnson Magnet,74,36,48.65
2017-18,721,Richmond County,3756,Josey High School,92,11,11.96
2017-18,721,Richmond County,4060,Academy of Richmond County High School,247,55,22.27
2017-18,721,Richmond County,4562,Davidson Magnet School,91,75,82.42
2017-18,721,Richmond County,5566,Laney High School,119,19,15.97
2017-18,721,Richmond County,ALL,All Schools,1713,425,24.81
2017-18,722,Rockdale County,176,Heritage High School,396,160,40.4
2017-18,722,Rockdale County,192,Salem High School,240,62,25.83
2017-18,722,Rockdale County,379,Alpha Academy,10,,
2017-18,722,Rockdale County,380,Rockdale Open Campus School,78,,
2017-18,722,Rockdale County,3052,Rockdale County High School,443,172,38.83
2017-18,722,Rockdale County,ALL,All Schools,1167,394,33.76
2017-18,723,Schley County,101,Schley Middle High School,112,68,60.71
2017-18,723,Schley County,ALL,All Schools,112,68,60.71
2017-18,724,Screven County,4052,Screven County High School,159,66,41.51
2017-18,724,Screven County,ALL,All Schools,159,66,41.51
2017-18,725,Seminole County,196,Seminole County Middle/High School,90,43,47.78
2017-18,725,Seminole County,ALL,All Schools,90,43,47.78
2017-18,726,Griffin-Spalding County,101,Spalding High School,290,131,45.17
2017-18,726,Griffin-Spalding County,187,Griffin High School,287,88,30.66
2017-18,726,Griffin-Spalding County,208,AZ Kelsey Academy,28,,
2017-18,726,Griffin-Spalding County,ALL,All Schools,605,219,36.2
2017-18,727,Stephens County,5050,Stephens County High School,255,129,50.59
2017-18,727,Stephens County,ALL,All Schools,255,129,50.59
2017-18,728,Stewart County,201,Stewart County High School,22,TFS,9.09
2017-18,728,Stewart County,ALL,All Schools,22,TFS,9.09
2017-18,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),268,76,28.36
2017-18,729,Sumter County,ALL,All Schools,268,76,28.36
2017-18,730,Talbot County,190,Central Elementary/High School,38,12,31.58
2017-18,730,Talbot County,ALL,All Schools,38,12,31.58
2017-18,731,Taliaferro County,102,Taliaferro County School,11,TFS,45.45
2017-18,731,Taliaferro County,ALL,All Schools,11,TFS,45.45
2017-18,732,Tattnall County,194,Tattnall County High School,208,91,43.75
2017-18,732,Tattnall County,ALL,All Schools,208,91,43.75
2017-18,733,Taylor County,201,Taylor County High School,91,45,49.45
2017-18,733,Taylor County,ALL,All Schools,91,45,49.45
2017-18,734,Telfair County,201,Telfair County High School,108,58,53.7
2017-18,734,Telfair County,202,Telfair Alternative Preparation School (TAPS),,,
2017-18,734,Telfair County,ALL,All Schools,112,58,51.79
2017-18,735,Terrell County,105,Terrell High School,87,21,24.14
2017-18,735,Terrell County,ALL,All Schools,87,21,24.14
2017-18,736,Thomas County,100,Bishop Hall Charter School,80,TFS,10
2017-18,736,Thomas County,191,Thomas County Central High School,316,112,35.44
2017-18,736,Thomas County,ALL,All Schools,396,120,30.3
2017-18,737,Tift County,199,Tift County High School,455,166,36.48
2017-18,737,Tift County,ALL,All Schools,455,166,36.48
2017-18,738,Toombs County,192,Toombs County High School,186,54,29.03
2017-18,738,Toombs County,ALL,All Schools,186,54,29.03
2017-18,739,Towns County,204,Towns County High School,85,44,51.76
2017-18,739,Towns County,ALL,All Schools,85,44,51.76
2017-18,740,Treutlen County,213,Treutlen Middle/High School,67,23,34.33
2017-18,740,Treutlen County,ALL,All Schools,67,23,34.33
2017-18,741,Troup County,201,Callaway High School,184,69,37.5
2017-18,741,Troup County,387,Troup County High School,275,126,45.82
2017-18,741,Troup County,1052,LaGrange High School,266,116,43.61
2017-18,741,Troup County,ALL,All Schools,725,311,42.9
2017-18,742,Turner County,3050,Turner County High School,93,31,33.33
2017-18,742,Turner County,ALL,All Schools,93,31,33.33
2017-18,743,Twiggs County,201,Twiggs County High School,66,26,39.39
2017-18,743,Twiggs County,ALL,All Schools,66,26,39.39
2017-18,744,Union County,101,Union County High School,193,110,56.99
2017-18,744,Union County,3050,Woody Gap High/Elementary School,,,
2017-18,744,Union County,ALL,All Schools,199,113,56.78
2017-18,745,Thomaston-Upson County,195,Upson-Lee High School,297,157,52.86
2017-18,745,Thomaston-Upson County,ALL,All Schools,297,157,52.86
2017-18,746,Walker County,190,Ridgeland High School,301,126,41.86
2017-18,746,Walker County,198,LaFayette High School,232,105,45.26
2017-18,746,Walker County,ALL,All Schools,533,231,43.34
2017-18,747,Walton County,111,Walnut Grove High School,296,174,58.78
2017-18,747,Walton County,199,Loganville High School,369,184,49.86
2017-18,747,Walton County,205,Monroe Area High School,195,80,41.03
2017-18,747,Walton County,ALL,All Schools,860,438,50.93
2017-18,748,Ware County,195,Ware County High School,340,151,44.41
2017-18,748,Ware County,ALL,All Schools,340,151,44.41
2017-18,749,Warren County,205,Warren County High School,29,10,34.48
2017-18,749,Warren County,ALL,All Schools,29,10,34.48
2017-18,750,Washington County,1052,Washington County High School,205,115,56.1
2017-18,750,Washington County,ALL,All Schools,205,115,56.1
2017-18,751,Wayne County,101,Wayne County High School,317,132,41.64
2017-18,751,Wayne County,ALL,All Schools,317,132,41.64
2017-18,752,Webster County,108,Webster County High School,18,TFS,50
2017-18,752,Webster County,ALL,All Schools,18,TFS,50
2017-18,753,Wheeler County,3052,Wheeler County High School,53,23,43.4
2017-18,753,Wheeler County,ALL,All Schools,53,23,43.4
2017-18,754,White County,105,White County High School,215,117,54.42
2017-18,754,White County,ALL,All Schools,215,117,54.42
2017-18,755,Whitfield County,112,Coahulla Creek High School,174,70,40.23
2017-18,755,Whitfield County,175,Northwest Whitfield County High School,284,158,55.63
2017-18,755,Whitfield County,212,Phoenix High School,80,,
2017-18,755,Whitfield County,275,Southeast Whitfield County High School,279,112,40.14
2017-18,755,Whitfield County,ALL,All Schools,817,340,41.62
2017-18,756,Wilcox County,201,Wilcox County High School,89,34,38.2
2017-18,756,Wilcox County,ALL,All Schools,89,34,38.2
2017-18,757,Wilkes County,110,Washington-Wilkes Comprehensive High School,99,33,33.33
2017-18,757,Wilkes County,ALL,All Schools,99,33,33.33
2017-18,758,Wilkinson County,3050,Wilkinson County High School,103,37,35.92
2017-18,758,Wilkinson County,ALL,All Schools,103,37,35.92
2017-18,759,Worth County,176,Worth County High School,185,84,45.41
2017-18,759,Worth County,197,Worth County Achievement Center,,,
2017-18,759,Worth County,ALL,All Schools,193,84,43.52
2017-18,761,Atlanta Public Schools,106,Early College High School at Carver,79,40,50.63
2017-18,761,Atlanta Public Schools,182,Mays High School,358,80,22.35
2017-18,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",229,74,32.31
2017-18,761,Atlanta Public Schools,192,North Atlanta High School,402,223,55.47
2017-18,761,Atlanta Public Schools,212,KIPP Atlanta Collegiate,149,57,38.26
2017-18,761,Atlanta Public Schools,306,School of Technology at Carver,36,TFS,13.89
2017-18,761,Atlanta Public Schools,315,Booker T. Washington High School,145,44,30.34
2017-18,761,Atlanta Public Schools,515,Charles Drew Charter School JA/SA,76,43,56.58
2017-18,761,Atlanta Public Schools,1409,Therrell High School,161,38,23.6
2017-18,761,Atlanta Public Schools,1410,Corretta Scott King Womens' Leadership Academy,39,TFS,20.51
2017-18,761,Atlanta Public Schools,1411,B.E.S.T Academy,51,TFS,17.65
2017-18,761,Atlanta Public Schools,1412,South Atlanta High School,145,22,15.17
2017-18,761,Atlanta Public Schools,1413,Carver High School,115,21,18.26
2017-18,761,Atlanta Public Schools,2664,Crim High School,33,,
2017-18,761,Atlanta Public Schools,4058,Douglass High School,156,32,20.51
2017-18,761,Atlanta Public Schools,4560,Grady High School,287,173,60.28
2017-18,761,Atlanta Public Schools,ALL,All Schools,2461,869,35.31
2017-18,763,Bremen City,201,Bremen High School,150,98,65.33
2017-18,763,Bremen City,ALL,All Schools,150,98,65.33
2017-18,764,Buford City,191,Buford High School,314,213,67.83
2017-18,764,Buford City,ALL,All Schools,314,213,67.83
2017-18,765,Calhoun City,3050,Calhoun High School,241,146,60.58
2017-18,765,Calhoun City,ALL,All Schools,241,146,60.58
2017-18,766,Carrollton City,1050,Carrollton High School,372,218,58.6
2017-18,766,Carrollton City,ALL,All Schools,372,218,58.6
2017-18,767,Cartersville City,2050,Cartersville High School,290,159,54.83
2017-18,767,Cartersville City,ALL,All Schools,290,159,54.83
2017-18,769,Chickamauga City,211,Gordon Lee High School,104,66,63.46
2017-18,769,Chickamauga City,ALL,All Schools,104,66,63.46
2017-18,771,Commerce City,112,Commerce High School,92,44,47.83
2017-18,771,Commerce City,ALL,All Schools,92,44,47.83
2017-18,772,Dalton Public Schools,110,Morris Innovative High School,67,,
2017-18,772,Dalton Public Schools,4050,Dalton High School,394,155,39.34
2017-18,772,Dalton Public Schools,ALL,All Schools,461,155,33.62
2017-18,773,Decatur City,3050,Decatur High School,278,177,63.67
2017-18,773,Decatur City,ALL,All Schools,278,177,63.67
2017-18,774,Dublin City,211,Dublin High School,110,32,29.09
2017-18,774,Dublin City,412,Moore Street Facility,33,,
2017-18,774,Dublin City,ALL,All Schools,143,32,22.38
2017-18,776,Gainesville City,3050,Gainesville High School,444,184,41.44
2017-18,776,Gainesville City,ALL,All Schools,444,184,41.44
2017-18,779,Jefferson City,174,Jefferson High School,253,155,61.26
2017-18,779,Jefferson City,ALL,All Schools,253,155,61.26
2017-18,781,Marietta City,101,Marietta High School,473,177,37.42
2017-18,781,Marietta City,ALL,All Schools,473,177,37.42
2017-18,7820108,State Charter Schools- Mountain Education Center School,108,Mountain Education Center School,316,57,18.04
2017-18,7820108,State Charter Schools- Mountain Education Center School,ALL,All Schools,316,57,18.04
2017-18,7820119,State Charter Schools- Provost Academy Georgia,119,Provost Academy Georgia,345,10,2.9
2017-18,7820119,State Charter Schools- Provost Academy Georgia,ALL,All Schools,345,10,2.9
2017-18,7820120,State Charter Schools- Georgia Cyber Academy,120,Georgia Cyber Academy,710,250,35.21
2017-18,7820120,State Charter Schools- Georgia Cyber Academy,ALL,All Schools,710,250,35.21
2017-18,7820412,State Charter Schools- Georgia Connections Academy,412,Georgia Connections Academy,339,116,34.22
2017-18,7820412,State Charter Schools- Georgia Connections Academy,ALL,All Schools,339,116,34.22
2017-18,7820613,State Charter Schools- Foothills Charter High School (Madison Campus),613,Foothills Charter High School (Madison Campus),171,16,9.36
2017-18,7820613,State Charter Schools- Foothills Charter High School (Madison Campus),ALL,All Schools,171,16,9.36
2017-18,7820618,State Charter Schools- Coastal Plains Charter High School - Candler Campus,618,Coastal Plains Charter High School - Candler Campus,54,TFS,14.81
2017-18,7820618,State Charter Schools- Coastal Plains Charter High School - Candler Campus,ALL,All Schools,54,TFS,14.81
2017-18,7830103,Commission Charter Schools- CCAT School,103,CCAT School,15,TFS,40
2017-18,7830103,Commission Charter Schools- CCAT School,ALL,All Schools,15,TFS,40
2017-18,7830210,Commission Charter Schools- Pataula Charter Academy,210,Pataula Charter Academy,30,23,76.67
2017-18,7830210,Commission Charter Schools- Pataula Charter Academy,ALL,All Schools,30,23,76.67
2017-18,7830310,Commission Charter Schools- Fulton Leadership Academy,310,Fulton Leadership Academy,18,TFS,44.44
2017-18,7830310,Commission Charter Schools- Fulton Leadership Academy,ALL,All Schools,18,TFS,44.44
2017-18,784,Pelham City,111,Pelham High School,114,36,31.58
2017-18,784,Pelham City,ALL,All Schools,114,36,31.58
2017-18,785,Rome City,193,Rome High School,365,138,37.81
2017-18,785,Rome City,ALL,All Schools,365,138,37.81
2017-18,786,Social Circle City,300,Social Circle High School,135,62,45.93
2017-18,786,Social Circle City,ALL,All Schools,135,62,45.93
2017-18,789,Thomasville City,4052,Thomasville High School,140,67,47.86
2017-18,789,Thomasville City,ALL,All Schools,140,67,47.86
2017-18,791,Trion City,301,Trion High School,100,61,61
2017-18,791,Trion City,ALL,All Schools,100,61,61
2017-18,792,Valdosta City,273,Valdosta High School,425,167,39.29
2017-18,792,Valdosta City,ALL,All Schools,425,167,39.29
2017-18,793,Vidalia City,273,Vidalia Comprehensive High School,170,85,50
2017-18,793,Vidalia City,ALL,All Schools,170,85,50
2017-18,799,State Schools,1894,Georgia Academy for the Blind,,,
2017-18,799,State Schools,ALL,All Schools,,,
2017-18,7991893,State Schools- Atlanta Area School for the Deaf,1893,Atlanta Area School for the Deaf,,,
2017-18,7991893,State Schools- Atlanta Area School for the Deaf,ALL,All Schools,,,
2017-18,7991895,State Schools- Georgia School for the Deaf,1895,Georgia School for the Deaf,,,
2017-18,7991895,State Schools- Georgia School for the Deaf,ALL,All Schools,,,
2017-18,891,Department of Juvenile Justice,104,Atlanta Youth Detention Center,,,
2017-18,891,Department of Juvenile Justice,298,Augusta Youth Development Campus,,,
2017-18,891,Department of Juvenile Justice,405,Muscogee Youth Development Center,,,
2017-18,891,Department of Juvenile Justice,598,Macon Youth Development Campus,,,
2017-18,891,Department of Juvenile Justice,898,Eastman Youth Development Campus,,,
2017-18,891,Department of Juvenile Justice,4199,Millegeville ITU,,,
2017-18,891,Department of Juvenile Justice,5001,Sumter Youth Development Campus,,,
2017-18,891,Department of Juvenile Justice,ALL,All Schools,,,
2017-18,ALL,All Systems,ALL,All Schools,111320,49183,44.18
