SCHOOL_YEAR,DETAIL_LEVEL,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBJECT_CODE,TOTAL_STUDENTS_TESTED,STUDENTS_WITH_LEXILE,LEXILE_ON_OR_ABOVE_MIDPOINT,NO_LEXILE_SCORE,AVG_LEXILE_SCORE
2019,School Level,657,Floyd County,107,Pepperell High School,9th Grade Literature and Composition,173,173,82,TFS,1125.2
2019,School Level,657,Floyd County,107,Pepperell High School,American Literature and Composition,206,206,112,TFS,1285.1
2019,School Level,657,Floyd County,111,Model High,9th Grade Literature and Composition,148,148,96,TFS,1227.7
2019,School Level,657,Floyd County,111,Model High,American Literature and Composition,186,186,138,TFS,1392.6
2019,School Level,657,Floyd County,203,Model Middle School,9th Grade Literature and Composition,39,39,39,TFS,1555.8
2019,School Level,657,Floyd County,273,Pepperell Middle School,9th Grade Literature and Composition,31,31,26,TFS,1404.4
2019,School Level,657,Floyd County,303,Armuchee Middle School,9th Grade Literature and Composition,23,23,23,TFS,1473.7
2019,School Level,657,Floyd County,401,Armuchee High School,9th Grade Literature and Composition,113,113,74,TFS,1251.3
2019,School Level,657,Floyd County,401,Armuchee High School,American Literature and Composition,151,151,106,TFS,1359.1
2019,School Level,657,Floyd County,5050,Coosa High School,9th Grade Literature and Composition,131,131,74,TFS,1200.5
2019,School Level,657,Floyd County,5050,Coosa High School,American Literature and Composition,160,160,96,TFS,1310.3
2019,School Level,658,Forsyth County,105,Riverwatch Middle School,9th Grade Literature and Composition,,,,,
2019,School Level,658,Forsyth County,107,West Forsyth High School,9th Grade Literature and Composition,648,648,591,TFS,1417.8
2019,School Level,658,Forsyth County,107,West Forsyth High School,American Literature and Composition,632,632,512,TFS,1453.5
2019,School Level,658,Forsyth County,190,South Forsyth High School,9th Grade Literature and Composition,579,579,558,TFS,1510.7
2019,School Level,658,Forsyth County,190,South Forsyth High School,American Literature and Composition,554,554,494,TFS,1524.5
2019,School Level,658,Forsyth County,195,North Forsyth High School,9th Grade Literature and Composition,623,623,530,TFS,1367
2019,School Level,658,Forsyth County,195,North Forsyth High School,American Literature and Composition,642,642,488,TFS,1418.7
2019,School Level,658,Forsyth County,214,Lambert High School,9th Grade Literature and Composition,723,722,698,TFS,1518.6
2019,School Level,658,Forsyth County,214,Lambert High School,American Literature and Composition,697,697,633,TFS,1544.3
2019,School Level,658,Forsyth County,216,Lakeside Middle School,9th Grade Literature and Composition,,,,,
2019,School Level,658,Forsyth County,219,Forsyth Virtual Academy,9th Grade Literature and Composition,,,,,
2019,School Level,658,Forsyth County,219,Forsyth Virtual Academy,American Literature and Composition,13,13,11,TFS,1478.5
2019,School Level,658,Forsyth County,407,Piney Grove Middle School,American Literature and Composition,,,,,
2019,School Level,658,Forsyth County,498,North Forsyth Middle School,9th Grade Literature and Composition,,,,,
2019,School Level,658,Forsyth County,701,Alliance Academy for Innovation,9th Grade Literature and Composition,339,339,336,TFS,1508.8
2019,School Level,658,Forsyth County,702,Denmark High School,9th Grade Literature and Composition,503,503,447,TFS,1428.3
2019,School Level,658,Forsyth County,702,Denmark High School,American Literature and Composition,340,340,277,TFS,1478.8
2019,School Level,658,Forsyth County,5050,Forsyth Central High School,9th Grade Literature and Composition,631,631,537,TFS,1387.6
2019,School Level,658,Forsyth County,5050,Forsyth Central High School,American Literature and Composition,665,665,516,TFS,1420.9
2019,School Level,659,Franklin County,3050,Franklin County High School,9th Grade Literature and Composition,280,280,189,TFS,1268.1
2019,School Level,659,Franklin County,3050,Franklin County High School,American Literature and Composition,261,261,151,TFS,1344.2
2019,School Level,660,Fulton County,105,Hopewell Middle School,9th Grade Literature and Composition,127,127,126,TFS,1568.5
2019,School Level,660,Fulton County,106,Milton High School,9th Grade Literature and Composition,474,474,419,TFS,1404.5
2019,School Level,660,Fulton County,106,Milton High School,American Literature and Composition,639,639,549,TFS,1486.9
2019,School Level,660,Fulton County,107,Renaissance Middle School,9th Grade Literature and Composition,101,101,98,TFS,1394.7
2019,School Level,660,Fulton County,116,Main Street Charter Academy,9th Grade Literature and Composition,29,29,27,TFS,1438.8
2019,School Level,660,Fulton County,118,Hapeville Charter Career Academy,9th Grade Literature and Composition,123,123,75,TFS,1197.3
2019,School Level,660,Fulton County,118,Hapeville Charter Career Academy,American Literature and Composition,125,125,55,TFS,1232.6
2019,School Level,660,Fulton County,119,Cambridge High School,9th Grade Literature and Composition,430,430,385,TFS,1393.6
2019,School Level,660,Fulton County,119,Cambridge High School,American Literature and Composition,565,565,504,TFS,1510.8
2019,School Level,660,Fulton County,176,Banneker High School,9th Grade Literature and Composition,400,400,210,TFS,1171.9
2019,School Level,660,Fulton County,176,Banneker High School,American Literature and Composition,346,346,114,TFS,1203.4
2019,School Level,660,Fulton County,184,Crabapple Middle School,9th Grade Literature and Composition,35,35,35,TFS,1526.6
2019,School Level,660,Fulton County,186,Camp Creek Middle School,9th Grade Literature and Composition,18,18,16,TFS,1439.2
2019,School Level,660,Fulton County,189,McNair Middle School,9th Grade Literature and Composition,29,29,27,TFS,1457.9
2019,School Level,660,Fulton County,191,Roswell High School,9th Grade Literature and Composition,518,516,429,TFS,1371.8
2019,School Level,660,Fulton County,191,Roswell High School,American Literature and Composition,550,550,433,TFS,1432.8
2019,School Level,660,Fulton County,198,Centennial High School,9th Grade Literature and Composition,455,444,336,11,1304.1
2019,School Level,660,Fulton County,198,Centennial High School,American Literature and Composition,489,489,329,TFS,1369.9
2019,School Level,660,Fulton County,203,Northview High School,9th Grade Literature and Composition,420,420,380,TFS,1447.5
2019,School Level,660,Fulton County,203,Northview High School,American Literature and Composition,498,498,437,TFS,1537.2
2019,School Level,660,Fulton County,205,Alpharetta High School,9th Grade Literature and Composition,445,445,398,TFS,1418
2019,School Level,660,Fulton County,205,Alpharetta High School,American Literature and Composition,639,639,551,TFS,1504.4
2019,School Level,660,Fulton County,284,Holcomb Bridge Middle School,9th Grade Literature and Composition,44,44,44,TFS,1526.1
2019,School Level,660,Fulton County,286,Ridgeview Charter School,9th Grade Literature and Composition,63,63,63,TFS,1551.6
2019,School Level,660,Fulton County,289,Woodland Middle School,9th Grade Literature and Composition,46,46,41,TFS,1371.8
2019,School Level,660,Fulton County,291,Creekside High School,9th Grade Literature and Composition,426,425,195,TFS,1136
2019,School Level,660,Fulton County,291,Creekside High School,American Literature and Composition,462,462,212,TFS,1242.4
2019,School Level,660,Fulton County,302,Elkins Pointe Middle School,9th Grade Literature and Composition,54,54,54,TFS,1586.9
2019,School Level,660,Fulton County,305,Autrey Mill Middle School,9th Grade Literature and Composition,100,100,100,TFS,1598
2019,School Level,660,Fulton County,307,Georgia Baptist Children's Home and Family Ministries,9th Grade Literature and Composition,,,,,
2019,School Level,660,Fulton County,383,McClarin High School,9th Grade Literature and Composition,87,87,22,TFS,997.2
2019,School Level,660,Fulton County,383,McClarin High School,American Literature and Composition,108,108,13,TFS,1014.7
2019,School Level,660,Fulton County,384,Haynes Bridge Middle School,9th Grade Literature and Composition,21,21,21,TFS,1568.3
2019,School Level,660,Fulton County,386,Independence High School,9th Grade Literature and Composition,36,36,14,TFS,1066.3
2019,School Level,660,Fulton County,386,Independence High School,American Literature and Composition,131,131,50,TFS,1193.5
2019,School Level,660,Fulton County,391,Bear Creek Middle School,9th Grade Literature and Composition,55,55,53,TFS,1447.6
2019,School Level,660,Fulton County,392,Chattahoochee High School,9th Grade Literature and Composition,407,407,367,TFS,1432.4
2019,School Level,660,Fulton County,392,Chattahoochee High School,American Literature and Composition,458,458,401,TFS,1505.7
2019,School Level,660,Fulton County,402,River Trail Middle School,9th Grade Literature and Composition,68,68,68,TFS,1628.2
2019,School Level,660,Fulton County,497,Webb Bridge Middle School,9th Grade Literature and Composition,111,111,111,TFS,1591.8
2019,School Level,660,Fulton County,505,Sandtown Middle School,9th Grade Literature and Composition,34,34,33,TFS,1479
2019,School Level,660,Fulton County,591,Taylor Road Middle School,9th Grade Literature and Composition,51,51,51,TFS,1616.9
2019,School Level,660,Fulton County,597,Northwestern Middle School,9th Grade Literature and Composition,124,124,124,TFS,1526.9
2019,School Level,660,Fulton County,603,Sandy Springs Middle School,9th Grade Literature and Composition,27,27,27,TFS,1528.5
2019,School Level,660,Fulton County,605,Hapeville Charter Middle School,9th Grade Literature and Composition,,,,,
2019,School Level,660,Fulton County,691,Tri-Cities High School,9th Grade Literature and Composition,427,427,219,TFS,1159.7
2019,School Level,660,Fulton County,691,Tri-Cities High School,American Literature and Composition,322,322,133,TFS,1219.1
2019,School Level,660,Fulton County,803,Paul D. West Middle School,9th Grade Literature and Composition,,,,,
2019,School Level,660,Fulton County,910,Johns Creek High School,9th Grade Literature and Composition,479,479,440,TFS,1427.4
2019,School Level,660,Fulton County,910,Johns Creek High School,American Literature and Composition,517,517,442,TFS,1483
2019,School Level,660,Fulton County,1110,Langston Hughes High School,9th Grade Literature and Composition,488,488,254,TFS,1178.4
2019,School Level,660,Fulton County,1110,Langston Hughes High School,American Literature and Composition,505,505,219,TFS,1235
2019,School Level,660,Fulton County,1313,Latin College Prep,9th Grade Literature and Composition,10,10,10,TFS,1371
2019,School Level,660,Fulton County,1319,Fulton Academy of Science and Technology,9th Grade Literature and Composition,14,14,14,TFS,1522.1
2019,School Level,660,Fulton County,1320,Skyview High School,9th Grade Literature and Composition,14,14,TFS,TFS,1174.3
2019,School Level,660,Fulton County,1320,Skyview High School,American Literature and Composition,27,27,TFS,TFS,1087.6
2019,School Level,660,Fulton County,3066,Riverwood International Charter School,9th Grade Literature and Composition,387,387,271,TFS,1287.3
2019,School Level,660,Fulton County,3066,Riverwood International Charter School,American Literature and Composition,461,461,314,TFS,1373.7
2019,School Level,660,Fulton County,4062,North Springs High School,9th Grade Literature and Composition,350,350,270,TFS,1325.8
2019,School Level,660,Fulton County,4062,North Springs High School,American Literature and Composition,359,359,233,TFS,1379
2019,School Level,660,Fulton County,5069,Westlake High School,9th Grade Literature and Composition,413,413,290,TFS,1254.1
2019,School Level,660,Fulton County,5069,Westlake High School,American Literature and Composition,535,535,322,TFS,1323.9
2019,School Level,661,Gilmer County,107,Clear Creek Middle School,9th Grade Literature and Composition,52,52,52,TFS,1513.8
2019,School Level,661,Gilmer County,196,Gilmer High School,9th Grade Literature and Composition,332,332,238,TFS,1268.6
2019,School Level,661,Gilmer County,196,Gilmer High School,American Literature and Composition,287,287,168,TFS,1319.5
2019,School Level,662,Glascock County,196,Glascock County Consolidated School,9th Grade Literature and Composition,46,46,34,TFS,1275.7
2019,School Level,662,Glascock County,196,Glascock County Consolidated School,American Literature and Composition,40,40,25,TFS,1342.8
2019,School Level,663,Glynn County,112,Glynn Middle,9th Grade Literature and Composition,,,,,
2019,School Level,663,Glynn County,3552,Brunswick High School,9th Grade Literature and Composition,504,504,361,TFS,1296.9
2019,School Level,663,Glynn County,3552,Brunswick High School,American Literature and Composition,374,374,257,TFS,1365
2019,School Level,663,Glynn County,4752,Glynn Academy,9th Grade Literature and Composition,480,480,395,TFS,1373
2019,School Level,663,Glynn County,4752,Glynn Academy,American Literature and Composition,423,423,323,TFS,1426.9
2019,School Level,664,Gordon County,106,Sonoraville High School,9th Grade Literature and Composition,262,261,184,TFS,1268.6
2019,School Level,664,Gordon County,106,Sonoraville High School,American Literature and Composition,274,274,168,TFS,1346.3
2019,School Level,664,Gordon County,286,Gordon Central High School,9th Grade Literature and Composition,227,227,150,TFS,1252.7
2019,School Level,664,Gordon County,286,Gordon Central High School,American Literature and Composition,198,198,115,TFS,1330.4
2019,School Level,665,Grady County,174,Washington Middle School,9th Grade Literature and Composition,41,41,41,TFS,1385.5
2019,School Level,665,Grady County,1050,Cairo High School,9th Grade Literature and Composition,146,146,62,TFS,1104.5
2019,School Level,665,Grady County,1050,Cairo High School,American Literature and Composition,278,278,115,TFS,1218.3
2019,School Level,666,Greene County,109,LAKE OCONEE CHARTER,9th Grade Literature and Composition,68,68,57,TFS,1379.3
2019,School Level,666,Greene County,109,LAKE OCONEE CHARTER,American Literature and Composition,58,58,50,TFS,1494.7
2019,School Level,666,Greene County,401,Greene County High School,9th Grade Literature and Composition,116,116,69,TFS,1183.2
2019,School Level,666,Greene County,401,Greene County High School,American Literature and Composition,95,95,38,TFS,1237.4
2019,School Level,667,Gwinnett County,101,Grayson High School,9th Grade Literature and Composition,791,787,662,TFS,1368
2019,School Level,667,Gwinnett County,101,Grayson High School,American Literature and Composition,726,725,546,TFS,1402.6
2019,School Level,667,Gwinnett County,103,Norcross High School,9th Grade Literature and Composition,689,689,456,TFS,1271.4
2019,School Level,667,Gwinnett County,103,Norcross High School,American Literature and Composition,755,755,477,TFS,1352.1
2019,School Level,667,Gwinnett County,105,Mill Creek High School,9th Grade Literature and Composition,995,995,865,TFS,1419.9
2019,School Level,667,Gwinnett County,105,Mill Creek High School,American Literature and Composition,897,897,732,TFS,1460
2019,School Level,667,Gwinnett County,176,Parkview High School,9th Grade Literature and Composition,773,773,642,TFS,1366.1
2019,School Level,667,Gwinnett County,176,Parkview High School,American Literature and Composition,757,756,542,TFS,1393.1
2019,School Level,667,Gwinnett County,182,Brookwood High School,9th Grade Literature and Composition,888,888,779,TFS,1412
2019,School Level,667,Gwinnett County,182,Brookwood High School,American Literature and Composition,890,889,699,TFS,1444.6
2019,School Level,667,Gwinnett County,185,Shiloh High School,9th Grade Literature and Composition,541,541,367,TFS,1258.9
2019,School Level,667,Gwinnett County,185,Shiloh High School,American Literature and Composition,571,571,343,TFS,1318.8
2019,School Level,667,Gwinnett County,187,Meadowcreek High School,9th Grade Literature and Composition,750,750,457,TFS,1220.7
2019,School Level,667,Gwinnett County,187,Meadowcreek High School,American Literature and Composition,681,680,295,TFS,1227
2019,School Level,667,Gwinnett County,189,Phoenix High School,9th Grade Literature and Composition,79,74,51,TFS,1208.2
2019,School Level,667,Gwinnett County,189,Phoenix High School,American Literature and Composition,120,116,63,TFS,1274.5
2019,School Level,667,Gwinnett County,195,Collins Hill High School,9th Grade Literature and Composition,737,737,586,TFS,1327.3
2019,School Level,667,Gwinnett County,195,Collins Hill High School,American Literature and Composition,751,751,533,TFS,1388.2
2019,School Level,667,Gwinnett County,276,Sweetwater Middle School,9th Grade Literature and Composition,71,71,53,TFS,1246.5
2019,School Level,667,Gwinnett County,388,Gwinnett InterVention Education (GIVE) Center East,9th Grade Literature and Composition,131,129,56,TFS,1085.4
2019,School Level,667,Gwinnett County,388,Gwinnett InterVention Education (GIVE) Center East,American Literature and Composition,88,88,40,TFS,1205.3
2019,School Level,667,Gwinnett County,805,Peachtree Ridge High School,9th Grade Literature and Composition,838,837,698,TFS,1384.4
2019,School Level,667,Gwinnett County,805,Peachtree Ridge High School,American Literature and Composition,827,827,604,TFS,1417.8
2019,School Level,667,Gwinnett County,1018,Lanier High School,9th Grade Literature and Composition,503,503,404,TFS,1366.4
2019,School Level,667,Gwinnett County,1018,Lanier High School,American Literature and Composition,430,430,305,TFS,1365.5
2019,School Level,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",9th Grade Literature and Composition,341,341,341,TFS,1587.2
2019,School Level,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",American Literature and Composition,207,207,203,TFS,1623.9
2019,School Level,667,Gwinnett County,1050,Berkmar High School,9th Grade Literature and Composition,737,737,482,TFS,1242.4
2019,School Level,667,Gwinnett County,1050,Berkmar High School,American Literature and Composition,678,678,353,TFS,1262.9
2019,School Level,667,Gwinnett County,1056,Lilburn Middle School,9th Grade Literature and Composition,68,68,58,TFS,1337.6
2019,School Level,667,Gwinnett County,1112,Moore Middle School,9th Grade Literature and Composition,85,85,61,TFS,1256.2
2019,School Level,667,Gwinnett County,1114,Gwinnett Intervention Education Center (GIVE) West,9th Grade Literature and Composition,107,106,47,TFS,1097.8
2019,School Level,667,Gwinnett County,1114,Gwinnett Intervention Education Center (GIVE) West,American Literature and Composition,41,40,15,TFS,1162.1
2019,School Level,667,Gwinnett County,1214,Gwinnett Online Campus,9th Grade Literature and Composition,45,45,42,TFS,1467
2019,School Level,667,Gwinnett County,1214,Gwinnett Online Campus,American Literature and Composition,45,45,39,TFS,1442.6
2019,School Level,667,Gwinnett County,1410,Mountain View High School,9th Grade Literature and Composition,717,717,610,TFS,1374.9
2019,School Level,667,Gwinnett County,1410,Mountain View High School,American Literature and Composition,606,606,426,TFS,1391.1
2019,School Level,667,Gwinnett County,1505,Radloff Middle School,9th Grade Literature and Composition,49,49,34,TFS,1229.7
2019,School Level,667,Gwinnett County,1710,Archer High School,9th Grade Literature and Composition,683,683,577,TFS,1375.2
2019,School Level,667,Gwinnett County,1710,Archer High School,American Literature and Composition,638,638,470,TFS,1420.1
2019,School Level,667,Gwinnett County,1814,Discovery High School,9th Grade Literature and Composition,700,700,490,TFS,1266.4
2019,School Level,667,Gwinnett County,1814,Discovery High School,American Literature and Composition,608,608,326,TFS,1277.1
2019,School Level,667,Gwinnett County,1817,International Transition Center,9th Grade Literature and Composition,,,,,
2019,School Level,667,Gwinnett County,1817,International Transition Center,American Literature and Composition,,,,,
2019,School Level,667,Gwinnett County,1818,Paul Duke STEM High School,9th Grade Literature and Composition,292,292,233,TFS,1357.7
2019,School Level,667,Gwinnett County,1818,Paul Duke STEM High School,American Literature and Composition,118,118,88,TFS,1406.5
2019,School Level,667,Gwinnett County,2558,South Gwinnett High School,9th Grade Literature and Composition,644,644,472,TFS,1282.1
2019,School Level,667,Gwinnett County,2558,South Gwinnett High School,American Literature and Composition,579,578,311,TFS,1284.9
2019,School Level,667,Gwinnett County,3750,Central Gwinnett High School,9th Grade Literature and Composition,589,588,423,TFS,1281.8
2019,School Level,667,Gwinnett County,3750,Central Gwinnett High School,American Literature and Composition,498,497,279,TFS,1298.6
2019,School Level,667,Gwinnett County,4052,Dacula High School,9th Grade Literature and Composition,625,625,477,TFS,1319.2
2019,School Level,667,Gwinnett County,4052,Dacula High School,American Literature and Composition,530,530,336,TFS,1347
2019,School Level,667,Gwinnett County,4058,Summerour Middle School,9th Grade Literature and Composition,76,76,48,TFS,1207.4
2019,School Level,667,Gwinnett County,4556,North Gwinnett High School,9th Grade Literature and Composition,838,838,785,TFS,1470.9
2019,School Level,667,Gwinnett County,4556,North Gwinnett High School,American Literature and Composition,724,724,627,TFS,1496.6
2019,School Level,667,Gwinnett County,5550,Duluth High School,9th Grade Literature and Composition,708,707,538,TFS,1332.4
2019,School Level,667,Gwinnett County,5550,Duluth High School,American Literature and Composition,641,640,399,TFS,1342.7
2019,School Level,668,Habersham County,106,9th Grade Academy,9th Grade Literature and Composition,395,395,265,TFS,1241.6
2019,School Level,668,Habersham County,112,Wilbanks Middle School,9th Grade Literature and Composition,23,23,23,TFS,1476.7
2019,School Level,668,Habersham County,114,Habersham Success Academy,9th Grade Literature and Composition,14,14,10,TFS,1241.8
2019,School Level,668,Habersham County,114,Habersham Success Academy,American Literature and Composition,29,29,12,TFS,1136.4
2019,School Level,668,Habersham County,196,North Habersham Middle School,9th Grade Literature and Composition,51,51,51,TFS,1525.3
2019,School Level,668,Habersham County,296,South Habersham Middle School,9th Grade Literature and Composition,22,22,22,TFS,1513.4
2019,School Level,668,Habersham County,2052,Habersham Central High School,9th Grade Literature and Composition,23,23,TFS,TFS,1022.2
2019,School Level,668,Habersham County,2052,Habersham Central High School,American Literature and Composition,515,515,369,TFS,1405.1
2019,School Level,669,Hall County,100,C. W. Davis Middle School,9th Grade Literature and Composition,51,51,51,TFS,1488.2
2019,School Level,669,Hall County,102,Chestatee High School,9th Grade Literature and Composition,245,245,144,TFS,1196.9
2019,School Level,669,Hall County,102,Chestatee High School,American Literature and Composition,313,313,160,TFS,1288.4
2019,School Level,669,Hall County,105,Lanier Career Academy,9th Grade Literature and Composition,31,31,TFS,TFS,1012.3
2019,School Level,669,Hall County,105,Lanier Career Academy,American Literature and Composition,71,70,15,TFS,1092.4
2019,School Level,669,Hall County,189,West Hall High School,9th Grade Literature and Composition,275,275,155,TFS,1213
2019,School Level,669,Hall County,189,West Hall High School,American Literature and Composition,278,278,151,TFS,1310
2019,School Level,669,Hall County,200,Chestatee Middle School,9th Grade Literature and Composition,78,78,75,TFS,1439.2
2019,School Level,669,Hall County,202,Flowery Branch High,9th Grade Literature and Composition,216,216,147,TFS,1250
2019,School Level,669,Hall County,202,Flowery Branch High,American Literature and Composition,396,396,287,TFS,1410.4
2019,School Level,669,Hall County,289,East Hall Middle School,9th Grade Literature and Composition,62,62,60,TFS,1449
2019,School Level,669,Hall County,294,West Hall Middle School,9th Grade Literature and Composition,57,57,55,TFS,1436.5
2019,School Level,669,Hall County,389,North Hall Middle School,9th Grade Literature and Composition,143,143,132,TFS,1415
2019,School Level,669,Hall County,390,Cherokee Bluff Middle,9th Grade Literature and Composition,78,78,76,TFS,1442.9
2019,School Level,669,Hall County,391,Cherokee Bluff High School,9th Grade Literature and Composition,146,146,106,TFS,1269.3
2019,School Level,669,Hall County,391,Cherokee Bluff High School,American Literature and Composition,193,193,134,TFS,1369.4
2019,School Level,669,Hall County,392,Alternative Learning Center,9th Grade Literature and Composition,16,15,TFS,TFS,1059.7
2019,School Level,669,Hall County,392,Alternative Learning Center,American Literature and Composition,10,10,TFS,TFS,1208
2019,School Level,669,Hall County,393,World Language Academy Middle School,9th Grade Literature and Composition,61,61,51,TFS,1356
2019,School Level,669,Hall County,1552,East Hall High School,9th Grade Literature and Composition,252,252,149,TFS,1199.1
2019,School Level,669,Hall County,1552,East Hall High School,American Literature and Composition,286,286,176,TFS,1318.1
2019,School Level,669,Hall County,1556,North Hall High School,9th Grade Literature and Composition,173,173,105,TFS,1198
2019,School Level,669,Hall County,1556,North Hall High School,American Literature and Composition,283,283,189,TFS,1366.3
2019,School Level,669,Hall County,4556,South Hall Middle School,9th Grade Literature and Composition,158,158,148,TFS,1386
2019,School Level,669,Hall County,4752,Johnson High School,9th Grade Literature and Composition,204,204,109,TFS,1188.6
2019,School Level,669,Hall County,4752,Johnson High School,American Literature and Composition,352,352,174,TFS,1278.9
2019,School Level,670,Hancock County,288,Hancock Central High School,9th Grade Literature and Composition,48,48,33,TFS,1229.3
2019,School Level,670,Hancock County,288,Hancock Central High School,American Literature and Composition,61,61,20,TFS,1160.7
2019,School Level,671,Haralson County,197,Haralson County Middle School,9th Grade Literature and Composition,19,19,19,TFS,1499.5
2019,School Level,671,Haralson County,198,Haralson County Rebel Academy,9th Grade Literature and Composition,,,,,
2019,School Level,671,Haralson County,198,Haralson County Rebel Academy,American Literature and Composition,,,,,
2019,School Level,671,Haralson County,3050,Haralson County High School,9th Grade Literature and Composition,246,246,147,TFS,1209.3
2019,School Level,671,Haralson County,3050,Haralson County High School,American Literature and Composition,218,218,122,TFS,1305.1
2019,School Level,672,Harris County,299,Harris County High School,9th Grade Literature and Composition,430,430,324,TFS,1308.3
2019,School Level,672,Harris County,299,Harris County High School,American Literature and Composition,417,417,291,TFS,1395.5
2019,School Level,673,Hart County,191,Hart County Middle School,9th Grade Literature and Composition,61,61,60,TFS,1445.7
2019,School Level,673,Hart County,3050,Hart County High School,9th Grade Literature and Composition,208,208,109,TFS,1163.7
2019,School Level,673,Hart County,3050,Hart County High School,American Literature and Composition,232,232,103,TFS,1254.5
2019,School Level,674,Heard County,102,Heard County Middle School,9th Grade Literature and Composition,24,24,24,TFS,1515.4
2019,School Level,674,Heard County,110,Heard County High School,9th Grade Literature and Composition,139,139,96,TFS,1236.2
2019,School Level,674,Heard County,110,Heard County High School,American Literature and Composition,169,169,114,TFS,1390.8
2019,School Level,675,Henry County,101,Union Grove High,9th Grade Literature and Composition,383,383,338,TFS,1379.9
2019,School Level,675,Henry County,101,Union Grove High,American Literature and Composition,369,369,274,TFS,1414.6
2019,School Level,675,Henry County,104,Luella High School,9th Grade Literature and Composition,330,330,231,TFS,1275.6
2019,School Level,675,Henry County,104,Luella High School,American Literature and Composition,279,279,173,TFS,1323.4
2019,School Level,675,Henry County,105,Dutchtown High,9th Grade Literature and Composition,466,466,330,TFS,1286.9
2019,School Level,675,Henry County,105,Dutchtown High,American Literature and Composition,439,439,264,TFS,1341
2019,School Level,675,Henry County,206,Dutchtown Middle School,9th Grade Literature and Composition,,,,,
2019,School Level,675,Henry County,214,Locust Grove High,9th Grade Literature and Composition,406,406,274,TFS,1255
2019,School Level,675,Henry County,214,Locust Grove High,American Literature and Composition,345,345,193,TFS,1296.2
2019,School Level,675,Henry County,295,Stockbridge High School,9th Grade Literature and Composition,401,401,250,TFS,1216.4
2019,School Level,675,Henry County,295,Stockbridge High School,American Literature and Composition,323,323,173,TFS,1286
2019,School Level,675,Henry County,307,Ola High School,9th Grade Literature and Composition,408,408,335,TFS,1339.5
2019,School Level,675,Henry County,307,Ola High School,American Literature and Composition,396,396,299,TFS,1406.3
2019,School Level,675,Henry County,315,Hampton High School,9th Grade Literature and Composition,298,298,211,TFS,1269.4
2019,School Level,675,Henry County,315,Hampton High School,American Literature and Composition,268,268,155,TFS,1298.5
2019,School Level,675,Henry County,391,Eagle's Landing High School,9th Grade Literature and Composition,370,370,232,TFS,1223.3
2019,School Level,675,Henry County,391,Eagle's Landing High School,American Literature and Composition,374,374,184,TFS,1275.9
2019,School Level,675,Henry County,408,Woodland High School,9th Grade Literature and Composition,346,346,260,TFS,1302.7
2019,School Level,675,Henry County,408,Woodland High School,American Literature and Composition,343,343,216,TFS,1348.1
2019,School Level,675,Henry County,703,Union Grove Middle,9th Grade Literature and Composition,,,,,
2019,School Level,675,Henry County,804,EXCEL Academy,9th Grade Literature and Composition,31,31,TFS,TFS,1044
2019,School Level,675,Henry County,804,EXCEL Academy,American Literature and Composition,22,22,12,TFS,1253.4
2019,School Level,675,Henry County,3050,Henry County High School,9th Grade Literature and Composition,294,294,174,TFS,1195.7
2019,School Level,675,Henry County,3050,Henry County High School,American Literature and Composition,277,277,128,TFS,1247.6
2019,School Level,676,Houston County,108,Mossy Creek Middle School,9th Grade Literature and Composition,,,,,
2019,School Level,676,Houston County,111,Veterans High School,9th Grade Literature and Composition,420,420,362,TFS,1367
2019,School Level,676,Houston County,111,Veterans High School,American Literature and Composition,412,410,296,TFS,1389
2019,School Level,676,Houston County,116,Houston County Crossroads Center,9th Grade Literature and Composition,42,42,20,TFS,1171.9
2019,School Level,676,Houston County,116,Houston County Crossroads Center,American Literature and Composition,29,29,TFS,TFS,1099.8
2019,School Level,676,Houston County,192,Houston County High School,9th Grade Literature and Composition,518,518,450,TFS,1397.6
2019,School Level,676,Houston County,192,Houston County High School,American Literature and Composition,395,395,284,TFS,1396.8
2019,School Level,676,Houston County,1054,Perry High School,9th Grade Literature and Composition,347,347,253,TFS,1304.3
2019,School Level,676,Houston County,1054,Perry High School,American Literature and Composition,300,300,177,TFS,1317.3
2019,School Level,676,Houston County,2052,Northside High School,9th Grade Literature and Composition,452,452,319,TFS,1269.2
2019,School Level,676,Houston County,2052,Northside High School,American Literature and Composition,493,493,237,TFS,1270.6
2019,School Level,676,Houston County,4056,Warner Robins High School,9th Grade Literature and Composition,486,485,320,TFS,1251.9
2019,School Level,676,Houston County,4056,Warner Robins High School,American Literature and Composition,383,383,191,TFS,1250.6
2019,School Level,677,Irwin County,2050,Irwin County High School,9th Grade Literature and Composition,130,130,83,TFS,1228.3
2019,School Level,677,Irwin County,2050,Irwin County High School,American Literature and Composition,88,88,40,TFS,1241.3
2019,School Level,678,Jackson County,107,East Jackson Comprehensive High School,9th Grade Literature and Composition,272,272,206,TFS,1303.9
2019,School Level,678,Jackson County,107,East Jackson Comprehensive High School,American Literature and Composition,269,269,185,TFS,1370.9
2019,School Level,678,Jackson County,191,Jackson County High School,9th Grade Literature and Composition,283,283,216,TFS,1298.2
