"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2012-13","School","671","Haralson County","3050","Haralson County High School","09,10,11,12",1040,"87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","82","94","49","56","38","44"
"2012-13","School","671","Haralson County","4050","West Haralson Elementary School","03,04,05",387,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","District","671","Haralson County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3403,"164","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","152","93","96","59","68","42"
"2012-13","School","672","Harris County","0110","Creekside School","05,06",761,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","672","Harris County","0188","Park Elementary School","PK,KK,01,02,03,04",400,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","672","Harris County","0190","Pine Ridge Elementary School","PK,KK,01,02,03,04",501,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","672","Harris County","0199","Mulberry Creek Elementary School","PK,KK,01,02,03,04",502,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","672","Harris County","0290","New Mountain Hill Elementary School","PK,KK,01,02,03,04",381,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","672","Harris County","0299","Harris County High School","09,10,11,12",1578,"47","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","26","Too Few Students","Too Few Students","Too Few Students","Too Few Students","33","70","30","64","17","36"
"2012-13","School","672","Harris County","0399","Harris County Carver Middle School","07,08",815,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","District","672","Harris County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",4938,"60","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","27","Too Few Students","Too Few Students","Too Few Students","Too Few Students","40","67","39","65","21","35"
"2012-13","School","673","Hart County","0102","North Hart Elementary School","KK,01,02,03,04,05",605,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","673","Hart County","0191","Hart County Middle School","06,07,08",753,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","673","Hart County","0195","Hart County Academy","06,07,08,09,10,12",27,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","673","Hart County","0202","South Hart Elementary School","PK,KK,01,02,03,04,05",510,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","673","Hart County","3050","Hart County High School","09,10,11,12",976,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","48","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","48","13","57","10","44"
"2012-13","School","673","Hart County","5050","Hartwell Elementary School","PK,KK,01,02,03,04,05",550,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","District","673","Hart County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3421,"41","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","44","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","49","25","61","16","39"
"2012-13","School","674","Heard County","0102","Heard County Middle School","06,07,08",470,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","674","Heard County","0106","Heard Elementary School","PK,KK,01,02,03,04,05",595,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","79","Too Few Students","Too Few Students"
"2012-13","School","674","Heard County","0110","New Heard County High School","09,10,11,12",578,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","674","Heard County","1050","Centralhatchee Elementary School","PK,KK,01,02,03,04,05",141,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","674","Heard County","2050","Ephesus Elementary School","PK,KK,01,02,03,04,05",123,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","District","674","Heard County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1907,"39","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","33","85","26","67","13","33"
"2012-13","School","675","Henry County","0100","Ola Elementary School","KK,01,02,03,04,05",916,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","95","16","80","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0101","Union Grove High","09,10,11,12",1619,"35","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","37","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","51","22","63","13","37"
"2012-13","School","675","Henry County","0104","Luella High School","09,10,11,12",2044,"38","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","61","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","29","23","61","15","40"
"2012-13","School","675","Henry County","0105","Dutchtown High","09,10,11,12",1359,"44","Too Few Students","Too Few Students","Too Few Students","Too Few Students","30","68","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","34","77","10","23"
"2012-13","School","675","Henry County","0106","Luella Elementary School","PK,KK,01,02,03,04,05",637,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0107","Dutchtown Elementary School","PK,KK,01,02,03,04,05",597,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0108","Woodland Elementary School","PK,KK,01,02,03,04,05",614,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0191","Cotton Indian Elementary School","PK,KK,01,02,03,04,05",659,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0194","Wesley Lakes Elementary School","PK,KK,01,02,03,04,05",543,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","71","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","86","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0195","Patrick Henry High School","06,07,08,09,10,11,12",295,"78","Too Few Students","Too Few Students","Too Few Students","Too Few Students","53","68","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","18","53","68","25","32"
"2012-13","School","675","Henry County","0196","Pate's Creek Elementary School","PK,KK,01,02,03,04,05",652,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","48","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","57","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0197","Pleasant Grove Elementary School","PK,KK,01,02,03,04,05",455,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0200","Mount Carmel Elementary School","PK,KK,01,02,03,04,05",585,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0203","East Lake Elementary","PK,KK,01,02,03,04,05",651,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0206","Dutchtown Middle School","06,07,08",1025,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0207","Timber Ridge Elementary School","PK,KK,01,02,03,04,05",627,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0208","Walnut Creek Elementary","PK,KK,01,02,03,04,05",429,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","70","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","60","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0209","Bethlehem Elementary School","KK,01,02,03,04,05",564,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0211","Rocky Creek Elementary","PK,KK,01,02,03,04,05",632,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","53","12","63","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0213","Locust Grove Middle","06,07,08",990,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","69","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0214","Locust Grove High","09,10,11,12",1179,"64","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","30","Too Few Students","Too Few Students","Too Few Students","Too Few Students","37","58","46","72","18","28"
"2012-13","School","675","Henry County","0215","Hampton Middle School","06,07,08",808,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0291","Oakland Elementary School","PK,KK,01,02,03,04,05",713,"30","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","47","11","37","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","63","11","37"
"2012-13","School","675","Henry County","0294","Austin Road Elementary School","PK,KK,01,02,03,04,05",489,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0295","Stockbridge High School","09,10,11,12",1372,"78","Too Few Students","Too Few Students","Too Few Students","Too Few Students","44","56","15","19","Too Few Students","Too Few Students","16","21","57","73","21","27"
"2012-13","School","675","Henry County","0297","Hickory Flat Elementary School","PK,KK,01,02,03,04,05",577,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","63","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","75","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0303","Unity Grove Elementary School","PK,KK,01,02,03,04,05",741,"30","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","77","19","63","11","37"
"2012-13","School","675","Henry County","0307","Ola High School","09,10,11,12",1594,"31","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","24","77","18","58","13","42"
"2012-13","School","675","Henry County","0308","Woodland Middle School","06,07,08",704,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0391","Eagle's Landing High School","09,10,11,12",1127,"51","Too Few Students","Too Few Students","Too Few Students","Too Few Students","32","63","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","28","30","59","21","41"
"2012-13","School","675","Henry County","0394","Eagle's Landing Middle School","06,07,08",846,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0397","Austin Road Middle School","06,07,08",762,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0403","Red Oak Elementary School","PK,KK,01,02,03,04,05",832,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","75","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","71","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0407","New Hope Elementary","PK,KK,01,02,03,04,05",637,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0408","Woodland High School","09,10,11,12",1419,"34","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","56","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","35","23","68","11","32"
"2012-13","School","675","Henry County","0409","Tussahaw Elementary","PK,KK,01,02,03,04,05",565,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0503","Flippen Elementary School","PK,KK,01,02,03,04,05",664,"22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","73","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","59"
"2012-13","School","675","Henry County","0507","Ola Middle School","06,07,08",1131,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0509","Rock SPring Elementary","PK,KK,01,02,03,04,05",649,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","88","10","59","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0603","Luella Middle School","06,07,08",771,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0703","Union Grove Middle","06,07,08",1139,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","0803","McDonough Elementary School","PK,KK,01,02,03,04,05",511,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","21","88","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","67","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","1050","Fairview Elementary School","PK,KK,01,02,03,04,05",626,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","2050","Hampton Elementary School","KK,01,02,03,04,05",397,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","50","13","65","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","2552","Smith-Barnes Elementary School","04,05",291,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","3050","Henry County High School","09,10,11,12",1071,"65","Too Few Students","Too Few Students","Too Few Students","Too Few Students","51","79","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","51","79","14","22"
"2012-13","School","675","Henry County","3052","Stockbridge Elementary School","KK,01,02,03",606,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","79","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","4050","Henry County Middle School","06,07,08",763,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","5050","Locust Grove Elementary School","PK,KK,01,02,03,04,05",424,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","675","Henry County","5052","Stockbridge Middle School","06,07,08",672,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","District","675","Henry County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",39973,"1012","19","2","Too Few Students","Too Few Students","506","50","108","11","19","2","358","35","669","66","343","34"
"2012-13","School","676","Houston County","0100","Eagle Springs Elementary","PK,KK,01,02,03,04,05",735,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0102","Linwood Elementary School","PK,KK,01,02,03,04,05",428,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0103","Lake Joy Primary School","PK,KK,01,02",541,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0104","David A. Perdue Primary","PK,KK,01,02",611,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0105","Huntington Middle School","06,07,08",758,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0108","Mossy Creek Middle School","06,07,08",660,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0111","Veterans High School","09,10,11,12",1352,"22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","59","16","73","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0175","Pearl Stephens Elementary School","PK,KK,01,02,03,04,05",336,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0191","Northside Elementary School","PK,KK,01,02,03,04,05",445,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0192","Houston County High School","09,10,11,12",1717,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0194","Perdue Elementary School","03,04,05",639,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0195","Quail Run Elementary School","PK,KK,01,02,03,04,05",709,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","68","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0196","Feagin Mill Middle School","06,07,08",719,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0199","Matthew Arthur Elementary School","PK,KK,01,02,03,04,05",745,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0200","Perry Middle School","06,07,08",851,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","67","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","79","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0204","Thomson Middle School","06,07,08",812,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","676","Houston County","0208","Lake Joy Elementary School","03,04,05",554,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
