"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","CATEGORY","SALARIES","BENEFITS","SALARIES_AND_BENEFITS","% Rev- GF/Title/Lottery","% Rev- Total K-12","% Exp- GF/Title/Lottery","% Exp-Total K-12"
"2011-12","668","Habersham County","ALL","All Column Values","General Administration",183536.54,139470.82,323007.36,0.53,0.46,0.52,0.44
"2011-12","668","Habersham County","ALL","All Column Values","School Administration",2131131.34,922172.78,3053304.12,5.05,4.36,4.9,4.18
"2011-12","668","Habersham County","ALL","All Column Values","Teachers and Paraprofessionals",26358029.82,10410205.39,36768235.21,60.82,52.54,59.02,50.37
"2011-12","669","Hall County","ALL","All Column Values","General Administration",456640.6,470039.45,926680.05,0.45,0.36,0.44,0.36
"2011-12","669","Hall County","ALL","All Column Values","School Administration",7073177.71,2918853.28,9992030.99,4.84,3.88,4.8,3.88
"2011-12","669","Hall County","ALL","All Column Values","Teachers and Paraprofessionals",90522309.61,33569828.26,124092137.87,60.05,48.21,59.58,48.17
"2011-12","670","Hancock County","ALL","All Column Values","General Administration",275368.05,111622.43,386990.48,3.59,3.17,3.48,3.14
"2011-12","670","Hancock County","ALL","All Column Values","School Administration",383672.82,131175.04,514847.86,4.78,4.21,4.63,4.17
"2011-12","670","Hancock County","ALL","All Column Values","Teachers and Paraprofessionals",3896793.76,1402337.75,5299131.51,49.2,43.38,47.69,42.93
"2011-12","671","Haralson County","ALL","All Column Values","General Administration",323953.26,203929.14,527882.4,1.61,1.25,1.63,1.43
"2011-12","671","Haralson County","ALL","All Column Values","School Administration",960301.9,423744.69,1384046.59,4.21,3.28,4.28,3.75
"2011-12","671","Haralson County","ALL","All Column Values","Teachers and Paraprofessionals",13610669.39,5355795.38,18966464.77,57.75,44.9,58.6,51.42
"2011-12","672","Harris County","ALL","All Column Values","General Administration",356124.96,345309.12,701434.08,1.67,1.46,1.69,1.39
"2011-12","672","Harris County","ALL","All Column Values","School Administration",1496568.26,581830.66,2078398.92,4.94,4.32,4.99,4.12
"2011-12","672","Harris County","ALL","All Column Values","Teachers and Paraprofessionals",15584236.1,5812114.7,21396350.8,50.88,44.5,51.42,42.38
"2011-12","673","Hart County","ALL","All Column Values","General Administration",248701.2,83675.67,332376.87,1.07,0.93,1.18,1.02
"2011-12","673","Hart County","ALL","All Column Values","School Administration",1109550.2,472207.76,1581757.96,5.1,4.4,5.62,4.85
"2011-12","673","Hart County","ALL","All Column Values","Teachers and Paraprofessionals",12225697.39,4922596.3,17148293.69,55.34,47.75,60.89,52.57
"2011-12","674","Heard County","ALL","All Column Values","General Administration",454019.52,121416.97,575436.49,3.43,2.52,3.37,2.12
"2011-12","674","Heard County","ALL","All Column Values","School Administration",798868.86,273751.37,1072620.23,6.39,4.69,6.29,3.95
"2011-12","674","Heard County","ALL","All Column Values","Teachers and Paraprofessionals",7064347.95,2520945.76,9585293.71,57.12,41.93,56.18,35.27
"2011-12","675","Henry County","ALL","All Column Values","General Administration",895628.72,352394.46,1248023.18,0.41,0.26,0.41,0.32
"2011-12","675","Henry County","ALL","All Column Values","School Administration",11130563.15,4699008.43,15829571.58,5.15,3.26,5.18,4.12
"2011-12","675","Henry County","ALL","All Column Values","Teachers and Paraprofessionals",132821291.67,55617359.69,188438651.36,61.34,38.82,61.65,49.04
"2011-12","676","Houston County","ALL","All Column Values","General Administration",1129366.74,466783.54,1596150.28,0.72,0.52,0.71,0.59
"2011-12","676","Houston County","ALL","All Column Values","School Administration",9604887.48,3741021.81,13345909.29,5.98,4.31,5.96,4.97
"2011-12","676","Houston County","ALL","All Column Values","Teachers and Paraprofessionals",95610503.66,38070071,133680574.66,59.93,43.14,59.66,49.74
"2011-12","677","Irwin County","ALL","All Column Values","General Administration",133707.74,65082.51,198790.25,1.42,1.22,1.34,1.17
"2011-12","677","Irwin County","ALL","All Column Values","School Administration",548027.07,178467.38,726494.45,5.2,4.46,4.9,4.29
"2011-12","677","Irwin County","ALL","All Column Values","Teachers and Paraprofessionals",6401426.42,2166768.98,8568195.4,61.29,52.63,57.74,50.54
"2011-12","678","Jackson County","ALL","All Column Values","General Administration",550756.45,232561.19,783317.64,1.25,1.02,1.2,1.02
"2011-12","678","Jackson County","ALL","All Column Values","School Administration",2382163.14,971912.81,3354075.95,5.33,4.35,5.12,4.36
"2011-12","678","Jackson County","ALL","All Column Values","Teachers and Paraprofessionals",26763702.99,10672641.32,37436344.31,59.54,48.56,57.13,48.61
"2011-12","679","Jasper County","ALL","All Column Values","General Administration",272718.84,105806.74,378525.58,2.23,1.93,2.21,1.92
"2011-12","679","Jasper County","ALL","All Column Values","School Administration",702198.84,263878.97,966077.81,5.68,4.93,5.63,4.9
"2011-12","679","Jasper County","ALL","All Column Values","Teachers and Paraprofessionals",5939103.71,2420554.98,8359658.69,49.18,42.68,48.72,42.36
"2011-12","680","Jeff Davis County","ALL","All Column Values","General Administration",256986.29,135840.71,392827,1.76,1.5,1.99,1.68
"2011-12","680","Jeff Davis County","ALL","All Column Values","School Administration",651517.94,195652.48,847170.42,3.79,3.23,4.28,3.62
"2011-12","680","Jeff Davis County","ALL","All Column Values","Teachers and Paraprofessionals",9584585.9,1275232.93,10859818.83,48.61,41.42,54.91,46.41
"2011-12","681","Jefferson County","ALL","All Column Values","General Administration",211392.84,89840.63,301233.47,1.28,0.87,1.24,1.04
"2011-12","681","Jefferson County","ALL","All Column Values","School Administration",1064433.08,349182.45,1413615.53,6,4.07,5.8,4.9
"2011-12","681","Jefferson County","ALL","All Column Values","Teachers and Paraprofessionals",10102723.48,3669931.96,13772655.44,58.43,39.61,56.5,47.76
"2011-12","682","Jenkins County","ALL","All Column Values","General Administration",100661.16,62244.29,162905.45,1.34,1.18,1.36,1.2
"2011-12","682","Jenkins County","ALL","All Column Values","School Administration",444078.78,162850.16,606928.94,5,4.39,5.05,4.47
"2011-12","682","Jenkins County","ALL","All Column Values","Teachers and Paraprofessionals",4834808.12,1691853.96,6526662.08,53.78,47.24,54.33,48.02
"2011-12","683","Johnson County","ALL","All Column Values","General Administration",228982,105929.09,334911.09,3.35,2.9,3.36,2.95
"2011-12","683","Johnson County","ALL","All Column Values","School Administration",449038.23,190342.63,639380.86,6.39,5.54,6.42,5.62
"2011-12","683","Johnson County","ALL","All Column Values","Teachers and Paraprofessionals",3830459.5,1514814.62,5345274.12,53.39,46.34,53.64,47.02
"2011-12","684","Jones County","ALL","All Column Values","General Administration",330519.3,136475.85,466995.15,1.07,0.94,1.1,0.96
"2011-12","684","Jones County","ALL","All Column Values","School Administration",1615212.78,574306.42,2189519.2,5,4.39,5.15,4.52
"2011-12","684","Jones County","ALL","All Column Values","Teachers and Paraprofessionals",17387740.39,7026364.56,24414104.95,55.75,48.98,57.4,50.44
"2011-12","685","Lamar County","ALL","All Column Values","General Administration",435921.8,158131.11,594052.91,2.99,2.31,2.84,2.36
"2011-12","685","Lamar County","ALL","All Column Values","School Administration",796390.32,289401.82,1085792.14,5.46,4.22,5.18,4.32
"2011-12","685","Lamar County","ALL","All Column Values","Teachers and Paraprofessionals",8281082.1,3345658.24,11626740.34,58.48,45.16,55.5,46.24
"2011-12","686","Lanier County","ALL","All Column Values","General Administration",133465.92,121421.03,254886.95,1.87,1.67,1.93,1.68
"2011-12","686","Lanier County","ALL","All Column Values","School Administration",533947.68,205487.06,739434.74,5.42,4.84,5.6,4.86
"2011-12","686","Lanier County","ALL","All Column Values","Teachers and Paraprofessionals",5416451.32,2083428.33,7499879.65,54.98,49.07,56.79,49.34
"2011-12","687","Laurens County","ALL","All Column Values","General Administration",268646.03,155304.36,423950.39,0.88,0.74,0.92,0.76
"2011-12","687","Laurens County","ALL","All Column Values","School Administration",1306674.81,595347.44,1902022.25,3.95,3.3,4.14,3.4
"2011-12","687","Laurens County","ALL","All Column Values","Teachers and Paraprofessionals",19840874.82,8109003.31,27949878.13,58.1,48.5,60.77,49.91
"2011-12","688","Lee County","ALL","All Column Values","General Administration",323560.1,149506.3,473066.4,1.11,0.73,1.08,0.82
"2011-12","688","Lee County","ALL","All Column Values","School Administration",1472409.5,621164.91,2093574.41,4.89,3.22,4.79,3.61
"2011-12","688","Lee County","ALL","All Column Values","Teachers and Paraprofessionals",18141486.15,7404665,25546151.15,59.72,39.35,58.39,44.1
"2011-12","689","Liberty County","ALL","All Column Values","General Administration",923395.13,368182.11,1291577.24,1.48,1.23,1.41,0.99
"2011-12","689","Liberty County","ALL","All Column Values","School Administration",2758460.52,1162604.43,3921064.95,4.5,3.73,4.29,3.02
"2011-12","689","Liberty County","ALL","All Column Values","Teachers and Paraprofessionals",35673012.15,14214638.45,49887650.6,57.27,47.5,54.58,38.41
"2011-12","690","Lincoln County","ALL","All Column Values","General Administration",210842.16,75182.69,286024.85,2.48,2.08,2.52,2.1
"2011-12","690","Lincoln County","ALL","All Column Values","School Administration",438360.24,174664.06,613024.3,5.32,4.47,5.4,4.51
"2011-12","690","Lincoln County","ALL","All Column Values","Teachers and Paraprofessionals",4474109.89,1657783.98,6131893.87,53.24,44.67,53.98,45.07
"2011-12","691","Long County","ALL","All Column Values","General Administration",120709.56,97760.27,218469.83,1.1,0.82,1.13,0.89
"2011-12","691","Long County","ALL","All Column Values","School Administration",507723.39,213182.64,720906.03,3.64,2.71,3.75,2.94
"2011-12","691","Long County","ALL","All Column Values","Teachers and Paraprofessionals",7978178.1,3044109.48,11022287.58,55.71,41.51,57.26,44.91
"2011-12","692","Lowndes County","ALL","All Column Values","General Administration",460493.42,254213.01,714706.43,0.9,0.73,0.9,0.73
"2011-12","692","Lowndes County","ALL","All Column Values","School Administration",2489181.53,944645.85,3433827.38,4.32,3.52,4.31,3.5
"2011-12","692","Lowndes County","ALL","All Column Values","Teachers and Paraprofessionals",34590042.19,13257067.52,47847109.71,60.26,49.1,59.99,48.8
"2011-12","693","Lumpkin County","ALL","All Column Values","General Administration",229795.61,88908.14,318703.75,1.06,0.91,0.98,0.78
"2011-12","693","Lumpkin County","ALL","All Column Values","School Administration",981256.61,502122.69,1483379.3,4.93,4.22,4.58,3.63
"2011-12","693","Lumpkin County","ALL","All Column Values","Teachers and Paraprofessionals",13342496.66,5292419.39,18634916.05,61.9,52.98,57.57,45.62
"2011-12","694","Macon County","ALL","All Column Values","General Administration",209853.24,103678.23,313531.47,1.85,1.63,1.84,1.66
"2011-12","694","Macon County","ALL","All Column Values","School Administration",734202.57,311580.31,1045782.88,6.18,5.43,6.14,5.54
"2011-12","694","Macon County","ALL","All Column Values","Teachers and Paraprofessionals",5802480.06,2232446.17,8034926.23,47.52,41.69,47.15,42.55
"2011-12","695","Madison County","ALL","All Column Values","General Administration",391764.05,134470.09,526234.14,1.24,0.81,1.23,1.06
"2011-12","695","Madison County","ALL","All Column Values","School Administration",1462017.3,625729.51,2087746.81,4.93,3.23,4.86,4.19
"2011-12","695","Madison County","ALL","All Column Values","Teachers and Paraprofessionals",18650087.49,7332765.93,25982853.42,61.41,40.23,60.49,52.11
"2011-12","696","Marion County","ALL","All Column Values","General Administration",357059.76,138299.2,495358.96,4.16,2.56,4.44,1.98
"2011-12","696","Marion County","ALL","All Column Values","School Administration",472571.98,168477.14,641049.12,5.38,3.32,5.75,2.56
"2011-12","696","Marion County","ALL","All Column Values","Teachers and Paraprofessionals",4356287.2,1420829.76,5777116.96,48.49,29.89,51.79,23.06
"2011-12","697","McDuffie County","ALL","All Column Values","General Administration",453896.3,99198.51,553094.81,1.67,1.28,1.69,1.37
"2011-12","697","McDuffie County","ALL","All Column Values","School Administration",1213617.84,412061.75,1625679.59,4.9,3.76,4.96,4.04
"2011-12","697","McDuffie County","ALL","All Column Values","Teachers and Paraprofessionals",15497756.9,4801961.18,20299718.08,61.22,47,61.87,50.41
"2011-12","698","McIntosh County","ALL","All Column Values","General Administration",167725.38,73176.5,240901.88,1.73,1.49,1.66,1.49
"2011-12","698","McIntosh County","ALL","All Column Values","School Administration",566165.73,215026.93,781192.66,5.62,4.83,5.38,4.83
"2011-12","698","McIntosh County","ALL","All Column Values","Teachers and Paraprofessionals",5080821.19,1943753.25,7024574.44,50.53,43.44,48.36,43.46
"2011-12","699","Meriwether County","ALL","All Column Values","General Administration",314589.62,166879.87,481469.49,1.66,1.41,1.62,1.24
"2011-12","699","Meriwether County","ALL","All Column Values","School Administration",1037567.88,377691.94,1415259.82,4.89,4.14,4.77,3.65
"2011-12","699","Meriwether County","ALL","All Column Values","Teachers and Paraprofessionals",12604160.84,4023761.7,16627922.54,57.45,48.61,56.04,42.9
"2011-12","700","Miller County","ALL","All Column Values","General Administration",283453.33,100565.26,384018.59,4.61,3.92,4.58,3.94
"2011-12","700","Miller County","ALL","All Column Values","School Administration",277640.41,120014.67,397655.08,4.77,4.06,4.74,4.08
"2011-12","700","Miller County","ALL","All Column Values","Teachers and Paraprofessionals",3141615.99,1090408.21,4232024.2,50.78,43.16,50.43,43.41
"2011-12","701","Mitchell County","ALL","All Column Values","General Administration",164228.37,57578.39,221806.76,0.97,0.84,1,0.89
"2011-12","701","Mitchell County","ALL","All Column Values","School Administration",712501,225029.61,937530.61,4.11,3.55,4.25,3.75
"2011-12","701","Mitchell County","ALL","All Column Values","Teachers and Paraprofessionals",7199826.12,2334088.64,9533914.76,41.84,36.08,43.17,38.17
"2011-12","702","Monroe County","ALL","All Column Values","General Administration",475546.56,195791.07,671337.63,1.86,1.59,1.87,1.58
"2011-12","702","Monroe County","ALL","All Column Values","School Administration",982892.88,472282.76,1455175.64,4.04,3.44,4.05,3.42
"2011-12","702","Monroe County","ALL","All Column Values","Teachers and Paraprofessionals",14112749,5337360.75,19450109.75,53.97,45.96,54.13,45.66
"2011-12","703","Montgomery County","ALL","All Column Values","General Administration",213609.24,75206.24,288815.48,3.2,2.83,3.29,2.89
"2011-12","703","Montgomery County","ALL","All Column Values","School Administration",456946.09,165574.31,622520.4,6.9,6.1,7.08,6.23
"2011-12","703","Montgomery County","ALL","All Column Values","Teachers and Paraprofessionals",3573110.45,1224145.73,4797256.18,53.21,46.97,54.58,48.03
"2011-12","704","Morgan County","ALL","All Column Values","General Administration",337871.83,179428.54,517300.37,1.77,1.61,1.77,1.62
"2011-12","704","Morgan County","ALL","All Column Values","School Administration",943523.46,385319.22,1328842.68,4.55,4.12,4.55,4.17
"2011-12","704","Morgan County","ALL","All Column Values","Teachers and Paraprofessionals",13273987.05,5153224.75,18427211.8,63.05,57.19,63.08,57.87
"2011-12","705","Murray County","ALL","All Column Values","General Administration",310800.46,109582.95,420383.41,0.8,0.67,0.78,0.66
"2011-12","705","Murray County","ALL","All Column Values","School Administration",1739681.7,699335.67,2439017.37,4.65,3.88,4.55,3.83
"2011-12","705","Murray County","ALL","All Column Values","Teachers and Paraprofessionals",22794472.06,8682164.02,31476636.08,60,50.12,58.76,49.4
"2011-12","706","Muscogee County","ALL","All Column Values","General Administration",2130562.14,884429.46,3014991.6,1.02,0.84,1.04,0.77
"2011-12","706","Muscogee County","ALL","All Column Values","School Administration",9735295.48,3863039.9,13598335.38,4.59,3.78,4.68,3.48
"2011-12","706","Muscogee County","ALL","All Column Values","Teachers and Paraprofessionals",115895452.07,45166619.95,161062072.02,54.32,44.73,55.38,41.18
"2011-12","707","Newton County","ALL","All Column Values","General Administration",739358.71,235202.01,974560.72,0.67,0.44,0.68,0.47
"2011-12","707","Newton County","ALL","All Column Values","School Administration",4689447.72,1468225.91,6157673.63,4.21,2.77,4.3,2.94
"2011-12","707","Newton County","ALL","All Column Values","Teachers and Paraprofessionals",62686803.13,21471173.18,84157976.31,57.58,37.86,58.75,40.25
"2011-12","708","Oconee County","ALL","All Column Values","General Administration",808314.43,300851.25,1109165.68,2.09,1.44,2.05,1.62
"2011-12","708","Oconee County","ALL","All Column Values","School Administration",2319046.71,1083090.89,3402137.6,6.4,4.42,6.29,4.95
"2011-12","708","Oconee County","ALL","All Column Values","Teachers and Paraprofessionals",23886362.1,9144710.71,33031072.81,62.12,42.96,61.11,48.1
"2011-12","709","Oglethorpe County","ALL","All Column Values","General Administration",257346,74266.43,331612.43,1.65,1.47,1.59,1.41
"2011-12","709","Oglethorpe County","ALL","All Column Values","School Administration",823935.4,278445.84,1102381.24,5.49,4.88,5.29,4.7
"2011-12","709","Oglethorpe County","ALL","All Column Values","Teachers and Paraprofessionals",9002634.4,3072248.89,12074883.29,60.11,53.47,58,51.51
"2011-12","710","Paulding County","ALL","All Column Values","General Administration",796955.56,340286.18,1137241.74,0.56,0.47,0.56,0.45
"2011-12","710","Paulding County","ALL","All Column Values","School Administration",7341138.67,3116251.85,10457390.52,5.13,4.35,5.14,4.15
"2011-12","710","Paulding County","ALL","All Column Values","Teachers and Paraprofessionals",86197312.91,37135873.42,123333186.33,60.54,51.28,60.64,49
"2011-12","711","Peach County","ALL","All Column Values","General Administration",462263.97,170451.48,632715.45,1.8,1.28,1.82,1.56
"2011-12","711","Peach County","ALL","All Column Values","School Administration",1143705.86,402380.83,1546086.69,4.4,3.13,4.45,3.81
"2011-12","711","Peach County","ALL","All Column Values","Teachers and Paraprofessionals",12838112.98,4753621.51,17591734.49,50.01,35.67,50.58,43.33
"2011-12","712","Pickens County","ALL","All Column Values","General Administration",485926.15,207601.16,693527.31,1.65,1.45,1.69,1.42
"2011-12","712","Pickens County","ALL","All Column Values","School Administration",1430268.92,582994.72,2013263.64,4.79,4.21,4.9,4.13
"2011-12","712","Pickens County","ALL","All Column Values","Teachers and Paraprofessionals",16023169.55,6952293.94,22975463.49,54.65,48.06,55.94,47.11
"2011-12","713","Pierce County","ALL","All Column Values","General Administration",258875.25,113141.44,372016.69,1.47,1.03,1.45,1.33
"2011-12","713","Pierce County","ALL","All Column Values","School Administration",988902.38,421414.42,1410316.8,5.57,3.91,5.52,5.05
"2011-12","713","Pierce County","ALL","All Column Values","Teachers and Paraprofessionals",11755245.41,2719166.35,14474411.76,57.19,40.14,56.61,51.88
"2011-12","714","Pike County","ALL","All Column Values","General Administration",342234.31,288991.57,631225.88,2.7,2.36,2.7,2.33
"2011-12","714","Pike County","ALL","All Column Values","School Administration",616703.83,233239.06,849942.89,3.64,3.17,3.63,3.14
"2011-12","714","Pike County","ALL","All Column Values","Teachers and Paraprofessionals",11032956.95,3356041.59,14388998.54,61.61,53.73,61.48,53.22
"2011-12","715","Polk County","ALL","All Column Values","General Administration",135361.62,109850.82,245212.44,0.42,0.37,0.41,0.36
"2011-12","715","Polk County","ALL","All Column Values","School Administration",1725649.39,600780.4,2326429.79,3.99,3.47,3.92,3.38
"2011-12","715","Polk County","ALL","All Column Values","Teachers and Paraprofessionals",27768768.21,8922896.64,36691664.85,62.99,54.71,61.89,53.35
"2011-12","716","Pulaski County","ALL","All Column Values","General Administration",243961.57,104393.97,348355.54,2.63,2.32,2.66,2.28
"2011-12","716","Pulaski County","ALL","All Column Values","School Administration",452030.52,171785.69,623816.21,4.72,4.15,4.76,4.09
"2011-12","716","Pulaski County","ALL","All Column Values","Teachers and Paraprofessionals",5096839.74,1677498.34,6774338.08,51.21,45.04,51.64,44.41
"2011-12","717","Putnam County","ALL","All Column Values","General Administration",355785.86,113446.08,469231.94,1.67,1.34,1.68,1.37
"2011-12","717","Putnam County","ALL","All Column Values","School Administration",878470.82,263961.45,1142432.27,4.06,3.26,4.09,3.33
"2011-12","717","Putnam County","ALL","All Column Values","Teachers and Paraprofessionals",11513669.63,3605430.12,15119099.75,53.68,43.09,54.19,44.09
"2011-12","718","Quitman County","ALL","All Column Values","General Administration",84858.96,90220.32,175079.28,4.32,3.68,4.75,3.93
"2011-12","718","Quitman County","ALL","All Column Values","School Administration",127816.28,45811.43,173627.71,4.28,3.65,4.71,3.9
"2011-12","718","Quitman County","ALL","All Column Values","Teachers and Paraprofessionals",1592821.05,418703.3,2011524.35,49.63,42.33,54.54,45.13
"2011-12","719","Rabun County","ALL","All Column Values","General Administration",361663.53,106377.42,468040.95,1.75,1.37,1.9,0.98
"2011-12","719","Rabun County","ALL","All Column Values","School Administration",881773.05,348256.65,1230029.7,4.6,3.59,4.99,2.57
"2011-12","719","Rabun County","ALL","All Column Values","Teachers and Paraprofessionals",9686799.59,4177015.93,13863815.52,51.81,40.52,56.2,28.97
"2011-12","720","Randolph County","ALL","All Column Values","General Administration",223005.27,252297.76,475303.03,4.16,3.61,4.78,3.96
"2011-12","720","Randolph County","ALL","All Column Values","School Administration",308760.53,124485.74,433246.27,3.79,3.29,4.36,3.61
"2011-12","720","Randolph County","ALL","All Column Values","Teachers and Paraprofessionals",3416700.78,1169529.23,4586230.01,40.14,34.84,46.12,38.19
"2011-12","721","Richmond County","ALL","All Column Values","General Administration",2126799.27,627548.39,2754347.66,1,0.58,0.99,0.75
"2011-12","721","Richmond County","ALL","All Column Values","School Administration",8274199.14,4170859.27,12445058.41,4.54,2.6,4.47,3.38
"2011-12","721","Richmond County","ALL","All Column Values","Teachers and Paraprofessionals",101291916.39,42834895.43,144126811.82,52.58,30.17,51.73,39.1
"2011-12","722","Rockdale County","ALL","All Column Values","General Administration",1011413.79,503569.16,1514982.95,1.09,0.92,1.07,0.92
"2011-12","722","Rockdale County","ALL","All Column Values","School Administration",5265598.82,1769510.99,7035109.81,5.06,4.27,4.96,4.29
"2011-12","722","Rockdale County","ALL","All Column Values","Teachers and Paraprofessionals",62642656.66,19843307.58,82485964.24,59.36,50.03,58.1,50.33
"2011-12","723","Schley County","ALL","All Column Values","General Administration",328309.92,102826.84,431136.76,4.46,3.91,4.76,4.18
"2011-12","723","Schley County","ALL","All Column Values","School Administration",335356.69,112700.14,448056.83,4.64,4.06,4.94,4.34
"2011-12","723","Schley County","ALL","All Column Values","Teachers and Paraprofessionals",4297516.05,1390930.71,5688446.76,58.85,51.6,62.75,55.11
"2011-12","724","Screven County","ALL","All Column Values","General Administration",185030.44,39360.91,224391.35,1.11,0.81,1.12,0.91
"2011-12","724","Screven County","ALL","All Column Values","School Administration",708046.96,247937.73,955984.69,4.72,3.46,4.76,3.87
"2011-12","724","Screven County","ALL","All Column Values","Teachers and Paraprofessionals",7691020.13,2734470.96,10425491.09,51.44,37.76,51.9,42.16
"2011-12","725","Seminole County","ALL","All Column Values","General Administration",145434.47,84626.63,230061.1,1.71,1.46,1.65,1.46
"2011-12","725","Seminole County","ALL","All Column Values","School Administration",478645.99,182763.35,661409.34,4.92,4.2,4.76,4.2
"2011-12","725","Seminole County","ALL","All Column Values","Teachers and Paraprofessionals",5968518.7,2281113.91,8249632.61,61.43,52.37,59.33,52.4
"2011-12","726","Spalding County","ALL","All Column Values","General Administration",651603.03,184893.44,836496.47,0.94,0.78,0.93,0.78
"2011-12","726","Spalding County","ALL","All Column Values","School Administration",3878806.92,1595159.29,5473966.21,6.15,5.13,6.09,5.1
"2011-12","726","Spalding County","ALL","All Column Values","Teachers and Paraprofessionals",34962382.17,13679971.01,48642353.18,54.63,45.55,54.11,45.36
"2011-12","727","Stephens County","ALL","All Column Values","General Administration",733445.56,227817.24,961262.8,2.65,2.31,2.51,1.82
"2011-12","727","Stephens County","ALL","All Column Values","School Administration",1239938.39,471047.08,1710985.47,4.72,4.1,4.47,3.23
"2011-12","727","Stephens County","ALL","All Column Values","Teachers and Paraprofessionals",17433250.61,6838926.09,24272176.7,66.97,58.21,63.47,45.89
"2011-12","728","Stewart County","ALL","All Column Values","General Administration",209796.12,82667.92,292464.04,4.8,4.24,4.72,4.36
"2011-12","728","Stewart County","ALL","All Column Values","School Administration",226913.1,81423.87,308336.97,5.06,4.47,4.98,4.6
"2011-12","728","Stewart County","ALL","All Column Values","Teachers and Paraprofessionals",2142561.2,742901.6,2885462.8,47.36,41.83,46.59,43
"2011-12","729","Sumter County","ALL","All Column Values","General Administration",216142.11,127186.23,343328.34,0.8,0.68,0.81,0.67
"2011-12","729","Sumter County","ALL","All Column Values","School Administration",1354082.49,621881.91,1975964.4,4.62,3.9,4.68,3.84
"2011-12","729","Sumter County","ALL","All Column Values","Teachers and Paraprofessionals",15426750.26,6208091.25,21634841.51,50.58,42.68,51.2,42.07
"2011-12","730","Talbot County","ALL","All Column Values","General Administration",259386.69,75002.84,334389.53,4.87,4.27,4.78,4.2
"2011-12","730","Talbot County","ALL","All Column Values","School Administration",269503.42,115898.7,385402.12,5.61,4.92,5.5,4.84
"2011-12","730","Talbot County","ALL","All Column Values","Teachers and Paraprofessionals",2331713.08,845573.05,3177286.13,46.23,40.56,45.38,39.91
"2011-12","731","Taliaferro County","ALL","All Column Values","General Administration",92064.36,43701.23,135765.59,4.83,4.41,4.9,4.38
"2011-12","731","Taliaferro County","ALL","All Column Values","School Administration",27700.24,22522.91,50223.15,1.79,1.63,1.81,1.62
"2011-12","731","Taliaferro County","ALL","All Column Values","Teachers and Paraprofessionals",1060507.53,434791.7,1495299.23,53.18,48.6,54.01,48.27
"2011-12","732","Tattnall County","ALL","All Column Values","General Administration",261264.28,89336.56,350600.84,1.29,1.11,1.28,1.13
"2011-12","732","Tattnall County","ALL","All Column Values","School Administration",974932.96,354566.6,1329499.56,4.9,4.23,4.85,4.28
"2011-12","732","Tattnall County","ALL","All Column Values","Teachers and Paraprofessionals",11457450.09,3916085.99,15373536.08,56.69,48.87,56.06,49.45
"2011-12","733","Taylor County","ALL","All Column Values","General Administration",247766.53,78186.59,325953.12,2.49,2.15,2.4,2.14
"2011-12","733","Taylor County","ALL","All Column Values","School Administration",423049.7,150311.32,573361.02,4.39,3.79,4.22,3.76
"2011-12","733","Taylor County","ALL","All Column Values","Teachers and Paraprofessionals",5812833.31,1788990.99,7601824.3,58.18,50.21,55.96,49.82
"2011-12","734","Telfair County","ALL","All Column Values","General Administration",132993.04,66129.53,199122.57,1.37,1.18,1.34,1.15
"2011-12","734","Telfair County","ALL","All Column Values","School Administration",481704.33,205427.23,687131.56,4.72,4.08,4.62,3.98
"2011-12","734","Telfair County","ALL","All Column Values","Teachers and Paraprofessionals",5828212.87,2362281.51,8190494.38,56.32,48.67,55.09,47.39
"2011-12","735","Terrell County","ALL","All Column Values","General Administration",74526.14,63774.02,138300.16,1,0.87,1.05,0.88
"2011-12","735","Terrell County","ALL","All Column Values","School Administration",428895.41,131221.7,560117.11,4.07,3.53,4.25,3.55
"2011-12","735","Terrell County","ALL","All Column Values","Teachers and Paraprofessionals",4796806.35,1681469.09,6478275.44,47.03,40.86,49.13,41.07
"2011-12","736","Thomas County","ALL","All Column Values","General Administration",145910.01,106361.93,252271.94,0.62,0.38,0.61,0.49
"2011-12","736","Thomas County","ALL","All Column Values","School Administration",1220491.12,503068.35,1723559.47,4.24,2.59,4.16,3.36
"2011-12","736","Thomas County","ALL","All Column Values","Teachers and Paraprofessionals",17359574.75,7002843.46,24362418.21,59.98,36.64,58.77,47.45
"2011-12","737","Tift County","ALL","All Column Values","General Administration",139946.52,101896.65,241843.17,0.42,0.34,0.39,0.33
"2011-12","737","Tift County","ALL","All Column Values","School Administration",2434130.35,1046008.38,3480138.73,6.02,4.93,5.63,4.69
"2011-12","737","Tift County","ALL","All Column Values","Teachers and Paraprofessionals",27796743.01,10954724.11,38751467.12,67.03,54.85,62.64,52.2
"2011-12","738","Toombs County","ALL","All Column Values","General Administration",50454.01,-43127.9,7326.11,0.03,0.03,0.03,0.03
"2011-12","738","Toombs County","ALL","All Column Values","School Administration",736080.68,306756.03,1042836.71,4.56,3.88,4.29,3.93
"2011-12","738","Toombs County","ALL","All Column Values","Teachers and Paraprofessionals",10959857.72,4213482.39,15173340.11,66.31,56.47,62.36,57.11
"2011-12","739","Towns County","ALL","All Column Values","General Administration",219431.3,97998.55,317429.85,3.09,2.89,2.77,2.55
"2011-12","739","Towns County","ALL","All Column Values","School Administration",390618.56,156668.01,547286.57,5.33,4.98,4.78,4.39
