"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2013-14","School","669","Hall County","0100","C. W. Davis Middle School","06,07,08",1232,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","0101","Martin Elementary School","PK,KK,01,02,03,04,05",736,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","0102","Chestatee High School","09,10,11,12",1243,"96","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","59","62","Too Few Students","Too Few Students","32","33","58","60","38","40"
"2013-14","School","669","Hall County","0103","Sugar Hill Elementary","PK,KK,01,02,03,04,05",719,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","0105","Lanier Career Academy","07,08,09,10,11,12",343,"73","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","38","52","Too Few Students","Too Few Students","31","43","44","60","29","40"
"2013-14","School","669","Hall County","0106","Chicopee Elementary School","PK,KK,01,02,03,04,05",744,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","0112","World Language Academy","PK,KK,01,02,03,04,05,06,07,08",872,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","0176","Myers Elementary School","PK,KK,01,02,03,04,05",693,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","0189","West Hall High School","09,10,11,12",1061,"76","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","44","58","Too Few Students","Too Few Students","27","36","46","61","30","40"
"2013-14","School","669","Hall County","0192","Spout Springs Elementary School","PK,KK,01,02,03,04,05",867,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","0194","Mount Vernon Elementary School","PK,KK,01,02,03,04,05",639,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","92","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","0196","Friendship Elementary School","PK,KK,01,02,03,04,05",627,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","0200","Chestatee Middle School","06,07,08",1029,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","0202","Flowery Branch High","09,10,11,12",1747,"72","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","28","Too Few Students","Too Few Students","47","65","50","69","22","31"
"2013-14","School","669","Hall County","0276","Wauka Mountain Elementary School","PK,KK,01,02,03,04,05",583,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","0289","East Hall Middle School","06,07,08",944,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","0294","West Hall Middle School","06,07,08",867,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","0389","North Hall Middle School","06,07,08",854,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","1058","White Sulphur Elementary School","PK,KK,01,02,03,04,05",460,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","1552","East Hall High School","09,10,11,12",1059,"127","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","11","64","50","Too Few Students","Too Few Students","48","38","70","55","57","45"
"2013-14","School","669","Hall County","1556","North Hall High School","09,10,11,12",1103,"79","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","18","Too Few Students","Too Few Students","62","79","48","61","31","39"
"2013-14","School","669","Hall County","2052","Flowery Branch Elementary School","PK,KK,01,02,03,04,05",635,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","2056","Oakwood Elementary School","PK,KK,01,02,03,04,05",477,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","3054","Lanier Elementary School","PK,KK,01,02,03,04,05",608,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","3056","Riverbend Elementary School","PK,KK,01,02,03,04,05",426,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","4050","Chestnut Mountain Elementary School","PK,KK,01,02,03,04,05",644,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","4054","Lula Elementary School","PK,KK,01,02,03,04,05",471,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","4056","Sardis Elementary School","PK,KK,01,02,03,04,05",609,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","4556","South Hall Middle School","06,07,08",1241,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","4752","Johnson High School","09,10,11,12",1307,"69","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","48","70","Too Few Students","Too Few Students","14","20","37","54","32","46"
"2013-14","School","669","Hall County","5052","Lyman Hall Elementary School","PK,KK,01,02,03,04,05",796,"35","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","34","97","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","51","17","49"
"2013-14","School","669","Hall County","5054","McEver Elementary School","PK,KK,01,02,03,04,05",505,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","669","Hall County","5056","Tadmore Elementary School","PK,KK,01,02,03,04,05",497,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","92","Too Few Students","Too Few Students"
"2013-14","District","669","Hall County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",26638,"741","Too Few Students","Too Few Students","Too Few Students","Too Few Students","37","5","379","51","Too Few Students","Too Few Students","313","42","445","60","296","40"
"2013-14","School","670","Hancock County","0106","Hancock Central Middle School","06,07,08",229,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","670","Hancock County","0188","Lewis Elementary School","PK,KK,01,02,03,04,05",406,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","670","Hancock County","0288","Hancock Central High School","09,10,11,12",301,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","District","670","Hancock County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",936,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","671","Haralson County","0104","Tallapoosa Primary School","PK,KK,01,02",382,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","671","Haralson County","0178","Buchanan Elementary School","03,04,05",341,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","671","Haralson County","0197","Haralson County Middle School","06,07,08",786,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","671","Haralson County","2050","Buchanan Primary School","PK,KK,01,02",417,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","92","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","671","Haralson County","3050","Haralson County High School","09,10,11,12",1069,"70","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","61","87","44","63","26","37"
"2013-14","School","671","Haralson County","4050","West Haralson Elementary School","03,04,05",389,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","District","671","Haralson County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3384,"115","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","104","90","68","59","47","41"
"2013-14","School","672","Harris County","0110","Creekside School","05,06",773,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","672","Harris County","0188","Park Elementary School","PK,KK,01,02,03,04",409,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","672","Harris County","0190","Pine Ridge Elementary School","PK,KK,01,02,03,04",533,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","672","Harris County","0199","Mulberry Creek Elementary School","PK,KK,01,02,03,04",464,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","672","Harris County","0290","New Mountain Hill Elementary School","PK,KK,01,02,03,04",397,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","672","Harris County","0299","Harris County High School","09,10,11,12",1584,"38","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","27","71","20","53","18","47"
"2013-14","School","672","Harris County","0399","Harris County Carver Middle School","07,08",804,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","District","672","Harris County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",4964,"51","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","36","71","25","49","26","51"
"2013-14","School","673","Hart County","0102","North Hart Elementary School","KK,01,02,03,04,05",616,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","673","Hart County","0191","Hart County Middle School","06,07,08",779,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","673","Hart County","0202","South Hart Elementary School","PK,KK,01,02,03,04,05",529,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","673","Hart County","3050","Hart County High School","09,10,11,12",975,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","63","Too Few Students","Too Few Students"
"2013-14","School","673","Hart County","5050","Hartwell Elementary School","PK,KK,01,02,03,04,05",526,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","District","673","Hart County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3425,"47","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","26","Too Few Students","Too Few Students","Too Few Students","Too Few Students","26","55","30","64","17","36"
"2013-14","School","674","Heard County","0102","Heard County Middle School","06,07,08",470,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","674","Heard County","0106","Heard Elementary School","PK,KK,01,02,03,04,05",596,"22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","73","13","59","Too Few Students","Too Few Students"
"2013-14","School","674","Heard County","0110","New Heard County High School","09,10,11,12",577,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","674","Heard County","1050","Centralhatchee Elementary School","PK,KK,01,02,03,04,05",158,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","674","Heard County","2050","Ephesus Elementary School","PK,KK,01,02,03,04,05",118,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","District","674","Heard County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1919,"44","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","34","77","26","59","18","41"
"2013-14","School","675","Henry County","0100","Ola Elementary School","KK,01,02,03,04,05",916,"26","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","89","17","65","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0101","Union Grove High","09,10,11,12",1633,"31","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","55","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","36","17","55","14","45"
"2013-14","School","675","Henry County","0104","Luella High School","09,10,11,12",2051,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0105","Dutchtown High","09,10,11,12",1458,"53","Too Few Students","Too Few Students","Too Few Students","Too Few Students","40","76","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","27","51","26","49"
"2013-14","School","675","Henry County","0106","Luella Elementary School","PK,KK,01,02,03,04,05",628,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0107","Dutchtown Elementary School","PK,KK,01,02,03,04,05",630,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0108","Woodland Elementary School","PK,KK,01,02,03,04,05",653,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0191","Cotton Indian Elementary School","PK,KK,01,02,03,04,05",698,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","63","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0194","Wesley Lakes Elementary School","PK,KK,01,02,03,04,05",511,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","77","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0195","Patrick Henry High School","06,07,08,09,10,11,12",337,"109","Too Few Students","Too Few Students","Too Few Students","Too Few Students","74","68","Too Few Students","Too Few Students","Too Few Students","Too Few Students","22","20","82","75","27","25"
"2013-14","School","675","Henry County","0196","Pate's Creek Elementary School","PK,KK,01,02,03,04,05",670,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0197","Pleasant Grove Elementary School","PK,KK,01,02,03,04,05",426,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0200","Mount Carmel Elementary School","PK,KK,01,02,03,04,05",588,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0203","East Lake Elementary","PK,KK,01,02,03,04,05",656,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0206","Dutchtown Middle School","06,07,08",1033,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0207","Timber Ridge Elementary School","PK,KK,01,02,03,04,05",558,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0208","Walnut Creek Elementary","PK,KK,01,02,03,04,05",467,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","42","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","42","10","42","14","58"
"2013-14","School","675","Henry County","0209","Bethlehem Elementary School","KK,01,02,03,04,05",562,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0211","Rocky Creek Elementary","PK,KK,01,02,03,04,05",672,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","52","12","57","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0213","Locust Grove Middle","06,07,08",965,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0214","Locust Grove High","09,10,11,12",1255,"70","Too Few Students","Too Few Students","Too Few Students","Too Few Students","26","37","Too Few Students","Too Few Students","Too Few Students","Too Few Students","39","56","50","71","20","29"
"2013-14","School","675","Henry County","0215","Hampton Middle School","06,07,08",797,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0291","Oakland Elementary School","PK,KK,01,02,03,04,05",682,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","73","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0294","Austin Road Elementary School","PK,KK,01,02,03,04,05",435,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","675","Henry County","0295","Stockbridge High School","09,10,11,12",1446,"104","Too Few Students","Too Few Students","Too Few Students","Too Few Students","55","53","19","18","Too Few Students","Too Few Students","23","22","70","67","34","33"
"2013-14","School","675","Henry County","0297","Hickory Flat Elementary School","PK,KK,01,02,03,04,05",650,"27","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","67","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","63","10","37"
