"SCHOOL_YEAR","DETAIL_LEVEL","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","ACDMC_LVL_CD","TOTAL_STUDENTS_TESTED","STUDENTS_WITH_LEXILE","LEXILE_ON_OR_ABOVE_MIDPOINT","NO_LEXILE_SCORE","AVG_LEXILE_SCORE"
2017,"School Level","611","Bibb County","0117","Academy For Classical Education","06",143,143,96,0,1077.1
2017,"School Level","611","Bibb County","0117","Academy For Classical Education","07",120,120,95,0,1185.4
2017,"School Level","611","Bibb County","0117","Academy For Classical Education","08",124,124,108,0,1271.9
2017,"School Level","611","Bibb County","0203","Vineville Academy","03",84,84,42,0,696.6
2017,"School Level","611","Bibb County","0203","Vineville Academy","04",83,83,33,0,779.5
2017,"School Level","611","Bibb County","0203","Vineville Academy","05",73,73,45,0,997.5
2017,"School Level","611","Bibb County","0205","Howard Middle School","06",297,296,95,1,908.8
2017,"School Level","611","Bibb County","0205","Howard Middle School","07",318,317,172,1,1065.9
2017,"School Level","611","Bibb County","0205","Howard Middle School","08",300,297,168,3,1131.2
2017,"School Level","611","Bibb County","0298","Miller Magnet Middle School","06",210,210,67,0,901.2
2017,"School Level","611","Bibb County","0298","Miller Magnet Middle School","07",264,264,110,0,992.5
2017,"School Level","611","Bibb County","0298","Miller Magnet Middle School","08",253,252,120,1,1090.9
2017,"School Level","611","Bibb County","0305","Rutland Middle School","06",299,298,77,1,877.3
2017,"School Level","611","Bibb County","0305","Rutland Middle School","07",304,302,134,2,1010.1
2017,"School Level","611","Bibb County","0305","Rutland Middle School","08",277,276,141,1,1101.1
2017,"School Level","611","Bibb County","0307","Price Academy","05",,,,,
2017,"School Level","611","Bibb County","0307","Price Academy","06",10,10,2,0,857.5
2017,"School Level","611","Bibb County","0307","Price Academy","07",,,,,
2017,"School Level","611","Bibb County","0307","Price Academy","08",,,,,
2017,"School Level","611","Bibb County","0383","Williams Elementary School","03",49,49,4,0,501.2
2017,"School Level","611","Bibb County","0383","Williams Elementary School","04",39,39,2,0,618.7
2017,"School Level","611","Bibb County","0383","Williams Elementary School","05",45,45,21,0,884.4
2017,"School Level","611","Bibb County","0405","Rosa Taylor Elementary School","03",84,84,38,0,645.7
2017,"School Level","611","Bibb County","0405","Rosa Taylor Elementary School","04",74,74,19,0,727.4
2017,"School Level","611","Bibb County","0405","Rosa Taylor Elementary School","05",82,82,30,0,886.5
2017,"School Level","611","Bibb County","0505","Weaver Middle School","06",272,271,62,1,838.9
2017,"School Level","611","Bibb County","0505","Weaver Middle School","07",266,265,104,1,968.9
2017,"School Level","611","Bibb County","0505","Weaver Middle School","08",272,271,80,1,1016.7
2017,"School Level","611","Bibb County","0605","Heritage Elementary School","03",111,111,45,0,619.2
2017,"School Level","611","Bibb County","0605","Heritage Elementary School","04",118,118,52,0,780.7
2017,"School Level","611","Bibb County","0605","Heritage Elementary School","05",119,118,79,1,987.8
2017,"School Level","611","Bibb County","0705","Union Elementary School","03",89,89,19,0,538.5
2017,"School Level","611","Bibb County","0705","Union Elementary School","04",76,76,10,0,646.1
2017,"School Level","611","Bibb County","0705","Union Elementary School","05",72,72,16,0,801.2
2017,"School Level","611","Bibb County","0805","Riley Elementary School","03",47,47,9,0,528.4
2017,"School Level","611","Bibb County","0805","Riley Elementary School","04",47,47,4,0,568.1
2017,"School Level","611","Bibb County","0805","Riley Elementary School","05",53,53,12,0,807.7
2017,"School Level","611","Bibb County","1005","Brookdale Elementary School","03",54,54,16,0,531.6
2017,"School Level","611","Bibb County","1005","Brookdale Elementary School","04",49,49,6,0,667.8
2017,"School Level","611","Bibb County","1005","Brookdale Elementary School","05",59,59,19,0,854.7
2017,"School Level","611","Bibb County","1050","Alexander II Magnet School","03",94,94,46,0,681.6
2017,"School Level","611","Bibb County","1050","Alexander II Magnet School","04",74,74,43,0,858.9
2017,"School Level","611","Bibb County","1050","Alexander II Magnet School","05",62,62,44,0,1045.6
2017,"School Level","611","Bibb County","1054","Bernd Elementary School","03",79,79,19,0,576.5
2017,"School Level","611","Bibb County","1054","Bernd Elementary School","04",61,61,16,0,712.7
2017,"School Level","611","Bibb County","1054","Bernd Elementary School","05",66,66,20,0,861.8
2017,"School Level","611","Bibb County","1067","Porter Elementary School","03",69,69,30,0,614.1
2017,"School Level","611","Bibb County","1067","Porter Elementary School","04",74,72,25,2,769.5
2017,"School Level","611","Bibb County","1067","Porter Elementary School","05",77,75,41,2,941.7
2017,"School Level","611","Bibb County","1105","Springdale Elementary School","03",80,80,45,0,684.5
2017,"School Level","611","Bibb County","1105","Springdale Elementary School","04",83,82,50,1,904.1
2017,"School Level","611","Bibb County","1105","Springdale Elementary School","05",77,77,55,0,1048.1
2017,"School Level","611","Bibb County","1205","Carter Elementary School","03",69,68,27,1,652.5
2017,"School Level","611","Bibb County","1205","Carter Elementary School","04",60,58,15,2,741.5
2017,"School Level","611","Bibb County","1205","Carter Elementary School","05",74,74,32,0,894.1
2017,"School Level","611","Bibb County","1305","Lane Elementary School","03",80,80,25,0,595.9
2017,"School Level","611","Bibb County","1305","Lane Elementary School","04",76,76,26,0,753.9
2017,"School Level","611","Bibb County","1305","Lane Elementary School","05",87,86,38,1,931.7
2017,"School Level","611","Bibb County","1306","Martin Luther King Jr Elementary School","03",120,120,13,0,494.4
2017,"School Level","611","Bibb County","1306","Martin Luther King Jr Elementary School","04",116,116,11,0,568.8
2017,"School Level","611","Bibb County","1306","Martin Luther King Jr Elementary School","05",79,79,27,0,833.9
2017,"School Level","611","Bibb County","1307","Southfield Elementary School","03",137,137,17,0,483.3
2017,"School Level","611","Bibb County","1307","Southfield Elementary School","04",145,145,15,0,572.8
2017,"School Level","611","Bibb County","1307","Southfield Elementary School","05",114,114,23,0,817.8
2017,"School Level","611","Bibb County","1309","Veterans Elementary School","03",134,133,15,1,473.4
2017,"School Level","611","Bibb County","1309","Veterans Elementary School","04",131,130,19,1,613.9
2017,"School Level","611","Bibb County","1309","Veterans Elementary School","05",107,107,31,0,835
2017,"School Level","611","Bibb County","2060","Hartley Elementary School","03",76,76,13,0,526.9
2017,"School Level","611","Bibb County","2060","Hartley Elementary School","04",63,63,6,0,575.3
2017,"School Level","611","Bibb County","2060","Hartley Elementary School","05",60,60,18,0,840.4
2017,"School Level","611","Bibb County","3060","Heard Elementary School","03",92,92,51,0,695.3
2017,"School Level","611","Bibb County","3060","Heard Elementary School","04",94,94,40,0,800.1
2017,"School Level","611","Bibb County","3060","Heard Elementary School","05",81,81,56,0,1004.8
2017,"School Level","611","Bibb County","3067","Ingram/Pye Elementary School","03",68,68,9,0,522.9
2017,"School Level","611","Bibb County","3067","Ingram/Pye Elementary School","04",72,72,8,0,514.1
2017,"School Level","611","Bibb County","3067","Ingram/Pye Elementary School","05",57,57,14,0,838.6
2017,"School Level","611","Bibb County","5050","Appling Middle School","06",188,188,30,0,828.6
2017,"School Level","611","Bibb County","5050","Appling Middle School","07",202,202,54,0,951.4
2017,"School Level","611","Bibb County","5050","Appling Middle School","08",193,191,59,2,1018.2
2017,"School Level","612","Bleckley County","0112","Bleckley Middle School","06",149,149,91,0,1045.8
2017,"School Level","612","Bleckley County","0112","Bleckley Middle School","07",171,171,116,0,1136.8
2017,"School Level","612","Bleckley County","0112","Bleckley Middle School","08",149,149,100,0,1205.7
2017,"School Level","612","Bleckley County","0115","Bleckley County Success Academy","06",,,,,
2017,"School Level","612","Bleckley County","0115","Bleckley County Success Academy","07",,,,,
2017,"School Level","612","Bleckley County","0115","Bleckley County Success Academy","08",,,,,
2017,"School Level","612","Bleckley County","0197","Bleckley County Elementary School","03",198,198,99,0,681.7
2017,"School Level","612","Bleckley County","0197","Bleckley County Elementary School","04",179,179,82,0,808.1
2017,"School Level","612","Bleckley County","0197","Bleckley County Elementary School","05",172,172,120,0,1013.7
2017,"School Level","613","Brantley County","0101","Waynesville Primary School","03",82,82,34,0,658.2
2017,"School Level","613","Brantley County","0110","Atkinson Elementary School","04",81,81,40,0,805.1
2017,"School Level","613","Brantley County","0110","Atkinson Elementary School","05",85,85,60,0,1004.4
2017,"School Level","613","Brantley County","0110","Atkinson Elementary School","06",71,71,39,0,1018.5
2017,"School Level","613","Brantley County","0194","Brantley County Middle School","07",256,256,147,0,1081.2
2017,"School Level","613","Brantley County","0194","Brantley County Middle School","08",239,238,153,1,1164.6
2017,"School Level","613","Brantley County","0294","Nahunta Elementary School","04",78,78,38,0,818.8
2017,"School Level","613","Brantley County","0294","Nahunta Elementary School","05",85,85,48,0,960.5
2017,"School Level","613","Brantley County","0294","Nahunta Elementary School","06",82,82,35,0,972
2017,"School Level","613","Brantley County","2050","Hoboken Elementary School","03",69,69,39,0,700.7
2017,"School Level","613","Brantley County","2050","Hoboken Elementary School","04",65,65,37,0,879.6
2017,"School Level","613","Brantley County","2050","Hoboken Elementary School","05",87,86,59,1,1003.8
2017,"School Level","613","Brantley County","2050","Hoboken Elementary School","06",72,72,42,0,1049
2017,"School Level","613","Brantley County","3050","Nahunta Primary School","03",101,101,55,0,705
2017,"School Level","614","Brooks County","0193","Quitman Elementary School","03",101,99,21,2,561.4
2017,"School Level","614","Brooks County","0193","Quitman Elementary School","04",94,94,25,0,704.6
2017,"School Level","614","Brooks County","0193","Quitman Elementary School","05",90,90,35,0,905.7
2017,"School Level","614","Brooks County","0197","Brooks County Middle School","06",143,143,38,0,879.4
2017,"School Level","614","Brooks County","0197","Brooks County Middle School","07",150,150,69,0,1044.1
2017,"School Level","614","Brooks County","0197","Brooks County Middle School","08",150,148,64,2,1071.9
2017,"School Level","614","Brooks County","0393","North Brooks Elementary School","03",63,63,34,0,715.3
2017,"School Level","614","Brooks County","0393","North Brooks Elementary School","04",78,78,31,0,743.5
2017,"School Level","614","Brooks County","0393","North Brooks Elementary School","05",63,63,38,0,959.1
2017,"School Level","615","Bryan County","0101","Dr. George Washington Carver Elementary School","04",336,335,198,1,846.4
2017,"School Level","615","Bryan County","0101","Dr. George Washington Carver Elementary School","05",343,343,263,0,1045.6
2017,"School Level","615","Bryan County","0199","Richmond Hill Middle School","06",531,529,360,2,1088
2017,"School Level","615","Bryan County","0199","Richmond Hill Middle School","07",526,526,385,0,1171.3
2017,"School Level","615","Bryan County","0199","Richmond Hill Middle School","08",561,561,451,0,1245.4
2017,"School Level","615","Bryan County","0286","Bryan County Elementary School","03",183,181,84,2,659.5
2017,"School Level","615","Bryan County","0286","Bryan County Elementary School","04",154,154,72,0,812.4
2017,"School Level","615","Bryan County","0286","Bryan County Elementary School","05",151,151,82,0,951.1
2017,"School Level","615","Bryan County","0302","Richmond Hill Elementary School","03",365,363,205,2,710.9
2017,"School Level","615","Bryan County","0402","Bryan County Middle School","06",169,169,54,0,920.5
2017,"School Level","615","Bryan County","0402","Bryan County Middle School","07",155,155,63,0,1004.6
2017,"School Level","615","Bryan County","0402","Bryan County Middle School","08",134,134,57,0,1065.7
2017,"School Level","615","Bryan County","0503","McAllister Elementary School","03",180,180,120,0,748.8
2017,"School Level","615","Bryan County","0503","McAllister Elementary School","04",160,159,109,1,932.9
2017,"School Level","615","Bryan County","0503","McAllister Elementary School","05",164,164,125,0,1073.5
2017,"School Level","616","Bulloch County","0100","Mill Creek Elementary School","03",121,121,62,0,668.3
2017,"School Level","616","Bulloch County","0100","Mill Creek Elementary School","04",101,101,38,0,768.6
2017,"School Level","616","Bulloch County","0100","Mill Creek Elementary School","05",106,104,50,2,925.6
2017,"School Level","616","Bulloch County","0107","Nevils Elementary School","03",66,66,36,0,672
2017,"School Level","616","Bulloch County","0107","Nevils Elementary School","04",77,77,33,0,793.3
2017,"School Level","616","Bulloch County","0107","Nevils Elementary School","05",73,73,45,0,991.2
2017,"School Level","616","Bulloch County","0198","William James Middle School","06",215,215,98,0,970.3
2017,"School Level","616","Bulloch County","0198","William James Middle School","07",211,210,125,1,1107.2
2017,"School Level","616","Bulloch County","0198","William James Middle School","08",201,201,124,0,1164.9
2017,"School Level","616","Bulloch County","0199","Langston Chapel Elementary School","03",88,88,31,0,589.5
2017,"School Level","616","Bulloch County","0199","Langston Chapel Elementary School","04",102,102,29,0,719
2017,"School Level","616","Bulloch County","0199","Langston Chapel Elementary School","05",87,85,28,2,871.1
2017,"School Level","616","Bulloch County","0200","Brooklet Elementary School","03",107,107,52,0,701.1
2017,"School Level","616","Bulloch County","0200","Brooklet Elementary School","04",118,118,65,0,842.5
2017,"School Level","616","Bulloch County","0200","Brooklet Elementary School","05",121,121,82,0,1007.5
2017,"School Level","616","Bulloch County","0299","Langston Chapel Middle School","06",242,242,70,0,898.8
2017,"School Level","616","Bulloch County","0299","Langston Chapel Middle School","07",230,227,129,3,1070
2017,"School Level","616","Bulloch County","0299","Langston Chapel Middle School","08",231,230,116,1,1104.1
2017,"School Level","616","Bulloch County","0300","Southeast Bulloch Middle School","06",242,241,118,1,1006.1
2017,"School Level","616","Bulloch County","0300","Southeast Bulloch Middle School","07",282,282,192,0,1147.2
2017,"School Level","616","Bulloch County","0300","Southeast Bulloch Middle School","08",246,246,192,0,1235.5
2017,"School Level","616","Bulloch County","0399","Portal Elementary School","03",53,53,24,0,694.5
2017,"School Level","616","Bulloch County","0399","Portal Elementary School","04",55,55,29,0,833.3
2017,"School Level","616","Bulloch County","0399","Portal Elementary School","05",77,77,48,0,974.7
2017,"School Level","616","Bulloch County","2050","Julia P. Bryant Elementary School","03",122,121,49,1,630.2
2017,"School Level","616","Bulloch County","2050","Julia P. Bryant Elementary School","04",144,144,49,0,759.5
2017,"School Level","616","Bulloch County","2050","Julia P. Bryant Elementary School","05",120,120,88,0,1018.6
2017,"School Level","616","Bulloch County","3054","Stilson Elementary School","03",61,61,32,0,682
2017,"School Level","616","Bulloch County","3054","Stilson Elementary School","04",57,56,22,1,759.9
2017,"School Level","616","Bulloch County","3054","Stilson Elementary School","05",61,61,30,0,957
2017,"School Level","616","Bulloch County","4052","Portal Middle/High School","06",60,60,24,0,950.7
2017,"School Level","616","Bulloch County","4052","Portal Middle/High School","07",49,48,30,1,1113.2
2017,"School Level","616","Bulloch County","4052","Portal Middle/High School","08",55,55,38,0,1157.7
2017,"School Level","616","Bulloch County","5050","Mattie Lively Elementary School","03",77,77,35,0,665.6
2017,"School Level","616","Bulloch County","5050","Mattie Lively Elementary School","04",76,76,24,0,720.2
2017,"School Level","616","Bulloch County","5050","Mattie Lively Elementary School","05",85,85,46,0,940
2017,"School Level","616","Bulloch County","5054","Sallie Zetterower Elementary School","03",112,108,55,4,697.2
2017,"School Level","616","Bulloch County","5054","Sallie Zetterower Elementary School","04",105,105,41,0,756.8
2017,"School Level","616","Bulloch County","5054","Sallie Zetterower Elementary School","05",104,102,50,2,946.6
2017,"School Level","617","Burke County","0104","Blakeney Elementary","03",270,270,83,0,602.9
2017,"School Level","617","Burke County","0104","Blakeney Elementary","04",274,274,89,0,740
2017,"School Level","617","Burke County","0104","Blakeney Elementary","05",264,264,110,0,899.2
2017,"School Level","617","Burke County","0188","Burke County Middle School","06",303,303,104,0,943.8
2017,"School Level","617","Burke County","0188","Burke County Middle School","07",324,323,159,1,1030.3
2017,"School Level","617","Burke County","0188","Burke County Middle School","08",334,333,157,1,1100.4
2017,"School Level","617","Burke County","0196","S G A Elementary School","03",40,40,13,0,607.5
2017,"School Level","617","Burke County","0196","S G A Elementary School","04",36,36,15,0,753.1
2017,"School Level","617","Burke County","0196","S G A Elementary School","05",59,59,26,0,938.8
2017,"School Level","618","Butts County","0100","Henderson Middle School","06",260,260,99,0,946.1
2017,"School Level","618","Butts County","0100","Henderson Middle School","07",247,247,132,0,1054.4
2017,"School Level","618","Butts County","0100","Henderson Middle School","08",262,262,141,0,1130.3
2017,"School Level","618","Butts County","0104","Hampton L. Daughtry Elementary School","03",87,87,32,0,596.4
2017,"School Level","618","Butts County","0104","Hampton L. Daughtry Elementary School","04",73,73,27,0,774.5
2017,"School Level","618","Butts County","0104","Hampton L. Daughtry Elementary School","05",83,83,47,0,955.5
2017,"School Level","618","Butts County","0108","Stark Elementary School","03",82,82,40,0,665.2
2017,"School Level","618","Butts County","0108","Stark Elementary School","04",97,97,38,0,761.7
2017,"School Level","618","Butts County","0108","Stark Elementary School","05",101,101,49,0,928.9
2017,"School Level","618","Butts County","0111","Jackson Elementary School","03",85,85,32,0,626.6
2017,"School Level","618","Butts County","0111","Jackson Elementary School","04",84,84,24,0,692.8
2017,"School Level","618","Butts County","0111","Jackson Elementary School","05",94,93,50,1,945.5
2017,"School Level","619","Calhoun County","0179","Calhoun County Elementary School","03",52,52,9,0,531.2
2017,"School Level","619","Calhoun County","0179","Calhoun County Elementary School","04",51,51,13,0,700.3
2017,"School Level","619","Calhoun County","0179","Calhoun County Elementary School","05",47,47,16,0,843.5
2017,"School Level","619","Calhoun County","0213","Calhoun County Middle School","06",48,48,7,0,793.2
2017,"School Level","619","Calhoun County","0213","Calhoun County Middle School","07",45,44,19,1,1026.6
2017,"School Level","619","Calhoun County","0213","Calhoun County Middle School","08",45,45,21,0,1064.9
2017,"School Level","620","Camden County","0100","Mamie Lou Gross Elementary School","03",82,82,33,0,640.2
2017,"School Level","620","Camden County","0100","Mamie Lou Gross Elementary School","04",94,94,51,0,841.9
2017,"School Level","620","Camden County","0100","Mamie Lou Gross Elementary School","05",64,63,40,1,984.1
2017,"School Level","620","Camden County","0105","Saint Marys Middle School","06",320,319,179,1,1047.6
2017,"School Level","620","Camden County","0105","Saint Marys Middle School","07",314,314,236,0,1162.7
2017,"School Level","620","Camden County","0105","Saint Marys Middle School","08",316,316,236,0,1227.9
2017,"School Level","620","Camden County","0110","Saint Marys Elementary School","03",87,87,44,0,677.6
2017,"School Level","620","Camden County","0110","Saint Marys Elementary School","04",109,109,58,0,844.9
2017,"School Level","620","Camden County","0110","Saint Marys Elementary School","05",86,86,64,0,1031
2017,"School Level","620","Camden County","0182","Camden Middle School","06",322,321,191,1,1044.9
2017,"School Level","620","Camden County","0182","Camden Middle School","07",342,341,222,1,1131.3
2017,"School Level","620","Camden County","0182","Camden Middle School","08",319,319,225,0,1200.7
2017,"School Level","620","Camden County","0187","Crooked River Elementary School","03",87,87,56,0,736.9
2017,"School Level","620","Camden County","0187","Crooked River Elementary School","04",91,91,54,0,880.3
2017,"School Level","620","Camden County","0187","Crooked River Elementary School","05",77,76,50,1,1017.4
2017,"School Level","620","Camden County","0189","Matilda Harris Elementary School","03",109,109,70,0,720.2
2017,"School Level","620","Camden County","0189","Matilda Harris Elementary School","04",99,99,61,0,876.1
2017,"School Level","620","Camden County","0189","Matilda Harris Elementary School","05",89,89,57,0,987.1
2017,"School Level","620","Camden County","0192","Woodbine Elementary School","03",83,83,46,0,701.1
2017,"School Level","620","Camden County","0192","Woodbine Elementary School","04",57,57,24,0,793.1
2017,"School Level","620","Camden County","0192","Woodbine Elementary School","05",44,44,28,0,960.2
2017,"School Level","620","Camden County","0193","Kingsland Elementary School","03",75,75,41,0,712.9
2017,"School Level","620","Camden County","0193","Kingsland Elementary School","04",65,65,39,0,866.2
2017,"School Level","620","Camden County","0193","Kingsland Elementary School","05",57,57,40,0,1028.2
2017,"School Level","620","Camden County","0195","David L Rainer Elementary School","03",68,68,41,0,706.6
2017,"School Level","620","Camden County","0195","David L Rainer Elementary School","04",72,72,49,0,901.2
2017,"School Level","620","Camden County","0195","David L Rainer Elementary School","05",70,69,48,1,1025.7
2017,"School Level","620","Camden County","0197","Sugarmill Elementary","03",93,93,56,0,705.1
2017,"School Level","620","Camden County","0197","Sugarmill Elementary","04",75,75,57,0,940.9
2017,"School Level","620","Camden County","0197","Sugarmill Elementary","05",63,63,49,0,1036.7
2017,"School Level","620","Camden County","0495","Mary Lee Clark Elementary School","03",79,79,56,0,785.1
2017,"School Level","620","Camden County","0495","Mary Lee Clark Elementary School","04",72,72,40,0,866.5
2017,"School Level","620","Camden County","0495","Mary Lee Clark Elementary School","05",73,73,50,0,1019.6
2017,"School Level","621","Candler County","0102","Metter Middle School","06",163,163,57,0,936.2
2017,"School Level","621","Candler County","0102","Metter Middle School","07",170,170,90,0,1052
2017,"School Level","621","Candler County","0102","Metter Middle School","08",191,191,95,0,1108.1
2017,"School Level","621","Candler County","0202","Metter Intermediate School","03",177,177,63,0,604.3
2017,"School Level","621","Candler County","0202","Metter Intermediate School","04",163,162,48,1,720.2
2017,"School Level","621","Candler County","0202","Metter Intermediate School","05",158,158,84,0,934.2
2017,"School Level","622","Carroll County","0100","Sharp Creek Elementary School","03",101,101,59,0,703
2017,"School Level","622","Carroll County","0100","Sharp Creek Elementary School","04",91,91,33,0,755.7
2017,"School Level","622","Carroll County","0100","Sharp Creek Elementary School","05",86,86,43,0,960.6
2017,"School Level","622","Carroll County","0101","Bowdon Middle School","06",93,93,42,0,992.3
2017,"School Level","622","Carroll County","0101","Bowdon Middle School","07",103,103,75,0,1128.4
2017,"School Level","622","Carroll County","0101","Bowdon Middle School","08",110,110,81,0,1201.1
2017,"School Level","622","Carroll County","0102","Temple Middle School","06",135,135,50,0,934.3
2017,"School Level","622","Carroll County","0102","Temple Middle School","07",139,138,82,1,1095.5
2017,"School Level","622","Carroll County","0102","Temple Middle School","08",164,164,116,0,1201.3
2017,"School Level","622","Carroll County","0112","KidsPeace","06",,,,,
2017,"School Level","622","Carroll County","0112","KidsPeace","07",,,,,
2017,"School Level","622","Carroll County","0112","KidsPeace","08",,,,,
2017,"School Level","622","Carroll County","0115","Providence Elementary School","03",85,85,43,0,687.1
2017,"School Level","622","Carroll County","0115","Providence Elementary School","04",63,63,39,0,906.4
2017,"School Level","622","Carroll County","0115","Providence Elementary School","05",78,78,45,0,967.3
2017,"School Level","622","Carroll County","0176","Mount Zion Elementary School","03",125,125,69,0,709.8
2017,"School Level","622","Carroll County","0176","Mount Zion Elementary School","04",112,112,50,0,819.3
2017,"School Level","622","Carroll County","0176","Mount Zion Elementary School","05",107,107,68,0,987.4
2017,"School Level","622","Carroll County","0177","Central Middle School","06",268,268,136,0,1002.3
2017,"School Level","622","Carroll County","0177","Central Middle School","07",267,267,175,0,1115.4
2017,"School Level","622","Carroll County","0177","Central Middle School","08",284,283,192,1,1196.4
2017,"School Level","622","Carroll County","0198","Bay Springs Middle School","06",248,246,122,2,986.2
2017,"School Level","622","Carroll County","0198","Bay Springs Middle School","07",246,245,141,1,1083.9
2017,"School Level","622","Carroll County","0198","Bay Springs Middle School","08",258,254,155,4,1140.3
2017,"School Level","622","Carroll County","0208","Mt. Zion Middle School","06",100,100,43,0,960.5
2017,"School Level","622","Carroll County","0208","Mt. Zion Middle School","07",113,113,74,0,1110.9
2017,"School Level","622","Carroll County","0208","Mt. Zion Middle School","08",101,101,62,0,1130.2
2017,"School Level","622","Carroll County","0305","Villa Rica Middle","06",161,161,64,0,944.8
2017,"School Level","622","Carroll County","0305","Villa Rica Middle","07",167,167,89,0,1063.1
2017,"School Level","622","Carroll County","0305","Villa Rica Middle","08",172,171,111,1,1176.5
2017,"School Level","622","Carroll County","0377","Roopville Elementary School","03",66,66,42,0,734.8
2017,"School Level","622","Carroll County","0377","Roopville Elementary School","04",59,59,42,0,911.5
2017,"School Level","622","Carroll County","0377","Roopville Elementary School","05",57,57,39,0,1045.9
2017,"School Level","622","Carroll County","0405","Ithica Elementary","03",117,117,69,0,726.2
2017,"School Level","622","Carroll County","0405","Ithica Elementary","04",116,116,74,0,886.5
2017,"School Level","622","Carroll County","0405","Ithica Elementary","05",120,120,84,0,1012.8
2017,"School Level","622","Carroll County","0477","Whitesburg Elementary School","03",56,56,30,0,680.4
2017,"School Level","622","Carroll County","0477","Whitesburg Elementary School","04",57,57,35,0,856.3
2017,"School Level","622","Carroll County","0477","Whitesburg Elementary School","05",59,59,39,0,999.2
2017,"School Level","622","Carroll County","0605","Glanton-Hindsman Elementary","03",107,107,55,0,686.4
2017,"School Level","622","Carroll County","0605","Glanton-Hindsman Elementary","04",106,105,53,1,837.5
2017,"School Level","622","Carroll County","0605","Glanton-Hindsman Elementary","05",111,111,68,0,981.1
2017,"School Level","622","Carroll County","0705","Villa Rica Elementary School","03",83,81,51,2,728.1
2017,"School Level","622","Carroll County","0705","Villa Rica Elementary School","04",80,80,39,0,820.8
2017,"School Level","622","Carroll County","0705","Villa Rica Elementary School","05",73,73,43,0,971.6
2017,"School Level","622","Carroll County","1054","Temple Elementary School","03",89,89,46,0,693.8
2017,"School Level","622","Carroll County","1054","Temple Elementary School","04",84,84,44,0,805.5
2017,"School Level","622","Carroll County","1054","Temple Elementary School","05",85,85,41,0,924.4
2017,"School Level","622","Carroll County","2050","Bowdon Elementary School","03",101,101,49,0,681.7
2017,"School Level","622","Carroll County","2050","Bowdon Elementary School","04",100,100,43,0,795.8
2017,"School Level","622","Carroll County","2050","Bowdon Elementary School","05",91,91,47,0,962.7
2017,"School Level","622","Carroll County","5050","Central Elementary School","03",136,135,72,1,683.8
2017,"School Level","622","Carroll County","5050","Central Elementary School","04",159,159,74,0,813
2017,"School Level","622","Carroll County","5050","Central Elementary School","05",166,165,112,1,996.2
2017,"School Level","622","Carroll County","5052","Sand Hill Elementary School","03",127,126,74,1,718.8
2017,"School Level","622","Carroll County","5052","Sand Hill Elementary School","04",132,132,71,0,818.8
2017,"School Level","622","Carroll County","5052","Sand Hill Elementary School","05",107,107,61,0,985
2017,"School Level","623","Catoosa County","0103","Battlefield Elementary School","03",157,157,88,0,705.3
2017,"School Level","623","Catoosa County","0103","Battlefield Elementary School","04",164,162,74,2,790.9
2017,"School Level","623","Catoosa County","0103","Battlefield Elementary School","05",144,144,87,0,971.3
2017,"School Level","623","Catoosa County","0105","Woodstation Elementary School","03",72,72,38,0,724.1
2017,"School Level","623","Catoosa County","0105","Woodstation Elementary School","04",81,81,29,0,777.5
2017,"School Level","623","Catoosa County","0105","Woodstation Elementary School","05",91,91,62,0,1003.5
2017,"School Level","623","Catoosa County","0185","Tiger Creek Elementary School","03",81,81,51,0,716
2017,"School Level","623","Catoosa County","0185","Tiger Creek Elementary School","04",78,78,40,0,835.3
2017,"School Level","623","Catoosa County","0185","Tiger Creek Elementary School","05",67,67,42,0,982.1
2017,"School Level","623","Catoosa County","0205","Heritage Middle School","06",284,284,157,0,1024.4
2017,"School Level","623","Catoosa County","0205","Heritage Middle School","07",306,306,225,0,1149.9
2017,"School Level","623","Catoosa County","0205","Heritage Middle School","08",312,311,225,1,1197.1
2017,"School Level","623","Catoosa County","1050","Boynton Elementary School","03",94,94,62,0,737.4
2017,"School Level","623","Catoosa County","1050","Boynton Elementary School","04",101,101,57,0,872.8
2017,"School Level","623","Catoosa County","1050","Boynton Elementary School","05",81,81,64,0,1077.7
2017,"School Level","623","Catoosa County","1054","West Side Elementary School","03",69,69,36,0,651.4
2017,"School Level","623","Catoosa County","1054","West Side Elementary School","04",67,67,28,0,753.1
2017,"School Level","623","Catoosa County","1054","West Side Elementary School","05",78,78,40,0,936.3
2017,"School Level","623","Catoosa County","2552","Lakeview Middle School","06",248,248,106,0,981.8
2017,"School Level","623","Catoosa County","2552","Lakeview Middle School","07",245,244,153,1,1089.2
2017,"School Level","623","Catoosa County","2552","Lakeview Middle School","08",253,253,156,0,1159.2
2017,"School Level","623","Catoosa County","3050","Cloud Springs Elementary School","03",61,61,25,0,638.7
2017,"School Level","623","Catoosa County","3050","Cloud Springs Elementary School","04",78,78,19,0,665.4
2017,"School Level","623","Catoosa County","3050","Cloud Springs Elementary School","05",71,71,33,0,938.9
2017,"School Level","623","Catoosa County","3052","Ringgold Elementary School","03",145,145,64,0,667
2017,"School Level","623","Catoosa County","3052","Ringgold Elementary School","04",175,175,66,0,781.3
2017,"School Level","623","Catoosa County","3052","Ringgold Elementary School","05",148,148,86,0,975.1
2017,"School Level","623","Catoosa County","5050","Graysville Elementary School","03",87,86,48,1,724.9
