"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2010-11","School","669","Hall County","0389","North Hall Middle School","06,07,08",889,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","669","Hall County","1058","White Sulphur Elementary School","PK,KK,01,02,03,04,05",466,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","669","Hall County","1552","East Hall High School","09,10,11,12",975,"113","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","12","52","46","Too Few Students","Too Few Students","44","39","73","65","40","35"
"2010-11","School","669","Hall County","1556","North Hall High School","09,10,11,12",1084,"82","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","22","27","Too Few Students","Too Few Students","57","70","51","62","31","38"
"2010-11","School","669","Hall County","2052","Flowery Branch Elementary School","PK,KK,01,02,03,04,05",679,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","669","Hall County","2056","Oakwood Elementary School","PK,KK,01,02,03,04,05",517,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","669","Hall County","3054","Lanier Elementary School","PK,KK,01,02,03,04,05",678,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","669","Hall County","3056","Riverbend Elementary School","PK,KK,01,02,03,04,05",348,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","669","Hall County","4050","Chestnut Mountain Elementary School","PK,KK,01,02,03,04,05",609,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","669","Hall County","4054","Lula Elementary School","PK,KK,01,02,03,04,05",549,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","669","Hall County","4056","Sardis Elementary School","PK,KK,01,02,03,04,05",653,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","669","Hall County","4556","South Hall Middle School","06,07,08",1187,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","669","Hall County","4752","Johnson High School","09,10,11,12",1154,"82","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","55","67","Too Few Students","Too Few Students","18","22","49","60","33","40"
"2010-11","School","669","Hall County","5052","Lyman Hall Elementary School","PK,KK,01,02,03,04,05",837,"22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","21","96","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","46","12","55"
"2010-11","School","669","Hall County","5054","McEver Elementary School","PK,KK,01,02,03,04,05",479,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","669","Hall County","5056","Tadmore Elementary School","PK,KK,01,02,03,04,05",512,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","District","669","Hall County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",25807,"770","Too Few Students","Too Few Students","Too Few Students","Too Few Students","47","6","356","46","14","2","342","44","478","62","292","38"
"2010-11","School","670","Hancock County","0106","Hancock Central Middle School","06,07,08",269,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","670","Hancock County","0188","Lewis Elementary School","PK,KK,01,02,03,04,05",487,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","670","Hancock County","0288","Hancock Central High School","09,10,11,12",375,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","92","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","77","Too Few Students","Too Few Students"
"2010-11","District","670","Hancock County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1131,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","95","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","79","Too Few Students","Too Few Students"
"2010-11","School","671","Haralson County","0104","Tallapoosa Primary School","PK,KK,01,02",403,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","671","Haralson County","0178","Buchanan Elementary School","03,04,05",423,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","87","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","671","Haralson County","0197","Haralson County Middle School","06,07,08",874,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","671","Haralson County","2050","Buchanan Primary School","PK,KK,01,02",372,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","22","96","10","44","13","57"
"2010-11","School","671","Haralson County","3050","Haralson County High School","09,10,11,12",1026,"186","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","174","94","114","61","72","39"
"2010-11","School","671","Haralson County","4050","West Haralson Elementary School","03,04,05",398,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","District","671","Haralson County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3496,"241","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","5","Too Few Students","Too Few Students","Too Few Students","Too Few Students","225","93","144","60","97","40"
"2010-11","School","672","Harris County","0110","Creekside School","05,06",774,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","672","Harris County","0188","Park Elementary School","PK,KK,01,02,03,04",404,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","672","Harris County","0190","Pine Ridge Elementary School","PK,KK,01,02,03,04",511,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","672","Harris County","0199","Mulberry Creek Elementary School","PK,KK,01,02,03,04",479,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","672","Harris County","0290","New Mountain Hill Elementary School","PK,KK,01,02,03,04",356,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","672","Harris County","0299","Harris County High School","09,10,11,12",1522,"49","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","35","71","30","61","19","39"
"2010-11","School","672","Harris County","0399","Harris County Carver Middle School","07,08",736,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","District","672","Harris County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",4782,"76","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","49","65","44","58","32","42"
"2010-11","School","673","Hart County","0102","North Hart Elementary School","KK,01,02,03,04,05",613,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","673","Hart County","0191","Hart County Middle School","06,07,08",738,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","673","Hart County","0195","Hart County Academy","06,07,08,09,10,12",29,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","673","Hart County","0202","South Hart Elementary School","PK,KK,01,02,03,04,05",515,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","673","Hart County","3050","Hart County High School","09,10,11,12",969,"34","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","35","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","56","24","71","10","29"
"2010-11","School","673","Hart County","5050","Hartwell Elementary School","PK,KK,01,02,03,04,05",502,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","District","673","Hart County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3366,"65","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","39","Too Few Students","Too Few Students","Too Few Students","Too Few Students","34","52","45","69","20","31"
"2010-11","School","674","Heard County","0102","Heard County Middle School","06,07,08",495,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","674","Heard County","0106","Heard Elementary School","PK,KK,01,02,03,04,05",600,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","83","10","56","Too Few Students","Too Few Students"
"2010-11","School","674","Heard County","0110","Heard County High School","09,10,11,12",600,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","85","15","75","Too Few Students","Too Few Students"
"2010-11","School","674","Heard County","1050","Centralhatchee Elementary School","PK,KK,01,02,03,04,05",151,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","674","Heard County","2050","Ephesus Elementary School","PK,KK,01,02,03,04,05",152,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","District","674","Heard County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1998,"61","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","53","87","40","66","21","34"
"2010-11","School","675","Henry County","0100","Ola Elementary School","KK,01,02,03,04,05",912,"25","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","72","17","68","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0101","Union Grove High","09,10,11,12",1589,"49","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","47","Too Few Students","Too Few Students","Too Few Students","Too Few Students","22","45","36","74","13","27"
"2010-11","School","675","Henry County","0104","Luella High School","09,10,11,12",2027,"102","Too Few Students","Too Few Students","Too Few Students","Too Few Students","57","56","11","11","Too Few Students","Too Few Students","26","26","65","64","37","36"
"2010-11","School","675","Henry County","0105","Dutchtown High","09,10,11,12",1395,"47","Too Few Students","Too Few Students","Too Few Students","Too Few Students","28","60","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","53","22","47"
"2010-11","School","675","Henry County","0106","Luella Elementary School","PK,KK,01,02,03,04,05",735,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0107","Dutchtown Elementary School","PK,KK,01,02,03,04,05",563,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0108","Woodland Elementary School","PK,KK,01,02,03,04,05",568,"25","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","44","16","64","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0191","Cotton Indian Elementary School","PK,KK,01,02,03,04,05",702,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","61","13","57","10","44"
"2010-11","School","675","Henry County","0194","Wesley Lakes Elementary School","PK,KK,01,02,03,04,05",572,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0195","Patrick Henry High School","06,07,08,09,10,11,12",311,"87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","56","64","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","23","58","67","29","33"
"2010-11","School","675","Henry County","0196","Pate's Creek Elementary School","PK,KK,01,02,03,04,05",638,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","83","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0197","Pleasant Grove Elementary School","PK,KK,01,02,03,04,05",539,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0200","Mount Carmel Elementary School","PK,KK,01,02,03,04,05",634,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0203","East Lake Elementary","PK,KK,01,02,03,04,05",727,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0206","Dutchtown Middle School","06,07,08",1069,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0207","Timber Ridge Elementary School","PK,KK,01,02,03,04,05",634,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0208","Walnut Creek Elementary","PK,KK,01,02,03,04,05",482,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","70","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","65","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0209","Bethlehem Elementary School","KK,01,02,03,04,05",584,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0211","Rocky Creek Elementary","PK,KK,01,02,03,04,05",669,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","52","10","48"
"2010-11","School","675","Henry County","0213","Locust Grove Middle","06,07,08",900,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0214","Locust Grove High","09,10,11,12",1058,"126","Too Few Students","Too Few Students","Too Few Students","Too Few Students","40","32","Too Few Students","Too Few Students","Too Few Students","Too Few Students","78","62","83","66","43","34"
"2010-11","School","675","Henry County","0215","Hampton Middle School","06,07,08",813,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","69","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0291","Oakland Elementary School","PK,KK,01,02,03,04,05",652,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0294","Austin Road Elementary School","PK,KK,01,02,03,04,05",515,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0295","Stockbridge High School","09,10,11,12",1295,"70","Too Few Students","Too Few Students","Too Few Students","Too Few Students","41","59","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","29","41","59","29","41"
"2010-11","School","675","Henry County","0297","Hickory Flat Elementary School","PK,KK,01,02,03,04,05",614,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","67","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0303","Unity Grove Elementary School","PK,KK,01,02,03,04,05",819,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","79","16","67","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0307","Ola High School","09,10,11,12",1472,"56","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","30","Too Few Students","Too Few Students","Too Few Students","Too Few Students","35","63","41","73","15","27"
"2010-11","School","675","Henry County","0308","Woodland Middle School","06,07,08",772,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0391","Eagle's Landing High School","09,10,11,12",1229,"102","Too Few Students","Too Few Students","Too Few Students","Too Few Students","70","69","10","10","Too Few Students","Too Few Students","19","19","69","68","33","32"
"2010-11","School","675","Henry County","0394","Eagle's Landing Middle School","06,07,08",897,"27","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","41","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","41","13","48","14","52"
"2010-11","School","675","Henry County","0397","Austin Road Middle School","06,07,08",746,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0403","Red Oak Elementary School","PK,KK,01,02,03,04,05",801,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0407","New Hope Elementary","PK,KK,01,02,03,04,05",680,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0408","Woodland High School","09,10,11,12",1550,"70","Too Few Students","Too Few Students","Too Few Students","Too Few Students","35","50","Too Few Students","Too Few Students","Too Few Students","Too Few Students","29","41","54","77","16","23"
"2010-11","School","675","Henry County","0409","Tussahaw Elementary","PK,KK,01,02,03,04,05",588,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0503","Flippen Elementary School","PK,KK,01,02,03,04,05",704,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0507","Ola Middle School","06,07,08",1151,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0509","Rock Spring Elementary","PK,KK,01,02,03,04,05",639,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","83","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0603","Luella Middle School","06,07,08",770,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0703","Union Grove Middle","06,07,08",1216,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","75","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","0803","McDonough Elementary School","PK,KK,01,02,03,04,05",502,"32","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","59","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","59","13","41"
"2010-11","School","675","Henry County","1050","Fairview Elementary School","PK,KK,01,02,03,04,05",664,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","65","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","85","Too Few Students","Too Few Students"
"2010-11","School","675","Henry County","2050","Hampton Elementary School","KK,01,02,03,04,05",418,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
