SCHOOL_YEAR,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,direct_cert_perc
2014,660,Fulton County,0597,Northwestern Middle School,5
2014,660,Fulton County,0603,Sandy Springs Middle School,26
2014,660,Fulton County,0605,Hapeville Charter Middle School,38
2014,660,Fulton County,0691,Tri-Cities High School,47
2014,660,Fulton County,0701,Ocee Elementary School,6
2014,660,Fulton County,0702,Woodland Elementary School,27
2014,660,Fulton County,0803,Paul D. West Middle School,63
2014,660,Fulton County,0909,Lake Forest Elementary,60
2014,660,Fulton County,0910,Johns Creek High School,3
2014,660,Fulton County,1010,Cliftondale Elementary School,35
2014,660,Fulton County,1050,Alpharetta Elementary School,12
2014,660,Fulton County,1064,Oak Knoll Elementary School,62
2014,660,Fulton County,1067,Roswell North Elementary School,15
2014,660,Fulton County,1110,Langston Hughes High School,39
2014,660,Fulton County,1210,Birmingham Falls Elementary School,2
2014,660,Fulton County,1310,Ison Springs Elementary School,42
2014,660,Fulton County,2058,Bethune Elementary School,62
2014,660,Fulton County,2070,Campbell Elementary School,55
2014,660,Fulton County,2550,Brookview Elementary School,77
2014,660,Fulton County,3056,Heards Ferry Elementary School,3
2014,660,Fulton County,3058,Lee Elementary School,59
2014,660,Fulton County,3064,Parklane Elementary School,76
2014,660,Fulton County,3066,Riverwood International Charter School,15
2014,660,Fulton County,4056,High Point Elementary School,33
2014,660,Fulton County,4060,Mimosa Elementary School,44
2014,660,Fulton County,4062,North Springs High School,19
2014,660,Fulton County,4069,E. C. West Elementary School,43
2014,660,Fulton County,5052,Conley Hills Elementary School,69
2014,660,Fulton County,5060,Mount Olive Elementary School,69
2014,660,Fulton County,5069,Westlake High School,35
2014,661,Gilmer County,0103,Mountain View Elementary,43
2014,661,Gilmer County,0107,Clear Creek Middle School,32
2014,661,Gilmer County,0112,Gilmer Middle school,37
2014,661,Gilmer County,0113,Ellijay Primary School,44
2014,661,Gilmer County,0196,Gilmer High School,23
2014,661,Gilmer County,0212,Ellijay Elementary School,46
2014,662,Glascock County,0196,Glascock County Consolidated School,30
2014,663,Glynn County,0106,Sterling Elementary School,47
2014,663,Glynn County,0107,"Morningstar Treatment Services, Inc. Youth Estate",96
2014,663,Glynn County,0112,Glynn Middle,35
2014,663,Glynn County,0114,Jane Macon Middle,38
2014,663,Glynn County,0116,Risley Middle School,37
2014,663,Glynn County,0178,Glyndale Elementary School,52
2014,663,Glynn County,0190,Golden Isles Elementary School,46
2014,663,Glynn County,0195,Oglethorpe Point Elementary School,22
2014,663,Glynn County,0198,Satilla Marsh Elementary School,27
2014,663,Glynn County,0199,Needwood Middle School,39
2014,663,Glynn County,0298,Greer Elementary School,29
2014,663,Glynn County,1052,Altama Elementary School,64
2014,663,Glynn County,1056,St. Simons Elementary School,44
2014,663,Glynn County,3552,Brunswick High School,28
2014,663,Glynn County,4052,Burroughs-Molette Elementary School,79
2014,663,Glynn County,4752,Glynn Academy,22
2014,663,Glynn County,5052,Goodyear Elementary School,68
2014,664,Gordon County,0106,Sonoraville High School,22
2014,664,Gordon County,0110,Sonoraville Elementary,29
2014,664,Gordon County,0115,Red Bud Middle School,30
2014,664,Gordon County,0176,Tolbert Elementary School,49
2014,664,Gordon County,0190,Red Bud Elementary School,41
2014,664,Gordon County,0192,Sonoraville Middle School,27
2014,664,Gordon County,0274,Swain Elementary School,44
2014,664,Gordon County,0286,Gordon Central High School,27
2014,664,Gordon County,0292,Ashworth Middle School,34
2014,664,Gordon County,1050,Belwood Elementary School,43
2014,664,Gordon County,2050,Fairmount Elementary School,51
2014,665,Grady County,0174,Washington Middle School,47
2014,665,Grady County,0185,Eastside Elementary School,56
2014,665,Grady County,1050,Cairo High School,33
2014,665,Grady County,1054,Whigham Elementary School,34
2014,665,Grady County,1550,Northside Elementary School,72
2014,665,Grady County,2050,Southside Elementary School,55
2014,665,Grady County,3050,Shiver Elementary School,39
2014,666,Greene County,0101,Anita White Carson Middle School,60
2014,666,Greene County,0109,LAKE OCONEE CHARTER,9
2014,666,Greene County,0201,Union Point Elementary,58
2014,666,Greene County,0301,Greensboro Elementary,71
2014,666,Greene County,0401,Greene County High School,45
2014,667,Gwinnett County,0100,Rock Springs Elementary School,20
2014,667,Gwinnett County,0101,Grayson High School,14
2014,667,Gwinnett County,0103,Norcross High School,23
2014,667,Gwinnett County,0105,Mill Creek High School,8
2014,667,Gwinnett County,0108,Trickum Middle School ,18
2014,667,Gwinnett County,0109,Benefield Elementary School,38
2014,667,Gwinnett County,0173,Centerville Elementary School,35
2014,667,Gwinnett County,0176,Parkview High School,13
2014,667,Gwinnett County,0180,Head Elementary School,16
2014,667,Gwinnett County,0182,Brookwood High School,9
2014,667,Gwinnett County,0184,Berkeley Lake Elementary School,25
2014,667,Gwinnett County,0185,Shiloh High School,27
2014,667,Gwinnett County,0186,Pinckneyville Middle School,28
2014,667,Gwinnett County,0187,Meadowcreek High School,27
2014,667,Gwinnett County,0188,Richards Middle School,36
2014,667,Gwinnett County,0189,Phoenix High School,18
2014,667,Gwinnett County,0190,Chattahoochee Elementary School,17
2014,667,Gwinnett County,0191,Dacula Elementary School,20
2014,667,Gwinnett County,0193,Walnut Grove Elementary School,18
2014,667,Gwinnett County,0194,Craig Elementary School,14
2014,667,Gwinnett County,0195,Collins Hill High School,12
2014,667,Gwinnett County,0196,Harbins Elementary School,16
2014,667,Gwinnett County,0197,Creekland Middle School,16
2014,667,Gwinnett County,0198,Alton C. Crews Middle School,8
2014,667,Gwinnett County,0199,Meadowcreek Elementary School,52
2014,667,Gwinnett County,0200,Freeman's Mill Elementary School,12
2014,667,Gwinnett County,0204,Frank N. Osborne Middle School,7
2014,667,Gwinnett County,0205,Corley Elementary School,47
2014,667,Gwinnett County,0208,Mulberry Elementary School,12
2014,667,Gwinnett County,0209,Lanier Middle School,15
2014,667,Gwinnett County,0210,Lovin Elementary School,22
2014,667,Gwinnett County,0275,Knight Elementary School,28
2014,667,Gwinnett County,0276,Sweetwater Middle School,34
2014,667,Gwinnett County,0279,Five Forks Middle School,16
2014,667,Gwinnett County,0280,Beaver Ridge Elementary School,47
2014,667,Gwinnett County,0282,Annistown Elementary School,44
2014,667,Gwinnett County,0283,Shiloh Middle School,33
2014,667,Gwinnett County,0285,Hopkins Elementary School,48
2014,667,Gwinnett County,0286,Brookwood Elementary School,15
2014,667,Gwinnett County,0287,Norton Elementary School,37
2014,667,Gwinnett County,0288,Minor Elementary School,37
2014,667,Gwinnett County,0289,McKendree Elementary School,28
2014,667,Gwinnett County,0291,Shiloh Elementary School,42
2014,667,Gwinnett County,0294,Nesbit Elementary School,50
2014,667,Gwinnett County,0295,Fort Daniel Elementary School,9
2014,667,Gwinnett County,0296,Sugar Hill Elementary School,21
2014,667,Gwinnett County,0297,Hull Middle School,15
2014,667,Gwinnett County,0298,M. H. Mason Elementary School,20
2014,667,Gwinnett County,0299,T. Carl Buice School,21
2014,667,Gwinnett County,0300,Susan Stripling Elementary School,50
2014,667,Gwinnett County,0304,Berkmar Middle School,38
2014,667,Gwinnett County,0305,Ivy Creek Elementary School,14
2014,667,Gwinnett County,0309,Rosebud Elementary School,35
2014,667,Gwinnett County,0376,Gwin Oaks Elementary School,16
2014,667,Gwinnett County,0380,Dacula Middle School,19
2014,667,Gwinnett County,0382,Arcado Elementary School,20
2014,667,Gwinnett County,0388,Gwinnett InterVention Education (GIVE) Center East,36
2014,667,Gwinnett County,0389,Cedar Hill Elementary School,37
2014,667,Gwinnett County,0391,Pharr Elementary School,19
2014,667,Gwinnett County,0394,Simonton Elementary School,38
2014,667,Gwinnett County,0395,Jackson Elementary School,25
2014,667,Gwinnett County,0397,Magill Elementary School,31
2014,667,Gwinnett County,0398,Partee Elementary School,34
2014,667,Gwinnett County,0400,Riverside Elementary School,3
2014,667,Gwinnett County,0405,Glenn C. Jones Middle School,12
2014,667,Gwinnett County,0409,Puckett's Mill Elementary School,6
2014,667,Gwinnett County,0494,Simpson Elementary School,3
2014,667,Gwinnett County,0495,Kanoheda Elementary School,42
2014,667,Gwinnett County,0497,McConnell Middle School,14
2014,667,Gwinnett County,0498,Taylor Elementary School,20
2014,667,Gwinnett County,0505,Sycamore Elementary School,26
2014,667,Gwinnett County,0509,Trip Elementary School,19
2014,667,Gwinnett County,0605,W. J. Cooper Elementary School,14
2014,667,Gwinnett County,0608,Patrick Elementary School,16
2014,667,Gwinnett County,0705,Parsons Elementary School,7
2014,667,Gwinnett County,0708,Oakland Meadow School,14
2014,667,Gwinnett County,0805,Peachtree Ridge High School,11
2014,667,Gwinnett County,0905,Duluth Middle School ,23
2014,667,Gwinnett County,0908,New Life Academy of Excellence ,25
2014,667,Gwinnett County,1005,Alcova Elementary School,25
2014,667,Gwinnett County,1010,Bay Creek Middle School,16
2014,667,Gwinnett County,1012,Grace Snell Middle School,27
2014,667,Gwinnett County,1013,Ferguson Elementary School,45
2014,667,Gwinnett County,1014,Roberts Elementary School,6
2014,667,Gwinnett County,1015,Jenkins Elementary School,44
2014,667,Gwinnett County,1016,Anderson-Livsey Elementary School,43
2014,667,Gwinnett County,1017,Burnette Elementary School,9
2014,667,Gwinnett County,1018,Lanier High School,12
2014,667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",7
2014,667,Gwinnett County,1020,New Life Academy of Excellence Duluth,14
2014,667,Gwinnett County,1050,Berkmar High School,26
2014,667,Gwinnett County,1052,Dyer Elementary School,16
2014,667,Gwinnett County,1056,Lilburn Middle School,41
2014,667,Gwinnett County,1058,Rockbridge Elementary School,54
2014,667,Gwinnett County,1105,J. A. Alford Elementary,35
2014,667,Gwinnett County,1110,Starling Elementary School,16
2014,667,Gwinnett County,1112,Moore Middle School,41
2014,667,Gwinnett County,1114,Gwinnett Intervention Education Center (GIVE) West,40
2014,667,Gwinnett County,1205,Duncan Creek Elementary,12
2014,667,Gwinnett County,1210,Couch Middle School,15
2014,667,Gwinnett County,1214,Gwinnett Online Campus,16
2014,667,Gwinnett County,1305,Margaret Winn Holt Elementary School,38
2014,667,Gwinnett County,1310,White Oak Elementary School,10
2014,667,Gwinnett County,1405,Level Creek Elementary School,4
2014,667,Gwinnett County,1410,Mountain View High School,11
2014,667,Gwinnett County,1505,Louise Radloff Middle School,41
2014,667,Gwinnett County,1510,North Gwinnett Middle School,4
2014,667,Gwinnett County,1605,Charles Brant Chesney Elementary School,37
2014,667,Gwinnett County,1610,Twin Rivers Middle School,15
2014,667,Gwinnett County,1710,Archer High School,12
2014,667,Gwinnett County,1810,Woodward Mill Elementary School,19
2014,667,Gwinnett County,2050,Bethesda Elementary School,39
2014,667,Gwinnett County,2052,Grayson Elementary School,15
2014,667,Gwinnett County,2054,Harmony Elementary School,16
2014,667,Gwinnett County,2056,Mountain Park Elementary School,25
2014,667,Gwinnett County,2058,Snellville Middle School,31
2014,667,Gwinnett County,2558,South Gwinnett High School,24
2014,667,Gwinnett County,3050,Britt Elementary School,33
2014,667,Gwinnett County,3054,Harris Elementary School,26
2014,667,Gwinnett County,3550,Camp Creek Elementary School,13
2014,667,Gwinnett County,3750,Central Gwinnett High School,28
2014,667,Gwinnett County,4052,Dacula High School,14
2014,667,Gwinnett County,4056,Norcross Elementary School,44
2014,667,Gwinnett County,4058,Summerour Middle School,41
2014,667,Gwinnett County,4556,North Gwinnett High School,4
2014,667,Gwinnett County,5054,Lawrenceville Elementary School,56
2014,667,Gwinnett County,5056,Peachtree Elementary School,39
2014,667,Gwinnett County,5058,Suwanee Elementary School,6
2014,667,Gwinnett County,5550,Duluth High School,17
2014,667,Gwinnett County,5554,Lilburn Elementary School,43
2014,668,Habersham County,0101,Cornelia Elementary School,48
2014,668,Habersham County,0105,Level Grove Elementary School,39
2014,668,Habersham County,0106,9th Grade Academy,24
2014,668,Habersham County,0112,Wilbanks Middle School,32
2014,668,Habersham County,0114,Habersham Success Academy,37
2014,668,Habersham County,0189,Clarkesville Elementary School,33
2014,668,Habersham County,0196,North Habersham Middle School,26
2014,668,Habersham County,0201,Demorest Elementary School,34
2014,668,Habersham County,0296,South Habersham Middle School,31
2014,668,Habersham County,1050,Baldwin Elementary School,47
2014,668,Habersham County,2052,Habersham Central High School,18
2014,668,Habersham County,3054,Woodville Elementary School,28
2014,668,Habersham County,5050,Fairview Elementary School,31
2014,668,Habersham County,5052,Hazel Grove Elementary School,29
2014,669,Hall County,0100,C. W. Davis Middle School,17
2014,669,Hall County,0101,Martin Elementary School,28
2014,669,Hall County,0102,Chestatee High School,21
2014,669,Hall County,0103,Sugar Hill Elementary,40
2014,669,Hall County,0105,Lanier Career Academy,30
2014,669,Hall County,0106,Chicopee Elementary School,50
2014,669,Hall County,0112,World Language Academy,14
2014,669,Hall County,0176,Myers Elementary School,43
2014,669,Hall County,0189,West Hall High School,17
2014,669,Hall County,0192,Spout Springs Elementary School,14
2014,669,Hall County,0194,Mount Vernon Elementary School,20
2014,669,Hall County,0196,Friendship Elementary School,27
2014,669,Hall County,0200,Chestatee Middle School,31
2014,669,Hall County,0202,Flowery Branch High,10
2014,669,Hall County,0276,Wauka Mountain Elementary School,27
2014,669,Hall County,0289,East Hall Middle School,38
2014,669,Hall County,0294,West Hall Middle School,29
2014,669,Hall County,0389,North Hall Middle School,19
2014,669,Hall County,1058,White Sulphur Elementary School,55
2014,669,Hall County,1552,East Hall High School,26
2014,669,Hall County,1556,North Hall High School,11
2014,669,Hall County,2052,Flowery Branch Elementary School,30
2014,669,Hall County,2056,Oakwood Elementary School,43
2014,669,Hall County,3054,Lanier Elementary School,35
2014,669,Hall County,3056,Riverbend Elementary School,40
2014,669,Hall County,4050,Chestnut Mountain Elementary School,21
2014,669,Hall County,4054,Lula Elementary School,39
2014,669,Hall County,4056,Sardis Elementary School,32
2014,669,Hall County,4556,South Hall Middle School,28
2014,669,Hall County,4752,Johnson High School,20
2014,669,Hall County,5052,Lyman Hall Elementary School,56
2014,669,Hall County,5054,McEver Elementary School,40
2014,669,Hall County,5056,Tadmore Elementary School,44
2014,670,Hancock County,0106,Hancock Central Middle School,69
2014,670,Hancock County,0188,Lewis Elementary School,75
2014,670,Hancock County,0288,Hancock Central High School,68
2014,671,Haralson County,0104,Tallapoosa Primary School,50
2014,671,Haralson County,0178,Buchanan Elementary School,55
2014,671,Haralson County,0197,Haralson County Middle School,39
2014,671,Haralson County,2050,Buchanan Primary School,55
2014,671,Haralson County,3050,Haralson County High School,34
2014,671,Haralson County,4050,West Haralson Elementary School,46
2014,672,Harris County,0110,Creekside School,18
2014,672,Harris County,0188,Park Elementary School,36
2014,672,Harris County,0190,Pine Ridge Elementary School,15
2014,672,Harris County,0199,Mulberry Creek Elementary School,17
2014,672,Harris County,0290,New Mountain Hill Elementary School,15
2014,672,Harris County,0299,Harris County High School,14
2014,672,Harris County,0399,Harris County Carver Middle School,18
2014,673,Hart County,0102,North Hart Elementary School,39
2014,673,Hart County,0191,Hart County Middle School,34
2014,673,Hart County,0202,South Hart Elementary School,46
2014,673,Hart County,3050,Hart County High School,26
2014,673,Hart County,5050,Hartwell Elementary School,44
2014,674,Heard County,0102,Heard County Middle School,41
2014,674,Heard County,0106,Heard Elementary School,50
2014,674,Heard County,0110,New Heard County High School,25
2014,674,Heard County,1050,Centralhatchee Elementary School,52
2014,674,Heard County,2050,Ephesus Elementary School,47
2014,675,Henry County,0100,Ola Elementary School,19
2014,675,Henry County,0101,Union Grove High,11
2014,675,Henry County,0104,Luella High School,23
2014,675,Henry County,0105,Dutchtown High,19
2014,675,Henry County,0106,Luella Elementary School,25
2014,675,Henry County,0107,Dutchtown Elementary School,26
2014,675,Henry County,0108,Woodland Elementary School,28
2014,675,Henry County,0191,Cotton Indian Elementary School,36
2014,675,Henry County,0194,Wesley Lakes Elementary School,48
2014,675,Henry County,0195,Patrick Henry High School,39
2014,675,Henry County,0196,Pate's Creek Elementary School,35
2014,675,Henry County,0197,Pleasant Grove Elementary School,34
2014,675,Henry County,0200,Mount Carmel Elementary School,34
2014,675,Henry County,0203,East Lake Elementary,13
2014,675,Henry County,0206,Dutchtown Middle School,25
2014,675,Henry County,0207,Timber Ridge Elementary School,19
2014,675,Henry County,0208,Walnut Creek Elementary,41
2014,675,Henry County,0209,Bethlehem Elementary School,19
2014,675,Henry County,0211,Rocky Creek Elementary,36
2014,675,Henry County,0213,Locust Grove Middle,26
2014,675,Henry County,0214,Locust Grove High,21
2014,675,Henry County,0215,Hampton Middle School,33
2014,675,Henry County,0291,Oakland Elementary School,49
2014,675,Henry County,0294,Austin Road Elementary School,38
2014,675,Henry County,0295,Stockbridge High School,29
2014,675,Henry County,0297,Hickory Flat Elementary School,32
2014,675,Henry County,0303,Unity Grove Elementary School,31
2014,675,Henry County,0307,Ola High School,12
2014,675,Henry County,0308,Woodland Middle School,22
2014,675,Henry County,0391,Eagle's Landing High School,24
2014,675,Henry County,0394,Eagle's Landing Middle School,32
2014,675,Henry County,0397,Austin Road Middle School,32
2014,675,Henry County,0403,Red Oak Elementary School,30
2014,675,Henry County,0407,New Hope Elementary,22
2014,675,Henry County,0408,Woodland High School,20
2014,675,Henry County,0409,Tussahaw Elementary,45
2014,675,Henry County,0503,Flippen Elementary School,29
2014,675,Henry County,0507,Ola Middle School,14
2014,675,Henry County,0509,Rock SPring Elementary,21
2014,675,Henry County,0603,Luella Middle School,22
2014,675,Henry County,0703,Union Grove Middle,13
2014,675,Henry County,0803,McDonough Elementary School,57
2014,675,Henry County,1050,Fairview Elementary School,43
2014,675,Henry County,2050,Hampton Elementary School,49
2014,675,Henry County,2552,Smith-Barnes Elementary School,46
2014,675,Henry County,3050,Henry County High School,40
2014,675,Henry County,3052,Stockbridge Elementary School,52
2014,675,Henry County,4050,Henry County Middle School,46
2014,675,Henry County,5050,Locust Grove Elementary School,41
2014,675,Henry County,5052,Stockbridge Middle School,40
2014,676,Houston County,0100,Eagle Springs Elementary,25
2014,676,Houston County,0102,Linwood Elementary School,34
2014,676,Houston County,0103,Lake Joy Primary School,16
2014,676,Houston County,0104,David A. Perdue Primary ,23
2014,676,Houston County,0105,Huntington Middle School,42
2014,676,Houston County,0108,Mossy Creek Middle School,10
2014,676,Houston County,0111,Veterans High School,10
2014,676,Houston County,0175,Pearl Stephens Elementary School,77
2014,676,Houston County,0191,Northside Elementary School,56
2014,676,Houston County,0192,Houston County High School,11
2014,676,Houston County,0194,Perdue Elementary School,23
2014,676,Houston County,0195,Quail Run Elementary School,23
2014,676,Houston County,0196,Feagin Mill Middle School,12
2014,676,Houston County,0199,Matthew Arthur Elementary School,17
2014,676,Houston County,0200,Perry Middle School,33
2014,676,Houston County,0204,Thomson Middle School,41
2014,676,Houston County,0208,Lake Joy Elementary School,14
2014,676,Houston County,0296,Bonaire Middle School,21
2014,676,Houston County,0300,Houston County Career Academy,27
2014,676,Houston County,0309,Hilltop Elementary School,23
2014,676,Houston County,0400,Perry Primary School,48
2014,676,Houston County,1050,Bonaire Elementary School,11
2014,676,Houston County,1052,Northside Middle School,49
2014,676,Houston County,1054,Perry High School,21
2014,676,Houston County,2050,Centerville Elementary School,42
2014,676,Houston County,2052,Northside High School,31
2014,676,Houston County,2054,Morningside Elementary School,47
2014,676,Houston County,2058,Westside Elementary School,69
2014,676,Houston County,3052,Parkwood Elementary School,64
2014,676,Houston County,3056,Tucker Elementary School,46
2014,676,Houston County,3550,Kings Chapel Elementary School,23
2014,676,Houston County,4050,Lindsey Elementary School,78
2014,676,Houston County,4054,Russell Elementary School,41
2014,676,Houston County,4056,Warner Robins High School,31
2014,676,Houston County,5050,Miller Elementary School,59
2014,676,Houston County,5054,Shirley Hills Elementary School,39
2014,676,Houston County,5056,Warner Robins Middle School,42
2014,677,Irwin County,0173,Irwin County Middle School,46
2014,677,Irwin County,0188,Irwin County Elementary School,53
2014,677,Irwin County,2050,Irwin County High School,31
2014,678,Jackson County,0101,West Jackson Intermediate School,22
2014,678,Jackson County,0104,East Jackson Elementary School,37
2014,678,Jackson County,0107,East Jackson Comprehensive High School,31
2014,678,Jackson County,0191,Jackson County High School,14
2014,678,Jackson County,0197,East Jackson Middle School,36
2014,678,Jackson County,0209,Gum Springs Elementary School,16
2014,678,Jackson County,0280,West Jackson Primary,27
2014,678,Jackson County,0297,West Jackson Middle School,20
2014,678,Jackson County,1050,Benton Elementary School,44
2014,678,Jackson County,2550,Maysville Elementary School,49
2014,678,Jackson County,3050,North Jackson Elementary School,42
2014,678,Jackson County,4050,South Jackson Elementary School,43
2014,679,Jasper County,0100,Washington Park Elementary School,44
2014,679,Jasper County,0108,Jasper County High School,37
2014,679,Jasper County,0195,Jasper County Primary School,54
2014,679,Jasper County,0201,Jasper County Middle School,43
2014,680,Jeff Davis County,0105,Jeff Davis Primary School,56
2014,680,Jeff Davis County,0111,Jeff Davis Middle School,41
2014,680,Jeff Davis County,0175,Jeff Davis Elementary School,45
2014,680,Jeff Davis County,0199,Jeff Davis High School,29
2014,681,Jefferson County,0196,Jefferson County High School,47
2014,681,Jefferson County,0296,Louisville Middle School,59
2014,681,Jefferson County,0396,Wrens Middle School,49
2014,681,Jefferson County,1050,Carver Elementary School,70
2014,681,Jefferson County,1550,Louisville Academy,61
2014,681,Jefferson County,3550,Wrens Elementary School,58
2014,682,Jenkins County,0101,Jenkins County Middle School,56
2014,682,Jenkins County,0201,Jenkins County High School,39
2014,682,Jenkins County,1050,Jenkins County Elementary School,56
2014,683,Johnson County,0101,Johnson County Middle School,50
2014,683,Johnson County,0197,Johnson County Elementary School,56
2014,683,Johnson County,0201,Johnson County High School ,39
2014,684,Jones County,0101,Clifton Ridge Middle School,34
2014,684,Jones County,0102,Mattie Wells Elementary School,46
2014,684,Jones County,0106,Gray Station Middle School,21
2014,684,Jones County,0114,Turner Woods Elementary School,23
2014,684,Jones County,0192,Jones County High School,20
2014,684,Jones County,0199,Dames Ferry Elementary School,26
2014,684,Jones County,1550,Gray Elementary School,27
2014,685,Lamar County,0105,Lamar County Elementary School,42
2014,685,Lamar County,0175,Lamar County Comprehensive High School,28
2014,685,Lamar County,0199,Lamar County Middle School,38
2014,685,Lamar County,0205,Lamar County Primary School,43
2014,686,Lanier County,0101,Lanier County Middle School,46
2014,686,Lanier County,0111,Lanier County Elementary School,50
2014,686,Lanier County,0201,Lanier County High School,37
2014,686,Lanier County,3050,Lanier County Primary School,48
2014,687,Laurens County,0101,Southwest Laurens Elementary,47
2014,687,Laurens County,0104,East Laurens Primary School,57
2014,687,Laurens County,0105,East Laurens Elementary School,52
2014,687,Laurens County,0110,West Laurens High School,26
2014,687,Laurens County,0197,East Laurens High School,31
2014,687,Laurens County,0201,Northwest Laurens Elementary,25
2014,687,Laurens County,0297,East Laurens Middle School,51
2014,687,Laurens County,2054,West Laurens Middle School,30
2014,688,Lee County,0101,Lee County Middle School West,25
2014,688,Lee County,0103,Lee County Elementary School,31
2014,688,Lee County,0114,Lee County Middle School East,28
2014,688,Lee County,0187,Lee County Primary School,32
2014,688,Lee County,0193,Lee County High School,17
2014,688,Lee County,0197,Kinchafoonee Primary School,35
2014,688,Lee County,0209,Lee High School 9th Grade Campus,20
2014,688,Lee County,0393,Twin Oaks Elementary,26
2014,689,Liberty County,0100,Waldo Pafford Elementary School,40
2014,689,Liberty County,0101,Midway Middle School,25
2014,689,Liberty County,0102,Liberty Elementary School ,42
2014,689,Liberty County,0105,Bradwell Institute,24
2014,689,Liberty County,0180,Button Gwinnett Elementary School,42
2014,689,Liberty County,0183,Lyman Hall Elementary School,32
2014,689,Liberty County,0189,Joseph Martin Elementary School,38
2014,689,Liberty County,0192,Liberty County High School,18
2014,689,Liberty County,0194,Taylors Creek Elementary School,29
2014,689,Liberty County,0195,Snelson-Golden Middle School,41
2014,689,Liberty County,0196,Frank Long Elementary School,40
2014,689,Liberty County,0197,Lewis Frasier Middle School,29
2014,690,Lincoln County,0101,Lincoln County Middle School,33
2014,690,Lincoln County,0110,Lincoln County High School,29
2014,690,Lincoln County,0176,Lincoln County Elementary School,45
2014,691,Long County,0100,Smiley Elementary School,42
2014,691,Long County,0114,Long County Middle School,39
2014,691,Long County,0205,Long County High School,31
2014,691,Long County,0214,Walker Elementary School,40
2014,692,Lowndes County,0100,Dewar Elementary ,30
2014,692,Lowndes County,0111,Westside Elementary School,22
2014,692,Lowndes County,0112,Pine Grove Middle School,28
2014,692,Lowndes County,0194,Moulton-Branch Elementary School,41
2014,692,Lowndes County,0195,Hahira Elementary School,28
2014,692,Lowndes County,0211,Pine Grove Elemetary School,29
2014,692,Lowndes County,1050,Clyattville Elementary School,57
2014,692,Lowndes County,1052,Lowndes Middle School,38
2014,692,Lowndes County,3050,Hahira Middle School,22
2014,692,Lowndes County,4050,Lake Park Elementary School,41
2014,692,Lowndes County,5050,Lowndes High School,21
2014,693,Lumpkin County,0101,Lumpkin County High School,23
2014,693,Lumpkin County,0103,Blackburn Elementary School,37
2014,693,Lumpkin County,0191,Long Branch Elementary School,43
2014,693,Lumpkin County,1050,Lumpkin County Middle School,31
2014,693,Lumpkin County,2050,Lumpkin County Elementary School,32
2014,694,Macon County,0198,Macon County Elementary School,65
2014,694,Macon County,0199,Macon County Middle School,60
2014,694,Macon County,2060,Macon County High School,45
2014,695,Madison County,0101,Hull-Sanford Elementary School,46
2014,695,Madison County,0195,Danielsville Elementary School,42
2014,695,Madison County,1050,Colbert Elementary School,42
2014,695,Madison County,1052,Madison County Middle School,35
2014,695,Madison County,2050,Comer Elementary School,41
2014,695,Madison County,4050,Ila Elementary School,43
2014,695,Madison County,5050,Madison County High School,29
2014,696,Marion County,0197,L. K. Moss Elementary School,52
2014,696,Marion County,0275,Marion County Middle/High School,35
2014,697,McDuffie County,0112,Thomson-McDuffie Middle School,44
2014,697,McDuffie County,0113,Norris Elementary School,52
2014,697,McDuffie County,0179,Maxwell Elementary School,62
2014,697,McDuffie County,0191,Dearing Elementary School,45
2014,697,McDuffie County,0192,Thomson High School,34
2014,697,McDuffie County,4050,Thomson Elementary School,59
2014,698,McIntosh County,0101,McIntosh County Middle School,43
2014,698,McIntosh County,0104,McIntosh County Academy,37
2014,698,McIntosh County,0105,Oak Grove Intermediate School,47
2014,698,McIntosh County,0205,Todd Grant Elementary School,48
2014,699,Meriwether County,0100,Unity Elementary School,55
2014,699,Meriwether County,0102,George E. Washington Elementary School,58
2014,699,Meriwether County,0200,Mountain View Elementary School,44
2014,699,Meriwether County,0300,Greenville High School,41
2014,699,Meriwether County,0400,Greenville Middle School,48
2014,699,Meriwether County,4050,Manchester High School,36
2014,699,Meriwether County,5050,Manchester Middle School,41
2014,700,Miller County,0110,Miller County Elementary School,53
2014,700,Miller County,0210,Miller County High School,33
2014,700,Miller County,0310,Miller County Middle School,41
2014,701,Mitchell County,0105,Baconton Community Charter School,27
2014,701,Mitchell County,0111,North Mitchell County Elementary School,73
2014,701,Mitchell County,0197,Mitchell County Middle School,68
2014,701,Mitchell County,0198,South Mitchell County Elementary School,77
2014,701,Mitchell County,0282,Mitchell County High School,50
2014,702,Monroe County,0105,T.G. Scott Elementary School,29
2014,702,Monroe County,0111,Katherine B. Sutton Elementary School,40
2014,702,Monroe County,0113,"Monroe County Middle School, Banks Stephens Campus",28
2014,702,Monroe County,0184,Mary Persons High School,23
2014,702,Monroe County,0205,Samuel E. Hubbard Elementary School,44
2014,703,Montgomery County,0101,Montgomery County Middle School,60
2014,703,Montgomery County,0107,New Montgomery County Elementary School,57
2014,703,Montgomery County,0114,Montgomery Academy,30
2014,703,Montgomery County,0201,Montgomery Co. High,47
2014,704,Morgan County,0191,Morgan County Elementary School,33
2014,704,Morgan County,1050,Morgan County High School,25
2014,704,Morgan County,3050,Morgan County Primary School,41
2014,704,Morgan County,5050,Morgan County Middle School,29
2014,705,Murray County,0104,Woodlawn Elementary School,37
