"SCHOOL_YEAR","DETAIL_LEVEL","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBJECT_CODE","TOTAL_STUDENTS_TESTED","STUDENTS_WITH_LEXILE","LEXILE_ON_OR_ABOVE_MIDPOINT","NO_LEXILE_SCORE","AVG_LEXILE_SCORE"
2021,"School Level","675","Henry County","0315","Hampton High School","American Literature and Composition","43","43","14","TFS","1167.8"
2021,"School Level","675","Henry County","0391","Eagle's Landing High School","American Literature and Composition","241","241","79","TFS","1177.2"
2021,"School Level","675","Henry County","0408","Woodland High School","American Literature and Composition","60","60","19","TFS","1159.5"
2021,"School Level","675","Henry County","0804","EXCEL Academy","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","675","Henry County","3050","McDonough High School","American Literature and Composition","161","161","60","TFS","1216.4"
2021,"School Level","676","Houston County","0111","Veterans High School","American Literature and Composition","170","170","77","TFS","1248.8"
2021,"School Level","676","Houston County","0192","Houston County High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","676","Houston County","0192","Houston County High School","American Literature and Composition","226","226","131","TFS","1325.2"
2021,"School Level","676","Houston County","1054","Perry High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","676","Houston County","1054","Perry High School","American Literature and Composition","205","204","109","TFS","1281.1"
2021,"School Level","676","Houston County","2052","Northside High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","676","Houston County","2052","Northside High School","American Literature and Composition","232","232","84","TFS","1162.9"
2021,"School Level","676","Houston County","4056","Warner Robins High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","676","Houston County","4056","Warner Robins High School","American Literature and Composition","220","220","83","TFS","1188"
2021,"School Level","677","Irwin County","2050","Irwin County High School","American Literature and Composition","84","84","40","TFS","1265.2"
2021,"School Level","678","Jackson County","0107","East Jackson Comprehensive High School","American Literature and Composition","123","123","49","TFS","1235.9"
2021,"School Level","678","Jackson County","0191","Jackson County Comprehensive High School","American Literature and Composition","187","187","62","TFS","1154.3"
2021,"School Level","679","Jasper County","0108","Jasper County High School","American Literature and Composition","129","129","75","TFS","1309.9"
2021,"School Level","680","Jeff Davis County","0199","Jeff Davis High School","American Literature and Composition","151","151","41","TFS","1167.7"
2021,"School Level","681","Jefferson County","0196","Jefferson County High School","American Literature and Composition","159","159","41","TFS","1112.3"
2021,"School Level","682","Jenkins County","0201","Jenkins County High School","American Literature and Composition","59","59","18","TFS","1157.5"
2021,"School Level","683","Johnson County","0201","Johnson County High School","American Literature and Composition","44","44","14","TFS","1173.2"
2021,"School Level","684","Jones County","0192","Jones County High School","American Literature and Composition","330","330","140","TFS","1241"
2021,"School Level","685","Lamar County","0175","Lamar County High School","American Literature and Composition","146","146","49","TFS","1110.4"
2021,"School Level","686","Lanier County","0201","Lanier County High School","American Literature and Composition","96","96","30","TFS","1134.5"
2021,"School Level","687","Laurens County","0110","West Laurens High School","American Literature and Composition","205","205","82","TFS","1191"
2021,"School Level","687","Laurens County","0197","East Laurens High School","American Literature and Composition","144","144","46","TFS","1154.2"
2021,"School Level","688","Lee County","0193","Lee County High School","American Literature and Composition","258","258","89","TFS","1161.9"
2021,"School Level","689","Liberty County","0105","Bradwell Institute","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","689","Liberty County","0105","Bradwell Institute","American Literature and Composition","267","267","108","TFS","1224.5"
2021,"School Level","689","Liberty County","0192","Liberty County High School","American Literature and Composition","251","251","132","TFS","1276.6"
2021,"School Level","690","Lincoln County","0110","Lincoln County High School","American Literature and Composition","68","68","17","TFS","1121.3"
2021,"School Level","691","Long County","0205","Long County High School","American Literature and Composition","95","95","37","TFS","1161.3"
2021,"School Level","692","Lowndes County","5050","Lowndes High School","American Literature and Composition","704","704","438","TFS","1347.6"
2021,"School Level","693","Lumpkin County","0101","Lumpkin County High School","American Literature and Composition","222","222","117","TFS","1291.9"
2021,"School Level","694","Macon County","2060","Macon County High School","American Literature and Composition","52","52","TFS","TFS","1029.2"
2021,"School Level","695","Madison County","5050","Madison County High School","American Literature and Composition","221","221","115","TFS","1272.3"
2021,"School Level","696","Marion County","0275","Marion County Middle/High School","American Literature and Composition","41","41","TFS","TFS","1153.8"
2021,"School Level","697","McDuffie County","0192","Thomson High School","American Literature and Composition","194","194","62","TFS","1170.1"
2021,"School Level","698","McIntosh County","0104","McIntosh Academy","American Literature and Composition","63","63","40","TFS","1320.2"
2021,"School Level","699","Meriwether County","0300","Greenville High School","American Literature and Composition","59","59","12","TFS","1076.5"
2021,"School Level","699","Meriwether County","4050","Manchester High School","American Literature and Composition","81","81","35","TFS","1215.1"
2021,"School Level","700","Miller County","0210","Miller County High School","American Literature and Composition","47","47","14","TFS","1161"
2021,"School Level","701","Mitchell County","0282","Mitchell County High School","American Literature and Composition","35","35","TFS","TFS","1014.7"
2021,"School Level","702","Monroe County","0184","Mary Persons High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","702","Monroe County","0184","Mary Persons High School","American Literature and Composition","225","225","152","TFS","1358.6"
2021,"School Level","703","Montgomery County","0201","Montgomery County High School","American Literature and Composition","69","69","31","TFS","1254.4"
2021,"School Level","704","Morgan County","1050","Morgan County High School","American Literature and Composition","129","129","54","TFS","1257.9"
2021,"School Level","705","Murray County","0108","Pleasant Valley Innovative School","American Literature and Composition","20","20","TFS","TFS","1048"
2021,"School Level","705","Murray County","0112","North Murray High School","American Literature and Composition","231","231","119","TFS","1260.8"
2021,"School Level","705","Murray County","0190","Murray County High School","American Literature and Composition","185","185","84","TFS","1220.6"
2021,"School Level","706","Muscogee County","0203","Northside High School","American Literature and Composition","185","184","82","TFS","1179.5"
2021,"School Level","706","Muscogee County","0278","Shaw High School","American Literature and Composition","46","46","TFS","TFS","992.5"
2021,"School Level","706","Muscogee County","0378","Spencer High School","American Literature and Composition","81","81","12","TFS","997"
2021,"School Level","706","Muscogee County","0502","Rainey McCullers School of the Arts","American Literature and Composition","30","30","20","TFS","1337.7"
2021,"School Level","706","Muscogee County","1064","Kendrick High School","American Literature and Composition","54","54","TFS","TFS","1025.1"
2021,"School Level","706","Muscogee County","2062","Hardaway High School","American Literature and Composition","84","84","10","TFS","1008.4"
2021,"School Level","706","Muscogee County","3054","Columbus High School","American Literature and Composition","82","82","58","TFS","1327.4"
2021,"School Level","706","Muscogee County","5052","Carver High School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","706","Muscogee County","5062","Jordan Vocational High School","American Literature and Composition","142","142","29","TFS","1112.6"
2021,"School Level","707","Newton County","0173","Newton High School","American Literature and Composition","123","123","17","TFS","982.9"
2021,"School Level","707","Newton County","0206","Alcovy High School","American Literature and Composition","121","121","33","TFS","1136.9"
2021,"School Level","707","Newton County","0295","Eastside High School","American Literature and Composition","127","127","35","TFS","1122.5"
2021,"School Level","708","Oconee County","0105","North Oconee High School","American Literature and Composition","251","251","161","TFS","1355.5"
2021,"School Level","708","Oconee County","0293","Oconee County High School","American Literature and Composition","159","157","103","TFS","1357"
2021,"School Level","709","Oglethorpe County","2050","Oglethorpe County High School","American Literature and Composition","108","108","46","TFS","1233.1"
2021,"School Level","710","Paulding County","0101","Hiram High School","American Literature and Composition","186","186","68","TFS","1162.8"
2021,"School Level","710","Paulding County","0106","South Paulding High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","710","Paulding County","0106","South Paulding High School","American Literature and Composition","338","338","167","TFS","1242.6"
2021,"School Level","710","Paulding County","0108","Sammy McClure Sr. Middle School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","710","Paulding County","0109","North Paulding High School","American Literature and Composition","456","456","223","TFS","1253.5"
2021,"School Level","710","Paulding County","0292","East Paulding High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","710","Paulding County","0292","East Paulding High School","American Literature and Composition","332","332","154","TFS","1237.8"
2021,"School Level","710","Paulding County","0394","East Paulding Middle School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","710","Paulding County","2552","Paulding County High School","American Literature and Composition","290","290","153","TFS","1263.5"
2021,"School Level","711","Peach County","2052","Peach County High School","American Literature and Composition","191","191","60","TFS","1171.1"
2021,"School Level","712","Pickens County","0198","Pickens County High School","American Literature and Composition","229","229","97","TFS","1214.6"
2021,"School Level","713","Pierce County","0182","Pierce County High School","American Literature and Composition","220","220","158","TFS","1395.1"
2021,"School Level","714","Pike County","0194","Pike County High School","American Literature and Composition","120","120","21","TFS","1070.3"
2021,"School Level","714","Pike County","0296","Zebulon High School","American Literature and Composition","11","11","TFS","TFS","962.3"
2021,"School Level","715","Polk County","0102","Rockmart High School","American Literature and Composition","143","143","54","TFS","1178.3"
2021,"School Level","715","Polk County","0207","Harpst Academy","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","715","Polk County","5050","Cedartown High School","American Literature and Composition","228","228","64","TFS","1150.5"
2021,"School Level","716","Pulaski County","2050","Hawkinsville High School","American Literature and Composition","58","58","32","TFS","1325.3"
2021,"School Level","717","Putnam County","0114","Putnam County High School","American Literature and Composition","154","154","62","TFS","1237.7"
2021,"School Level","718","Quitman County","0110","Quitman County High School","American Literature and Composition","20","20","TFS","TFS","1223.3"
2021,"School Level","719","Rabun County","0177","Rabun County High School","American Literature and Composition","150","150","96","TFS","1323.2"
2021,"School Level","720","Randolph County","0201","Randolph Clay High School","American Literature and Composition","15","15","TFS","TFS","1048.3"
2021,"School Level","721","Richmond County","0100","Cross Creek High School","American Literature and Composition","190","190","37","TFS","1074.4"
2021,"School Level","721","Richmond County","0213","Richmond County Technical Career Magnet School","American Literature and Composition","29","29","13","TFS","1267.4"
2021,"School Level","721","Richmond County","0391","Alternative Education Center at Lamar","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","721","Richmond County","0392","Performance Learning Center","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","721","Richmond County","1052","Butler High School","American Literature and Composition","72","72","TFS","TFS","1026"
2021,"School Level","721","Richmond County","2056","Hephzibah High School","American Literature and Composition","112","112","19","TFS","1017.5"
2021,"School Level","721","Richmond County","2574","Westside High School","American Literature and Composition","87","87","24","TFS","1113.2"
2021,"School Level","721","Richmond County","3054","Glenn Hills High School","American Literature and Composition","65","65","TFS","TFS","948.5"
2021,"School Level","721","Richmond County","3556","Johnson Magnet","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","721","Richmond County","3756","Josey High School","American Literature and Composition","52","52","TFS","TFS","921.4"
2021,"School Level","721","Richmond County","4060","Academy of Richmond County High School","American Literature and Composition","103","103","26","TFS","1111.8"
2021,"School Level","721","Richmond County","4562","Davidson Magnet School","American Literature and Composition","80","80","70","TFS","1454.4"
2021,"School Level","721","Richmond County","5566","Laney High School","American Literature and Composition","66","66","15","TFS","1081.2"
2021,"School Level","722","Rockdale County","0176","Heritage High School","American Literature and Composition","55","55","TFS","TFS","1002.9"
2021,"School Level","722","Rockdale County","0192","Salem High School","American Literature and Composition","53","53","13","TFS","1074.1"
2021,"School Level","722","Rockdale County","3052","Rockdale County High School","American Literature and Composition","69","69","23","TFS","1108.3"
2021,"School Level","723","Schley County","0101","Schley Middle High School","American Literature and Composition","84","84","44","TFS","1250.1"
2021,"School Level","724","Screven County","4052","Screven County High School","American Literature and Composition","90","90","46","TFS","1270.4"
2021,"School Level","725","Seminole County","0196","Seminole County Middle/High School","American Literature and Composition","67","67","21","TFS","1171.4"
2021,"School Level","726","Griffin-Spalding County","0101","Spalding High School","American Literature and Composition","230","230","84","TFS","1189.5"
2021,"School Level","726","Griffin-Spalding County","0187","Griffin High School","American Literature and Composition","282","282","84","TFS","1163"
2021,"School Level","726","Griffin-Spalding County","0208","AZ Kelsey Academy","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","726","Griffin-Spalding County","0208","AZ Kelsey Academy","American Literature and Composition","10","10","TFS","TFS","1060"
2021,"School Level","727","Stephens County","5050","Stephens County High School","American Literature and Composition","234","234","106","TFS","1246.3"
2021,"School Level","728","Stewart County","0201","Stewart County High School","American Literature and Composition","23","23","14","TFS","1310.2"
2021,"School Level","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","American Literature and Composition","135","135","29","TFS","1052"
2021,"School Level","730","Talbot County","0190","Central Elementary/High School","American Literature and Composition","20","20","TFS","TFS","1088.8"
2021,"School Level","731","Taliaferro County","0102","Taliaferro County School","American Literature and Composition","12","12","TFS","TFS","1039.2"
2021,"School Level","732","Tattnall County","0194","Tattnall County High School","American Literature and Composition","270","270","114","TFS","1224.2"
2021,"School Level","733","Taylor County","0107","Georgia Center","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","733","Taylor County","0201","Taylor County High School","American Literature and Composition","66","66","26","TFS","1204.5"
2021,"School Level","734","Telfair County","0201","Telfair County High School","American Literature and Composition","58","58","15","TFS","1150.7"
2021,"School Level","735","Terrell County","0105","Terrell High School","American Literature and Composition","55","55","TFS","TFS","1056.4"
2021,"School Level","736","Thomas County","0100","Bishop Hall Charter School","American Literature and Composition","34","34","11","TFS","1197.4"
2021,"School Level","736","Thomas County","0115","The Renaissance Center for Academic and Career Development","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","736","Thomas County","0191","Thomas County Central High School","American Literature and Composition","244","244","106","TFS","1222.6"
2021,"School Level","737","Tift County","0199","Tift County High School","American Literature and Composition","299","299","100","TFS","1167.7"
2021,"School Level","738","Toombs County","0192","Toombs County High School","American Literature and Composition","142","142","40","TFS","1135.4"
2021,"School Level","739","Towns County","0204","Towns County High School","American Literature and Composition","66","66","35","TFS","1298.6"
2021,"School Level","740","Treutlen County","0213","Treutlen Middle/High School","American Literature and Composition","59","59","18","TFS","1147.9"
2021,"School Level","741","Troup County","0191","Gardner-Newman Middle School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","741","Troup County","0201","Callaway High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","741","Troup County","0201","Callaway High School","American Literature and Composition","135","135","47","TFS","1193.3"
2021,"School Level","741","Troup County","0207","Bradfield Center - Ault Academy","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","741","Troup County","0387","Troup County High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","741","Troup County","0387","Troup County High School","American Literature and Composition","263","263","155","TFS","1298.3"
2021,"School Level","741","Troup County","0699","The Hope Academy School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","741","Troup County","1052","LaGrange High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","741","Troup County","1052","LaGrange High School","American Literature and Composition","169","169","41","TFS","1068.8"
2021,"School Level","742","Turner County","3050","Turner County High School","American Literature and Composition","68","68","25","TFS","1202.4"
2021,"School Level","743","Twiggs County","0201","Twiggs County High School","American Literature and Composition","29","29","TFS","TFS","1109.1"
2021,"School Level","744","Union County","0101","Union County High School","American Literature and Composition","186","186","107","TFS","1298.7"
2021,"School Level","744","Union County","3050","Woody Gap High/Elementary School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","745","Thomaston-Upson County","0195","Upson-Lee High School","American Literature and Composition","161","161","38","TFS","1107.2"
2021,"School Level","746","Walker County","0190","Ridgeland High School","American Literature and Composition","259","259","81","TFS","1163.4"
2021,"School Level","746","Walker County","0198","LaFayette High School","American Literature and Composition","265","265","75","TFS","1110.5"
2021,"School Level","747","Walton County","0111","Walnut Grove High School","American Literature and Composition","300","300","177","TFS","1314.3"
2021,"School Level","747","Walton County","0199","Loganville High School","American Literature and Composition","316","316","195","TFS","1328.8"
2021,"School Level","747","Walton County","0205","Monroe Area High School","American Literature and Composition","233","233","103","TFS","1242.2"
2021,"School Level","748","Ware County","0195","Ware County High School","American Literature and Composition","319","318","149","TFS","1252.9"
2021,"School Level","749","Warren County","0205","Warren County High School","American Literature and Composition","44","44","13","TFS","1173.8"
2021,"School Level","750","Washington County","1052","Washington County High School","American Literature and Composition","107","107","27","TFS","1043.9"
2021,"School Level","751","Wayne County","0101","Wayne County High School","American Literature and Composition","333","333","165","TFS","1257.5"
2021,"School Level","752","Webster County","0108","Webster County High School","American Literature and Composition","15","15","TFS","TFS","1296.3"
2021,"School Level","753","Wheeler County","3052","Wheeler County High School","American Literature and Composition","64","64","10","TFS","1085.2"
2021,"School Level","754","White County","0105","White County High School","American Literature and Composition","248","248","113","TFS","1238.5"
2021,"School Level","755","Whitfield County","0112","Coahulla Creek High School","American Literature and Composition","260","260","111","TFS","1228.4"
2021,"School Level","755","Whitfield County","0175","Northwest Whitfield County High School","American Literature and Composition","330","330","156","TFS","1263.2"
2021,"School Level","755","Whitfield County","0212","Phoenix High School","American Literature and Composition","71","71","10","TFS","1022.4"
2021,"School Level","755","Whitfield County","0275","Southeast Whitfield County High School","American Literature and Composition","300","300","105","TFS","1174.2"
2021,"School Level","756","Wilcox County","0201","Wilcox County High School","American Literature and Composition","60","60","17","TFS","1148.4"
2021,"School Level","757","Wilkes County","0110","Washington-Wilkes Comprehensive High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","757","Wilkes County","0110","Washington-Wilkes Comprehensive High School","American Literature and Composition","82","82","32","TFS","1217.1"
2021,"School Level","758","Wilkinson County","3050","Wilkinson County High School","American Literature and Composition","46","46","10","TFS","1082.4"
2021,"School Level","759","Worth County","0176","Worth County High School","American Literature and Composition","190","190","95","TFS","1244.5"
2021,"School Level","759","Worth County","0197","Worth County Achievement Center","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","761","Atlanta Public Schools","0106","Early College High School at Carver","American Literature and Composition","15","15","TFS","TFS","996"
2021,"School Level","761","Atlanta Public Schools","0182","Mays High School","American Literature and Composition","38","38","10","TFS","1025.4"
2021,"School Level","761","Atlanta Public Schools","0186","Maynard H. Jackson, Jr. High School","American Literature and Composition","12","12","TFS","TFS","1035"
2021,"School Level","761","Atlanta Public Schools","0192","North Atlanta High School","American Literature and Composition","77","77","29","TFS","1081.1"
2021,"School Level","761","Atlanta Public Schools","0207","Hillside Conant School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","761","Atlanta Public Schools","0212","KIPP Atlanta Collegiate Academy","American Literature and Composition","11","11","TFS","TFS","1127.7"
2021,"School Level","761","Atlanta Public Schools","0315","Booker T. Washington High School","American Literature and Composition","10","10","TFS","TFS","1086"
2021,"School Level","761","Atlanta Public Schools","0403","APS-Forrest Hills Academy","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","761","Atlanta Public Schools","0415","Atlanta Classical Academy","American Literature and Composition","35","35","26","TFS","1369.1"
2021,"School Level","761","Atlanta Public Schools","0515","Charles Drew Charter School JA/SA","American Literature and Composition","30","30","TFS","TFS","952.3"
2021,"School Level","761","Atlanta Public Schools","1409","Therrell High School","American Literature and Composition","30","30","TFS","TFS","1051.5"
2021,"School Level","761","Atlanta Public Schools","1411","B.E.S.T Academy","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","761","Atlanta Public Schools","1412","South Atlanta High School","American Literature and Composition","69","69","12","TFS","1016.8"
2021,"School Level","761","Atlanta Public Schools","1413","Carver High School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","761","Atlanta Public Schools","4058","Douglass High School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","761","Atlanta Public Schools","4560","Grady High School","American Literature and Composition","50","50","22","TFS","1122.2"
2021,"School Level","763","Bremen City","0201","Bremen High School","American Literature and Composition","182","182","122","TFS","1371"
2021,"School Level","764","Buford City","0191","Buford High School","American Literature and Composition","173","173","82","TFS","1232.5"
2021,"School Level","765","Calhoun City","3050","Calhoun High School","American Literature and Composition","273","273","158","TFS","1301.6"
2021,"School Level","766","Carrollton City","1050","Carrollton High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","766","Carrollton City","1050","Carrollton High School","American Literature and Composition","321","321","117","TFS","1211.1"
2021,"School Level","767","Cartersville City","2050","Cartersville High School","American Literature and Composition","269","269","113","TFS","1207.1"
2021,"School Level","769","Chickamauga City","0211","Gordon Lee High School","American Literature and Composition","104","104","68","TFS","1371.7"
2021,"School Level","771","Commerce City","0112","Commerce High School","American Literature and Composition","118","118","75","TFS","1339.6"
2021,"School Level","772","Dalton Public Schools","0110","Morris Innovative High School","American Literature and Composition","60","60","12","TFS","993.1"
2021,"School Level","772","Dalton Public Schools","4050","Dalton High School","American Literature and Composition","399","399","133","TFS","1146.9"
2021,"School Level","773","Decatur City","3050","Decatur High School","American Literature and Composition","44","44","32","TFS","1353.9"
2021,"School Level","774","Dublin City","0211","Dublin High School","American Literature and Composition","20","20","TFS","TFS","973"
2021,"School Level","774","Dublin City","0412","Moore Street Facility","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","776","Gainesville City","3050","Gainesville High School","American Literature and Composition","457","457","150","TFS","1147.4"
2021,"School Level","779","Jefferson City","0174","Jefferson High School","American Literature and Composition","278","278","212","TFS","1407.8"
2021,"School Level","781","Marietta City","0101","Marietta High School","American Literature and Composition","51","41","11","10","1091.2"
2021,"School Level","781","Marietta City","0207","George W. Hartmann Center","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","7820108","State Charter Schools- Mountain Education Center School","0108","Mountain Education Charter High School","American Literature and Composition","178","178","95","TFS","1303"
2021,"School Level","7820120","State Charter Schools- Georgia Cyber Academy","0120","Georgia Cyber Academy","American Literature and Composition","621","621","360","TFS","1309.5"
2021,"School Level","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","American Literature and Composition","100","100","58","TFS","1321.8"
2021,"School Level","7820613","State Charter Schools- Foothills Charter High School (Madison Campus)","0613","Foothills Charter High School (Central Office - Athens)","American Literature and Composition","142","142","91","TFS","1337"
2021,"School Level","7820616","State Charter Schools- Georgia School for Innovation and the Classics","0616","Georgia School for Innovation and the Classics","American Literature and Composition","32","32","18","TFS","1265.2"
2021,"School Level","7820618","State Charter Schools- Coastal Plains Charter High School - Candler Campus","0618","Coastal Plains Charter High School - Candler Campus","American Literature and Composition","86","86","37","TFS","1227.9"
2021,"School Level","7830103","Commission Charter Schools- CCAT School","0103","Statesboro STEAM Academy","American Literature and Composition","19","19","TFS","TFS","1178.4"
2021,"School Level","7830210","Commission Charter Schools- Pataula Charter Academy","0210","Pataula Charter Academy","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","7830310","Commission Charter Schools- Fulton Leadership Academy","0310","Fulton Leadership Academy","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","7830618","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","0618","SAIL Charter Academy - School for Arts-Infused Learning","American Literature and Composition","16","16","10","TFS","1308.4"
2021,"School Level","7830623","State Charter Schools II- Academy For Classical Education","0623","Academy For Classical Education","American Literature and Composition","72","72","48","TFS","1358.1"
2021,"School Level","7830626","State Charter Schools II- Furlow Charter School","0626","Furlow Charter School","American Literature and Composition","28","28","TFS","TFS","1112.5"
2021,"School Level","7830630","State Charter Schools II- Baconton Community Charter School","0630","Baconton Community Charter School","American Literature and Composition","52","52","30","TFS","1312.7"
2021,"School Level","7830634","State Charter Schools II- Georgia Fugees Academy Charter School","0634","Georgia Fugees Academy Charter School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","784","Pelham City","0111","Pelham High School","American Literature and Composition","74","74","33","TFS","1271"
2021,"School Level","785","Rome City","0193","Rome High School","American Literature and Composition","315","315","76","TFS","1103.2"
2021,"School Level","786","Social Circle City","0300","Social Circle High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","786","Social Circle City","0300","Social Circle High School","American Literature and Composition","84","84","43","TFS","1290.3"
2021,"School Level","789","Thomasville City","4052","Thomasville High School","American Literature and Composition","127","127","60","TFS","1233.2"
2021,"School Level","791","Trion City","0301","Trion High School","American Literature and Composition","65","65","40","TFS","1348.5"
2021,"School Level","792","Valdosta City","0273","Valdosta High School","American Literature and Composition","453","452","133","TFS","1110.4"
2021,"School Level","793","Vidalia City","0273","Vidalia Comprehensive High School","American Literature and Composition","115","115","29","TFS","1166.7"
2021,"School Level","799","State Schools","1894","Georgia Academy for the Blind","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","799","State Schools","1895","Georgia School for the Deaf","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","891","Department of Juvenile Justice","0104","Atlanta Youth Detention Center","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","891","Department of Juvenile Justice","0298","Augusta Youth Development Campus","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","891","Department of Juvenile Justice","0405","Muscogee Youth Development Center","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","891","Department of Juvenile Justice","0598","Macon Youth Development Campus","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","891","Department of Juvenile Justice","0898","Eastman Youth Development Campus","American Literature and Composition","12","12","TFS","TFS","1030.8"
2021,"School Level","891","Department of Juvenile Justice","4199","Millegeville ITU","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"State Level","All","All","All","All","9th Grade Literature and Composition","81","81","59","TFS","1299.4"
2021,"State Level","All","All","All","All","American Literature and Composition","65925","65851","28133","173","1214.2"
