LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,NUMBER_OF_GRADUATES,HOPE_ELIGIBLE,HOPE_ELIGIBLE_PCT
2010-11,721,Richmond County,2574,Westside High School,154,33,21.43
2010-11,721,Richmond County,3054,Glenn Hills High School,134,19,14.18
2010-11,721,Richmond County,3556,Johnson Magnet,82,30,36.59
2010-11,721,Richmond County,3756,Josey High School,126,26,20.63
2010-11,721,Richmond County,4060,Academy of Richmond County High School,206,52,25.24
2010-11,721,Richmond County,4562,Davidson Magnet School,91,66,72.53
2010-11,721,Richmond County,5566,Laney High School,81,TFS,11.11
2010-11,721,Richmond County,ALL,All Schools,1511,354,23.43
2010-11,722,Rockdale County,176,Heritage High School,345,115,33.33
2010-11,722,Rockdale County,192,Salem High School,320,53,16.56
2010-11,722,Rockdale County,3052,Rockdale County High School,358,105,29.33
2010-11,722,Rockdale County,ALL,All Schools,1023,273,26.69
2010-11,723,Schley County,101,Schley Middle High School,78,42,53.85
2010-11,723,Schley County,ALL,All Schools,78,42,53.85
2010-11,724,Screven County,4052,Screven County High School,186,79,42.47
2010-11,724,Screven County,ALL,All Schools,186,79,42.47
2010-11,725,Seminole County,196,Seminole County Middle/High School,82,29,35.37
2010-11,725,Seminole County,ALL,All Schools,82,29,35.37
2010-11,726,Griffin-Spalding County,101,Spalding High School,238,93,39.08
2010-11,726,Griffin-Spalding County,187,Griffin High School,241,92,38.17
2010-11,726,Griffin-Spalding County,208,AZ Kelsey Academy,18,,
2010-11,726,Griffin-Spalding County,ALL,All Schools,497,185,37.22
2010-11,727,Stephens County,5050,Stephens County High School,223,97,43.5
2010-11,727,Stephens County,ALL,All Schools,223,97,43.5
2010-11,728,Stewart County,201,Stewart County High School,29,TFS,17.24
2010-11,728,Stewart County,ALL,All Schools,29,TFS,17.24
2010-11,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),224,61,27.23
2010-11,729,Sumter County,ALL,All Schools,224,61,27.23
2010-11,731,Taliaferro County,102,Taliaferro County School,11,TFS,63.64
2010-11,731,Taliaferro County,ALL,All Schools,11,TFS,63.64
2010-11,732,Tattnall County,194,Tattnall County High School,174,58,33.33
2010-11,732,Tattnall County,ALL,All Schools,174,58,33.33
2010-11,733,Taylor County,201,Taylor County High School,74,29,39.19
2010-11,733,Taylor County,ALL,All Schools,74,29,39.19
2010-11,734,Telfair County,201,Telfair County High School,92,42,45.65
2010-11,734,Telfair County,ALL,All Schools,92,42,45.65
2010-11,735,Terrell County,105,Terrell High School,73,13,17.81
2010-11,735,Terrell County,ALL,All Schools,73,13,17.81
2010-11,736,Thomas County,100,Bishop Hall Charter School,18,TFS,27.78
2010-11,736,Thomas County,191,Thomas County Central High School,264,112,42.42
2010-11,736,Thomas County,ALL,All Schools,282,117,41.49
2010-11,737,Tift County,199,Tift County High School,388,119,30.67
2010-11,737,Tift County,ALL,All Schools,388,119,30.67
2010-11,738,Toombs County,192,Toombs County High School,158,59,37.34
2010-11,738,Toombs County,ALL,All Schools,158,59,37.34
2010-11,739,Towns County,204,Towns County High School,75,39,52
2010-11,739,Towns County,ALL,All Schools,75,39,52
2010-11,740,Treutlen County,3050,Treutlen Middle/High School,58,23,39.66
2010-11,740,Treutlen County,ALL,All Schools,58,23,39.66
2010-11,741,Troup County,201,Callaway High School,141,44,31.21
2010-11,741,Troup County,387,Troup County High School,236,98,41.53
2010-11,741,Troup County,1052,LaGrange High School,273,150,54.95
2010-11,741,Troup County,ALL,All Schools,650,292,44.92
2010-11,742,Turner County,3050,Turner County High School,84,30,35.71
2010-11,742,Turner County,ALL,All Schools,84,30,35.71
2010-11,743,Twiggs County,201,Twiggs County High School,55,18,32.73
2010-11,743,Twiggs County,ALL,All Schools,55,18,32.73
2010-11,744,Union County,101,Union County High School,137,65,47.45
2010-11,744,Union County,3050,Woody Gap High/Elementary School,12,TFS,33.33
2010-11,744,Union County,ALL,All Schools,149,69,46.31
2010-11,745,Thomaston-Upson County,195,Upson-Lee High School,272,111,40.81
2010-11,745,Thomaston-Upson County,ALL,All Schools,272,111,40.81
2010-11,746,Walker County,190,Ridgeland High School,232,80,34.48
2010-11,746,Walker County,198,LaFayette High School,202,94,46.53
2010-11,746,Walker County,ALL,All Schools,434,174,40.09
2010-11,747,Walton County,111,Walnut Grove High School,123,33,26.83
2010-11,747,Walton County,199,Loganville High School,402,192,47.76
2010-11,747,Walton County,205,Monroe Area High School,229,79,34.5
2010-11,747,Walton County,ALL,All Schools,754,304,40.32
2010-11,748,Ware County,195,Ware County High School,293,106,36.18
2010-11,748,Ware County,ALL,All Schools,293,106,36.18
2010-11,749,Warren County,205,Warren County High School,38,15,39.47
2010-11,749,Warren County,ALL,All Schools,38,15,39.47
2010-11,750,Washington County,1052,Washington County High School,212,88,41.51
2010-11,750,Washington County,ALL,All Schools,212,88,41.51
2010-11,751,Wayne County,101,Wayne County High School,289,164,56.75
2010-11,751,Wayne County,ALL,All Schools,289,164,56.75
2010-11,752,Webster County,108,Webster County High School,15,TFS,40
2010-11,752,Webster County,ALL,All Schools,15,TFS,40
2010-11,753,Wheeler County,3052,Wheeler County High School,48,TFS,18.75
2010-11,753,Wheeler County,ALL,All Schools,48,TFS,18.75
2010-11,754,White County,105,White County High School,215,111,51.63
2010-11,754,White County,ALL,All Schools,215,111,51.63
2010-11,755,Whitfield County,105,Northwest Georgia College & Career Academy,89,41,46.07
2010-11,755,Whitfield County,175,Northwest Whitfield County High School,318,177,55.66
2010-11,755,Whitfield County,191,Phoenix High School,83,TFS,7.23
2010-11,755,Whitfield County,275,Southeast Whitfield County High School,221,91,41.18
2010-11,755,Whitfield County,ALL,All Schools,711,315,44.3
2010-11,756,Wilcox County,201,Wilcox County High School,66,33,50
2010-11,756,Wilcox County,ALL,All Schools,66,33,50
2010-11,757,Wilkes County,110,Washington-Wilkes Comprehensive High School,84,25,29.76
2010-11,757,Wilkes County,ALL,All Schools,84,25,29.76
2010-11,758,Wilkinson County,3050,Wilkinson County High School,76,21,27.63
2010-11,758,Wilkinson County,ALL,All Schools,76,21,27.63
2010-11,759,Worth County,176,Worth County High School,190,63,33.16
2010-11,759,Worth County,ALL,All Schools,190,63,33.16
2010-11,761,Atlanta Public Schools,106,Early College High School at Carver,75,33,44
2010-11,761,Atlanta Public Schools,108,South Atlanta School of Health and Medical Science,49,15,30.61
2010-11,761,Atlanta Public Schools,182,Mays High School,329,93,28.27
2010-11,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",133,43,32.33
2010-11,761,Atlanta Public Schools,192,North Atlanta High School,251,81,32.27
2010-11,761,Atlanta Public Schools,205,Tech High School,35,17,48.57
2010-11,761,Atlanta Public Schools,208,South Atlanta Law and Social Justice School,45,TFS,17.78
2010-11,761,Atlanta Public Schools,306,School of Technology at Carver,66,15,22.73
2010-11,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,84,27,32.14
2010-11,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,41,TFS,17.07
2010-11,761,Atlanta Public Schools,506,The School of the Arts at Carver,78,23,29.49
2010-11,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",48,TFS,16.67
2010-11,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",66,TFS,12.12
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,60,15,25
2010-11,761,Atlanta Public Schools,2664,Crim High School,105,TFS,7.62
2010-11,761,Atlanta Public Schools,4058,Douglass High School,175,36,20.57
2010-11,761,Atlanta Public Schools,4560,Grady High School,292,132,45.21
2010-11,761,Atlanta Public Schools,4568,Washington High School Senior Academy,252,79,31.35
2010-11,761,Atlanta Public Schools,ALL,All Schools,2184,648,29.67
2010-11,763,Bremen City,201,Bremen High School,122,68,55.74
2010-11,763,Bremen City,ALL,All Schools,122,68,55.74
2010-11,764,Buford City,191,Buford High School,157,95,60.51
2010-11,764,Buford City,ALL,All Schools,157,95,60.51
2010-11,765,Calhoun City,3050,Calhoun High School,194,108,55.67
2010-11,765,Calhoun City,ALL,All Schools,194,108,55.67
2010-11,766,Carrollton City,1050,Carrollton High School,262,143,54.58
2010-11,766,Carrollton City,ALL,All Schools,262,143,54.58
2010-11,767,Cartersville City,2050,Cartersville High School,206,101,49.03
2010-11,767,Cartersville City,ALL,All Schools,206,101,49.03
2010-11,769,Chickamauga City,211,Gordon Lee High School,113,77,68.14
2010-11,769,Chickamauga City,ALL,All Schools,113,77,68.14
2010-11,771,Commerce City,2050,Commerce High School,91,33,36.26
2010-11,771,Commerce City,ALL,All Schools,91,33,36.26
2010-11,772,Dalton Public Schools,4050,Dalton High School,277,110,39.71
2010-11,772,Dalton Public Schools,ALL,All Schools,277,110,39.71
2010-11,773,Decatur City,3050,Decatur High School,158,79,50
2010-11,773,Decatur City,ALL,All Schools,158,79,50
2010-11,774,Dublin City,211,Dublin High School,145,57,39.31
2010-11,774,Dublin City,ALL,All Schools,145,57,39.31
2010-11,776,Gainesville City,210,The Academy at Woods Mill,11,,
2010-11,776,Gainesville City,3050,Gainesville High School,253,119,47.04
2010-11,776,Gainesville City,ALL,All Schools,264,119,45.08
2010-11,779,Jefferson City,174,Jefferson High School,163,56,34.36
2010-11,779,Jefferson City,ALL,All Schools,163,56,34.36
2010-11,781,Marietta City,101,Marietta High School,365,104,28.49
2010-11,781,Marietta City,ALL,All Schools,365,104,28.49
2010-11,7820108,State Charter Schools- Mountain Education Center School,108,Mountain Education Center School,208,49,23.56
2010-11,7820108,State Charter Schools- Mountain Education Center School,ALL,All Schools,208,49,23.56
2010-11,7830103,Commission Charter Schools- CCAT School,103,CCAT School,23,16,69.57
2010-11,7830103,Commission Charter Schools- CCAT School,ALL,All Schools,23,16,69.57
2010-11,784,Pelham City,111,Pelham High School,75,30,40
2010-11,784,Pelham City,ALL,All Schools,75,30,40
2010-11,785,Rome City,193,Rome High School,294,109,37.07
2010-11,785,Rome City,ALL,All Schools,294,109,37.07
2010-11,786,Social Circle City,300,Social Circle High School,99,26,26.26
2010-11,786,Social Circle City,ALL,All Schools,99,26,26.26
2010-11,789,Thomasville City,4052,Thomasville High School,138,45,32.61
2010-11,789,Thomasville City,ALL,All Schools,138,45,32.61
2010-11,791,Trion City,301,Trion High School,93,53,56.99
2010-11,791,Trion City,ALL,All Schools,93,53,56.99
2010-11,792,Valdosta City,111,Pinevale Learning Center,19,,
2010-11,792,Valdosta City,273,Valdosta High School,270,93,34.44
2010-11,792,Valdosta City,ALL,All Schools,289,93,32.18
2010-11,793,Vidalia City,273,Vidalia Comprehensive High School,152,41,26.97
2010-11,793,Vidalia City,ALL,All Schools,152,41,26.97
2010-11,799,State Schools,1894,Georgia Academy for the Blind,,,
2010-11,799,State Schools,ALL,All Schools,,,
2010-11,7991893,State Schools- Atlanta Area School for the Deaf,1893,Atlanta Area School for the Deaf,,,
2010-11,7991893,State Schools- Atlanta Area School for the Deaf,ALL,All Schools,,,
2010-11,7991895,State Schools- Georgia School for the Deaf,1895,Georgia School for the Deaf,,,
2010-11,7991895,State Schools- Georgia School for the Deaf,ALL,All Schools,,,
2010-11,ALL,All Systems,ALL,All Schools,89753,35583,39.65
