"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2017-18","School","660","Fulton County","0273","S. L. Lewis Elementary School","PK,KK,01,02,03,04,05",600,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0275","Nolan Elementary School","PK,KK,01,02,03,04,05",708,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0276","Gullatt Elementary School","PK,KK,01,02,03,04,05",629,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0284","Holcomb Bridge Middle School","06,07,08",721,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0286","Ridgeview Charter School","06,07,08",1141,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0289","Woodland Middle School","06,07,08",844,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","71","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0291","Creekside High School","09,10,11,12",1720,"115","Too Few Students","Too Few Students","Too Few Students","Too Few Students","111","97","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","73","64","42","37"
"2017-18","School","660","Fulton County","0292","Palmetto Elementary School","PK,KK,01,02,03,04,05",478,"28","Too Few Students","Too Few Students","Too Few Students","Too Few Students","21","75","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","50","14","50"
"2017-18","School","660","Fulton County","0295","Findley Oaks Elementary School","PK,KK,01,02,03,04,05",605,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0297","State Bridge Crossing Elementary School","PK,KK,01,02,03,04,05",725,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0298","Sweet Apple Elementary School","PK,KK,01,02,03,04,05",743,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0299","Manning Oaks Elementary School","PK,KK,01,02,03,04,05",837,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0301","Heritage Elementary School","PK,KK,01,02,03,04,05",599,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","24","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","50","12","50"
"2017-18","School","660","Fulton County","0302","Elkins Pointe Middle School","06,07,08",1040,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0303","Cogburn Woods Elementary School","PK,KK,01,02,03,04,05",857,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0305","Autrey Mill Middle School","06,07,08",1448,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0307","Georgia Baptist Children's Home and Family Ministries","05,06,07,08,09,10,11",16,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0373","Mountain Park Elementary School","PK,KK,01,02,03,04,05",777,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0383","McClarin High School","10,11,12",165,"80","Too Few Students","Too Few Students","Too Few Students","Too Few Students","78","98","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","46","58","34","43"
"2017-18","School","660","Fulton County","0384","Haynes Bridge Middle School","06,07,08",744,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0386","Independence High School","10,11,12",175,"101","Too Few Students","Too Few Students","Too Few Students","Too Few Students","31","31","37","37","Too Few Students","Too Few Students","24","24","58","57","43","43"
"2017-18","School","660","Fulton County","0390","Randolph Elementary School","PK,KK,01,02,03,04,05",526,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0391","Bear Creek Middle School","06,07,08",1195,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","88","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","63","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0392","Chattahoochee High School","09,10,11,12",1966,"39","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","26","Too Few Students","Too Few Students","14","36","28","72","11","28"
"2017-18","School","660","Fulton County","0397","River Eves Elementary School","PK,KK,01,02,03,04,05",615,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0398","Shakerag Elementary School","PK,KK,01,02,03,04,05",653,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0402","River Trail Middle School","06,07,08",1221,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0405","Wilson Creek Elementary School","PK,KK,01,02,03,04,05",831,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0406","Amana Academy School","KK,01,02,03,04,05,06,07,08",699,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0491","Medlock Bridge Elementary School","PK,KK,01,02,03,04,05",596,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0497","Webb Bridge Middle School","06,07,08",1195,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0501","Hamilton E. Holmes Elementary","PK,KK,01,02,03,04,05",666,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0503","Liberty Point Elementary School","PK,KK,01,02,03,04,05",668,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0505","Sandtown Middle School","06,07,08",861,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0591","Taylor Road Middle School","06,07,08",1336,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0597","Northwestern Middle School","06,07,08",1314,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0603","Sandy Springs Middle School","06,07,08",909,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0605","Hapeville Charter Middle School","06,07,08,09,10",484,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0691","Tri-Cities High School","09,10,11,12",1558,"101","Too Few Students","Too Few Students","Too Few Students","Too Few Students","67","66","29","29","Too Few Students","Too Few Students","Too Few Students","Too Few Students","71","70","30","30"
"2017-18","School","660","Fulton County","0701","Ocee Elementary School","PK,KK,01,02,03,04,05",699,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0702","Woodland Elementary School","PK,KK,01,02,03,04,05",927,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0803","Paul D. West Middle School","06,07,08",831,"25","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","72","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","72","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0909","Lake Forest Elementary","PK,KK,01,02,03,04,05",819,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","0910","Johns Creek High School","09,10,11,12",2142,"39","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","41","22","56","17","44"
"2017-18","School","660","Fulton County","1010","Cliftondale Elementary School","PK,KK,01,02,03,04,05",659,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","1050","Alpharetta Elementary School","PK,KK,01,02,03,04,05",520,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","1067","Roswell North Elementary School","PK,KK,01,02,03,04,05",862,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","1110","Langston Hughes High School","09,10,11,12",1898,"100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","94","94","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","62","62","38","38"
"2017-18","School","660","Fulton County","1210","Birmingham Falls Elementary School","PK,KK,01,02,03,04,05",738,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","1310","Ison Springs Elementary School","PK,KK,01,02,03,04,05",638,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","1312","Latin Grammar School","KK,01,02,03",328,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","1313","Latin College Prep","06,07,08",311,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","1315","College Park Elementary","PK,KK,01,02,03,04,05",775,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","1316","Vickery Mill Elementary","PK,KK,01,02,03,04,05",444,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","1317","Wolf Creek Elementary","PK,KK,01,02,03,04,05",680,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","1319","Fulton Academy of Science and Technology","KK,01,02,03,04,05,06,07",557,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","1320","Skyview High School","09,10,11,12",276,"84","Too Few Students","Too Few Students","Too Few Students","Too Few Students","76","91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","52","62","32","38"
"2017-18","School","660","Fulton County","1321","Wellspring Living","09,10",13,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","2058","Bethune Elementary School","PK,KK,01,02,03,04,05",663,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","2070","Campbell Elementary School","PK,KK,01,02,03,04,05",751,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","2550","Brookview Elementary School","PK,KK,01,02,03,04,05",429,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","3056","Heards Ferry Elementary School","PK,KK,01,02,03,04,05",736,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","3058","Lee Elementary School","PK,KK,01,02,03,04,05",440,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","3064","Parklane Elementary School","PK,KK,01,02,03,04,05",471,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","3066","Riverwood International Charter School","09,10,11,12",1697,"68","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","19","45","66","Too Few Students","Too Few Students","Too Few Students","Too Few Students","52","77","16","24"
"2017-18","School","660","Fulton County","4056","High Point Elementary School","PK,KK,01,02,03,04,05",671,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","4060","Mimosa Elementary School","PK,KK,01,02,03,04,05",750,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","4062","North Springs High School","09,10,11,12",1591,"29","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","41","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","69","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","4069","E. C. West Elementary School","PK,KK,01,02,03,04,05",759,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","5052","Conley Hills Elementary School","PK,KK,01,02,03,04,05",579,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","5060","Asa Hilliard Elementary School","PK,KK,01,02,03,04,05",605,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","660","Fulton County","5069","Westlake High School","09,10,11,12",2164,"100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","94","94","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","72","72","28","28"
"2017-18","District","660","Fulton County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",93448,"2026","66","3","Too Few Students","Too Few Students","1207","60","441","22","42","2","268","13","1288","64","738","36"
"2017-18","School","661","Gilmer County","0103","Mountain View Elementary","PK,KK,01,02,03,04",429,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","661","Gilmer County","0107","Clear Creek Middle School","07,08",642,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","661","Gilmer County","0112","Gilmer Middle school","05,06",686,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","661","Gilmer County","0113","Ellijay Primary School","PK,KK,01",419,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","52","Too Few Students","Too Few Students","11","48","12","52","11","48"
"2017-18","School","661","Gilmer County","0196","Gilmer High School","09,10,11,12",1182,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","661","Gilmer County","0212","Ellijay Elementary School","02,03,04",631,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","District","661","Gilmer County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3989,"53","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","36","Too Few Students","Too Few Students","31","59","26","49","27","51"
"2017-18","School","662","Glascock County","0196","Glascock County Consolidated School","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",507,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","83","11","61","Too Few Students","Too Few Students"
"2017-18","District","662","Glascock County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",507,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","83","11","61","Too Few Students","Too Few Students"
"2017-18","School","663","Glynn County","0106","Sterling Elementary School","PK,KK,01,02,03,04,05",777,"45","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","36","11","24","Too Few Students","Too Few Students","18","40","24","53","21","47"
"2017-18","School","663","Glynn County","0107","Morningstar Treatment Services, Inc. Youth Estate","06,07,08,09,10,11,12",43,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","663","Glynn County","0112","Glynn Middle","06,07,08",824,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","663","Glynn County","0114","Jane Macon Middle","06,07,08",807,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","663","Glynn County","0116","Risley Middle School","06,07,08",631,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","663","Glynn County","0178","Glyndale Elementary School","PK,KK,01,02,03,04,05",642,"30","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","37","Too Few Students","Too Few Students","11","37","16","53","14","47"
"2017-18","School","663","Glynn County","0190","Golden Isles Elementary School","PK,KK,01,02,03,04,05",705,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
