"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","CATEGORY","SALARIES","BENEFITS","SALARIES_AND_BENEFITS","% Rev- GF/Title/Lottery","% Rev- Total K-12","% Exp- GF/Title/Lottery","% Exp-Total K-12"
"2015-16","739","Towns County","ALL","All Column Values","Teachers and Paraprofessionals",4647602.99,2264481.06,6912084.05,53.66,51.18,55.31,52.68
"2015-16","740","Treutlen County","ALL","All Column Values","General Administration",300999.43,115096.57,416096,4.55,3.84,4.71,4.07
"2015-16","740","Treutlen County","ALL","All Column Values","School Administration",336522.48,129964.79,466487.27,5.1,4.3,5.28,4.56
"2015-16","740","Treutlen County","ALL","All Column Values","Teachers and Paraprofessionals",3617209.96,1399414.05,5016624.01,54.85,46.27,56.75,49.06
"2015-16","741","Troup County","ALL","All Column Values","General Administration",769224.84,488533.39,1257758.23,1.12,0.95,1.17,1.06
"2015-16","741","Troup County","ALL","All Column Values","School Administration",3580052.73,1801775.46,5381828.19,4.79,4.05,4.99,4.52
"2015-16","741","Troup County","ALL","All Column Values","Teachers and Paraprofessionals",39383164.61,17300722.12,56683886.73,50.49,42.62,52.53,47.64
"2015-16","742","Turner County","ALL","All Column Values","General Administration",215247.69,69393.85,284641.54,2.04,1.8,2.12,1.87
"2015-16","742","Turner County","ALL","All Column Values","School Administration",494412.3,200803.13,695215.43,4.98,4.39,5.17,4.58
"2015-16","742","Turner County","ALL","All Column Values","Teachers and Paraprofessionals",5443623.74,2122750.62,7566374.36,54.21,47.79,56.29,49.79
"2015-16","743","Twiggs County","ALL","All Column Values","General Administration",377986.45,137807.69,515794.14,5.11,4.15,5.27,3.39
"2015-16","743","Twiggs County","ALL","All Column Values","School Administration",380759.57,164793.18,545552.75,5.41,4.39,5.58,3.59
"2015-16","743","Twiggs County","ALL","All Column Values","Teachers and Paraprofessionals",2754832.85,1285885.83,4040718.68,40.03,32.53,41.3,26.59
"2015-16","744","Union County","ALL","All Column Values","General Administration",409497.92,200284.77,609782.69,1.96,1.6,2.03,1.63
"2015-16","744","Union County","ALL","All Column Values","School Administration",906501.65,367998.44,1274500.09,4.09,3.35,4.25,3.41
"2015-16","744","Union County","ALL","All Column Values","Teachers and Paraprofessionals",12171737.7,4400810.65,16572548.35,53.2,43.56,55.2,44.29
"2015-16","745","Thomaston-Upson County","ALL","All Column Values","General Administration",454064.24,293371.53,747435.77,2.13,1.82,2.05,1.66
"2015-16","745","Thomaston-Upson County","ALL","All Column Values","School Administration",1394142.09,658965.47,2053107.56,5.84,4.99,5.64,4.57
"2015-16","745","Thomaston-Upson County","ALL","All Column Values","Teachers and Paraprofessionals",13852408.79,6905015.57,20757424.36,59.09,50.45,56.99,46.17
"2015-16","746","Walker County","ALL","All Column Values","General Administration",146933.92,176318.48,323252.4,0.39,0.35,0.39,0.34
"2015-16","746","Walker County","ALL","All Column Values","School Administration",3025444.12,1648032.33,4673476.45,5.7,5.06,5.65,4.86
"2015-16","746","Walker County","ALL","All Column Values","Teachers and Paraprofessionals",34291033.51,15681619.39,49972652.9,60.91,54.08,60.42,52.01
"2015-16","747","Walton County","ALL","All Column Values","General Administration",832861.95,584268.28,1417130.23,1.19,1,1.24,0.94
"2015-16","747","Walton County","ALL","All Column Values","School Administration",4369882.4,2014146.1,6384028.5,5.36,4.52,5.58,4.23
"2015-16","747","Walton County","ALL","All Column Values","Teachers and Paraprofessionals",47661810.44,19841590.79,67503401.23,56.72,47.79,58.99,44.74
"2015-16","748","Ware County","ALL","All Column Values","General Administration",338483.4,185108.41,523591.81,0.95,0.8,0.95,0.76
"2015-16","748","Ware County","ALL","All Column Values","School Administration",2029207.6,949374.42,2978582.02,5.4,4.56,5.38,4.3
"2015-16","748","Ware County","ALL","All Column Values","Teachers and Paraprofessionals",22213372.86,9539963.63,31753336.49,57.57,48.62,57.34,45.79
"2015-16","749","Warren County","ALL","All Column Values","General Administration",356363.94,99296.06,455660,5.99,5.09,6.08,5.18
"2015-16","749","Warren County","ALL","All Column Values","School Administration",247878.77,99179.05,347057.82,4.56,3.87,4.63,3.94
"2015-16","749","Warren County","ALL","All Column Values","Teachers and Paraprofessionals",2545343.73,986091.11,3531434.84,46.43,39.43,47.16,40.12
"2015-16","750","Washington County","ALL","All Column Values","General Administration",668888.32,267865.97,936754.29,3.28,2.71,3.29,2.92
"2015-16","750","Washington County","ALL","All Column Values","School Administration",1192168.92,640092.81,1832261.73,6.41,5.3,6.43,5.71
"2015-16","750","Washington County","ALL","All Column Values","Teachers and Paraprofessionals",10168003.17,4746287.02,14914290.19,52.17,43.16,52.35,46.51
"2015-16","751","Wayne County","ALL","All Column Values","General Administration",232307.45,199148.37,431455.82,0.94,0.76,0.97,0.67
"2015-16","751","Wayne County","ALL","All Column Values","School Administration",1351090.72,690231.25,2041321.97,4.43,3.62,4.57,3.16
"2015-16","751","Wayne County","ALL","All Column Values","Teachers and Paraprofessionals",17458037.82,8008286.26,25466324.08,55.27,45.14,56.99,39.43
"2015-16","752","Webster County","ALL","All Column Values","General Administration",240497.32,59835.04,300332.36,6.28,5.79,7.04,6.22
"2015-16","752","Webster County","ALL","All Column Values","School Administration",162946.48,86945.94,249892.42,5.23,4.82,5.86,5.18
"2015-16","752","Webster County","ALL","All Column Values","Teachers and Paraprofessionals",1646621.15,646703.9,2293325.05,47.97,44.25,53.75,47.51
"2015-16","753","Wheeler County","ALL","All Column Values","General Administration",426782.18,146246.88,573029.06,6.08,5.44,5.75,5.16
"2015-16","753","Wheeler County","ALL","All Column Values","School Administration",480833.49,210236.96,691070.45,7.34,6.57,6.94,6.22
"2015-16","753","Wheeler County","ALL","All Column Values","Teachers and Paraprofessionals",4121382.87,1439565.43,5560948.3,59.05,52.84,55.81,50.07
"2015-16","754","White County","ALL","All Column Values","General Administration",371552.29,177791.26,549343.55,1.46,0.95,1.49,1.23
"2015-16","754","White County","ALL","All Column Values","School Administration",1382522.9,659069.22,2041592.12,5.42,3.53,5.52,4.59
"2015-16","754","White County","ALL","All Column Values","Teachers and Paraprofessionals",14117161.46,6668577.1,20785738.56,55.14,35.96,56.23,46.68
"2015-16","755","Whitfield County","ALL","All Column Values","General Administration",516386.21,197542.61,713928.82,0.61,0.5,0.62,0.47
"2015-16","755","Whitfield County","ALL","All Column Values","School Administration",4445284.14,2282753.5,6728037.64,5.79,4.74,5.87,4.43
"2015-16","755","Whitfield County","ALL","All Column Values","Teachers and Paraprofessionals",46267615.02,20358971.73,66626586.75,57.33,46.97,58.12,43.86
"2015-16","756","Wilcox County","ALL","All Column Values","General Administration",160624.18,97577.04,258201.22,2.33,2.1,2.39,2.14
"2015-16","756","Wilcox County","ALL","All Column Values","School Administration",411865.52,131651.5,543517.02,4.91,4.41,5.04,4.5
"2015-16","756","Wilcox County","ALL","All Column Values","Teachers and Paraprofessionals",4251989.43,1497592.89,5749582.32,51.9,46.68,53.28,47.57
"2015-16","757","Wilkes County","ALL","All Column Values","General Administration",234125.26,106857.5,340982.76,2.07,1.82,2.09,1.83
"2015-16","757","Wilkes County","ALL","All Column Values","School Administration",571857.62,250889.41,822747.03,4.99,4.39,5.05,4.41
"2015-16","757","Wilkes County","ALL","All Column Values","Teachers and Paraprofessionals",6118379.86,2817976.56,8936356.42,54.18,47.73,54.88,47.88
"2015-16","758","Wilkinson County","ALL","All Column Values","General Administration",144853.2,91946.66,236799.86,1.42,1.2,1.46,1.27
"2015-16","758","Wilkinson County","ALL","All Column Values","School Administration",659237.93,297054.24,956292.17,5.75,4.83,5.89,5.12
"2015-16","758","Wilkinson County","ALL","All Column Values","Teachers and Paraprofessionals",5640773.01,2547957.07,8188730.08,49.27,41.39,50.45,43.87
"2015-16","759","Worth County","ALL","All Column Values","General Administration",226913.04,134562.78,361475.82,1.27,1.12,1.31,1.09
"2015-16","759","Worth County","ALL","All Column Values","School Administration",1075898.25,427915.8,1503814.05,5.28,4.66,5.44,4.53
"2015-16","759","Worth County","ALL","All Column Values","Teachers and Paraprofessionals",10219916.3,4183414.08,14403330.38,50.62,44.6,52.11,43.43
"2015-16","761","Atlanta Public Schools","ALL","All Column Values","General Administration",7546173.71,2884472.57,10430646.28,1.36,1.16,1.39,1.12
"2015-16","761","Atlanta Public Schools","ALL","All Column Values","School Administration",24777873.34,8819859.24,33597732.58,4.37,3.74,4.47,3.62
"2015-16","761","Atlanta Public Schools","ALL","All Column Values","Teachers and Paraprofessionals",185990019.78,115690488.51,301680508.29,39.24,33.62,40.14,32.5
"2015-16","763","Bremen City","ALL","All Column Values","General Administration",282762.06,263815.15,546577.21,3,1.91,3.15,2.16
"2015-16","763","Bremen City","ALL","All Column Values","School Administration",633681.1,359230.46,992911.56,5.44,3.46,5.72,3.92
"2015-16","763","Bremen City","ALL","All Column Values","Teachers and Paraprofessionals",7632148.34,3304246.2,10936394.54,59.96,38.14,63.03,43.23
"2015-16","764","Buford City","ALL","All Column Values","General Administration",747656.54,524417,1272073.54,2.92,2.19,3.01,2.19
"2015-16","764","Buford City","ALL","All Column Values","School Administration",1359173.11,702186.68,2061359.79,4.73,3.55,4.89,3.56
"2015-16","764","Buford City","ALL","All Column Values","Teachers and Paraprofessionals",18463346.18,7566344.58,26029690.76,59.76,44.77,61.69,44.9
"2015-16","765","Calhoun City","ALL","All Column Values","General Administration",342388.08,166761.09,509149.17,1.49,1.26,1.72,1.54
"2015-16","765","Calhoun City","ALL","All Column Values","School Administration",750901.68,374722.08,1125623.76,3.3,2.79,3.8,3.41
"2015-16","765","Calhoun City","ALL","All Column Values","Teachers and Paraprofessionals",11741797.9,5501711.59,17243509.49,50.55,42.7,58.19,52.23
"2015-16","766","Carrollton City","ALL","All Column Values","General Administration",570822.61,199517.4,770340.01,1.84,0.95,1.88,1.42
"2015-16","766","Carrollton City","ALL","All Column Values","School Administration",1469678.28,710299.35,2179977.63,5.2,2.69,5.33,4.02
"2015-16","766","Carrollton City","ALL","All Column Values","Teachers and Paraprofessionals",15712690.87,7071964.36,22784655.23,54.33,28.14,55.71,42.02
"2015-16","767","Cartersville City","ALL","All Column Values","General Administration",334774.88,186543.87,521318.75,1.37,1.14,1.38,1.26
"2015-16","767","Cartersville City","ALL","All Column Values","School Administration",1132416.42,524302.9,1656719.32,4.36,3.64,4.4,4
"2015-16","767","Cartersville City","ALL","All Column Values","Teachers and Paraprofessionals",15015691.43,6137265.66,21152957.09,55.67,46.46,56.15,51.05
"2015-16","769","Chickamauga City","ALL","All Column Values","General Administration",346827.9,156018.04,502845.94,4.49,3.91,5.09,4.1
"2015-16","769","Chickamauga City","ALL","All Column Values","School Administration",400854.84,186915.15,587769.99,5.24,4.57,5.95,4.8
"2015-16","769","Chickamauga City","ALL","All Column Values","Teachers and Paraprofessionals",3871282.22,1755559.08,5626841.3,50.2,43.76,56.95,45.92
"2015-16","771","Commerce City","ALL","All Column Values","General Administration",216398.92,114057.46,330456.38,2.45,2.05,2.6,2.19
"2015-16","771","Commerce City","ALL","All Column Values","School Administration",464466.37,213326.84,677793.21,5.02,4.2,5.33,4.49
"2015-16","771","Commerce City","ALL","All Column Values","Teachers and Paraprofessionals",5110822.29,2162393.51,7273215.8,53.84,45.09,57.15,48.17
"2015-16","772","Dalton City","ALL","All Column Values","General Administration",480894.9,221149.58,702044.48,0.95,0.83,0.98,0.85
"2015-16","772","Dalton City","ALL","All Column Values","School Administration",2302245.27,847479.06,3149724.33,4.26,3.72,4.38,3.81
"2015-16","772","Dalton City","ALL","All Column Values","Teachers and Paraprofessionals",27540204.57,12687070.19,40227274.76,54.37,47.56,55.88,48.72
"2015-16","773","Decatur City","ALL","All Column Values","General Administration",503340.6,198549.65,701890.25,1.2,0.5,1.24,0.78
"2015-16","773","Decatur City","ALL","All Column Values","School Administration",2122933.83,999595.54,3122529.37,5.34,2.23,5.53,3.48
"2015-16","773","Decatur City","ALL","All Column Values","Teachers and Paraprofessionals",19380600.66,9777608.82,29158209.48,49.88,20.83,51.61,32.49
"2015-16","774","Dublin City","ALL","All Column Values","General Administration",339828.36,148438.84,488267.2,1.94,1.65,1.95,1.64
"2015-16","774","Dublin City","ALL","All Column Values","School Administration",797701.26,353375.19,1151076.45,4.58,3.9,4.61,3.86
"2015-16","774","Dublin City","ALL","All Column Values","Teachers and Paraprofessionals",9672640.82,3899662.3,13572303.12,54.01,45.93,54.33,45.54
"2015-16","776","Gainesville City","ALL","All Column Values","General Administration",862295.19,414759.92,1277055.11,1.81,1.24,1.91,1.64
"2015-16","776","Gainesville City","ALL","All Column Values","School Administration",1903255.06,988374.88,2891629.94,4.1,2.81,4.33,3.71
"2015-16","776","Gainesville City","ALL","All Column Values","Teachers and Paraprofessionals",26333360.55,11992077.25,38325437.8,54.4,37.22,57.41,49.16
"2015-16","779","Jefferson City","ALL","All Column Values","General Administration",278128.8,118704.79,396833.59,1.62,1.32,1.68,1.39
"2015-16","779","Jefferson City","ALL","All Column Values","School Administration",877659.08,375125.51,1252784.59,5.12,4.18,5.32,4.4
"2015-16","779","Jefferson City","ALL","All Column Values","Teachers and Paraprofessionals",10762766.55,4025406.03,14788172.58,60.43,49.37,62.75,51.97
"2015-16","781","Marietta City","ALL","All Column Values","General Administration",685071.53,341539.33,1026610.86,1.09,0.93,1.1,0.92
"2015-16","781","Marietta City","ALL","All Column Values","School Administration",2943192.8,1527569.3,4470762.1,4.73,4.06,4.78,3.99
"2015-16","781","Marietta City","ALL","All Column Values","Teachers and Paraprofessionals",36633658.32,15091577.6,51725235.92,54.67,46.98,55.32,46.13
"2015-16","7820108","State Charter Schools- Mountain Education Center School","ALL","All Column Values","General Administration",148671,97035.8,245706.8,1.55,1.54,1.96,1.93
"2015-16","7820108","State Charter Schools- Mountain Education Center School","ALL","All Column Values","School Administration",674450.88,383893.76,1058344.64,6.68,6.65,8.44,8.31
"2015-16","7820108","State Charter Schools- Mountain Education Center School","ALL","All Column Values","Teachers and Paraprofessionals",4959736.46,553854.72,5513591.18,34.81,34.63,43.99,43.28
"2015-16","7820110","State Charter Schools- Odyssey School","ALL","All Column Values","General Administration",0,8841,8841,0.22,0.22,0.22,0.22
"2015-16","7820110","State Charter Schools- Odyssey School","ALL","All Column Values","School Administration",178855,38101,216956,5.33,5.33,5.3,5.3
"2015-16","7820110","State Charter Schools- Odyssey School","ALL","All Column Values","Teachers and Paraprofessionals",1444685,484676,1929361,47.39,47.39,47.14,47.14
"2015-16","7820119","State Charter Schools- Provost Academy Georgia","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7820119","State Charter Schools- Provost Academy Georgia","ALL","All Column Values","School Administration",871502,191883.09,1063385.09,8.88,8.88,10.29,10.29
"2015-16","7820119","State Charter Schools- Provost Academy Georgia","ALL","All Column Values","Teachers and Paraprofessionals",1867005.63,583571.15,2450576.78,20.45,20.45,23.7,23.7
"2015-16","7820120","State Charter Schools- Georgia Cyber Academy","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7820120","State Charter Schools- Georgia Cyber Academy","ALL","All Column Values","School Administration",0,0,0,0,0,0,0
"2015-16","7820120","State Charter Schools- Georgia Cyber Academy","ALL","All Column Values","Teachers and Paraprofessionals",16751829,6546503,23298332,30.67,30.67,30.67,30.67
"2015-16","7820121","State Charter Schools- Utopian Academy for the Arts Charter School","ALL","All Column Values","General Administration",0,15,15,0,0,0,0
"2015-16","7820121","State Charter Schools- Utopian Academy for the Arts Charter School","ALL","All Column Values","School Administration",125625,50803,176428,9.53,9.53,8.7,8.7
"2015-16","7820121","State Charter Schools- Utopian Academy for the Arts Charter School","ALL","All Column Values","Teachers and Paraprofessionals",621468,225905,847373,45.77,45.77,41.78,41.78
"2015-16","7820212","State Charter Schools- Cherokee Charter Academy","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7820212","State Charter Schools- Cherokee Charter Academy","ALL","All Column Values","School Administration",334106.7,97487.58,431594.28,5.24,5.24,5.2,5.2
"2015-16","7820212","State Charter Schools- Cherokee Charter Academy","ALL","All Column Values","Teachers and Paraprofessionals",3105248.18,869666.52,3974914.7,48.28,48.28,47.85,47.85
"2015-16","7820412","State Charter Schools- Georgia Connections Academy","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7820412","State Charter Schools- Georgia Connections Academy","ALL","All Column Values","School Administration",929046.33,327515.16,1256561.49,4.99,4.99,5,5
"2015-16","7820412","State Charter Schools- Georgia Connections Academy","ALL","All Column Values","Teachers and Paraprofessionals",5371057.93,1852244.28,7223302.21,28.7,28.7,28.73,28.73
"2015-16","7820512","State Charter Schools- Ivy Preparatory Young Men's Leadership Academy School","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7820512","State Charter Schools- Ivy Preparatory Young Men's Leadership Academy School","ALL","All Column Values","School Administration",163393.36,37591.28,200984.64,6.74,6.74,7.96,7.96
"2015-16","7820512","State Charter Schools- Ivy Preparatory Young Men's Leadership Academy School","ALL","All Column Values","Teachers and Paraprofessionals",724575.3,272802.74,997378.04,33.47,33.47,39.49,39.49
"2015-16","7820612","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7820612","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","ALL","All Column Values","School Administration",407863.13,102577.86,510440.99,11.81,11.81,13.32,13.32
"2015-16","7820612","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","ALL","All Column Values","Teachers and Paraprofessionals",1027494.7,324392.01,1351886.71,31.27,31.27,35.28,35.28
"2015-16","7820613","State Charter Schools- Foothills Charter High School (Madison Campus)","ALL","All Column Values","General Administration",156325,12221.58,168546.58,2.28,2.28,3.52,3.52
"2015-16","7820613","State Charter Schools- Foothills Charter High School (Madison Campus)","ALL","All Column Values","School Administration",414000.24,35013.03,449013.27,6.07,6.07,9.38,9.38
"2015-16","7820613","State Charter Schools- Foothills Charter High School (Madison Campus)","ALL","All Column Values","Teachers and Paraprofessionals",1262919.9,97102.82,1360022.72,18.38,18.38,28.4,28.4
"2015-16","7820614","State Charter Schools- International Charter School of Atlanta","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7820614","State Charter Schools- International Charter School of Atlanta","ALL","All Column Values","School Administration",190990.8,0,190990.8,6.2,6.2,5.95,5.95
"2015-16","7820614","State Charter Schools- International Charter School of Atlanta","ALL","All Column Values","Teachers and Paraprofessionals",1164123.2,0,1164123.2,37.81,37.8,36.27,36.26
"2015-16","7820615","State Charter Schools- Scintilla Charter Academy","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7820615","State Charter Schools- Scintilla Charter Academy","ALL","All Column Values","School Administration",0,52421.67,52421.67,0.53,0.53,0.53,0.53
"2015-16","7820615","State Charter Schools- Scintilla Charter Academy","ALL","All Column Values","Teachers and Paraprofessionals",16062.69,740478.27,756540.96,7.6,7.6,7.6,7.6
"2015-16","7820616","State Charter Schools- Georgia School for Innovation and the Classics","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7820616","State Charter Schools- Georgia School for Innovation and the Classics","ALL","All Column Values","School Administration",128356,0,128356,3.59,3.59,3.67,3.67
"2015-16","7820616","State Charter Schools- Georgia School for Innovation and the Classics","ALL","All Column Values","Teachers and Paraprofessionals",1274562,488569,1763131,49.35,49.35,50.42,50.42
"2015-16","7820617","State Charter Schools- Dubois Integrity Academy I","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7820617","State Charter Schools- Dubois Integrity Academy I","ALL","All Column Values","School Administration",145866,56582,202448,3.85,3.85,3.96,3.96
"2015-16","7820617","State Charter Schools- Dubois Integrity Academy I","ALL","All Column Values","Teachers and Paraprofessionals",1576665,657514,2234179,42.46,42.46,43.71,43.71
"2015-16","7830103","Commission Charter Schools- CCAT School","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7830103","Commission Charter Schools- CCAT School","ALL","All Column Values","School Administration",92955,63819,156774,10.43,10.43,10.31,10.31
"2015-16","7830103","Commission Charter Schools- CCAT School","ALL","All Column Values","Teachers and Paraprofessionals",664256,167081,831337,55.29,55.29,54.69,54.69
"2015-16","7830110","Commission Charter Schools- Ivy Preparatory Academy School","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7830110","Commission Charter Schools- Ivy Preparatory Academy School","ALL","All Column Values","School Administration",143202.58,44452.88,187655.46,7.26,7.26,6.33,6.33
"2015-16","7830110","Commission Charter Schools- Ivy Preparatory Academy School","ALL","All Column Values","Teachers and Paraprofessionals",717783.27,246849.79,964633.06,37.34,37.34,32.56,32.56
"2015-16","7830210","Commission Charter Schools- Pataula Charter Academy","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7830210","Commission Charter Schools- Pataula Charter Academy","ALL","All Column Values","School Administration",340262,115416.64,455678.64,8.98,8.98,7.89,7.89
"2015-16","7830210","Commission Charter Schools- Pataula Charter Academy","ALL","All Column Values","Teachers and Paraprofessionals",1646496.99,636304.52,2282801.51,44.99,44.99,39.54,39.54
"2015-16","7830310","Commission Charter Schools- Fulton Leadership Academy","ALL","All Column Values","General Administration",0,11600,11600,0.29,0.29,0.31,0.31
"2015-16","7830310","Commission Charter Schools- Fulton Leadership Academy","ALL","All Column Values","School Administration",196901,61965,258866,6.58,6.58,6.97,6.97
"2015-16","7830310","Commission Charter Schools- Fulton Leadership Academy","ALL","All Column Values","Teachers and Paraprofessionals",1021523,262678,1284201,32.64,32.64,34.6,34.6
"2015-16","7830410","Commission Charter Schools- Atlanta Heights Charter School","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7830410","Commission Charter Schools- Atlanta Heights Charter School","ALL","All Column Values","School Administration",386724,170452.66,557176.66,7.9,7.9,7.9,7.9
"2015-16","7830410","Commission Charter Schools- Atlanta Heights Charter School","ALL","All Column Values","Teachers and Paraprofessionals",1696188.95,726021.11,2422210.06,34.34,34.34,34.32,34.32
"2015-16","7830610","Commission Charter Schools- Coweta Charter Academy","ALL","All Column Values","General Administration",0,0,0,0,0,0,0
"2015-16","7830610","Commission Charter Schools- Coweta Charter Academy","ALL","All Column Values","School Administration",287560.64,47997.42,335558.06,5.08,5.08,5.29,5.29
"2015-16","7830610","Commission Charter Schools- Coweta Charter Academy","ALL","All Column Values","Teachers and Paraprofessionals",2025592.23,530371.14,2555963.37,38.69,38.69,40.31,40.31
"2015-16","784","Pelham City","ALL","All Column Values","General Administration",341503.4,137675.29,479178.69,3.43,3.01,3.5,3.04
"2015-16","784","Pelham City","ALL","All Column Values","School Administration",613833.12,222528.87,836361.99,5.99,5.26,6.11,5.3
"2015-16","784","Pelham City","ALL","All Column Values","Teachers and Paraprofessionals",5836850.16,2248064.44,8084914.6,57.86,50.84,59.1,51.26
"2015-16","785","Rome City","ALL","All Column Values","General Administration",579744.91,221817,801561.91,1.51,1.27,1.51,1.3
"2015-16","785","Rome City","ALL","All Column Values","School Administration",1815794.6,848083.99,2663878.59,5,4.22,5.02,4.31
"2015-16","785","Rome City","ALL","All Column Values","Teachers and Paraprofessionals",21006009.32,9399799.5,30405808.82,57.1,48.16,57.34,49.16
"2015-16","786","Social Circle City","ALL","All Column Values","General Administration",338281.14,118873.59,457154.73,2.96,2.65,3.03,2.75
"2015-16","786","Social Circle City","ALL","All Column Values","School Administration",766203.89,258553.31,1024757.2,6.64,5.94,6.8,6.16
"2015-16","786","Social Circle City","ALL","All Column Values","Teachers and Paraprofessionals",5880875.46,2096499.73,7977375.19,51.73,46.22,52.91,47.95
"2015-16","789","Thomasville City","ALL","All Column Values","General Administration",245458.44,129789.86,375248.3,1.36,0.87,1.39,1.02
"2015-16","789","Thomasville City","ALL","All Column Values","School Administration",953917.54,446077.45,1399994.99,5.08,3.26,5.19,3.79
"2015-16","789","Thomasville City","ALL","All Column Values","Teachers and Paraprofessionals",10305763.06,4333963.79,14639726.85,53.14,34.04,54.31,39.66
"2015-16","791","Trion City","ALL","All Column Values","General Administration",301072.59,111361.66,412434.25,3.37,2.58,3.54,2.79
"2015-16","791","Trion City","ALL","All Column Values","School Administration",608368.42,298646.77,907015.19,7.42,5.68,7.79,6.13
"2015-16","791","Trion City","ALL","All Column Values","Teachers and Paraprofessionals",5055287.56,2042754.54,7098042.1,58.03,44.47,60.92,48
"2015-16","792","Valdosta City","ALL","All Column Values","General Administration",933199.08,345526.15,1278725.23,1.83,0.77,1.93,1.27
"2015-16","792","Valdosta City","ALL","All Column Values","School Administration",2444410.43,1163067.87,3607478.3,5.17,2.18,5.46,3.58
"2015-16","792","Valdosta City","ALL","All Column Values","Teachers and Paraprofessionals",24369203.33,11139534.51,35508737.84,50.84,21.5,53.72,35.23
"2015-16","793","Vidalia City","ALL","All Column Values","General Administration",291284.17,105499.44,396783.61,1.6,0.8,1.77,1.45
"2015-16","793","Vidalia City","ALL","All Column Values","School Administration",913692.12,295763.18,1209455.3,4.89,2.44,5.4,4.42
"2015-16","793","Vidalia City","ALL","All Column Values","Teachers and Paraprofessionals",8315588.93,3126790.37,11442379.3,46.25,23.06,51.12,41.82
"2015-16","850","Northwest Georgia RESA","ALL","All Column Values","General Administration",192408.89,80960.57,273369.46,3.67,3.67,3.56,3.56
"2015-16","850","Northwest Georgia RESA","ALL","All Column Values","School Administration",54183.61,51853.13,106036.74,1.42,1.42,1.38,1.38
"2015-16","850","Northwest Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",2188970.11,1068371.48,3257341.59,43.72,43.72,42.38,42.38
"2015-16","852","North Georgia RESA","ALL","All Column Values","General Administration",205851.78,91239.71,297091.49,10.42,10.42,8.97,8.97
"2015-16","852","North Georgia RESA","ALL","All Column Values","School Administration",0,57362.71,57362.71,2.01,2.01,1.73,1.73
"2015-16","852","North Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",964008.04,546904.83,1510912.87,53,53,45.64,45.64
"2015-16","854","Pioneer RESA","ALL","All Column Values","General Administration",196209.78,97311.25,293521.03,3.68,3.59,3.9,3.52
"2015-16","854","Pioneer RESA","ALL","All Column Values","School Administration",0,0,0,0,0,0,0
"2015-16","854","Pioneer RESA","ALL","All Column Values","Teachers and Paraprofessionals",1418010.42,567136.56,1985146.98,24.86,24.3,26.41,23.81
"2015-16","856","Metro RESA","ALL","All Column Values","General Administration",265833.84,123019.47,388853.31,3.37,3.37,3.26,3.26
"2015-16","856","Metro RESA","ALL","All Column Values","School Administration",121040.88,171518.27,292559.15,2.54,2.54,2.45,2.45
"2015-16","856","Metro RESA","ALL","All Column Values","Teachers and Paraprofessionals",2478127.2,1018848.6,3496975.8,30.31,30.31,29.3,29.3
"2015-16","858","Northeast Georgia RESA","ALL","All Column Values","General Administration",216754.02,91073.93,307827.95,3.47,3.47,3.44,3.44
"2015-16","858","Northeast Georgia RESA","ALL","All Column Values","School Administration",0,12935.38,12935.38,0.15,0.15,0.14,0.14
"2015-16","858","Northeast Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",2187775.35,989641.5,3177416.85,35.79,35.79,35.52,35.52
"2015-16","860","West Georgia RESA","ALL","All Column Values","General Administration",243017.07,181633.54,424650.61,5.1,5.1,5.25,5.25
"2015-16","860","West Georgia RESA","ALL","All Column Values","School Administration",49999.32,59769.02,109768.34,1.32,1.32,1.36,1.36
"2015-16","860","West Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",2280952.5,1037311.89,3318264.39,39.86,39.86,40.99,40.99
"2015-16","862","Griffin RESA","ALL","All Column Values","General Administration",233642.64,78739.82,312382.46,8.01,8.01,9.21,9.12
"2015-16","862","Griffin RESA","ALL","All Column Values","School Administration",0,0,0,0,0,0,0
