SCHOOL_YEAR,DETAIL_LEVEL,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBJECT_CODE,TOTAL_STUDENTS_TESTED,STUDENTS_WITH_LEXILE,LEXILE_ON_OR_ABOVE_MIDPOINT,NO_LEXILE_SCORE,AVG_LEXILE_SCORE
2017,District Level,752,Webster County,All,All,9th Grade Literature and Composition,37,37,29,TFS,1264.9
2017,District Level,752,Webster County,All,All,American Literature and Composition,19,19,12,TFS,1367.1
2017,District Level,753,Wheeler County,All,All,9th Grade Literature and Composition,88,88,35,TFS,1105.9
2017,District Level,753,Wheeler County,All,All,American Literature and Composition,47,47,12,TFS,1141
2017,District Level,754,White County,All,All,9th Grade Literature and Composition,305,304,229,TFS,1250.7
2017,District Level,754,White County,All,All,American Literature and Composition,240,240,145,TFS,1343.2
2017,District Level,755,Whitfield County,All,All,9th Grade Literature and Composition,1088,1088,746,TFS,1237.4
2017,District Level,755,Whitfield County,All,All,American Literature and Composition,911,909,503,TFS,1313.2
2017,District Level,756,Wilcox County,All,All,9th Grade Literature and Composition,87,87,39,TFS,1163.9
2017,District Level,756,Wilcox County,All,All,American Literature and Composition,69,69,36,TFS,1295.6
2017,District Level,757,Wilkes County,All,All,9th Grade Literature and Composition,102,102,66,TFS,1206.3
2017,District Level,757,Wilkes County,All,All,American Literature and Composition,107,107,50,TFS,1293.8
2017,District Level,758,Wilkinson County,All,All,9th Grade Literature and Composition,111,111,66,TFS,1180.5
2017,District Level,758,Wilkinson County,All,All,American Literature and Composition,103,103,45,TFS,1237.4
2017,District Level,759,Worth County,All,All,9th Grade Literature and Composition,251,251,140,TFS,1177.9
2017,District Level,759,Worth County,All,All,American Literature and Composition,198,198,98,TFS,1299.9
2017,District Level,761,Atlanta Public Schools,All,All,9th Grade Literature and Composition,3793,3787,2077,TFS,1174.8
2017,District Level,761,Atlanta Public Schools,All,All,American Literature and Composition,3080,3078,1502,TFS,1278.5
2017,District Level,763,Bremen City,All,All,9th Grade Literature and Composition,213,213,178,TFS,1342.7
2017,District Level,763,Bremen City,All,All,American Literature and Composition,149,149,121,TFS,1443.4
2017,District Level,764,Buford City,All,All,9th Grade Literature and Composition,329,329,311,TFS,1376.7
2017,District Level,764,Buford City,All,All,American Literature and Composition,319,319,268,TFS,1478.4
2017,District Level,765,Calhoun City,All,All,9th Grade Literature and Composition,277,277,192,TFS,1246.3
2017,District Level,765,Calhoun City,All,All,American Literature and Composition,276,276,182,TFS,1386.4
2017,District Level,766,Carrollton City,All,All,9th Grade Literature and Composition,404,404,273,TFS,1235.1
2017,District Level,766,Carrollton City,All,All,American Literature and Composition,409,409,276,TFS,1368.5
2017,District Level,767,Cartersville City,All,All,9th Grade Literature and Composition,379,379,280,TFS,1270.9
2017,District Level,767,Cartersville City,All,All,American Literature and Composition,325,325,208,TFS,1353.4
2017,District Level,769,Chickamauga City,All,All,9th Grade Literature and Composition,108,108,88,TFS,1302.2
2017,District Level,769,Chickamauga City,All,All,American Literature and Composition,100,100,76,TFS,1411.8
2017,District Level,771,Commerce City,All,All,9th Grade Literature and Composition,125,125,89,TFS,1225.5
2017,District Level,771,Commerce City,All,All,American Literature and Composition,94,94,68,TFS,1404.2
2017,District Level,772,Dalton Public Schools,All,All,9th Grade Literature and Composition,637,637,370,TFS,1187.8
2017,District Level,772,Dalton Public Schools,All,All,American Literature and Composition,525,525,263,TFS,1286.7
2017,District Level,773,Decatur City,All,All,9th Grade Literature and Composition,347,347,301,TFS,1384.9
2017,District Level,773,Decatur City,All,All,American Literature and Composition,336,336,270,TFS,1486.1
2017,District Level,774,Dublin City,All,All,9th Grade Literature and Composition,181,181,82,TFS,1132.3
2017,District Level,774,Dublin City,All,All,American Literature and Composition,157,157,48,TFS,1190.1
2017,District Level,776,Gainesville City,All,All,9th Grade Literature and Composition,596,596,361,TFS,1193.4
2017,District Level,776,Gainesville City,All,All,American Literature and Composition,513,513,273,TFS,1307.8
2017,District Level,779,Jefferson City,All,All,9th Grade Literature and Composition,334,334,292,TFS,1347.3
2017,District Level,779,Jefferson City,All,All,American Literature and Composition,258,258,201,TFS,1462.1
2017,District Level,781,Marietta City,All,All,9th Grade Literature and Composition,716,715,475,TFS,1241.4
2017,District Level,781,Marietta City,All,All,American Literature and Composition,407,407,208,TFS,1299.5
2017,District Level,7820108,State Charter Schools- Mountain Education Center School,All,All,9th Grade Literature and Composition,110,110,64,TFS,1173.9
2017,District Level,7820108,State Charter Schools- Mountain Education Center School,All,All,American Literature and Composition,183,182,118,TFS,1351.5
2017,District Level,7820119,State Charter Schools- Provost Academy Georgia,All,All,9th Grade Literature and Composition,86,86,38,TFS,1123.5
2017,District Level,7820119,State Charter Schools- Provost Academy Georgia,All,All,American Literature and Composition,189,189,69,TFS,1205.3
2017,District Level,7820120,State Charter Schools- Georgia Cyber Academy,All,All,9th Grade Literature and Composition,1391,1390,1021,TFS,1260.6
2017,District Level,7820120,State Charter Schools- Georgia Cyber Academy,All,All,American Literature and Composition,1017,1017,612,TFS,1331.6
2017,District Level,7820212,State Charter Schools- Cherokee Charter Academy,All,All,9th Grade Literature and Composition,12,12,12,TFS,1496.7
2017,District Level,7820412,State Charter Schools- Georgia Connections Academy,All,All,9th Grade Literature and Composition,338,337,272,TFS,1299.9
2017,District Level,7820412,State Charter Schools- Georgia Connections Academy,All,All,American Literature and Composition,393,393,263,TFS,1378.3
2017,District Level,7820613,State Charter Schools- Foothills Charter High School (Madison Campus),All,All,9th Grade Literature and Composition,62,61,29,TFS,1123.1
2017,District Level,7820613,State Charter Schools- Foothills Charter High School (Madison Campus),All,All,American Literature and Composition,72,72,35,TFS,1229.9
2017,District Level,7830103,Commission Charter Schools- CCAT School,All,All,9th Grade Literature and Composition,23,23,13,TFS,1228.5
2017,District Level,7830103,Commission Charter Schools- CCAT School,All,All,American Literature and Composition,15,15,11,TFS,1403
2017,District Level,7830210,Commission Charter Schools- Pataula Charter Academy,All,All,9th Grade Literature and Composition,43,43,37,TFS,1260.8
2017,District Level,7830210,Commission Charter Schools- Pataula Charter Academy,All,All,American Literature and Composition,24,24,15,TFS,1297.1
2017,District Level,7830310,Commission Charter Schools- Fulton Leadership Academy,All,All,9th Grade Literature and Composition,38,38,17,TFS,1169.7
2017,District Level,7830310,Commission Charter Schools- Fulton Leadership Academy,All,All,American Literature and Composition,11,11,TFS,TFS,1408.2
2017,District Level,7830610,Commission Charter Schools- Coweta Charter Academy,All,All,9th Grade Literature and Composition,10,10,10,TFS,1425
2017,District Level,784,Pelham City,All,All,9th Grade Literature and Composition,114,114,61,TFS,1186.1
2017,District Level,784,Pelham City,All,All,American Literature and Composition,118,118,62,TFS,1306.4
2017,District Level,785,Rome City,All,All,9th Grade Literature and Composition,464,464,306,TFS,1226.8
2017,District Level,785,Rome City,All,All,American Literature and Composition,405,405,218,TFS,1299.1
2017,District Level,786,Social Circle City,All,All,9th Grade Literature and Composition,130,130,84,TFS,1213
2017,District Level,786,Social Circle City,All,All,American Literature and Composition,136,136,94,TFS,1343.8
2017,District Level,789,Thomasville City,All,All,9th Grade Literature and Composition,224,224,115,TFS,1169.4
2017,District Level,789,Thomasville City,All,All,American Literature and Composition,155,155,84,TFS,1317.7
2017,District Level,791,Trion City,All,All,9th Grade Literature and Composition,126,126,104,TFS,1283.9
2017,District Level,791,Trion City,All,All,American Literature and Composition,92,92,62,TFS,1382.6
2017,District Level,792,Valdosta City,All,All,9th Grade Literature and Composition,571,571,323,TFS,1172.7
2017,District Level,792,Valdosta City,All,All,American Literature and Composition,923,923,386,TFS,1232.9
2017,District Level,793,Vidalia City,All,All,9th Grade Literature and Composition,227,227,138,TFS,1196.3
2017,District Level,793,Vidalia City,All,All,American Literature and Composition,195,195,114,TFS,1312.7
2017,District Level,7991893,State Schools- Atlanta Area School for the Deaf,All,All,9th Grade Literature and Composition,15,15,TFS,TFS,911.3
2017,District Level,7991893,State Schools- Atlanta Area School for the Deaf,All,All,American Literature and Composition,22,22,TFS,TFS,810.9
2017,District Level,7991894,State Schools- Georgia Academy for the Blind,All,All,9th Grade Literature and Composition,10,10,TFS,TFS,1025.5
2017,District Level,7991894,State Schools- Georgia Academy for the Blind,All,All,American Literature and Composition,,,,,
2017,District Level,7991895,State Schools- Georgia School for the Deaf,All,All,9th Grade Literature and Composition,,,,,
2017,District Level,7991895,State Schools- Georgia School for the Deaf,All,All,American Literature and Composition,,,,,
2017,District Level,891,Department of Juvenile Justice,All,All,9th Grade Literature and Composition,109,99,32,10,1026.3
2017,District Level,891,Department of Juvenile Justice,All,All,American Literature and Composition,52,51,17,TFS,1134.1
2017,School Level,601,Appling County,103,Appling County High School,9th Grade Literature and Composition,253,253,162,TFS,1199.9
2017,School Level,601,Appling County,103,Appling County High School,American Literature and Composition,264,263,128,TFS,1288.4
2017,School Level,602,Atkinson County,103,Atkinson County High School,9th Grade Literature and Composition,141,141,82,TFS,1165.3
2017,School Level,602,Atkinson County,103,Atkinson County High School,American Literature and Composition,105,105,47,TFS,1233.9
2017,School Level,603,Bacon County,202,Bacon County Middle School,9th Grade Literature and Composition,56,56,54,TFS,1400.3
2017,School Level,603,Bacon County,202,Bacon County Middle School,American Literature and Composition,,,,,
2017,School Level,603,Bacon County,302,Bacon County High School,9th Grade Literature and Composition,148,148,84,TFS,1178.5
2017,School Level,603,Bacon County,302,Bacon County High School,American Literature and Composition,137,137,51,TFS,1225.7
2017,School Level,604,Baker County,105,Baker County K12 School,9th Grade Literature and Composition,17,17,TFS,TFS,1103.2
2017,School Level,604,Baker County,105,Baker County K12 School,American Literature and Composition,15,15,TFS,TFS,1249
2017,School Level,605,Baldwin County,100,Oak Hill MS,9th Grade Literature and Composition,,,,,
2017,School Level,605,Baldwin County,189,Baldwin High School,9th Grade Literature and Composition,356,356,170,TFS,1128.6
2017,School Level,605,Baldwin County,189,Baldwin High School,American Literature and Composition,257,257,130,TFS,1278.7
2017,School Level,606,Banks County,199,Banks County High School,9th Grade Literature and Composition,239,239,153,TFS,1231.4
2017,School Level,606,Banks County,199,Banks County High School,American Literature and Composition,218,218,141,TFS,1364.1
2017,School Level,607,Barrow County,101,Apalachee High School,9th Grade Literature and Composition,488,488,313,TFS,1210.1
2017,School Level,607,Barrow County,101,Apalachee High School,American Literature and Composition,390,390,207,TFS,1303.4
2017,School Level,607,Barrow County,3052,Winder-Barrow High School,9th Grade Literature and Composition,556,556,355,TFS,1213.9
2017,School Level,607,Barrow County,3052,Winder-Barrow High School,American Literature and Composition,457,457,259,TFS,1309.5
2017,School Level,608,Bartow County,105,Adairsville High School,9th Grade Literature and Composition,264,264,160,TFS,1185.6
2017,School Level,608,Bartow County,105,Adairsville High School,American Literature and Composition,265,265,126,TFS,1264.4
2017,School Level,608,Bartow County,114,Cass High School,9th Grade Literature and Composition,439,439,210,TFS,1133.3
2017,School Level,608,Bartow County,114,Cass High School,American Literature and Composition,390,390,175,TFS,1254.7
2017,School Level,608,Bartow County,198,Woodland High School,9th Grade Literature and Composition,462,462,265,TFS,1186.5
2017,School Level,608,Bartow County,198,Woodland High School,American Literature and Composition,345,345,217,TFS,1354.4
2017,School Level,609,Ben Hill County,291,Fitzgerald High School,9th Grade Literature and Composition,237,237,127,TFS,1165.5
2017,School Level,609,Ben Hill County,291,Fitzgerald High School,American Literature and Composition,134,134,58,TFS,1243.5
2017,School Level,610,Berrien County,101,Berrien High School,9th Grade Literature and Composition,203,203,147,TFS,1251.8
2017,School Level,610,Berrien County,101,Berrien High School,American Literature and Composition,156,156,84,TFS,1301.2
2017,School Level,610,Berrien County,106,Berrien Academy Performance Learning Center,9th Grade Literature and Composition,16,16,TFS,TFS,1134.1
2017,School Level,610,Berrien County,106,Berrien Academy Performance Learning Center,American Literature and Composition,18,18,TFS,TFS,1168.3
2017,School Level,611,Bibb County,105,Howard High School,9th Grade Literature and Composition,369,366,226,TFS,1216.8
2017,School Level,611,Bibb County,105,Howard High School,American Literature and Composition,262,261,155,TFS,1334.8
2017,School Level,611,Bibb County,117,Academy For Classical Education,9th Grade Literature and Composition,87,87,82,TFS,1421.5
2017,School Level,611,Bibb County,186,Central High School,9th Grade Literature and Composition,323,318,184,TFS,1191.4
2017,School Level,611,Bibb County,186,Central High School,American Literature and Composition,192,191,79,TFS,1227.4
2017,School Level,611,Bibb County,198,Westside High School,9th Grade Literature and Composition,293,291,152,TFS,1135.5
2017,School Level,611,Bibb County,198,Westside High School,American Literature and Composition,294,290,85,TFS,1154.5
2017,School Level,611,Bibb County,204,Rutland High School,9th Grade Literature and Composition,277,271,162,TFS,1192.3
2017,School Level,611,Bibb County,204,Rutland High School,American Literature and Composition,236,235,104,TFS,1235.6
2017,School Level,611,Bibb County,286,Northeast High School,9th Grade Literature and Composition,220,220,76,TFS,1093.1
2017,School Level,611,Bibb County,286,Northeast High School,American Literature and Composition,180,180,48,TFS,1160.9
2017,School Level,611,Bibb County,386,Southwest High School,9th Grade Literature and Composition,212,212,90,TFS,1101.6
2017,School Level,611,Bibb County,386,Southwest High School,American Literature and Composition,180,180,46,TFS,1159.1
2017,School Level,612,Bleckley County,105,Bleckley County High School,9th Grade Literature and Composition,177,177,136,TFS,1286.4
2017,School Level,612,Bleckley County,105,Bleckley County High School,American Literature and Composition,149,149,108,TFS,1410
2017,School Level,612,Bleckley County,115,Bleckley County Success Academy,9th Grade Literature and Composition,13,11,TFS,TFS,1060.5
2017,School Level,612,Bleckley County,115,Bleckley County Success Academy,American Literature and Composition,16,16,TFS,TFS,1121.9
2017,School Level,613,Brantley County,1050,Brantley County High School,9th Grade Literature and Composition,257,257,179,TFS,1240.9
2017,School Level,613,Brantley County,1050,Brantley County High School,American Literature and Composition,228,228,141,TFS,1354.8
2017,School Level,614,Brooks County,110,Brooks County High School,9th Grade Literature and Composition,149,149,86,TFS,1187.1
2017,School Level,614,Brooks County,110,Brooks County High School,American Literature and Composition,139,139,51,TFS,1219.7
2017,School Level,615,Bryan County,182,Richmond Hill High School,9th Grade Literature and Composition,465,465,327,TFS,1230.4
2017,School Level,615,Bryan County,182,Richmond Hill High School,American Literature and Composition,645,645,486,TFS,1431
2017,School Level,615,Bryan County,199,Richmond Hill Middle School,9th Grade Literature and Composition,101,101,101,TFS,1500.5
2017,School Level,615,Bryan County,402,Bryan County Middle School,9th Grade Literature and Composition,24,24,23,TFS,1430
2017,School Level,615,Bryan County,502,Bryan County High School,9th Grade Literature and Composition,131,131,42,TFS,1066.8
2017,School Level,615,Bryan County,502,Bryan County High School,American Literature and Composition,162,162,83,TFS,1264
2017,School Level,616,Bulloch County,198,William James Middle School,9th Grade Literature and Composition,21,21,21,TFS,1433.6
2017,School Level,616,Bulloch County,203,Southeast Bulloch High School,9th Grade Literature and Composition,253,253,195,TFS,1288
2017,School Level,616,Bulloch County,203,Southeast Bulloch High School,American Literature and Composition,235,235,135,TFS,1296.7
2017,School Level,616,Bulloch County,2054,Statesboro High School,9th Grade Literature and Composition,413,413,277,TFS,1229.8
2017,School Level,616,Bulloch County,2054,Statesboro High School,American Literature and Composition,370,370,212,TFS,1326
2017,School Level,616,Bulloch County,4052,Portal Middle/High School,9th Grade Literature and Composition,63,63,46,TFS,1252.9
2017,School Level,616,Bulloch County,4052,Portal Middle/High School,American Literature and Composition,45,45,22,TFS,1269.4
2017,School Level,617,Burke County,188,Burke County Middle School,9th Grade Literature and Composition,19,19,15,TFS,1311.3
2017,School Level,617,Burke County,288,Burke County High School,9th Grade Literature and Composition,279,279,143,TFS,1153.3
2017,School Level,617,Burke County,288,Burke County High School,American Literature and Composition,299,299,152,TFS,1273
2017,School Level,618,Butts County,100,Henderson Middle School,9th Grade Literature and Composition,56,56,54,TFS,1393.2
2017,School Level,618,Butts County,190,Jackson High School,9th Grade Literature and Composition,207,207,85,TFS,1124.4
2017,School Level,618,Butts County,190,Jackson High School,American Literature and Composition,207,207,86,TFS,1238.5
2017,School Level,619,Calhoun County,113,Calhoun County High School,9th Grade Literature and Composition,58,58,14,TFS,1034
2017,School Level,619,Calhoun County,113,Calhoun County High School,American Literature and Composition,45,45,19,TFS,1204.4
2017,School Level,620,Camden County,295,Camden County High School,9th Grade Literature and Composition,688,688,538,TFS,1285
2017,School Level,620,Camden County,295,Camden County High School,American Literature and Composition,528,528,369,TFS,1387.2
2017,School Level,621,Candler County,101,Metter High School,9th Grade Literature and Composition,152,152,78,TFS,1164.7
2017,School Level,621,Candler County,101,Metter High School,American Literature and Composition,131,131,69,TFS,1313.8
2017,School Level,622,Carroll County,102,Temple Middle School,9th Grade Literature and Composition,24,24,24,TFS,1462.9
2017,School Level,622,Carroll County,112,KidsPeace,9th Grade Literature and Composition,,,,,
2017,School Level,622,Carroll County,112,KidsPeace,American Literature and Composition,,,,,
2017,School Level,622,Carroll County,177,Central Middle School,9th Grade Literature and Composition,34,34,34,TFS,1527.6
2017,School Level,622,Carroll County,189,Temple High School,9th Grade Literature and Composition,166,166,120,TFS,1254.5
2017,School Level,622,Carroll County,189,Temple High School,American Literature and Composition,164,164,100,TFS,1355.8
2017,School Level,622,Carroll County,198,Bay Springs Middle School,9th Grade Literature and Composition,32,32,32,TFS,1463.1
2017,School Level,622,Carroll County,212,Mt. Zion High School,9th Grade Literature and Composition,96,96,61,TFS,1198.9
2017,School Level,622,Carroll County,212,Mt. Zion High School,American Literature and Composition,119,119,67,TFS,1342.1
2017,School Level,622,Carroll County,305,Villa Rica Middle,9th Grade Literature and Composition,24,24,23,TFS,1446.9
2017,School Level,622,Carroll County,2052,Central High School,9th Grade Literature and Composition,331,331,199,TFS,1198.4
2017,School Level,622,Carroll County,2052,Central High School,American Literature and Composition,261,260,155,TFS,1337.6
2017,School Level,622,Carroll County,3050,Bowdon High School,9th Grade Literature and Composition,100,100,81,TFS,1294.5
2017,School Level,622,Carroll County,3050,Bowdon High School,American Literature and Composition,101,101,60,TFS,1323.9
2017,School Level,622,Carroll County,5054,Villa Rica High School,9th Grade Literature and Composition,414,414,260,TFS,1218.4
2017,School Level,622,Carroll County,5054,Villa Rica High School,American Literature and Composition,363,362,216,TFS,1330.5
2017,School Level,623,Catoosa County,109,Heritage High School,9th Grade Literature and Composition,347,347,241,TFS,1256.7
2017,School Level,623,Catoosa County,109,Heritage High School,American Literature and Composition,358,358,218,TFS,1337.3
2017,School Level,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,9th Grade Literature and Composition,242,242,167,TFS,1226.9
2017,School Level,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,American Literature and Composition,244,244,150,TFS,1331
2017,School Level,623,Catoosa County,4052,Ringgold High School,9th Grade Literature and Composition,296,296,191,TFS,1219.6
2017,School Level,623,Catoosa County,4052,Ringgold High School,American Literature and Composition,250,250,138,TFS,1303.1
2017,School Level,624,Charlton County,287,Charlton County High School,9th Grade Literature and Composition,113,113,60,TFS,1171.2
2017,School Level,624,Charlton County,287,Charlton County High School,American Literature and Composition,92,92,24,TFS,1151.3
2017,School Level,625,Savannah-Chatham County,101,Johnson High School,9th Grade Literature and Composition,179,179,78,TFS,1128.2
2017,School Level,625,Savannah-Chatham County,101,Johnson High School,American Literature and Composition,180,180,75,TFS,1256.9
2017,School Level,625,Savannah-Chatham County,107,UHS of Savannah Coastal Harbor Treatment Center,9th Grade Literature and Composition,,,,,
2017,School Level,625,Savannah-Chatham County,107,UHS of Savannah Coastal Harbor Treatment Center,American Literature and Composition,,,,,
2017,School Level,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,9th Grade Literature and Composition,109,109,88,TFS,1268.1
2017,School Level,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,American Literature and Composition,150,150,106,TFS,1395.1
2017,School Level,625,Savannah-Chatham County,117,New Hampstead High School,9th Grade Literature and Composition,242,242,110,TFS,1130
2017,School Level,625,Savannah-Chatham County,117,New Hampstead High School,American Literature and Composition,350,350,188,TFS,1294.1
2017,School Level,625,Savannah-Chatham County,118,Oglethorpe Charter School,9th Grade Literature and Composition,23,23,23,TFS,1374.3
2017,School Level,625,Savannah-Chatham County,124,The STEM Academy at Bartlett,9th Grade Literature and Composition,215,215,200,TFS,1349
2017,School Level,625,Savannah-Chatham County,128,Savannah Classical Academy Charter School,9th Grade Literature and Composition,46,46,32,TFS,1225.1
2017,School Level,625,Savannah-Chatham County,192,Esther F. Garrison School for the Arts,9th Grade Literature and Composition,91,91,89,TFS,1391.3
2017,School Level,625,Savannah-Chatham County,194,Georgetown School,9th Grade Literature and Composition,,,,,
2017,School Level,625,Savannah-Chatham County,199,West Chatham Middle School,9th Grade Literature and Composition,68,68,61,TFS,1286
2017,School Level,625,Savannah-Chatham County,201,DeRenne Middle School,9th Grade Literature and Composition,27,27,24,TFS,1310.6
2017,School Level,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,9th Grade Literature and Composition,143,143,48,TFS,1076.2
2017,School Level,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,American Literature and Composition,166,164,50,TFS,1150.4
2017,School Level,625,Savannah-Chatham County,211,Godley Station School,9th Grade Literature and Composition,25,25,25,TFS,1498.8
2017,School Level,625,Savannah-Chatham County,299,Southwest Middle School,9th Grade Literature and Composition,39,39,35,TFS,1336
2017,School Level,625,Savannah-Chatham County,301,Myers Middle School,9th Grade Literature and Composition,27,26,21,TFS,1264.2
2017,School Level,625,Savannah-Chatham County,311,Coastal Middle School,9th Grade Literature and Composition,89,89,85,TFS,1387.3
2017,School Level,625,Savannah-Chatham County,411,Islands High School,9th Grade Literature and Composition,207,207,151,TFS,1247.2
2017,School Level,625,Savannah-Chatham County,411,Islands High School,American Literature and Composition,223,223,150,TFS,1379.3
2017,School Level,625,Savannah-Chatham County,499,Savannah Arts Academy,9th Grade Literature and Composition,97,96,92,TFS,1383
2017,School Level,625,Savannah-Chatham County,499,Savannah Arts Academy,American Literature and Composition,241,240,215,TFS,1538.3
2017,School Level,625,Savannah-Chatham County,512,Rice Creek School,9th Grade Literature and Composition,21,21,19,TFS,1307.4
2017,School Level,625,Savannah-Chatham County,513,Savannah Early College High School,9th Grade Literature and Composition,25,25,19,TFS,1233.2
2017,School Level,625,Savannah-Chatham County,513,Savannah Early College High School,American Literature and Composition,59,59,50,TFS,1459.2
2017,School Level,625,Savannah-Chatham County,2052,Beach High School,9th Grade Literature and Composition,225,223,98,TFS,1107.9
2017,School Level,625,Savannah-Chatham County,2052,Beach High School,American Literature and Composition,268,268,116,TFS,1234.9
2017,School Level,625,Savannah-Chatham County,2060,Hubert Middle School,9th Grade Literature and Composition,22,22,14,TFS,1187.7
2017,School Level,625,Savannah-Chatham County,3056,Groves High School,9th Grade Literature and Composition,219,218,67,TFS,1064.2
2017,School Level,625,Savannah-Chatham County,3056,Groves High School,American Literature and Composition,153,152,40,TFS,1147
2017,School Level,625,Savannah-Chatham County,3060,Isle of Hope School,9th Grade Literature and Composition,21,21,19,TFS,1366.2
2017,School Level,625,Savannah-Chatham County,4058,Hesse School,9th Grade Literature and Composition,24,24,23,TFS,1387.1
2017,School Level,625,Savannah-Chatham County,5060,Jenkins High School,9th Grade Literature and Composition,226,222,92,TFS,1111.8
2017,School Level,625,Savannah-Chatham County,5060,Jenkins High School,American Literature and Composition,248,248,100,TFS,1207
2017,School Level,625,Savannah-Chatham County,5062,Mercer Middle School,9th Grade Literature and Composition,27,27,22,TFS,1256.5
2017,School Level,625,Savannah-Chatham County,5070,Windsor Forest High School,9th Grade Literature and Composition,244,241,124,TFS,1147
2017,School Level,625,Savannah-Chatham County,5070,Windsor Forest High School,American Literature and Composition,334,332,149,TFS,1258.5
2017,School Level,626,Chattahoochee County,206,Chattahoochee County High School,9th Grade Literature and Composition,118,118,71,TFS,1170.7
2017,School Level,626,Chattahoochee County,206,Chattahoochee County High School,American Literature and Composition,91,91,47,TFS,1306.1
2017,School Level,627,Chattooga County,111,Chattooga Academy,9th Grade Literature and Composition,15,15,TFS,TFS,1060.7
2017,School Level,627,Chattooga County,111,Chattooga Academy,American Literature and Composition,27,27,TFS,TFS,1120.6
2017,School Level,627,Chattooga County,1050,Chattooga High School,9th Grade Literature and Composition,180,180,98,TFS,1172.5
2017,School Level,627,Chattooga County,1050,Chattooga High School,American Literature and Composition,133,133,43,TFS,1175.6
2017,School Level,627,Chattooga County,3050,Menlo Elementary School,9th Grade Literature and Composition,12,12,11,TFS,1407.1
2017,School Level,628,Cherokee County,106,Creekview High School,9th Grade Literature and Composition,549,549,461,TFS,1331.9
2017,School Level,628,Cherokee County,106,Creekview High School,American Literature and Composition,485,485,376,TFS,1435.8
2017,School Level,628,Cherokee County,115,River Ridge High School,9th Grade Literature and Composition,465,465,384,TFS,1317
2017,School Level,628,Cherokee County,115,River Ridge High School,American Literature and Composition,421,421,311,TFS,1415.8
2017,School Level,628,Cherokee County,176,Etowah High School,9th Grade Literature and Composition,594,594,511,TFS,1340.2
2017,School Level,628,Cherokee County,176,Etowah High School,American Literature and Composition,604,604,472,TFS,1454.7
2017,School Level,628,Cherokee County,191,Sequoyah High School,9th Grade Literature and Composition,499,498,419,TFS,1316.9
2017,School Level,628,Cherokee County,191,Sequoyah High School,American Literature and Composition,457,456,362,TFS,1445
2017,School Level,628,Cherokee County,197,Woodstock High School,9th Grade Literature and Composition,608,608,508,TFS,1324.9
2017,School Level,628,Cherokee County,197,Woodstock High School,American Literature and Composition,592,592,465,TFS,1451.6
2017,School Level,628,Cherokee County,305,Creekland Middle School,9th Grade Literature and Composition,,,,,
2017,School Level,628,Cherokee County,5050,Cherokee High School,9th Grade Literature and Composition,698,697,514,TFS,1277
2017,School Level,628,Cherokee County,5050,Cherokee High School,American Literature and Composition,640,638,418,TFS,1360.5
2017,School Level,629,Clarke County,102,Cedar Shoals High School,9th Grade Literature and Composition,402,402,210,TFS,1167.3
2017,School Level,629,Clarke County,102,Cedar Shoals High School,American Literature and Composition,305,305,125,TFS,1227
2017,School Level,629,Clarke County,104,Classic City High School,9th Grade Literature and Composition,25,25,TFS,TFS,1061.6
2017,School Level,629,Clarke County,104,Classic City High School,American Literature and Composition,54,54,10,TFS,1071.2
2017,School Level,629,Clarke County,5556,Clarke Central High School,9th Grade Literature and Composition,469,469,269,TFS,1198.1
2017,School Level,629,Clarke County,5556,Clarke Central High School,American Literature and Composition,330,330,174,TFS,1310.3
2017,School Level,630,Clay County,104,Clay County Middle School,9th Grade Literature and Composition,,,,,
2017,School Level,630,Clay County,114,Clay County Academies,9th Grade Literature and Composition,,,,,
2017,School Level,631,Clayton County,104,Mundy's Mill High School,9th Grade Literature and Composition,475,475,235,TFS,1138.5
2017,School Level,631,Clayton County,104,Mundy's Mill High School,American Literature and Composition,399,399,152,TFS,1211
2017,School Level,631,Clayton County,114,Elite Scholars Academy School,9th Grade Literature and Composition,79,79,76,TFS,1388.7
2017,School Level,631,Clayton County,114,Elite Scholars Academy School,American Literature and Composition,53,53,48,TFS,1507.9
2017,School Level,631,Clayton County,115,Charles R. Drew High School,9th Grade Literature and Composition,449,449,204,TFS,1126.4
2017,School Level,631,Clayton County,115,Charles R. Drew High School,American Literature and Composition,393,393,131,TFS,1193.2
2017,School Level,631,Clayton County,190,Lovejoy High School,9th Grade Literature and Composition,533,533,288,TFS,1166.8
2017,School Level,631,Clayton County,190,Lovejoy High School,American Literature and Composition,477,477,204,TFS,1237.9
2017,School Level,631,Clayton County,215,Martha Ellen Stilwell School for the Performing Arts,9th Grade Literature and Composition,166,166,155,TFS,1379.8
2017,School Level,631,Clayton County,215,Martha Ellen Stilwell School for the Performing Arts,American Literature and Composition,139,139,114,TFS,1479.6
2017,School Level,631,Clayton County,290,Mount Zion High School,9th Grade Literature and Composition,387,387,193,TFS,1142.7
