"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2020-21","School","667","Gwinnett County","2056","Mountain Park Elementary School","PK,KK,01,02,03,04,05",608,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","667","Gwinnett County","2058","Snellville Middle School","06,07,08",951,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","667","Gwinnett County","2558","South Gwinnett High School","09,10,11,12",2660,"72","TFS","TFS","TFS","TFS","54","75","11","15","TFS","TFS","TFS","TFS","47","65","25","35"
"2020-21","School","667","Gwinnett County","3050","Britt Elementary School","PK,KK,01,02,03,04,05",546,"10","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","667","Gwinnett County","3054","Harris Elementary School","KK,01,02,03,04,05",718,"14","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","667","Gwinnett County","3550","Camp Creek Elementary School","PK,KK,01,02,03,04,05",1244,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","667","Gwinnett County","3750","Central Gwinnett High School","09,10,11,12",2169,"69","TFS","TFS","TFS","TFS","30","44","32","46","TFS","TFS","TFS","TFS","52","75","17","25"
"2020-21","School","667","Gwinnett County","4052","Dacula High School","09,10,11,12",2349,"149","TFS","TFS","TFS","TFS","79","53","44","30","TFS","TFS","19","13","94","63","55","37"
"2020-21","School","667","Gwinnett County","4056","Norcross Elementary School","PK,KK,01,02,03,04,05",817,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","667","Gwinnett County","4058","Summerour Middle School","06,07,08",1592,"22","TFS","TFS","TFS","TFS","TFS","TFS","11","50","TFS","TFS","TFS","TFS","15","68","TFS","TFS"
"2020-21","School","667","Gwinnett County","4556","North Gwinnett High School","09,10,11,12",3199,"37","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","16","43","21","57","16","43"
"2020-21","School","667","Gwinnett County","5054","Lawrenceville Elementary School","PK,KK,01,02,03,04,05",644,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","667","Gwinnett County","5056","Peachtree Elementary School","PK,KK,01,02,03,04,05",815,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","667","Gwinnett County","5058","Suwanee Elementary School","PK,KK,01,02,03,04,05",660,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","667","Gwinnett County","5550","Duluth High School","09,10,11,12",2690,"173","11","6","TFS","TFS","55","32","93","54","TFS","TFS","11","6","127","73","46","27"
"2020-21","School","667","Gwinnett County","5554","Lilburn Elementary School","PK,KK,01,02,03,04,05",1313,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","District","667","Gwinnett County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",176358,"3590","203","6","TFS","TFS","1182","33","1701","47","95","3","402","11","2206","61","1384","39"
"2020-21","School","668","Habersham County","0101","Cornelia Elementary School","PK,KK,01,02,03,04,05",458,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","668","Habersham County","0105","Level Grove Elementary School","PK,KK,01,02,03,04,05",473,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","668","Habersham County","0106","Habersham Ninth Grade Academy","09",507,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","668","Habersham County","0112","Hilliard A. Wilbanks Middle School","06,07,08",540,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","668","Habersham County","0114","Habersham Success Academy","07,09,10,11,12",43,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","668","Habersham County","0189","Clarkesville Elementary School","PK,KK,01,02,03,04,05",367,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","668","Habersham County","0196","North Habersham Middle School","06,07,08",594,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","668","Habersham County","0201","Demorest Elementary School","PK,KK,01,02,03,04,05",477,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","668","Habersham County","0296","South Habersham Middle School","06,07,08",458,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","668","Habersham County","1050","Baldwin Elementary School","PK,KK,01,02,03,04,05",323,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","668","Habersham County","2052","Habersham Central High School","09,10,11,12",1499,"19","TFS","TFS","TFS","TFS","TFS","TFS","11","58","TFS","TFS","TFS","TFS","12","63","TFS","TFS"
"2020-21","School","668","Habersham County","3054","Woodville Elementary School","PK,KK,01,02,03,04,05",189,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","668","Habersham County","5050","Fairview Elementary School","PK,KK,01,02,03,04,05",433,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","668","Habersham County","5052","Hazel Grove Elementary School","PK,KK,01,02,03,04,05",281,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","District","668","Habersham County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",6642,"55","TFS","TFS","TFS","TFS","TFS","TFS","27","49","TFS","TFS","25","46","37","67","18","33"
"2020-21","School","669","Hall County","0100","C. W. Davis Middle School","06,07,08",812,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0101","Martin Elementary School","PK,KK,01,02,03,04,05",624,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0102","Chestatee High School","09,10,11,12",1261,"92","TFS","TFS","TFS","TFS","TFS","TFS","60","65","TFS","TFS","31","34","59","64","33","36"
"2020-21","School","669","Hall County","0103","Sugar Hill Elementary","PK,KK,01,02,03,04,05",608,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0105","Lanier College and Career Academy","09,10,11,12",205,"81","TFS","TFS","TFS","TFS","TFS","TFS","34","42","TFS","TFS","36","44","54","67","27","33"
"2020-21","School","669","Hall County","0106","Chicopee Elementary School","PK,KK,01,02,03,04,05",690,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0112","World Language Academy","PK,KK,01,02,03,04,05",570,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0176","Myers Elementary School","PK,KK,01,02,03,04,05",571,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0189","West Hall High School","09,10,11,12",1142,"67","TFS","TFS","TFS","TFS","TFS","TFS","43","64","TFS","TFS","18","27","41","61","26","39"
"2020-21","School","669","Hall County","0192","Spout Springs Elementary School","PK,KK,01,02,03,04,05",739,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0194","Mount Vernon Elementary School","PK,KK,01,02,03,04,05",602,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0196","Friendship Elementary School","PK,KK,01,02,03,04,05",632,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0200","Chestatee Middle School","06,07,08",912,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0202","Flowery Branch High","09,10,11,12",1327,"28","TFS","TFS","TFS","TFS","TFS","TFS","14","50","TFS","TFS","12","43","16","57","12","43"
"2020-21","School","669","Hall County","0276","Wauka Mountain Elementary School","PK,KK,01,02,03,04,05",549,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0289","East Hall Middle School","06,07,08",1051,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0294","West Hall Middle School","06,07,08",882,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0389","North Hall Middle School","06,07,08",891,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0390","Cherokee Bluff Middle","06,07,08",794,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0391","Cherokee Bluff High School","09,10,11,12",971,"24","TFS","TFS","TFS","TFS","TFS","TFS","10","42","TFS","TFS","10","42","16","67","TFS","TFS"
"2020-21","School","669","Hall County","0392","The Foundry","07,08,09,10,11,12",15,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","0393","World Language Academy Middle School","06,07,08",247,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","1058","White Sulphur Elementary School","PK,KK,01,02,03,04,05",449,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","1552","East Hall High School","09,10,11,12",1285,"124","TFS","TFS","TFS","TFS","TFS","TFS","77","62","TFS","TFS","39","32","82","66","42","34"
"2020-21","School","669","Hall County","1556","North Hall High School","09,10,11,12",1127,"71","TFS","TFS","TFS","TFS","TFS","TFS","28","39","TFS","TFS","40","56","45","63","26","37"
"2020-21","School","669","Hall County","2052","Flowery Branch Elementary School","PK,KK,01,02,03,04,05",531,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","2056","Oakwood Elementary School","PK,KK,01,02,03,04,05",451,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","3054","Lanier Elementary School","PK,KK,01,02,03,04,05",451,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","3056","Riverbend Elementary School","PK,KK,01,02,03,04,05",385,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","4050","Chestnut Mountain Elementary School","PK,KK,01,02,03,04,05",750,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","4054","Lula Elementary School","PK,KK,01,02,03,04,05",398,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","4056","Sardis Elementary School","PK,KK,01,02,03,04,05",564,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","4556","South Hall Middle School","06,07,08",1062,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","4752","Johnson High School","09,10,11,12",1371,"98","TFS","TFS","TFS","TFS","TFS","TFS","77","79","TFS","TFS","13","13","68","69","30","31"
"2020-21","School","669","Hall County","5052","Lyman Hall Elementary School","PK,KK,01,02,03,04,05",683,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","5054","McEver Elementary School","PK,KK,01,02,03,04,05",455,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","669","Hall County","5056","Tadmore Elementary School","PK,KK,01,02,03,04,05",501,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","District","669","Hall County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",26558,"650","TFS","TFS","TFS","TFS","35","5","370","57","11","2","231","36","423","65","227","35"
"2020-21","School","670","Hancock County","0106","Hancock Central Middle School","06,07,08",169,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","670","Hancock County","0188","Lewis Elementary School","PK,KK,01,02,03,04,05",322,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","670","Hancock County","0288","Hancock Central High School","09,10,11,12",243,"11","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","10","91","TFS","TFS"
"2020-21","District","670","Hancock County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",734,"14","TFS","TFS","TFS","TFS","11","79","TFS","TFS","TFS","TFS","TFS","TFS","13","93","TFS","TFS"
"2020-21","School","671","Haralson County","0104","Tallapoosa Primary School","PK,KK,01,02",349,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","671","Haralson County","0178","Buchanan Elementary School","03,04,05",348,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","671","Haralson County","0197","Haralson County Middle School","06,07,08",757,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","671","Haralson County","0198","Haralson County Rebel Academy","08,09,10,11,12",8,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","671","Haralson County","2050","Buchanan Primary School","PK,KK,01,02",359,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","671","Haralson County","3050","Haralson County High School","09,10,11,12",937,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","671","Haralson County","4050","West Haralson Elementary School","03,04,05",363,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","District","671","Haralson County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3121,"27","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","23","85","12","44","15","56"
"2020-21","School","672","Harris County","0110","Creekside School","05,06",808,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","672","Harris County","0188","Park Elementary School","PK,KK,01,02,03,04",435,"13","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","672","Harris County","0190","Pine Ridge Elementary School","PK,KK,01,02,03,04",527,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","672","Harris County","0199","Mulberry Creek Elementary School","PK,KK,01,02,03,04",473,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","672","Harris County","0290","New Mountain Hill Elementary School","PK,KK,01,02,03,04",444,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","672","Harris County","0299","Harris County High School","09,10,11,12",1706,"66","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","49","74","43","65","23","35"
"2020-21","School","672","Harris County","0399","Harris County Carver Middle School","07,08",864,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","District","672","Harris County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",5257,"88","TFS","TFS","TFS","TFS","16","18","TFS","TFS","TFS","TFS","58","66","53","60","35","40"
"2020-21","School","673","Hart County","0102","North Hart Elementary School","KK,01,02,03,04,05",587,"17","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","12","71","TFS","TFS","TFS","TFS"
"2020-21","School","673","Hart County","0191","Hart County Middle School","06,07,08",826,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","673","Hart County","0202","South Hart Elementary School","PK,KK,01,02,03,04,05",465,"11","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","673","Hart County","3050","Hart County High School","09,10,11,12",1013,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","673","Hart County","5050","Hartwell Elementary School","PK,KK,01,02,03,04,05",465,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","District","673","Hart County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3356,"37","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","19","51","17","46","20","54"
"2020-21","School","674","Heard County","0102","Heard County Middle School","06,07,08",500,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","674","Heard County","0106","Heard Elementary School","PK,KK,01,02,03,04,05",570,"24","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","22","92","16","67","TFS","TFS"
"2020-21","School","674","Heard County","0110","Heard County High School","09,10,11,12",599,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","674","Heard County","1050","Centralhatchee Elementary School","PK,KK,01,02,03,04,05",172,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","674","Heard County","2050","Ephesus Elementary School","PK,KK,01,02,03,04,05",133,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","District","674","Heard County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1974,"39","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","37","95","24","62","15","39"
"2020-21","School","675","Henry County","0100","Ola Elementary School","KK,01,02,03,04,05",880,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0101","Union Grove High","09,10,11,12",1525,"24","TFS","TFS","TFS","TFS","13","54","TFS","TFS","TFS","TFS","TFS","TFS","21","88","TFS","TFS"
"2020-21","School","675","Henry County","0104","Luella High School","09,10,11,12",1272,"54","TFS","TFS","TFS","TFS","37","69","TFS","TFS","TFS","TFS","TFS","TFS","37","69","17","32"
"2020-21","School","675","Henry County","0105","Dutchtown High","09,10,11,12",1760,"50","TFS","TFS","TFS","TFS","41","82","TFS","TFS","TFS","TFS","TFS","TFS","29","58","21","42"
"2020-21","School","675","Henry County","0106","Luella Elementary School","PK,KK,01,02,03,04,05",556,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0107","Dutchtown Elementary School","PK,KK,01,02,03,04,05",752,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0108","Woodland Elementary School","PK,KK,01,02,03,04,05",582,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0191","Cotton Indian Elementary School","KK,01,02,03,04,05",623,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0194","Wesley Lakes Elementary School","PK,KK,01,02,03,04,05",820,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0196","Pate's Creek Elementary School","KK,01,02,03,04,05",491,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0197","Pleasant Grove Elementary School","PK,KK,01,02,03,04,05",473,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0200","Mount Carmel Elementary School","PK,KK,01,02,03,04,05",577,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0203","East Lake Elementary","PK,KK,01,02,03,04,05",665,"13","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0206","Dutchtown Middle School","06,07,08",1219,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0207","Timber Ridge Elementary School","PK,KK,01,02,03,04,05",708,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0208","Walnut Creek Elementary","PK,KK,01,02,03,04,05",607,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0209","Bethlehem Elementary School","KK,01,02,03,04,05",464,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0211","Rocky Creek Elementary","PK,KK,01,02,03,04,05",672,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0213","Locust Grove Middle","06,07,08",1073,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0214","Locust Grove High","09,10,11,12",1572,"91","TFS","TFS","TFS","TFS","32","35","TFS","TFS","TFS","TFS","49","54","60","66","31","34"
"2020-21","School","675","Henry County","0215","Hampton Middle School","06,07,08",885,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0291","Oakland Elementary School","PK,KK,01,02,03,04,05",742,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","675","Henry County","0294","Austin Road Elementary School","PK,KK,01,02,03,04,05",309,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
