LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,NUMBER_OF_GRADUATES,HOPE_ELIGIBLE,HOPE_ELIGIBLE_PCT
2011-12,721,Richmond County,100,Cross Creek High School,237,34,14.35
2011-12,721,Richmond County,1052,Butler High School,137,38,27.74
2011-12,721,Richmond County,2056,Hephzibah High School,183,51,27.87
2011-12,721,Richmond County,2574,Westside High School,147,39,26.53
2011-12,721,Richmond County,3054,Glenn Hills High School,205,34,16.59
2011-12,721,Richmond County,3556,Johnson Magnet,81,42,51.85
2011-12,721,Richmond County,3756,Josey High School,140,22,15.71
2011-12,721,Richmond County,4060,Academy of Richmond County High School,216,59,27.31
2011-12,721,Richmond County,4562,Davidson Magnet School,87,67,77.01
2011-12,721,Richmond County,5566,Laney High School,103,21,20.39
2011-12,721,Richmond County,ALL,All Schools,1536,407,26.5
2011-12,722,Rockdale County,176,Heritage High School,318,84,26.42
2011-12,722,Rockdale County,192,Salem High School,268,57,21.27
2011-12,722,Rockdale County,3052,Rockdale County High School,348,108,31.03
2011-12,722,Rockdale County,ALL,All Schools,934,249,26.66
2011-12,723,Schley County,101,Schley Middle High School,77,52,67.53
2011-12,723,Schley County,ALL,All Schools,77,52,67.53
2011-12,724,Screven County,4052,Screven County High School,152,69,45.39
2011-12,724,Screven County,ALL,All Schools,152,69,45.39
2011-12,725,Seminole County,196,Seminole County Middle/High School,79,42,53.16
2011-12,725,Seminole County,ALL,All Schools,79,42,53.16
2011-12,726,Griffin-Spalding County,101,Spalding High School,234,102,43.59
2011-12,726,Griffin-Spalding County,187,Griffin High School,195,80,41.03
2011-12,726,Griffin-Spalding County,208,AZ Kelsey Academy,23,,
2011-12,726,Griffin-Spalding County,ALL,All Schools,452,182,40.27
2011-12,727,Stephens County,5050,Stephens County High School,191,101,52.88
2011-12,727,Stephens County,ALL,All Schools,191,101,52.88
2011-12,728,Stewart County,201,Stewart County High School,26,TFS,19.23
2011-12,728,Stewart County,ALL,All Schools,26,TFS,19.23
2011-12,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),201,64,31.84
2011-12,729,Sumter County,ALL,All Schools,201,64,31.84
2011-12,730,Talbot County,190,Central Elementary/High School,18,TFS,27.78
2011-12,730,Talbot County,ALL,All Schools,18,TFS,27.78
2011-12,731,Taliaferro County,102,Taliaferro County School,11,TFS,36.36
2011-12,731,Taliaferro County,ALL,All Schools,11,TFS,36.36
2011-12,732,Tattnall County,194,Tattnall County High School,146,70,47.95
2011-12,732,Tattnall County,ALL,All Schools,146,70,47.95
2011-12,733,Taylor County,201,Taylor County High School,84,38,45.24
2011-12,733,Taylor County,ALL,All Schools,84,38,45.24
2011-12,734,Telfair County,201,Telfair County High School,69,33,47.83
2011-12,734,Telfair County,ALL,All Schools,69,33,47.83
2011-12,735,Terrell County,105,Terrell High School,67,18,26.87
2011-12,735,Terrell County,ALL,All Schools,67,18,26.87
2011-12,736,Thomas County,100,Bishop Hall Charter School,20,12,60
2011-12,736,Thomas County,191,Thomas County Central High School,308,138,44.81
2011-12,736,Thomas County,ALL,All Schools,328,150,45.73
2011-12,737,Tift County,199,Tift County High School,378,171,45.24
2011-12,737,Tift County,ALL,All Schools,378,171,45.24
2011-12,738,Toombs County,192,Toombs County High School,107,45,42.06
2011-12,738,Toombs County,ALL,All Schools,107,45,42.06
2011-12,739,Towns County,204,Towns County High School,55,33,60
2011-12,739,Towns County,ALL,All Schools,55,33,60
2011-12,740,Treutlen County,3050,Treutlen Middle/High School,48,24,50
2011-12,740,Treutlen County,ALL,All Schools,48,24,50
2011-12,741,Troup County,201,Callaway High School,146,64,43.84
2011-12,741,Troup County,387,Troup County High School,209,91,43.54
2011-12,741,Troup County,1052,LaGrange High School,241,144,59.75
2011-12,741,Troup County,ALL,All Schools,596,299,50.17
2011-12,742,Turner County,3050,Turner County High School,73,26,35.62
2011-12,742,Turner County,ALL,All Schools,73,26,35.62
2011-12,743,Twiggs County,201,Twiggs County High School,36,17,47.22
2011-12,743,Twiggs County,ALL,All Schools,36,17,47.22
2011-12,744,Union County,101,Union County High School,124,69,55.65
2011-12,744,Union County,3050,Woody Gap High/Elementary School,,,
2011-12,744,Union County,ALL,All Schools,129,71,55.04
2011-12,745,Thomaston-Upson County,195,Upson-Lee High School,271,115,42.44
2011-12,745,Thomaston-Upson County,ALL,All Schools,271,115,42.44
2011-12,746,Walker County,190,Ridgeland High School,253,85,33.6
2011-12,746,Walker County,198,LaFayette High School,218,89,40.83
2011-12,746,Walker County,ALL,All Schools,471,174,36.94
2011-12,747,Walton County,111,Walnut Grove High School,205,109,53.17
2011-12,747,Walton County,199,Loganville High School,311,133,42.77
2011-12,747,Walton County,205,Monroe Area High School,196,75,38.27
2011-12,747,Walton County,ALL,All Schools,712,317,44.52
2011-12,748,Ware County,195,Ware County High School,294,123,41.84
2011-12,748,Ware County,ALL,All Schools,294,123,41.84
2011-12,749,Warren County,205,Warren County High School,45,TFS,20
2011-12,749,Warren County,ALL,All Schools,45,TFS,20
2011-12,750,Washington County,1052,Washington County High School,219,92,42.01
2011-12,750,Washington County,ALL,All Schools,219,92,42.01
2011-12,751,Wayne County,101,Wayne County High School,250,134,53.6
2011-12,751,Wayne County,ALL,All Schools,250,134,53.6
2011-12,752,Webster County,108,Webster County High School,27,10,37.04
2011-12,752,Webster County,ALL,All Schools,27,10,37.04
2011-12,753,Wheeler County,3052,Wheeler County High School,46,29,63.04
2011-12,753,Wheeler County,ALL,All Schools,46,29,63.04
2011-12,754,White County,105,White County High School,238,129,54.2
2011-12,754,White County,ALL,All Schools,238,129,54.2
2011-12,755,Whitfield County,105,Northwest Georgia College & Career Academy,74,26,35.14
2011-12,755,Whitfield County,112,Coahulla Creek High School,41,17,41.46
2011-12,755,Whitfield County,175,Northwest Whitfield County High School,325,172,52.92
2011-12,755,Whitfield County,212,Phoenix High School,53,TFS,15.09
2011-12,755,Whitfield County,275,Southeast Whitfield County High School,192,88,45.83
2011-12,755,Whitfield County,ALL,All Schools,685,311,45.4
2011-12,756,Wilcox County,201,Wilcox County High School,63,35,55.56
2011-12,756,Wilcox County,ALL,All Schools,63,35,55.56
2011-12,757,Wilkes County,110,Washington-Wilkes Comprehensive High School,77,25,32.47
2011-12,757,Wilkes County,ALL,All Schools,77,25,32.47
2011-12,758,Wilkinson County,3050,Wilkinson County High School,73,25,34.25
2011-12,758,Wilkinson County,ALL,All Schools,73,25,34.25
2011-12,759,Worth County,176,Worth County High School,182,82,45.05
2011-12,759,Worth County,ALL,All Schools,182,82,45.05
2011-12,761,Atlanta Public Schools,106,Early College High School at Carver,69,31,44.93
2011-12,761,Atlanta Public Schools,108,South Atlanta School of Health and Medical Science,58,24,41.38
2011-12,761,Atlanta Public Schools,182,Mays High School,256,73,28.52
2011-12,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",120,28,23.33
2011-12,761,Atlanta Public Schools,192,North Atlanta High School,218,85,38.99
2011-12,761,Atlanta Public Schools,205,Tech High School,32,10,31.25
2011-12,761,Atlanta Public Schools,208,South Atlanta Law and Social Justice School,51,10,19.61
2011-12,761,Atlanta Public Schools,306,School of Technology at Carver,58,10,17.24
2011-12,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,83,25,30.12
2011-12,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,60,TFS,13.33
2011-12,761,Atlanta Public Schools,506,The School of the Arts at Carver,63,15,23.81
2011-12,761,Atlanta Public Schools,508,"Therrell School of Law, Government and Public Policy - C",41,TFS,12.2
2011-12,761,Atlanta Public Schools,608,"Therrell School of Engineering, Math, and Science - C",37,TFS,21.62
2011-12,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,47,TFS,17.02
2011-12,761,Atlanta Public Schools,2664,Crim High School,64,TFS,6.25
2011-12,761,Atlanta Public Schools,4058,Douglass High School,173,43,24.86
2011-12,761,Atlanta Public Schools,4560,Grady High School,331,188,56.8
2011-12,761,Atlanta Public Schools,4568,Washington High School Senior Academy,176,52,29.55
2011-12,761,Atlanta Public Schools,ALL,All Schools,1937,627,32.37
2011-12,763,Bremen City,201,Bremen High School,113,63,55.75
2011-12,763,Bremen City,ALL,All Schools,113,63,55.75
2011-12,764,Buford City,191,Buford High School,194,83,42.78
2011-12,764,Buford City,ALL,All Schools,194,83,42.78
2011-12,765,Calhoun City,3050,Calhoun High School,207,128,61.84
2011-12,765,Calhoun City,ALL,All Schools,207,128,61.84
2011-12,766,Carrollton City,1050,Carrollton High School,273,171,62.64
2011-12,766,Carrollton City,ALL,All Schools,273,171,62.64
2011-12,767,Cartersville City,2050,Cartersville High School,234,141,60.26
2011-12,767,Cartersville City,ALL,All Schools,234,141,60.26
2011-12,769,Chickamauga City,211,Gordon Lee High School,110,85,77.27
2011-12,769,Chickamauga City,ALL,All Schools,110,85,77.27
2011-12,771,Commerce City,112,Commerce High School,82,32,39.02
2011-12,771,Commerce City,ALL,All Schools,82,32,39.02
2011-12,772,Dalton Public Schools,110,Morris Innovative High School,18,,
2011-12,772,Dalton Public Schools,4050,Dalton High School,259,113,43.63
2011-12,772,Dalton Public Schools,ALL,All Schools,277,113,40.79
2011-12,773,Decatur City,3050,Decatur High School,152,88,57.89
2011-12,773,Decatur City,ALL,All Schools,152,88,57.89
2011-12,774,Dublin City,211,Dublin High School,124,29,23.39
2011-12,774,Dublin City,412,Moore Street Facility,,,
2011-12,774,Dublin City,ALL,All Schools,125,29,23.2
2011-12,776,Gainesville City,210,The Academy at Woods Mill,37,TFS,10.81
2011-12,776,Gainesville City,3050,Gainesville High School,268,126,47.01
2011-12,776,Gainesville City,ALL,All Schools,305,130,42.62
2011-12,779,Jefferson City,174,Jefferson High School,171,89,52.05
2011-12,779,Jefferson City,ALL,All Schools,171,89,52.05
2011-12,781,Marietta City,101,Marietta High School,330,105,31.82
2011-12,781,Marietta City,ALL,All Schools,330,105,31.82
2011-12,7820108,State Charter Schools- Mountain Education Center School,108,Mountain Education Center School,148,49,33.11
2011-12,7820108,State Charter Schools- Mountain Education Center School,ALL,All Schools,148,49,33.11
2011-12,7830103,Commission Charter Schools- CCAT School,103,CCAT School,18,14,77.78
2011-12,7830103,Commission Charter Schools- CCAT School,ALL,All Schools,18,14,77.78
2011-12,784,Pelham City,111,Pelham High School,75,26,34.67
2011-12,784,Pelham City,ALL,All Schools,75,26,34.67
2011-12,785,Rome City,193,Rome High School,320,145,45.31
2011-12,785,Rome City,ALL,All Schools,320,145,45.31
2011-12,786,Social Circle City,300,Social Circle High School,106,48,45.28
2011-12,786,Social Circle City,ALL,All Schools,106,48,45.28
2011-12,789,Thomasville City,4052,Thomasville High School,130,54,41.54
2011-12,789,Thomasville City,ALL,All Schools,130,54,41.54
2011-12,791,Trion City,301,Trion High School,88,62,70.45
2011-12,791,Trion City,ALL,All Schools,88,62,70.45
2011-12,792,Valdosta City,111,Pinevale Learning Center,15,,
2011-12,792,Valdosta City,273,Valdosta High School,293,104,35.49
2011-12,792,Valdosta City,ALL,All Schools,308,104,33.77
2011-12,793,Vidalia City,273,Vidalia Comprehensive High School,117,34,29.06
2011-12,793,Vidalia City,ALL,All Schools,117,34,29.06
2011-12,799,State Schools,1894,Georgia Academy for the Blind,,,
2011-12,799,State Schools,ALL,All Schools,,,
2011-12,7991893,State Schools- Atlanta Area School for the Deaf,1893,Atlanta Area School for the Deaf,,,
2011-12,7991893,State Schools- Atlanta Area School for the Deaf,ALL,All Schools,,,
2011-12,7991895,State Schools- Georgia School for the Deaf,1895,Georgia School for the Deaf,,,
2011-12,7991895,State Schools- Georgia School for the Deaf,ALL,All Schools,,,
2011-12,ALL,All Systems,ALL,All Schools,88014,37359,42.45
