"GRADUATION_YEAR","SCHOOL_DISTRCT_CD","DISTRICT","INSTN_NUMBER","SCHOOL_NAME","YR8_CREDENTIAL","YR8_CREDENTIAL_PCT"
2011,"676","Houston County","ALL","All Houston County High Schools","Certificate",3.1
2011,"676","Houston County","ALL","All Houston County High Schools","No Postsecondary Credential/Not Enrolled",52.8
2011,"677","Irwin County","2050","Irwin County High School","No Postsecondary Credential/Not Enrolled",64.1
2011,"677","Irwin County","2050","Irwin County High School","Associates",23.4
2011,"677","Irwin County","2050","Irwin County High School","Certificate",3.1
2011,"677","Irwin County","2050","Irwin County High School","Bachelors",9.4
2011,"678","Jackson County","0191","Jackson County Comprehensive High School","No Postsecondary Credential/Enrolled",4.6
2011,"678","Jackson County","0191","Jackson County Comprehensive High School","No Postsecondary Credential/Not Enrolled",69.3
2011,"678","Jackson County","0191","Jackson County Comprehensive High School","Masters or Higher",1.4
2011,"678","Jackson County","0191","Jackson County Comprehensive High School","Other Credential",0.5
2011,"678","Jackson County","0191","Jackson County Comprehensive High School","Bachelors",14.7
2011,"678","Jackson County","0191","Jackson County Comprehensive High School","Associates",6.9
2011,"678","Jackson County","0191","Jackson County Comprehensive High School","Certificate",2.8
2011,"680","Jeff Davis County","ALL","All Jeff Davis County High Schools","Certificate",7.2
2011,"680","Jeff Davis County","ALL","All Jeff Davis County High Schools","Masters or Higher",2
2011,"680","Jeff Davis County","ALL","All Jeff Davis County High Schools","No Postsecondary Credential/Not Enrolled",62.1
2011,"680","Jeff Davis County","ALL","All Jeff Davis County High Schools","Bachelors",12.4
2011,"680","Jeff Davis County","ALL","All Jeff Davis County High Schools","No Postsecondary Credential/Enrolled",2
2011,"680","Jeff Davis County","ALL","All Jeff Davis County High Schools","Associates",14.4
2011,"682","Jenkins County","ALL","All Jenkins County High Schools","No Postsecondary Credential/Enrolled",2.5
2011,"682","Jenkins County","ALL","All Jenkins County High Schools","No Postsecondary Credential/Not Enrolled",60.5
2011,"682","Jenkins County","ALL","All Jenkins County High Schools","Bachelors",16
2011,"682","Jenkins County","ALL","All Jenkins County High Schools","Certificate",6.2
2011,"682","Jenkins County","ALL","All Jenkins County High Schools","Associates",14.8
2011,"685","Lamar County","0175","Lamar County High School","No Postsecondary Credential/Not Enrolled",70.9
2011,"685","Lamar County","0175","Lamar County High School","No Postsecondary Credential/Enrolled",3.5
2011,"685","Lamar County","0175","Lamar County High School","Certificate",4.3
2011,"685","Lamar County","0175","Lamar County High School","Masters or Higher",0.7
2011,"685","Lamar County","0175","Lamar County High School","Bachelors",13.5
2011,"685","Lamar County","0175","Lamar County High School","Associates",7.1
2011,"687","Laurens County","ALL","All Laurens County High Schools","No Postsecondary Credential/Enrolled",5.8
2011,"687","Laurens County","ALL","All Laurens County High Schools","Certificate",8.3
2011,"687","Laurens County","ALL","All Laurens County High Schools","Bachelors",20.6
2011,"687","Laurens County","ALL","All Laurens County High Schools","No Postsecondary Credential/Not Enrolled",50.5
2011,"687","Laurens County","ALL","All Laurens County High Schools","Masters or Higher",0.3
2011,"687","Laurens County","ALL","All Laurens County High Schools","Associates",14.5
2011,"691","Long County","0205","Long County High School","Certificate",10.9
2011,"691","Long County","0205","Long County High School","Bachelors",14.5
2011,"691","Long County","0205","Long County High School","Masters or Higher",1.8
2011,"691","Long County","0205","Long County High School","No Postsecondary Credential/Not Enrolled",60
2011,"691","Long County","0205","Long County High School","Associates",7.3
2011,"691","Long County","0205","Long County High School","No Postsecondary Credential/Enrolled",5.5
2011,"694","Macon County","ALL","All Macon County High Schools","No Postsecondary Credential/Not Enrolled",56
2011,"694","Macon County","ALL","All Macon County High Schools","Associates",11
2011,"694","Macon County","ALL","All Macon County High Schools","No Postsecondary Credential/Enrolled",4
2011,"694","Macon County","ALL","All Macon County High Schools","Certificate",6
2011,"694","Macon County","ALL","All Macon County High Schools","Bachelors",18
2011,"694","Macon County","ALL","All Macon County High Schools","Masters or Higher",5
2011,"699","Meriwether County","0300","Greenville High School","Bachelors",9.7
2011,"699","Meriwether County","0300","Greenville High School","Certificate",1.6
2011,"699","Meriwether County","0300","Greenville High School","No Postsecondary Credential/Not Enrolled",77.4
2011,"699","Meriwether County","0300","Greenville High School","Associates",9.7
2011,"699","Meriwether County","0300","Greenville High School","No Postsecondary Credential/Enrolled",1.6
2011,"699","Meriwether County","ALL","All Meriwether County High Schools","No Postsecondary Credential/Not Enrolled",70.7
2011,"699","Meriwether County","ALL","All Meriwether County High Schools","No Postsecondary Credential/Enrolled",4
2011,"699","Meriwether County","ALL","All Meriwether County High Schools","Masters or Higher",0.7
2011,"699","Meriwether County","ALL","All Meriwether County High Schools","Bachelors",16
2011,"699","Meriwether County","ALL","All Meriwether County High Schools","Associates",6
2011,"699","Meriwether County","ALL","All Meriwether County High Schools","Certificate",2.7
2011,"700","Miller County","0210","Miller County High School","No Postsecondary Credential/Enrolled",1.5
2011,"700","Miller County","0210","Miller County High School","Bachelors",10.6
2011,"700","Miller County","0210","Miller County High School","No Postsecondary Credential/Not Enrolled",65.2
2011,"700","Miller County","0210","Miller County High School","Certificate",10.6
2011,"700","Miller County","0210","Miller County High School","Associates",12.1
2011,"703","Montgomery County","ALL","All Montgomery County High Schools","No Postsecondary Credential/Not Enrolled",53.3
2011,"703","Montgomery County","ALL","All Montgomery County High Schools","Masters or Higher",3.3
2011,"703","Montgomery County","ALL","All Montgomery County High Schools","No Postsecondary Credential/Enrolled",3.3
2011,"703","Montgomery County","ALL","All Montgomery County High Schools","Bachelors",18.3
2011,"703","Montgomery County","ALL","All Montgomery County High Schools","Associates",13.3
2011,"703","Montgomery County","ALL","All Montgomery County High Schools","Certificate",8.3
2011,"704","Morgan County","1050","Morgan County High School","No Postsecondary Credential/Enrolled",4.3
2011,"704","Morgan County","1050","Morgan County High School","No Postsecondary Credential/Not Enrolled",57.3
2011,"704","Morgan County","1050","Morgan County High School","Masters or Higher",2.6
2011,"704","Morgan County","1050","Morgan County High School","Certificate",0.9
2011,"704","Morgan County","1050","Morgan County High School","Associates",8.1
2011,"704","Morgan County","1050","Morgan County High School","Bachelors",26.9
2011,"707","Newton County","0206","Alcovy High School","Bachelors",13.9
2011,"707","Newton County","0206","Alcovy High School","Associates",4.8
2011,"707","Newton County","0206","Alcovy High School","Certificate",1.5
2011,"707","Newton County","0206","Alcovy High School","Other Credential",0.3
2011,"707","Newton County","0206","Alcovy High School","No Postsecondary Credential/Not Enrolled",73.5
2011,"707","Newton County","0206","Alcovy High School","No Postsecondary Credential/Enrolled",4.8
2011,"707","Newton County","0206","Alcovy High School","Masters or Higher",1.2
2011,"707","Newton County","0295","Eastside High School","Bachelors",24.6
2011,"707","Newton County","0295","Eastside High School","Masters or Higher",2.1
2011,"707","Newton County","0295","Eastside High School","Other Credential",0.4
2011,"707","Newton County","0295","Eastside High School","No Postsecondary Credential/Not Enrolled",61.6
2011,"707","Newton County","0295","Eastside High School","Certificate",1.8
2011,"707","Newton County","0295","Eastside High School","No Postsecondary Credential/Enrolled",2.8
2011,"707","Newton County","0295","Eastside High School","Associates",6.8
2011,"710","Paulding County","0109","North Paulding High School","Certificate",0.9
2011,"710","Paulding County","0109","North Paulding High School","Associates",4.5
2011,"710","Paulding County","0109","North Paulding High School","Masters or Higher",2
2011,"710","Paulding County","0109","North Paulding High School","Other Credential",0.3
2011,"710","Paulding County","0109","North Paulding High School","No Postsecondary Credential/Enrolled",5.7
2011,"710","Paulding County","0109","North Paulding High School","No Postsecondary Credential/Not Enrolled",58.2
2011,"710","Paulding County","0109","North Paulding High School","Bachelors",28.4
2011,"719","Rabun County","ALL","All Rabun County High Schools","No Postsecondary Credential/Enrolled",3.8
2011,"719","Rabun County","ALL","All Rabun County High Schools","Associates",7.7
2011,"719","Rabun County","ALL","All Rabun County High Schools","Bachelors",18.6
2011,"719","Rabun County","ALL","All Rabun County High Schools","No Postsecondary Credential/Not Enrolled",61.5
2011,"719","Rabun County","ALL","All Rabun County High Schools","Masters or Higher",3.2
2011,"719","Rabun County","ALL","All Rabun County High Schools","Certificate",5.1
2011,"720","Randolph County","ALL","All Randolph County High Schools","Certificate",4.3
2011,"720","Randolph County","ALL","All Randolph County High Schools","Bachelors",8.5
2011,"720","Randolph County","ALL","All Randolph County High Schools","Associates",3.2
2011,"720","Randolph County","ALL","All Randolph County High Schools","No Postsecondary Credential/Enrolled",6.4
2011,"720","Randolph County","ALL","All Randolph County High Schools","No Postsecondary Credential/Not Enrolled",74.5
2011,"720","Randolph County","ALL","All Randolph County High Schools","Masters or Higher",3.2
2011,"721","Richmond County","3054","Glenn Hills High School","Other Credential",0.7
2011,"721","Richmond County","3054","Glenn Hills High School","Bachelors",7.5
2011,"721","Richmond County","3054","Glenn Hills High School","Associates",11.2
2011,"677","Irwin County","ALL","All Irwin County High Schools","Associates",23.4
2011,"677","Irwin County","ALL","All Irwin County High Schools","No Postsecondary Credential/Not Enrolled",64.1
2011,"678","Jackson County","0107","East Jackson Comprehensive High School","No Postsecondary Credential/Not Enrolled",65.5
2011,"678","Jackson County","0107","East Jackson Comprehensive High School","No Postsecondary Credential/Enrolled",4.6
2011,"678","Jackson County","0107","East Jackson Comprehensive High School","Masters or Higher",2.1
2011,"678","Jackson County","0107","East Jackson Comprehensive High School","Other Credential",1
2011,"678","Jackson County","0107","East Jackson Comprehensive High School","Bachelors",14.9
2011,"678","Jackson County","0107","East Jackson Comprehensive High School","Certificate",2.1
2011,"678","Jackson County","0107","East Jackson Comprehensive High School","Associates",9.8
2011,"679","Jasper County","ALL","All Jasper County High Schools","Associates",7.2
2011,"679","Jasper County","ALL","All Jasper County High Schools","Certificate",1.8
2011,"679","Jasper County","ALL","All Jasper County High Schools","No Postsecondary Credential/Not Enrolled",70.3
2011,"679","Jasper County","ALL","All Jasper County High Schools","Bachelors",12.6
2011,"679","Jasper County","ALL","All Jasper County High Schools","No Postsecondary Credential/Enrolled",6.3
2011,"679","Jasper County","ALL","All Jasper County High Schools","Masters or Higher",1.8
2011,"681","Jefferson County","ALL","All Jefferson County High Schools","Associates",10.3
2011,"681","Jefferson County","ALL","All Jefferson County High Schools","Masters or Higher",3.3
2011,"681","Jefferson County","ALL","All Jefferson County High Schools","Certificate",6
2011,"681","Jefferson County","ALL","All Jefferson County High Schools","No Postsecondary Credential/Not Enrolled",63
2011,"681","Jefferson County","ALL","All Jefferson County High Schools","No Postsecondary Credential/Enrolled",4.9
2011,"681","Jefferson County","ALL","All Jefferson County High Schools","Bachelors",12.5
2011,"682","Jenkins County","0201","Jenkins County High School","Associates",14.8
2011,"682","Jenkins County","0201","Jenkins County High School","No Postsecondary Credential/Enrolled",2.5
2011,"682","Jenkins County","0201","Jenkins County High School","No Postsecondary Credential/Not Enrolled",60.5
2011,"682","Jenkins County","0201","Jenkins County High School","Bachelors",16
2011,"682","Jenkins County","0201","Jenkins County High School","Certificate",6.2
2011,"683","Johnson County","0201","Johnson County High School","Associates",15.9
2011,"683","Johnson County","0201","Johnson County High School","No Postsecondary Credential/Enrolled",1.6
2011,"683","Johnson County","0201","Johnson County High School","No Postsecondary Credential/Not Enrolled",71.4
2011,"683","Johnson County","0201","Johnson County High School","Bachelors",7.9
2011,"683","Johnson County","0201","Johnson County High School","Certificate",3.2
2011,"684","Jones County","ALL","All Jones County High Schools","No Postsecondary Credential/Enrolled",5.7
2011,"684","Jones County","ALL","All Jones County High Schools","Associates",10.5
2011,"684","Jones County","ALL","All Jones County High Schools","Bachelors",24.2
2011,"684","Jones County","ALL","All Jones County High Schools","Masters or Higher",4.5
2011,"684","Jones County","ALL","All Jones County High Schools","Certificate",2.9
2011,"684","Jones County","ALL","All Jones County High Schools","No Postsecondary Credential/Not Enrolled",52.2
2011,"685","Lamar County","ALL","All Lamar County High Schools","Masters or Higher",0.7
2011,"685","Lamar County","ALL","All Lamar County High Schools","No Postsecondary Credential/Not Enrolled",70.9
2011,"685","Lamar County","ALL","All Lamar County High Schools","Bachelors",13.5
2011,"685","Lamar County","ALL","All Lamar County High Schools","Associates",7.1
2011,"685","Lamar County","ALL","All Lamar County High Schools","Certificate",4.3
2011,"685","Lamar County","ALL","All Lamar County High Schools","No Postsecondary Credential/Enrolled",3.5
2011,"686","Lanier County","0201","Lanier County High School","No Postsecondary Credential/Not Enrolled",67.7
2011,"686","Lanier County","0201","Lanier County High School","Certificate",9.2
2011,"686","Lanier County","0201","Lanier County High School","Masters or Higher",1.5
2011,"686","Lanier County","0201","Lanier County High School","Bachelors",10.8
2011,"686","Lanier County","0201","Lanier County High School","Associates",3.1
2011,"686","Lanier County","0201","Lanier County High School","No Postsecondary Credential/Enrolled",7.7
2011,"687","Laurens County","0197","East Laurens High School","No Postsecondary Credential/Enrolled",4.6
2011,"687","Laurens County","0197","East Laurens High School","Associates",14.9
2011,"687","Laurens County","0197","East Laurens High School","No Postsecondary Credential/Not Enrolled",62.1
2011,"687","Laurens County","0197","East Laurens High School","Bachelors",9.2
2011,"687","Laurens County","0197","East Laurens High School","Certificate",9.2
2011,"689","Liberty County","0192","Liberty County High School","Certificate",6.3
2011,"689","Liberty County","0192","Liberty County High School","Bachelors",19.3
2011,"689","Liberty County","0192","Liberty County High School","No Postsecondary Credential/Not Enrolled",61.4
2011,"689","Liberty County","0192","Liberty County High School","Masters or Higher",3.1
2011,"689","Liberty County","0192","Liberty County High School","Associates",5.8
2011,"689","Liberty County","0192","Liberty County High School","No Postsecondary Credential/Enrolled",4
2011,"689","Liberty County","ALL","All Liberty County High Schools","Masters or Higher",2.7
2011,"689","Liberty County","ALL","All Liberty County High Schools","No Postsecondary Credential/Enrolled",3.4
2011,"689","Liberty County","ALL","All Liberty County High Schools","Associates",6.3
2011,"689","Liberty County","ALL","All Liberty County High Schools","No Postsecondary Credential/Not Enrolled",67.3
2011,"689","Liberty County","ALL","All Liberty County High Schools","Other Credential",0.2
2011,"689","Liberty County","ALL","All Liberty County High Schools","Bachelors",15.9
2011,"689","Liberty County","ALL","All Liberty County High Schools","Certificate",4.3
2011,"692","Lowndes County","ALL","All Lowndes County High Schools","Other Credential",0.5
2011,"692","Lowndes County","ALL","All Lowndes County High Schools","No Postsecondary Credential/Not Enrolled",52.4
2011,"692","Lowndes County","ALL","All Lowndes County High Schools","No Postsecondary Credential/Enrolled",4.6
2011,"692","Lowndes County","ALL","All Lowndes County High Schools","Masters or Higher",2.9
2011,"692","Lowndes County","ALL","All Lowndes County High Schools","Associates",11.8
2011,"692","Lowndes County","ALL","All Lowndes County High Schools","Bachelors",23.7
2011,"692","Lowndes County","ALL","All Lowndes County High Schools","Certificate",4.1
2011,"695","Madison County","ALL","All Madison County High Schools","Bachelors",13.8
2011,"695","Madison County","ALL","All Madison County High Schools","Associates",11
2011,"695","Madison County","ALL","All Madison County High Schools","Masters or Higher",3.8
2011,"695","Madison County","ALL","All Madison County High Schools","No Postsecondary Credential/Enrolled",4.1
2011,"695","Madison County","ALL","All Madison County High Schools","No Postsecondary Credential/Not Enrolled",59.7
2011,"695","Madison County","ALL","All Madison County High Schools","Certificate",7.6
2011,"700","Miller County","ALL","All Miller County High Schools","No Postsecondary Credential/Enrolled",1.5
2011,"700","Miller County","ALL","All Miller County High Schools","Certificate",10.6
2011,"700","Miller County","ALL","All Miller County High Schools","Bachelors",10.6
2011,"700","Miller County","ALL","All Miller County High Schools","Associates",12.1
2011,"700","Miller County","ALL","All Miller County High Schools","No Postsecondary Credential/Not Enrolled",65.2
2011,"705","Murray County","0190","Murray County High School","Certificate",5.2
2011,"705","Murray County","0190","Murray County High School","Bachelors",16.3
2011,"705","Murray County","0190","Murray County High School","No Postsecondary Credential/Enrolled",3.2
2011,"705","Murray County","0190","Murray County High School","Associates",8.3
2011,"705","Murray County","0190","Murray County High School","Masters or Higher",0.9
2011,"705","Murray County","0190","Murray County High School","No Postsecondary Credential/Not Enrolled",66.2
2011,"706","Muscogee County","0203","Northside High School","Other Credential",0.9
2011,"706","Muscogee County","0203","Northside High School","Associates",7.7
2011,"706","Muscogee County","0203","Northside High School","Bachelors",22.5
2011,"706","Muscogee County","0203","Northside High School","No Postsecondary Credential/Enrolled",7.4
2011,"706","Muscogee County","0203","Northside High School","Masters or Higher",2.4
2011,"706","Muscogee County","0203","Northside High School","No Postsecondary Credential/Not Enrolled",57.1
2011,"706","Muscogee County","0203","Northside High School","Certificate",2.1
2011,"706","Muscogee County","0278","Shaw High School","Masters or Higher",1.1
2011,"706","Muscogee County","0278","Shaw High School","Associates",9
2011,"706","Muscogee County","0278","Shaw High School","Other Credential",0.7
2011,"706","Muscogee County","0278","Shaw High School","Bachelors",18.3
2011,"706","Muscogee County","0278","Shaw High School","No Postsecondary Credential/Not Enrolled",64.2
2011,"706","Muscogee County","0278","Shaw High School","Certificate",2.2
2011,"706","Muscogee County","0278","Shaw High School","No Postsecondary Credential/Enrolled",4.5
2011,"706","Muscogee County","2062","Hardaway High School","Associates",5.7
2011,"706","Muscogee County","2062","Hardaway High School","Bachelors",19.8
2011,"706","Muscogee County","2062","Hardaway High School","No Postsecondary Credential/Not Enrolled",64.4
2011,"706","Muscogee County","2062","Hardaway High School","Certificate",3
2011,"706","Muscogee County","2062","Hardaway High School","No Postsecondary Credential/Enrolled",4.4
2011,"706","Muscogee County","2062","Hardaway High School","Masters or Higher",2
2011,"706","Muscogee County","2062","Hardaway High School","Other Credential",0.7
2011,"706","Muscogee County","5062","Jordan Vocational High School","Associates",3.6
2011,"706","Muscogee County","5062","Jordan Vocational High School","Bachelors",3.6
2011,"706","Muscogee County","5062","Jordan Vocational High School","No Postsecondary Credential/Enrolled",2.9
2011,"706","Muscogee County","5062","Jordan Vocational High School","No Postsecondary Credential/Not Enrolled",84.7
2011,"706","Muscogee County","5062","Jordan Vocational High School","Other Credential",0.7
2011,"706","Muscogee County","5062","Jordan Vocational High School","Certificate",4.4
2011,"707","Newton County","0173","Newton High School","Other Credential",0.5
2011,"707","Newton County","0173","Newton High School","Masters or Higher",1.5
2011,"707","Newton County","0173","Newton High School","Certificate",1
2011,"707","Newton County","0173","Newton High School","No Postsecondary Credential/Enrolled",3
2011,"707","Newton County","0173","Newton High School","No Postsecondary Credential/Not Enrolled",71.9
2011,"707","Newton County","0173","Newton High School","Associates",3.5
2011,"707","Newton County","0173","Newton High School","Bachelors",18.6
2011,"707","Newton County","ALL","All Newton County High Schools","Masters or Higher",1.6
2011,"707","Newton County","ALL","All Newton County High Schools","Associates",4.8
2011,"707","Newton County","ALL","All Newton County High Schools","No Postsecondary Credential/Enrolled",3.5
2011,"707","Newton County","ALL","All Newton County High Schools","Other Credential",0.4
2011,"707","Newton County","ALL","All Newton County High Schools","Certificate",1.4
2011,"707","Newton County","ALL","All Newton County High Schools","Bachelors",18.6
2011,"707","Newton County","ALL","All Newton County High Schools","No Postsecondary Credential/Not Enrolled",69.7
2011,"708","Oconee County","0105","North Oconee High School","Bachelors",36.1
2011,"708","Oconee County","0105","North Oconee High School","No Postsecondary Credential/Not Enrolled",45
2011,"708","Oconee County","0105","North Oconee High School","No Postsecondary Credential/Enrolled",4.2
2011,"708","Oconee County","0105","North Oconee High School","Associates",6.7
2011,"708","Oconee County","0105","North Oconee High School","Certificate",3.8
2011,"708","Oconee County","0105","North Oconee High School","Masters or Higher",4.2
2011,"709","Oglethorpe County","2050","Oglethorpe County High School","Associates",10.4
2011,"709","Oglethorpe County","2050","Oglethorpe County High School","Masters or Higher",1.5
2011,"709","Oglethorpe County","2050","Oglethorpe County High School","Certificate",6
2011,"709","Oglethorpe County","2050","Oglethorpe County High School","No Postsecondary Credential/Enrolled",6.7
2011,"709","Oglethorpe County","2050","Oglethorpe County High School","No Postsecondary Credential/Not Enrolled",63.4
2011,"709","Oglethorpe County","2050","Oglethorpe County High School","Bachelors",11.9
2011,"710","Paulding County","0106","South Paulding High School","No Postsecondary Credential/Enrolled",3
2011,"710","Paulding County","0106","South Paulding High School","Other Credential",0.2
2011,"710","Paulding County","0106","South Paulding High School","Certificate",3
2011,"710","Paulding County","0106","South Paulding High School","Masters or Higher",1.9
2011,"710","Paulding County","0106","South Paulding High School","Bachelors",19.4
2011,"710","Paulding County","0106","South Paulding High School","Associates",4.9
2011,"710","Paulding County","0106","South Paulding High School","No Postsecondary Credential/Not Enrolled",67.5
2011,"710","Paulding County","2552","Paulding County High School","No Postsecondary Credential/Enrolled",4.5
2011,"710","Paulding County","2552","Paulding County High School","Masters or Higher",0.4
2011,"710","Paulding County","2552","Paulding County High School","Bachelors",13.4
2011,"710","Paulding County","2552","Paulding County High School","Associates",5.4
2011,"710","Paulding County","2552","Paulding County High School","No Postsecondary Credential/Not Enrolled",73.2
2011,"710","Paulding County","2552","Paulding County High School","Certificate",2.7
2011,"710","Paulding County","2552","Paulding County High School","Other Credential",0.4
2011,"711","Peach County","2052","Peach County High School","Certificate",5.1
2011,"711","Peach County","2052","Peach County High School","No Postsecondary Credential/Enrolled",7.9
2011,"711","Peach County","2052","Peach County High School","Bachelors",20.3
2011,"711","Peach County","2052","Peach County High School","No Postsecondary Credential/Not Enrolled",53.7
2011,"711","Peach County","2052","Peach County High School","Associates",9
2011,"711","Peach County","2052","Peach County High School","Masters or Higher",4
2011,"711","Peach County","ALL","All Peach County High Schools","Bachelors",20.3
2011,"711","Peach County","ALL","All Peach County High Schools","No Postsecondary Credential/Enrolled",7.9
2011,"711","Peach County","ALL","All Peach County High Schools","No Postsecondary Credential/Not Enrolled",53.7
2011,"711","Peach County","ALL","All Peach County High Schools","Associates",9
2011,"711","Peach County","ALL","All Peach County High Schools","Masters or Higher",4
2011,"711","Peach County","ALL","All Peach County High Schools","Certificate",5.1
2011,"713","Pierce County","ALL","All Pierce County High Schools","Associates",7.3
2011,"713","Pierce County","ALL","All Pierce County High Schools","Certificate",4.7
2011,"713","Pierce County","ALL","All Pierce County High Schools","No Postsecondary Credential/Not Enrolled",64.4
2011,"713","Pierce County","ALL","All Pierce County High Schools","Masters or Higher",1
2011,"713","Pierce County","ALL","All Pierce County High Schools","No Postsecondary Credential/Enrolled",3.7
2011,"718","Quitman County","ALL","All Quitman County High Schools","No Postsecondary Credential/Not Enrolled",80
2011,"721","Richmond County","2574","Westside High School","No Postsecondary Credential/Not Enrolled",68.2
2011,"721","Richmond County","2574","Westside High School","Bachelors",16.9
2011,"721","Richmond County","2574","Westside High School","Associates",8.4
2011,"721","Richmond County","2574","Westside High School","No Postsecondary Credential/Enrolled",3.9
2011,"721","Richmond County","2574","Westside High School","Certificate",1.3
2011,"721","Richmond County","2574","Westside High School","Masters or Higher",1.3
2011,"721","Richmond County","4562","Davidson Magnet School","Associates",2.2
2011,"721","Richmond County","4562","Davidson Magnet School","No Postsecondary Credential/Enrolled",4.4
2011,"721","Richmond County","4562","Davidson Magnet School","Masters or Higher",11
2011,"721","Richmond County","4562","Davidson Magnet School","No Postsecondary Credential/Not Enrolled",22
2011,"721","Richmond County","4562","Davidson Magnet School","Bachelors",60.4
2011,"721","Richmond County","5566","Laney High School","Bachelors",8.6
2011,"721","Richmond County","5566","Laney High School","No Postsecondary Credential/Not Enrolled",79
2011,"721","Richmond County","5566","Laney High School","Associates",6.2
2011,"721","Richmond County","5566","Laney High School","No Postsecondary Credential/Enrolled",3.7
2011,"721","Richmond County","5566","Laney High School","Certificate",2.5
2011,"722","Rockdale County","0192","Salem High School","No Postsecondary Credential/Not Enrolled",68.1
2011,"722","Rockdale County","0192","Salem High School","Associates",4.1
2011,"722","Rockdale County","0192","Salem High School","Bachelors",17.5
2011,"722","Rockdale County","0192","Salem High School","No Postsecondary Credential/Enrolled",5
2011,"722","Rockdale County","0192","Salem High School","Masters or Higher",2.5
2011,"722","Rockdale County","0192","Salem High School","Certificate",2.2
2011,"722","Rockdale County","0192","Salem High School","Other Credential",0.6
2011,"724","Screven County","ALL","All Screven County High Schools","No Postsecondary Credential/Not Enrolled",55.4
2011,"724","Screven County","ALL","All Screven County High Schools","Bachelors",24.2
2011,"724","Screven County","ALL","All Screven County High Schools","Certificate",8.1
2011,"724","Screven County","ALL","All Screven County High Schools","Associates",6.5
2011,"724","Screven County","ALL","All Screven County High Schools","Masters or Higher",2.2
2011,"724","Screven County","ALL","All Screven County High Schools","No Postsecondary Credential/Enrolled",3.8
2011,"729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","Associates",13.8
2011,"729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","No Postsecondary Credential/Not Enrolled",55.8
2011,"729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","Masters or Higher",0.4
2011,"729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","No Postsecondary Credential/Enrolled",7.1
2011,"729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","Certificate",7.1
2011,"729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","Bachelors",15.6
2011,"733","Taylor County","0201","Taylor County High School","Certificate",6.8
2011,"733","Taylor County","0201","Taylor County High School","Bachelors",12.2
2011,"733","Taylor County","0201","Taylor County High School","Associates",13.5
2011,"733","Taylor County","0201","Taylor County High School","No Postsecondary Credential/Not Enrolled",58.1
2011,"733","Taylor County","0201","Taylor County High School","Masters or Higher",5.4
2011,"733","Taylor County","0201","Taylor County High School","No Postsecondary Credential/Enrolled",4.1
2011,"734","Telfair County","0201","Telfair County High School","Associates",14.1
2011,"734","Telfair County","0201","Telfair County High School","No Postsecondary Credential/Enrolled",3.3
2011,"734","Telfair County","0201","Telfair County High School","No Postsecondary Credential/Not Enrolled",60.9
2011,"734","Telfair County","0201","Telfair County High School","Bachelors",15.2
2011,"734","Telfair County","0201","Telfair County High School","Certificate",6.5
2011,"736","Thomas County","0191","Thomas County Central High School","Certificate",6.4
2011,"736","Thomas County","0191","Thomas County Central High School","Masters or Higher",2.3
2011,"736","Thomas County","0191","Thomas County Central High School","No Postsecondary Credential/Not Enrolled",48.5
2011,"736","Thomas County","0191","Thomas County Central High School","Associates",20.8
2011,"736","Thomas County","0191","Thomas County Central High School","No Postsecondary Credential/Enrolled",5.3
2011,"736","Thomas County","0191","Thomas County Central High School","Bachelors",16.7
2011,"736","Thomas County","ALL","All Thomas County High Schools","No Postsecondary Credential/Enrolled",5.7
2011,"736","Thomas County","ALL","All Thomas County High Schools","Certificate",6
2011,"736","Thomas County","ALL","All Thomas County High Schools","No Postsecondary Credential/Not Enrolled",50.7
2011,"736","Thomas County","ALL","All Thomas County High Schools","Bachelors",15.6
2011,"736","Thomas County","ALL","All Thomas County High Schools","Masters or Higher",2.1
2011,"736","Thomas County","ALL","All Thomas County High Schools","Associates",19.9
2011,"737","Tift County","ALL","All Tift County High Schools","No Postsecondary Credential/Enrolled",5.7
2011,"737","Tift County","ALL","All Tift County High Schools","Associates",12.1
2011,"737","Tift County","ALL","All Tift County High Schools","Certificate",6.4
2011,"737","Tift County","ALL","All Tift County High Schools","Masters or Higher",3.1
2011,"737","Tift County","ALL","All Tift County High Schools","No Postsecondary Credential/Not Enrolled",55.4
2011,"737","Tift County","ALL","All Tift County High Schools","Bachelors",17.3
2011,"738","Toombs County","ALL","All Toombs County High Schools","No Postsecondary Credential/Enrolled",0.6
2011,"738","Toombs County","ALL","All Toombs County High Schools","Associates",12.7
2011,"738","Toombs County","ALL","All Toombs County High Schools","Certificate",7
2011,"738","Toombs County","ALL","All Toombs County High Schools","No Postsecondary Credential/Not Enrolled",63.9
2011,"738","Toombs County","ALL","All Toombs County High Schools","Masters or Higher",2.5
2011,"738","Toombs County","ALL","All Toombs County High Schools","Bachelors",13.3
2011,"739","Towns County","ALL","All Towns County High Schools","Associates",8
2011,"739","Towns County","ALL","All Towns County High Schools","Certificate",2.7
2011,"739","Towns County","ALL","All Towns County High Schools","No Postsecondary Credential/Not Enrolled",60
