school_year,loc_code,school,cll_percent,cd_percent,apl_sed_percent,percent_correct,gt70,n,grp_cat,stu_grp,cll_lab,cd_lab,apl_sed_lab,tot_lab,gt70_lab,n_lab,score_group
2022,660,Nesbit ES,41.4288874142889,38.6166145290233,77.4128142741281,49.6046228710462,16.7883211678832,137,FRM Status,FRM Eligible,41.4,38.6,77.4,49.6,16.8,137,1
2022,660,Nesbit ES,53.7878787878788,52.7777777777778,78.7037037037037,59.7222222222222,38.8888888888889,36,FRM Status,FRM Ineligible,53.8,52.8,78.7,59.7,38.9,36,2
2022,660,Nesbit ES,46.8975468975469,43.1972789115646,80.7539682539683,54.2824074074074,27.3809523809524,84,Gender,Female,46.9,43.2,80.8,54.3,27.4,84,2
2022,660,Nesbit ES,41.2665985699694,40.0214018191546,74.7815230961298,49.2821473158552,15.7303370786517,89,Gender,Male,41.3,40.0,74.8,49.3,15.7,89,1
2022,660,Nesbit ES,43.2372505543237,40.5632984901278,78.5569105691057,51.2872628726287,19.5121951219512,164,SPED Status,Non-Special Education,43.2,40.6,78.6,51.3,19.5,164,1
2022,660,Nesbit ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,675,Norcross ES,45.6354590682949,42.4307036247335,69.5688225538972,50.6840796019901,16.4179104477612,67,Language Status,English Learners,45.6,42.4,69.6,50.7,16.4,67,1
2022,675,Norcross ES,65.945165945166,62.4716553287982,83.4656084656085,69.3121693121693,50,42,Language Status,Non-English Learners,65.9,62.5,83.5,69.3,50.0,42,2
2022,675,Norcross ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,675,Norcross ES,65.4188948306596,61.9047619047619,80.3921568627451,68.1372549019608,47.0588235294118,17,Race/Ethnicity,Black,65.4,61.9,80.4,68.1,47.1,17,2
2022,675,Norcross ES,48.2487209759937,44.5269016697588,73.0880230880231,53.3730158730159,20.7792207792208,77,Race/Ethnicity,Hispanic,48.2,44.5,73.1,53.4,20.8,77,1
2022,675,Norcross ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,675,Norcross ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,675,Norcross ES,51.69992609017,48.3159117305459,74.9322493224932,56.5210027100271,25.609756097561,82,FRM Status,FRM Eligible,51.7,48.3,74.9,56.5,25.6,82,2
2022,675,Norcross ES,58.8103254769921,55.7319223985891,74.8971193415638,61.9341563786008,40.7407407407407,27,FRM Status,FRM Ineligible,58.8,55.7,74.9,61.9,40.7,27,2
2022,675,Norcross ES,56.7550505050505,49.8015873015873,76.8518518518519,59.7511574074074,27.0833333333333,48,Gender,Female,56.8,49.8,76.9,59.8,27.1,48,2
2022,675,Norcross ES,50.869349230005,50.4293520686963,73.4061930783242,56.3752276867031,31.1475409836066,61,Gender,Male,50.9,50.4,73.4,56.4,31.1,61,2
2022,675,Norcross ES,53.3733562035449,49.8203054806828,75.1572327044025,57.7830188679245,29.2452830188679,106,SPED Status,Non-Special Education,53.4,49.8,75.2,57.8,29.2,106,2
2022,675,Norcross ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,728,Level Creek ES,,,,,,,Language Status,English Learners,--,--,--,--,--,TFR†,
2022,728,Level Creek ES,79.7979797979798,75.6854256854257,89.6464646464646,81.0606060606061,83.3333333333333,132,Language Status,Non-English Learners,79.8,75.7,89.6,81.1,83.3,132,3
2022,728,Level Creek ES,73.2854864433812,68.421052631579,86.5497076023392,75.1827485380117,76.3157894736842,38,Race/Ethnicity,Asian,73.3,68.4,86.5,75.2,76.3,38,3
2022,728,Level Creek ES,,,,,,,Race/Ethnicity,Black,--,--,--,--,--,TFR†,
2022,728,Level Creek ES,,,,,,,Race/Ethnicity,Hispanic,--,--,--,--,--,TFR†,
2022,728,Level Creek ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,728,Level Creek ES,82.0409982174688,76.6106442577031,91.5032679738562,82.8227124183007,89.7058823529412,68,Race/Ethnicity,White,82.0,76.6,91.5,82.8,89.7,68,3
2022,728,Level Creek ES,,,,,,,FRM Status,FRM Eligible,--,--,--,--,--,TFR†,
2022,728,Level Creek ES,79.0712884238064,74.9571771154505,89.1286970423661,80.3856914468425,83.453237410072,139,FRM Status,FRM Ineligible,79.1,75.0,89.1,80.4,83.5,139,3
2022,728,Level Creek ES,80.368906455863,72.3257418909593,91.8679549114332,80.8977455716586,84.0579710144928,69,Gender,Female,80.4,72.3,91.9,80.9,84.1,69,3
2022,728,Level Creek ES,77.1132376395534,76.3157894736842,86.2573099415205,79.1666666666667,80.2631578947369,76,Gender,Male,77.1,76.3,86.3,79.2,80.3,76,3
2022,728,Level Creek ES,78.8976723759333,74.2926155969634,89.9355877616747,80.3140096618358,82.6086956521739,138,SPED Status,Non-Special Education,78.9,74.3,89.9,80.3,82.6,138,3
2022,728,Level Creek ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,730,Norton ES,,,,,,,Language Status,English Learners,--,--,--,--,--,TFR†,
2022,730,Norton ES,61.2947658402204,54.5454545454545,74.949494949495,62.739898989899,40.9090909090909,110,Language Status,Non-English Learners,61.3,54.5,74.9,62.7,40.9,110,2
2022,730,Norton ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,730,Norton ES,64.4300144300144,55.8390022675737,74.8677248677249,64.5337301587302,46.4285714285714,84,Race/Ethnicity,Black,64.4,55.8,74.9,64.5,46.4,84,2
2022,730,Norton ES,48.8636363636364,46.8253968253968,76.3888888888889,55.150462962963,25,24,Race/Ethnicity,Hispanic,48.9,46.8,76.4,55.2,25.0,24,2
2022,730,Norton ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,730,Norton ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,730,Norton ES,60,52.4489795918367,75.6349206349206,61.7063492063492,37.1428571428572,70,FRM Status,FRM Eligible,60.0,52.4,75.6,61.7,37.1,70,2
2022,730,Norton ES,60.2564102564103,54.945054945055,74.6794871794872,62.3130341880342,42.3076923076923,52,FRM Status,FRM Ineligible,60.3,54.9,74.7,62.3,42.3,52,2
2022,730,Norton ES,62.4441132637854,53.3177205308353,79.3260473588343,64.0027322404372,47.5409836065574,61,Gender,Female,62.4,53.3,79.3,64.0,47.5,61,2
2022,730,Norton ES,57.7744659711873,53.7080405932865,71.1293260473588,59.9271402550091,31.1475409836066,61,Gender,Male,57.8,53.7,71.1,59.9,31.1,61,2
2022,730,Norton ES,61.5881032547699,54.0123456790123,76.3374485596708,63.0658436213992,42.5925925925926,108,SPED Status,Non-Special Education,61.6,54.0,76.3,63.1,42.6,108,2
2022,730,Norton ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,740,Oakland Meadow,,,,,,,Language Status,Non-English Learners,--,--,--,--,--,TFR†,
2022,740,Oakland Meadow,,,,,,,Race/Ethnicity,Hispanic,--,--,--,--,--,TFR†,
2022,740,Oakland Meadow,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,740,Oakland Meadow,,,,,,,FRM Status,FRM Eligible,--,--,--,--,--,TFR†,
2022,740,Oakland Meadow,,,,,,,FRM Status,FRM Ineligible,--,--,--,--,--,TFR†,
2022,740,Oakland Meadow,,,,,,,Gender,Female,--,--,--,--,--,TFR†,
2022,740,Oakland Meadow,,,,,,,Gender,Male,--,--,--,--,--,TFR†,
2022,740,Oakland Meadow,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,760,Partee ES,,,,,,,Language Status,English Learners,--,--,--,--,--,TFR†,
2022,760,Partee ES,69.9749791492911,64.263870685889,79.1029561671764,70.5912334352701,56.8807339449541,109,Language Status,Non-English Learners,70.0,64.3,79.1,70.6,56.9,109,3
2022,760,Partee ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,760,Partee ES,67.8951678951679,62.033462033462,77.9279279279279,68.6936936936937,54.0540540540541,74,Race/Ethnicity,Black,67.9,62.0,77.9,68.7,54.1,74,2
2022,760,Partee ES,61.5629984051037,54.1353383458647,78.0701754385965,63.5233918128655,42.1052631578947,19,Race/Ethnicity,Hispanic,61.6,54.1,78.1,63.5,42.1,19,2
2022,760,Partee ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,760,Partee ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,760,Partee ES,64.6306818181818,60.1190476190476,73.8715277777778,65.625,43.75,64,FRM Status,FRM Eligible,64.6,60.1,73.9,65.6,43.8,64,2
2022,760,Partee ES,73.2121212121212,65.7142857142857,83.6666666666667,73.6388888888889,68,50,FRM Status,FRM Ineligible,73.2,65.7,83.7,73.6,68.0,50,3
2022,760,Partee ES,72.1956406166932,64.4945697577277,83.4307992202729,72.7582846003899,64.9122807017544,57,Gender,Female,72.2,64.5,83.4,72.8,64.9,57,3
2022,760,Partee ES,64.5933014354067,60.6516290726817,72.9044834307992,65.5214424951267,43.859649122807,57,Gender,Male,64.6,60.7,72.9,65.5,43.9,57,2
2022,760,Partee ES,71.4371437143715,64.8279113625648,80.03300330033,71.6584158415842,57.4257425742574,101,SPED Status,Non-Special Education,71.4,64.8,80.0,71.7,57.4,101,3
2022,760,Partee ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,775,Peachtree ES,45.2071737786024,38.2896015549077,74.7165532879819,50.5668934240363,14.2857142857143,49,Language Status,English Learners,45.2,38.3,74.7,50.6,14.3,49,1
2022,775,Peachtree ES,67.5324675324675,60.9977324263039,78.4832451499118,68.3641975308642,53.968253968254,63,Language Status,Non-English Learners,67.5,61.0,78.5,68.4,54.0,63,2
2022,775,Peachtree ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,775,Peachtree ES,64.9219467401286,59.7402597402597,75.7575757575758,66.1195286195286,48.4848484848485,33,Race/Ethnicity,Black,64.9,59.7,75.8,66.1,48.5,33,2
2022,775,Peachtree ES,49.7979797979798,42.4603174603175,75.3703703703704,54.0509259259259,25,60,Race/Ethnicity,Hispanic,49.8,42.5,75.4,54.1,25.0,60,2
2022,775,Peachtree ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,775,Peachtree ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,775,Peachtree ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,775,Peachtree ES,54.2790542790543,47.3050758765045,75.0915750915751,57.4481074481075,29.6703296703297,91,FRM Status,FRM Eligible,54.3,47.3,75.1,57.4,29.7,91,2
2022,775,Peachtree ES,72.8715728715729,67.3469387755102,84.3915343915344,74.1402116402117,66.6666666666667,21,FRM Status,FRM Ineligible,72.9,67.3,84.4,74.1,66.7,21,3
2022,775,Peachtree ES,64.0085061137693,53.5505430242272,81.6764132553606,65.3752436647174,47.3684210526316,57,Gender,Female,64.0,53.6,81.7,65.4,47.4,57,2
2022,775,Peachtree ES,51.2947658402204,48.4848484848485,71.8181818181818,55.6060606060606,25.4545454545455,55,Gender,Male,51.3,48.5,71.8,55.6,25.5,55,2
2022,775,Peachtree ES,57.3232323232323,50.5731922398589,76.8518518518519,60.2366255144033,36.1111111111111,108,SPED Status,Non-Special Education,57.3,50.6,76.9,60.2,36.1,108,2
2022,775,Peachtree ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,780,Pharr ES,,,,,,,Language Status,English Learners,--,--,--,--,--,TFR†,
2022,780,Pharr ES,67.5420875420875,60.3174603174603,78.641975308642,68.2098765432099,62.2222222222222,90,Language Status,Non-English Learners,67.5,60.3,78.6,68.2,62.2,90,2
2022,780,Pharr ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,780,Pharr ES,65.7287157287157,57.3696145124717,76.0582010582011,65.8730158730159,57.1428571428571,42,Race/Ethnicity,Black,65.7,57.4,76.1,65.9,57.1,42,2
2022,780,Pharr ES,53.1818181818182,46.6666666666667,77.2222222222222,57.2916666666667,35,20,Race/Ethnicity,Hispanic,53.2,46.7,77.2,57.3,35.0,20,2
2022,780,Pharr ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,780,Pharr ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,780,Pharr ES,73.4265734265734,67.948717948718,85.2564102564103,74.7863247863248,69.2307692307692,26,Race/Ethnicity,White,73.4,67.9,85.3,74.8,69.2,26,3
2022,780,Pharr ES,60.2754820936639,52.5541125541126,79.5959595959596,62.8535353535354,43.6363636363636,55,FRM Status,FRM Eligible,60.3,52.6,79.6,62.9,43.6,55,2
2022,780,Pharr ES,69.5114409400124,63.9455782312925,77.3242630385488,69.8412698412698,69.3877551020408,49,FRM Status,FRM Ineligible,69.5,63.9,77.3,69.8,69.4,49,2
2022,780,Pharr ES,73.2542819499341,62.7329192546584,86.7149758454106,73.5507246376812,69.5652173913044,46,Gender,Female,73.3,62.7,86.7,73.6,69.6,46,3
2022,780,Pharr ES,57.7847439916405,54.1050903119869,72.0306513409962,60.2729885057471,44.8275862068966,58,Gender,Male,57.8,54.1,72.0,60.3,44.8,58,2
2022,780,Pharr ES,70.4961704961705,61.9570905285191,85.8974358974359,71.8559218559219,63.7362637362637,91,SPED Status,Non-Special Education,70.5,62.0,85.9,71.9,63.7,91,3
2022,780,Pharr ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,798,Riverside ES,58.0808080808081,53.968253968254,82.8703703703704,63.0787037037037,41.6666666666667,24,Language Status,English Learners,58.1,54.0,82.9,63.1,41.7,24,2
2022,798,Riverside ES,74.9601275917065,71.5288220551378,89.4152046783626,77.5730994152047,87.3684210526316,95,Language Status,Non-English Learners,75.0,71.5,89.4,77.6,87.4,95,3
2022,798,Riverside ES,68.1020733652313,66.4160401002506,88.0116959064328,72.5877192982456,65.7894736842105,38,Race/Ethnicity,Asian,68.1,66.4,88.0,72.6,65.8,38,3
2022,798,Riverside ES,,,,,,,Race/Ethnicity,Black,--,--,--,--,--,TFR†,
2022,798,Riverside ES,,,,,,,Race/Ethnicity,Hispanic,--,--,--,--,--,TFR†,
2022,798,Riverside ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,798,Riverside ES,75.030303030303,68.4761904761905,86.2222222222222,75.9166666666667,88,50,Race/Ethnicity,White,75.0,68.5,86.2,75.9,88.0,50,3
2022,798,Riverside ES,,,,,,,FRM Status,FRM Eligible,--,--,--,--,--,TFR†,
2022,798,Riverside ES,71.8536718536719,68.2110682110682,87.6876876876877,74.7497497497498,78.3783783783784,111,FRM Status,FRM Ineligible,71.9,68.2,87.7,74.7,78.4,111,3
2022,798,Riverside ES,72.21269296741,64.8697214734951,90.5660377358491,74.6593291404612,79.2452830188679,53,Gender,Female,72.2,64.9,90.6,74.7,79.2,53,3
2022,798,Riverside ES,71.0284664830119,70.4906204906205,86.1111111111111,74.6422558922559,77.2727272727273,66,Gender,Male,71.0,70.5,86.1,74.6,77.3,66,3
2022,798,Riverside ES,74.6031746031746,70.7482993197279,91.2698412698413,77.6455026455027,80.952380952381,105,SPED Status,Non-Special Education,74.6,70.7,91.3,77.6,81.0,105,3
2022,798,Riverside ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,800,Rockbridge ES,37.3531230674088,35.131195335277,59.5804988662132,42.2619047619048,10.2040816326531,98,Language Status,English Learners,37.4,35.1,59.6,42.3,10.2,98,1
2022,800,Rockbridge ES,57.487922705314,54.7964113181505,71.9001610305958,60.3059581320451,40.5797101449275,69,Language Status,Non-English Learners,57.5,54.8,71.9,60.3,40.6,69,2
2022,800,Rockbridge ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,800,Rockbridge ES,59.1470258136925,58.5537918871252,68.5185185185185,61.3168724279835,40.7407407407407,27,Race/Ethnicity,Black,59.1,58.6,68.5,61.3,40.7,27,2
2022,800,Rockbridge ES,39.4187779433681,36.5339578454333,61.5209471766849,44.1029143897996,13.9344262295082,122,Race/Ethnicity,Hispanic,39.4,36.5,61.5,44.1,13.9,122,1
2022,800,Rockbridge ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,800,Rockbridge ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,800,Rockbridge ES,45.4754440961338,42.8571428571429,64.4061302681992,49.4444444444445,21.3793103448276,145,FRM Status,FRM Eligible,45.5,42.9,64.4,49.4,21.4,145,1
2022,800,Rockbridge ES,46.969696969697,45.8874458874459,66.4141414141414,51.5151515151515,31.8181818181818,22,FRM Status,FRM Ineligible,47.0,45.9,66.4,51.5,31.8,22,1
2022,800,Rockbridge ES,50.0187055742611,44.0917107583774,68.5871056241427,52.9320987654321,27.1604938271605,81,Gender,Female,50.0,44.1,68.6,52.9,27.2,81,1
2022,800,Rockbridge ES,41.5785764622974,42.4695459579181,60.9819121447029,46.6892764857881,18.6046511627907,86,Gender,Male,41.6,42.5,61.0,46.7,18.6,86,1
2022,800,Rockbridge ES,46.7413864674139,44.0313111545988,66.0197869101979,50.7705479452055,23.972602739726,146,SPED Status,Non-Special Education,46.7,44.0,66.0,50.8,24.0,146,1
2022,800,Rockbridge ES,38.2395382395382,37.8684807256236,55.2910052910053,42.3941798941799,14.2857142857143,21,SPED Status,Special Education,38.2,37.9,55.3,42.4,14.3,21,1
2022,801,Rock Springs ES,59.469696969697,58.9285714285714,73.2638888888889,62.7604166666667,34.375,32,Language Status,English Learners,59.5,58.9,73.3,62.8,34.4,32,2
2022,801,Rock Springs ES,68.3247570040023,66.3072776280324,76.6247379454927,69.811320754717,55.6603773584906,106,Language Status,Non-English Learners,68.3,66.3,76.6,69.8,55.7,106,2
2022,801,Rock Springs ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,801,Rock Springs ES,64.7907647907648,65.0793650793651,72.4867724867725,66.7989417989418,47.6190476190476,42,Race/Ethnicity,Black,64.8,65.1,72.5,66.8,47.6,42,2
2022,801,Rock Springs ES,57.979797979798,55.2380952380953,75.679012345679,61.6049382716049,33.3333333333333,45,Race/Ethnicity,Hispanic,58.0,55.2,75.7,61.6,33.3,45,2
2022,801,Rock Springs ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,801,Rock Springs ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,801,Rock Springs ES,76.2987012987013,74.3197278911565,78.7698412698413,76.3392857142857,75,28,Race/Ethnicity,White,76.3,74.3,78.8,76.3,75.0,28,3
2022,801,Rock Springs ES,59.7727272727273,60.4761904761905,73.8888888888889,63.5069444444445,52.5,40,FRM Status,FRM Eligible,59.8,60.5,73.9,63.5,52.5,40,2
2022,801,Rock Springs ES,68.9239332096475,66.2779397473275,76.6439909297052,70.0821995464853,50,98,FRM Status,FRM Ineligible,68.9,66.3,76.6,70.1,50.0,98,3
2022,801,Rock Springs ES,69.3456302151954,64.5272601794341,79.3880837359098,70.450885668277,57.9710144927536,69,Gender,Female,69.3,64.5,79.4,70.5,58.0,69,3
2022,801,Rock Springs ES,63.1971892841458,64.6652864044168,72.3027375201288,65.901771336554,43.4782608695652,69,Gender,Male,63.2,64.7,72.3,65.9,43.5,69,2
2022,801,Rock Springs ES,70.4545454545455,67.4466338259442,80.411877394636,72.0665708812261,59.4827586206897,116,SPED Status,Non-Special Education,70.5,67.4,80.4,72.1,59.5,116,3
2022,801,Rock Springs ES,44.2148760330579,49.5670995670996,51.7676767676768,47.6641414141414,4.54545454545455,22,SPED Status,Special Education,44.2,49.6,51.8,47.7,4.5,22,1
2022,805,Shiloh ES,44.2890442890443,36.996336996337,60.4700854700855,46.207264957265,11.5384615384615,26,Language Status,English Learners,44.3,37.0,60.5,46.2,11.5,26,1
2022,805,Shiloh ES,66.8181818181818,62.2222222222222,78.4259259259259,68.3796296296296,50,60,Language Status,Non-English Learners,66.8,62.2,78.4,68.4,50.0,60,2
2022,805,Shiloh ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,805,Shiloh ES,64.6464646464647,59.297052154195,78.7037037037037,66.6005291005291,47.6190476190476,42,Race/Ethnicity,Black,64.6,59.3,78.7,66.6,47.6,42,2
2022,805,Shiloh ES,45.9393939393939,38.0952380952381,61.7777777777778,47.6111111111111,20,25,Race/Ethnicity,Hispanic,45.9,38.1,61.8,47.6,20.0,25,1
2022,805,Shiloh ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,805,Shiloh ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,805,Shiloh ES,56.969696969697,51.957671957672,70.4938271604938,58.8888888888889,28.8888888888889,45,FRM Status,FRM Eligible,57.0,52.0,70.5,58.9,28.9,45,2
2022,805,Shiloh ES,63.3407243163341,57.4912891986063,75.7452574525745,64.7357723577236,48.7804878048781,41,FRM Status,FRM Ineligible,63.3,57.5,75.7,64.7,48.8,41,2
2022,805,Shiloh ES,66.3558663558664,56.4102564102564,78.0626780626781,66.3817663817664,51.2820512820513,39,Gender,Female,66.4,56.4,78.1,66.4,51.3,39,2
2022,805,Shiloh ES,54.7388781431335,53.0901722391084,68.7943262411348,57.7718676122932,27.6595744680851,47,Gender,Male,54.7,53.1,68.8,57.8,27.7,47,2
2022,805,Shiloh ES,65.021645021645,56.9387755102041,80.4761904761905,66.5277777777778,47.1428571428571,70,SPED Status,Non-Special Education,65.0,56.9,80.5,66.5,47.1,70,2
2022,805,Shiloh ES,38.0681818181818,44.3452380952381,40.2777777777778,40.4513888888889,0,16,SPED Status,Special Education,38.1,44.3,40.3,40.5,0.0,16,1
2022,818,Simonton ES,49.6503496503497,40.6593406593407,65.6695156695157,51.0327635327635,15.3846153846154,39,Language Status,English Learners,49.7,40.7,65.7,51.0,15.4,39,1
2022,818,Simonton ES,61.6582491582492,57.473544973545,76.6203703703704,64.1782407407408,40.2777777777778,72,Language Status,Non-English Learners,61.7,57.5,76.6,64.2,40.3,72,2
2022,818,Simonton ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,818,Simonton ES,61.3997113997114,56.9160997732426,76.0582010582011,63.7566137566138,40.4761904761905,42,Race/Ethnicity,Black,61.4,56.9,76.1,63.8,40.5,42,2
2022,818,Simonton ES,52.1763085399449,45.1082251082251,69.0909090909091,54.3434343434344,21.8181818181818,55,Race/Ethnicity,Hispanic,52.2,45.1,69.1,54.3,21.8,55,2
2022,818,Simonton ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,818,Simonton ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,818,Simonton ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,818,Simonton ES,57.0175438596491,50.6265664160401,73.6111111111111,59.3019005847953,27.6315789473684,76,FRM Status,FRM Eligible,57.0,50.6,73.6,59.3,27.6,76,2
2022,818,Simonton ES,58.3549783549784,53.6054421768708,70.952380952381,60.1190476190476,40,35,FRM Status,FRM Ineligible,58.4,53.6,71.0,60.1,40.0,35,2
2022,818,Simonton ES,58.0808080808081,48.941798941799,74.1769547325103,59.4393004115226,31.4814814814815,54,Gender,Female,58.1,48.9,74.2,59.4,31.5,54,2
2022,818,Simonton ES,56.8314726209463,54.0517961570593,71.4424951267057,59.6734892787524,31.5789473684211,57,Gender,Male,56.8,54.1,71.4,59.7,31.6,57,2
2022,818,Simonton ES,57.351290684624,51.1463844797178,72.6851851851852,59.375,30.5555555555556,108,SPED Status,Non-Special Education,57.4,51.1,72.7,59.4,30.6,108,2
2022,818,Simonton ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,820,Simpson ES,52.5252525252525,56.3492063492064,61.4197530864198,55.8641975308642,22.2222222222222,18,Language Status,English Learners,52.5,56.3,61.4,55.9,22.2,18,2
2022,820,Simpson ES,76.969696969697,78.2010582010582,82.1810699588477,78.6316872427984,74.8148148148148,135,Language Status,Non-English Learners,77.0,78.2,82.2,78.6,74.8,135,3
2022,820,Simpson ES,74.3221690590112,74.68671679198,84.7953216374269,77.046783625731,63.1578947368421,19,Race/Ethnicity,Asian,74.3,74.7,84.8,77.0,63.2,19,3
2022,820,Simpson ES,53.8324420677362,54.3417366946779,62.0915032679739,56.0457516339869,29.4117647058824,17,Race/Ethnicity,Black,53.8,54.3,62.1,56.0,29.4,17,2
2022,820,Simpson ES,,,,,,,Race/Ethnicity,Hispanic,--,--,--,--,--,TFR†,
2022,820,Simpson ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,820,Simpson ES,79.6313651983755,80.7560137457045,83.3333333333333,80.8848797250859,80.4123711340206,97,Race/Ethnicity,White,79.6,80.8,83.3,80.9,80.4,97,3
2022,820,Simpson ES,51.8518518518519,55.026455026455,58.641975308642,54.4753086419753,11.1111111111111,18,FRM Status,FRM Eligible,51.9,55.0,58.6,54.5,11.1,18,2
2022,820,Simpson ES,77.0594837261504,78.3774250440917,82.5514403292181,78.8168724279835,76.2962962962963,135,FRM Status,FRM Ineligible,77.1,78.4,82.6,78.8,76.3,135,3
2022,820,Simpson ES,75.2027315407597,74.2454728370221,84.6635367762128,77.2887323943662,73.2394366197183,71,Gender,Female,75.2,74.2,84.7,77.3,73.2,71,3
2022,820,Simpson ES,73.1337767923134,76.8292682926829,75.4742547425474,74.7967479674797,64.6341463414634,82,Gender,Male,73.1,76.8,75.5,74.8,64.6,82,3
2022,820,Simpson ES,79.2,78.8952380952381,85.1111111111111,80.5888888888889,80.8,125,SPED Status,Non-Special Education,79.2,78.9,85.1,80.6,80.8,125,3
2022,820,Simpson ES,51.2987012987013,61.0544217687075,55.7539682539683,55.2579365079365,14.2857142857143,28,SPED Status,Special Education,51.3,61.1,55.8,55.3,14.3,28,2
2022,853,Parsons ES,60.310421286031,58.3042973286876,81.8428184281843,65.1084010840108,39.0243902439024,41,Language Status,English Learners,60.3,58.3,81.8,65.1,39.0,41,2
2022,853,Parsons ES,74.6590909090909,68.5119047619048,84.6527777777778,75.3645833333333,67.5,80,Language Status,Non-English Learners,74.7,68.5,84.7,75.4,67.5,80,3
2022,853,Parsons ES,66.8261562998405,64.0768588137009,82.5536062378168,69.9561403508772,57.8947368421053,57,Race/Ethnicity,Asian,66.8,64.1,82.6,70.0,57.9,57,2
2022,853,Parsons ES,76.6666666666667,69.2857142857143,83.8888888888889,76.3194444444445,75,20,Race/Ethnicity,Black,76.7,69.3,83.9,76.3,75.0,20,3
2022,853,Parsons ES,64.6464646464647,57.4603174603175,85.9259259259259,67.8703703703704,33.3333333333333,15,Race/Ethnicity,Hispanic,64.6,57.5,85.9,67.9,33.3,15,2
2022,853,Parsons ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,853,Parsons ES,76.7045454545455,71.1309523809524,89.5833333333333,78.2986111111111,68.75,16,Race/Ethnicity,White,76.7,71.1,89.6,78.3,68.8,16,3
2022,853,Parsons ES,64.9621212121212,58.9285714285714,75.6944444444445,65.8854166666667,43.75,16,FRM Status,FRM Eligible,65.0,58.9,75.7,65.9,43.8,16,2
2022,853,Parsons ES,70.5339105339106,65.9863945578231,84.9206349206349,72.8042328042328,60,105,FRM Status,FRM Ineligible,70.5,66.0,84.9,72.8,60.0,105,3
2022,853,Parsons ES,73.6770691994573,64.4633972992182,86.0696517412935,74.0878938640133,62.6865671641791,67,Gender,Female,73.7,64.5,86.1,74.1,62.7,67,3
