obj_id,obj_name,obj_typ,obj_subtcd,obj_subtyp,country,metro,lat,lon,reldate,nces_schid,nces_disid,st,sys_id,sch_id,level,sch_type,sch_type_text,sys_sch,school_district_nm,school_name,mobility,k12_enr_n,k12_fl_n,k12_rpl_n,k12_frpl_n,unmasked_k12_frpl_pct
16065600,,,,,,,,,,466627000579,4666270,,,,,,,,,,,,,,,
16065601,,,,,,,,,,466627000581,4666270,,,,,,,,,,,,,,,
16065602,,,,,,,,,,466627000583,4666270,,,,,,,,,,,,,,,
16065603,,,,,,,,,,466627000585,4666270,,,,,,,,,,,,,,,
16065604,,,,,,,,,,466627000587,4666270,,,,,,,,,,,,,,,
16065605,,,,,,,,,,466627000588,4666270,,,,,,,,,,,,,,,
16065606,,,,,,,,,,466627000590,4666270,,,,,,,,,,,,,,,
16065609,,,,,,,,,,466627000597,4666270,,,,,,,,,,,,,,,
16065610,,,,,,,,,,466627000598,4666270,,,,,,,,,,,,,,,
16065611,,,,,,,,,,466627000600,4666270,,,,,,,,,,,,,,,
16065613,,,,,,,,,,466627000602,4666270,,,,,,,,,,,,,,,
16065615,,,,,,,,,,466627000604,4666270,,,,,,,,,,,,,,,
16065618,,,,,,,,,,466627000610,4666270,,,,,,,,,,,,,,,
16065619,,,,,,,,,,466627000611,4666270,,,,,,,,,,,,,,,
16065620,,,,,,,,,,466627000770,4666270,,,,,,,,,,,,,,,
16065621,,,,,,,,,,466627000813,4666270,,,,,,,,,,,,,,,
16065622,,,,,,,,,,466627000936,4666270,,,,,,,,,,,,,,,
16065623,,,,,,,,,,466627000976,4666270,,,,,,,,,,,,,,,
16065624,,,,,,,,,,466627001063,4666270,,,,,,,,,,,,,,,
16065625,,,,,,,,,,466627001064,4666270,,,,,,,,,,,,,,,
16065626,,,,,,,,,,466627001070,4666270,,,,,,,,,,,,,,,
16065627,,,,,,,,,,466627001238,4666270,,,,,,,,,,,,,,,
16065628,,,,,,,,,,466627001275,4666270,,,,,,,,,,,,,,,
16065632,,,,,,,,,,460005301239,4600053,,,,,,,,,,,,,,,
16065636,,,,,,,,,,466693000392,4666930,,,,,,,,,,,,,,,
16065637,,,,,,,,,,466693000401,4666930,,,,,,,,,,,,,,,
16065638,,,,,,,,,,466693000622,4666930,,,,,,,,,,,,,,,
16065639,,,,,,,,,,466693000623,4666930,,,,,,,,,,,,,,,
16065640,,,,,,,,,,462485000217,4624850,,,,,,,,,,,,,,,
16065641,,,,,,,,,,466954000628,4669540,,,,,,,,,,,,,,,
16065643,,,,,,,,,,466954000629,4669540,,,,,,,,,,,,,,,
16065644,,,,,,,,,,466954001054,4669540,,,,,,,,,,,,,,,
16065648,,,,,,,,,,460005200853,4600052,,,,,,,,,,,,,,,
16065649,,,,,,,,,,460005201235,4600052,,,,,,,,,,,,,,,
16065651,,,,,,,,,,460005200388,4600052,,,,,,,,,,,,,,,
16065655,,,,,,,,,,467209000678,4672090,,,,,,,,,,,,,,,
16065656,,,,,,,,,,467245000050,4672450,,,,,,,,,,,,,,,
16065657,,,,,,,,,,464494000405,4644940,,,,,,,,,,,,,,,
16065658,,,,,,,,,,464494000406,4644940,,,,,,,,,,,,,,,
16065659,,,,,,,,,,464494000776,4644940,,,,,,,,,,,,,,,
16065670,,,,,,,,,,467566000704,4675660,,,,,,,,,,,,,,,
16065671,,,,,,,,,,467566000705,4675660,,,,,,,,,,,,,,,
16065672,,,,,,,,,,467566000779,4675660,,,,,,,,,,,,,,,
16065674,,,,,,,,,,467566001057,4675660,,,,,,,,,,,,,,,
16065678,,,,,,,,,,467662000717,4676620,,,,,,,,,,,,,,,
16065690,,,,,,,,,,467746000076,4677460,,,,,,,,,,,,,,,
16065691,,,,,,,,,,467746000731,4677460,,,,,,,,,,,,,,,
16065693,,,,,,,,,,467746000732,4677460,,,,,,,,,,,,,,,
16065695,,,,,,,,,,467746000733,4677460,,,,,,,,,,,,,,,
16065696,,,,,,,,,,467746001261,4677460,,,,,,,,,,,,,,,
16065697,,,,,,,,,,463171000273,4631710,,,,,,,,,,,,,,,
16065698,,,,,,,,,,463171000274,4631710,,,,,,,,,,,,,,,
16065699,,,,,,,,,,463171000777,4631710,,,,,,,,,,,,,,,
16065700,,,,,,,,,,463171000909,4631710,,,,,,,,,,,,,,,
16065705,,,,,,,,,,467857000754,4678570,,,,,,,,,,,,,,,
16065706,,,,,,,,,,467935000756,4679350,,,,,,,,,,,,,,,
16065710,,,,,,,,,,467971000479,4679710,,,,,,,,,,,,,,,
16065711,,,,,,,,,,467971000781,4679710,,,,,,,,,,,,,,,
16065712,,,,,,,,,,467971000782,4679710,,,,,,,,,,,,,,,
16065728,,,,,,,,,,470003000001,4700030,,,,,,,,,,,,,,,
16065730,,,,,,,,,,470006000235,4700060,,,,,,,,,,,,,,,
16065731,,,,,,,,,,470006000236,4700060,,,,,,,,,,,,,,,
16065735,,,,,,,,,,470012000026,4700120,,,,,,,,,,,,,,,
16065737,,,,,,,,,,470012000027,4700120,,,,,,,,,,,,,,,
16065739,,,,,,,,,,470012000028,4700120,,,,,,,,,,,,,,,
16065741,,,,,,,,,,470012000029,4700120,,,,,,,,,,,,,,,
16065744,,,,,,,,,,470027000055,4700270,,,,,,,,,,,,,,,
16065745,,,,,,,,,,470030000065,4700300,,,,,,,,,,,,,,,
16065747,,,,,,,,,,470030000068,4700300,,,,,,,,,,,,,,,
16065749,,,,,,,,,,470030000070,4700300,,,,,,,,,,,,,,,
16065751,,,,,,,,,,470030000072,4700300,,,,,,,,,,,,,,,
16065752,,,,,,,,,,470030000074,4700300,,,,,,,,,,,,,,,
16065754,,,,,,,,,,470030000078,4700300,,,,,,,,,,,,,,,
16065756,,,,,,,,,,470030000081,4700300,,,,,,,,,,,,,,,
16065758,,,,,,,,,,470030000084,4700300,,,,,,,,,,,,,,,
16065759,,,,,,,,,,470030000086,4700300,,,,,,,,,,,,,,,
16065761,,,,,,,,,,470030001041,4700300,,,,,,,,,,,,,,,
16065762,,,,,,,,,,470030001387,4700300,,,,,,,,,,,,,,,
16065763,,,,,,,,,,470030001652,4700300,,,,,,,,,,,,,,,
16065765,,,,,,,,,,470030001669,4700300,,,,,,,,,,,,,,,
16065766,,,,,,,,,,470030001830,4700300,,,,,,,,,,,,,,,
16065767,,,,,,,,,,470030001873,4700300,,,,,,,,,,,,,,,
16065769,,,,,,,,,,470030001916,4700300,,,,,,,,,,,,,,,
16065771,,,,,,,,,,470030001991,4700300,,,,,,,,,,,,,,,
16065772,,,,,,,,,,470030002099,4700300,,,,,,,,,,,,,,,
16065773,,,,,,,,,,470030002164,4700300,,,,,,,,,,,,,,,
16065778,,,,,,,,,,470036000107,4700360,,,,,,,,,,,,,,,
16065780,,,,,,,,,,470036000108,4700360,,,,,,,,,,,,,,,
16065782,,,,,,,,,,470036000111,4700360,,,,,,,,,,,,,,,
16065784,,,,,,,,,,470036000112,4700360,,,,,,,,,,,,,,,
16065786,,,,,,,,,,470036000113,4700360,,,,,,,,,,,,,,,
16065790,,,,,,,,,,470045000140,4700450,,,,,,,,,,,,,,,
16065791,,,,,,,,,,470060000894,4700600,,,,,,,,,,,,,,,
16065792,,,,,,,,,,470069000061,4700690,,,,,,,,,,,,,,,
16065793,,,,,,,,,,470069000263,4700690,,,,,,,,,,,,,,,
16065797,,,,,,,,,,470069000267,4700690,,,,,,,,,,,,,,,
16065799,,,,,,,,,,470069000268,4700690,,,,,,,,,,,,,,,
16065801,,,,,,,,,,470069000269,4700690,,,,,,,,,,,,,,,
16065803,,,,,,,,,,470069000270,4700690,,,,,,,,,,,,,,,
16065805,,,,,,,,,,470085001897,4700850,,,,,,,,,,,,,,,
16065806,,,,,,,,,,470318002202,4703180,,,,,,,,,,,,,,,
16065808,,,,,,,,,,470318001052,4703180,,,,,,,,,,,,,,,
16065810,,,,,,,,,,470318001062,4703180,,,,,,,,,,,,,,,
16065811,,,,,,,,,,470318001243,4703180,,,,,,,,,,,,,,,
16065813,,,,,,,,,,470318001254,4703180,,,,,,,,,,,,,,,
16065814,,,,,,,,,,470318001255,4703180,,,,,,,,,,,,,,,
16065815,,,,,,,,,,470318001256,4703180,,,,,,,,,,,,,,,
16065816,,,,,,,,,,470318001257,4703180,,,,,,,,,,,,,,,
16065817,,,,,,,,,,470318001258,4703180,,,,,,,,,,,,,,,
16065821,,,,,,,,,,470318001262,4703180,,,,,,,,,,,,,,,
16065823,,,,,,,,,,470318001267,4703180,,,,,,,,,,,,,,,
16065826,,,,,,,,,,470318001273,4703180,,,,,,,,,,,,,,,
16065828,,,,,,,,,,470318001275,4703180,,,,,,,,,,,,,,,
16065829,,,,,,,,,,470318001277,4703180,,,,,,,,,,,,,,,
16065831,,,,,,,,,,470318001280,4703180,,,,,,,,,,,,,,,
16065832,,,,,,,,,,470318001281,4703180,,,,,,,,,,,,,,,
16065833,,,,,,,,,,470318001283,4703180,,,,,,,,,,,,,,,
16065834,,,,,,,,,,470318001284,4703180,,,,,,,,,,,,,,,
16065835,,,,,,,,,,470318001287,4703180,,,,,,,,,,,,,,,
16065836,,,,,,,,,,470318001288,4703180,,,,,,,,,,,,,,,
16065838,,,,,,,,,,470318001289,4703180,,,,,,,,,,,,,,,
16065840,,,,,,,,,,470318001290,4703180,,,,,,,,,,,,,,,
16065841,,,,,,,,,,470318001294,4703180,,,,,,,,,,,,,,,
16065842,,,,,,,,,,470318001297,4703180,,,,,,,,,,,,,,,
16065843,,,,,,,,,,470318001298,4703180,,,,,,,,,,,,,,,
16065844,,,,,,,,,,470318001299,4703180,,,,,,,,,,,,,,,
16065845,,,,,,,,,,470318001301,4703180,,,,,,,,,,,,,,,
16065847,,,,,,,,,,470318001303,4703180,,,,,,,,,,,,,,,
16065848,,,,,,,,,,470318001304,4703180,,,,,,,,,,,,,,,
16065849,,,,,,,,,,470318001305,4703180,,,,,,,,,,,,,,,
16065854,,,,,,,,,,470318001308,4703180,,,,,,,,,,,,,,,
16065855,,,,,,,,,,470318001309,4703180,,,,,,,,,,,,,,,
16065858,,,,,,,,,,470318001313,4703180,,,,,,,,,,,,,,,
16065859,,,,,,,,,,470318001315,4703180,,,,,,,,,,,,,,,
16065860,,,,,,,,,,470318001318,4703180,,,,,,,,,,,,,,,
16065861,,,,,,,,,,470318001319,4703180,,,,,,,,,,,,,,,
16065862,,,,,,,,,,470318001321,4703180,,,,,,,,,,,,,,,
16065863,,,,,,,,,,470318001322,4703180,,,,,,,,,,,,,,,
16065865,,,,,,,,,,470318001324,4703180,,,,,,,,,,,,,,,
16065866,,,,,,,,,,470318001325,4703180,,,,,,,,,,,,,,,
16065868,,,,,,,,,,470318001326,4703180,,,,,,,,,,,,,,,
16065869,,,,,,,,,,470318001327,4703180,,,,,,,,,,,,,,,
16065870,,,,,,,,,,470318001331,4703180,,,,,,,,,,,,,,,
16065871,,,,,,,,,,470318001332,4703180,,,,,,,,,,,,,,,
16065872,,,,,,,,,,470318002451,4703180,,,,,,,,,,,,,,,
16065874,,,,,,,,,,470318001337,4703180,,,,,,,,,,,,,,,
16065875,,,,,,,,,,470318001338,4703180,,,,,,,,,,,,,,,
16065877,,,,,,,,,,470318001341,4703180,,,,,,,,,,,,,,,
16065878,,,,,,,,,,470318001342,4703180,,,,,,,,,,,,,,,
16065879,,,,,,,,,,470318001344,4703180,,,,,,,,,,,,,,,
16065881,,,,,,,,,,470318001346,4703180,,,,,,,,,,,,,,,
16065883,,,,,,,,,,470318001350,4703180,,,,,,,,,,,,,,,
16065884,,,,,,,,,,470318001351,4703180,,,,,,,,,,,,,,,
16065885,,,,,,,,,,4703180XXX84,4703180,,,,,,,,,,,,,,,
16065887,,,,,,,,,,470318001353,4703180,,,,,,,,,,,,,,,
16065888,,,,,,,,,,470318001355,4703180,,,,,,,,,,,,,,,
16065889,,,,,,,,,,470318001356,4703180,,,,,,,,,,,,,,,
16065890,,,,,,,,,,470318001357,4703180,,,,,,,,,,,,,,,
16065891,,,,,,,,,,470318001360,4703180,,,,,,,,,,,,,,,
16065892,,,,,,,,,,470318001361,4703180,,,,,,,,,,,,,,,
16065893,,,,,,,,,,470318001366,4703180,,,,,,,,,,,,,,,
16065895,,,,,,,,,,470318001368,4703180,,,,,,,,,,,,,,,
16065897,,,,,,,,,,470318001371,4703180,,,,,,,,,,,,,,,
16065898,,,,,,,,,,470318001372,4703180,,,,,,,,,,,,,,,
16065899,,,,,,,,,,470318001373,4703180,,,,,,,,,,,,,,,
16065900,,,,,,,,,,470318001374,4703180,,,,,,,,,,,,,,,
16065901,,,,,,,,,,470318001375,4703180,,,,,,,,,,,,,,,
16065903,,,,,,,,,,470318001376,4703180,,,,,,,,,,,,,,,
16065905,,,,,,,,,,470318001382,4703180,,,,,,,,,,,,,,,
16065908,,,,,,,,,,470318001386,4703180,,,,,,,,,,,,,,,
16065909,,,,,,,,,,470318001389,4703180,,,,,,,,,,,,,,,
16065911,,,,,,,,,,470318001400,4703180,,,,,,,,,,,,,,,
16065912,,,,,,,,,,470318001651,4703180,,,,,,,,,,,,,,,
16065913,,,,,,,,,,470318001695,4703180,,,,,,,,,,,,,,,
16065915,,,,,,,,,,470318001698,4703180,,,,,,,,,,,,,,,
16065916,,,,,,,,,,470318001701,4703180,,,,,,,,,,,,,,,
16065918,,,,,,,,,,470318001924,4703180,,,,,,,,,,,,,,,
16065919,,,,,,,,,,470318001961,4703180,,,,,,,,,,,,,,,
16065920,,,,,,,,,,470318001986,4703180,,,,,,,,,,,,,,,
16065921,,,,,,,,,,470318001999,4703180,,,,,,,,,,,,,,,
16065922,,,,,,,,,,470318002053,4703180,,,,,,,,,,,,,,,
16065924,,,,,,,,,,470318002058,4703180,,,,,,,,,,,,,,,
16065926,,,,,,,,,,470318002059,4703180,,,,,,,,,,,,,,,
16065927,,,,,,,,,,470318002060,4703180,,,,,,,,,,,,,,,
16065928,,,,,,,,,,470318002102,4703180,,,,,,,,,,,,,,,
16065929,,,,,,,,,,470318002116,4703180,,,,,,,,,,,,,,,
16065930,,,,,,,,,,470318002121,4703180,,,,,,,,,,,,,,,
16065932,,,,,,,,,,470318002142,4703180,,,,,,,,,,,,,,,
16065934,,,,,,,,,,470318001323,4703180,,,,,,,,,,,,,,,
16065938,,,,,,,,,,470318002149,4703180,,,,,,,,,,,,,,,
16065942,,,,,,,,,,470093000315,4700930,,,,,,,,,,,,,,,
16065944,,,,,,,,,,470102000326,4701020,,,,,,,,,,,,,,,
16065945,,,,,,,,,,470102000328,4701020,,,,,,,,,,,,,,,
16065946,,,,,,,,,,470102000329,4701020,,,,,,,,,,,,,,,
16065947,,,,,,,,,,470102000330,4701020,,,,,,,,,,,,,,,
16065948,,,,,,,,,,470102000331,4701020,,,,,,,,,,,,,,,
16065949,,,,,,,,,,470102000332,4701020,,,,,,,,,,,,,,,
16065950,,,,,,,,,,470102000334,4701020,,,,,,,,,,,,,,,
16065951,,,,,,,,,,470102000335,4701020,,,,,,,,,,,,,,,
16065952,,,,,,,,,,470102000336,4701020,,,,,,,,,,,,,,,
16065953,,,,,,,,,,470102001073,4701020,,,,,,,,,,,,,,,
16065954,,,,,,,,,,470102001094,4701020,,,,,,,,,,,,,,,
16065955,,,,,,,,,,470102001102,4701020,,,,,,,,,,,,,,,
16065959,,,,,,,,,,470105000339,4701050,,,,,,,,,,,,,,,
16065961,,,,,,,,,,470105000340,4701050,,,,,,,,,,,,,,,
16065962,,,,,,,,,,470105000341,4701050,,,,,,,,,,,,,,,
16065963,,,,,,,,,,470105000342,4701050,,,,,,,,,,,,,,,
16065964,,,,,,,,,,470105000343,4701050,,,,,,,,,,,,,,,
16065966,,,,,,,,,,470105000345,4701050,,,,,,,,,,,,,,,
16065968,,,,,,,,,,470105000934,4701050,,,,,,,,,,,,,,,
16065975,,,,,,,,,,470111000351,4701110,,,,,,,,,,,,,,,
16065978,,,,,,,,,,470120000371,4701200,,,,,,,,,,,,,,,
16065981,,,,,,,,,,470120000372,4701200,,,,,,,,,,,,,,,
16065983,,,,,,,,,,470126000390,4701260,,,,,,,,,,,,,,,
16065984,,,,,,,,,,470126000396,4701260,,,,,,,,,,,,,,,
16065987,,,,,,,,,,470126001951,4701260,,,,,,,,,,,,,,,
16065988,,,,,,,,,,470126002003,4701260,,,,,,,,,,,,,,,
16065989,,,,,,,,,,470147000441,4701470,,,,,,,,,,,,,,,
16065991,,,,,,,,,,470147000442,4701470,,,,,,,,,,,,,,,
16065993,,,,,,,,,,470147000444,4701470,,,,,,,,,,,,,,,
16065995,,,,,,,,,,470147000445,4701470,,,,,,,,,,,,,,,
16065998,,,,,,,,,,470147000447,4701470,,,,,,,,,,,,,,,
16066002,,,,,,,,,,470147000450,4701470,,,,,,,,,,,,,,,
16066004,,,,,,,,,,470147000451,4701470,,,,,,,,,,,,,,,
16066006,,,,,,,,,,470147000453,4701470,,,,,,,,,,,,,,,
16066009,,,,,,,,,,470147000455,4701470,,,,,,,,,,,,,,,
16066010,,,,,,,,,,470147000458,4701470,,,,,,,,,,,,,,,
16066013,,,,,,,,,,470147001837,4701470,,,,,,,,,,,,,,,
16066015,,,,,,,,,,470147002062,4701470,,,,,,,,,,,,,,,
16066020,,,,,,,,,,470159000374,4701590,,,,,,,,,,,,,,,
16066021,,,,,,,,,,470159000389,4701590,,,,,,,,,,,,,,,
16066022,,,,,,,,,,470159000397,4701590,,,,,,,,,,,,,,,
16066023,,,,,,,,,,470159000489,4701590,,,,,,,,,,,,,,,
16066024,,,,,,,,,,470159000490,4701590,,,,,,,,,,,,,,,
16066026,,,,,,,,,,470159000491,4701590,,,,,,,,,,,,,,,
16066027,,,,,,,,,,470159000494,4701590,,,,,,,,,,,,,,,
16066028,,,,,,,,,,470159000495,4701590,,,,,,,,,,,,,,,
16066029,,,,,,,,,,470159000496,4701590,,,,,,,,,,,,,,,
16066030,,,,,,,,,,470159000500,4701590,,,,,,,,,,,,,,,
16066031,,,,,,,,,,470159000501,4701590,,,,,,,,,,,,,,,
16066032,,,,,,,,,,470159000502,4701590,,,,,,,,,,,,,,,
16066034,,,,,,,,,,470159000504,4701590,,,,,,,,,,,,,,,
16066035,,,,,,,,,,470159000506,4701590,,,,,,,,,,,,,,,
16066036,,,,,,,,,,470159000509,4701590,,,,,,,,,,,,,,,
16066038,,,,,,,,,,470159000513,4701590,,,,,,,,,,,,,,,
16066039,,,,,,,,,,470159000514,4701590,,,,,,,,,,,,,,,
16066040,,,,,,,,,,470159000515,4701590,,,,,,,,,,,,,,,
16066041,,,,,,,,,,470159000516,4701590,,,,,,,,,,,,,,,
16066042,,,,,,,,,,470159000517,4701590,,,,,,,,,,,,,,,
16066043,,,,,,,,,,470159000518,4701590,,,,,,,,,,,,,,,
16066044,,,,,,,,,,470159000520,4701590,,,,,,,,,,,,,,,
16066046,,,,,,,,,,470159000523,4701590,,,,,,,,,,,,,,,
16066048,,,,,,,,,,470159000524,4701590,,,,,,,,,,,,,,,
16066049,,,,,,,,,,470159000525,4701590,,,,,,,,,,,,,,,
16066050,,,,,,,,,,470159000526,4701590,,,,,,,,,,,,,,,
16066051,,,,,,,,,,470159000527,4701590,,,,,,,,,,,,,,,
16066052,,,,,,,,,,470159000528,4701590,,,,,,,,,,,,,,,
16066053,,,,,,,,,,470159000529,4701590,,,,,,,,,,,,,,,
16066054,,,,,,,,,,470159000530,4701590,,,,,,,,,,,,,,,
16066055,,,,,,,,,,470159000618,4701590,,,,,,,,,,,,,,,
16066056,,,,,,,,,,470159000624,4701590,,,,,,,,,,,,,,,
16066057,,,,,,,,,,470159000626,4701590,,,,,,,,,,,,,,,
16066058,,,,,,,,,,470159000650,4701590,,,,,,,,,,,,,,,
16066059,,,,,,,,,,470159000691,4701590,,,,,,,,,,,,,,,
16066060,,,,,,,,,,470159000704,4701590,,,,,,,,,,,,,,,
16066061,,,,,,,,,,470159000711,4701590,,,,,,,,,,,,,,,
16066062,,,,,,,,,,470159000716,4701590,,,,,,,,,,,,,,,
16066063,,,,,,,,,,470159000731,4701590,,,,,,,,,,,,,,,
16066064,,,,,,,,,,470159000750,4701590,,,,,,,,,,,,,,,
16066065,,,,,,,,,,470159000751,4701590,,,,,,,,,,,,,,,
16066067,,,,,,,,,,470159000759,4701590,,,,,,,,,,,,,,,
16066069,,,,,,,,,,470159000762,4701590,,,,,,,,,,,,,,,
16066070,,,,,,,,,,470159000781,4701590,,,,,,,,,,,,,,,
16066072,,,,,,,,,,470159000795,4701590,,,,,,,,,,,,,,,
16066073,,,,,,,,,,470159000800,4701590,,,,,,,,,,,,,,,
16066074,,,,,,,,,,470159000801,4701590,,,,,,,,,,,,,,,
16066075,,,,,,,,,,470159000802,4701590,,,,,,,,,,,,,,,
16066076,,,,,,,,,,470159000812,4701590,,,,,,,,,,,,,,,
16066077,,,,,,,,,,470159000818,4701590,,,,,,,,,,,,,,,
16066078,,,,,,,,,,470159000828,4701590,,,,,,,,,,,,,,,
16066079,,,,,,,,,,470159000938,4701590,,,,,,,,,,,,,,,
16066080,,,,,,,,,,470159001103,4701590,,,,,,,,,,,,,,,
16066081,,,,,,,,,,470159001104,4701590,,,,,,,,,,,,,,,
16066082,,,,,,,,,,470159001276,4701590,,,,,,,,,,,,,,,
16066083,,,,,,,,,,470159001285,4701590,,,,,,,,,,,,,,,
16066084,,,,,,,,,,470159001787,4701590,,,,,,,,,,,,,,,
16066085,,,,,,,,,,470159001791,4701590,,,,,,,,,,,,,,,
16066086,,,,,,,,,,470159001809,4701590,,,,,,,,,,,,,,,
16066087,,,,,,,,,,470159001995,4701590,,,,,,,,,,,,,,,
16066088,,,,,,,,,,470159001996,4701590,,,,,,,,,,,,,,,
16066089,,,,,,,,,,470159002004,4701590,,,,,,,,,,,,,,,
16066090,,,,,,,,,,470159000746,4701590,,,,,,,,,,,,,,,
16066097,,,,,,,,,,470168000553,4701680,,,,,,,,,,,,,,,
16066105,,,,,,,,,,470189000627,4701890,,,,,,,,,,,,,,,
16066106,,,,,,,,,,470189000628,4701890,,,,,,,,,,,,,,,
16066108,,,,,,,,,,4701890XXX04,4701890,,,,,,,,,,,,,,,
16066116,,,,,,,,,,470207000661,4702070,,,,,,,,,,,,,,,
16066117,,,,,,,,,,470258000083,4702580,,,,,,,,,,,,,,,
16066118,,,,,,,,,,470258000085,4702580,,,,,,,,,,,,,,,
16066119,,,,,,,,,,470258000648,4702580,,,,,,,,,,,,,,,
16066129,,,,,,,,,,470258000915,4702580,,,,,,,,,,,,,,,
16066131,,,,,,,,,,470258000920,4702580,,,,,,,,,,,,,,,
16066133,,,,,,,,,,470258000924,4702580,,,,,,,,,,,,,,,
16066134,,,,,,,,,,470258000925,4702580,,,,,,,,,,,,,,,
16066135,,,,,,,,,,470258000927,4702580,,,,,,,,,,,,,,,
16066136,,,,,,,,,,470258001336,4702580,,,,,,,,,,,,,,,
16066137,,,,,,,,,,470258001843,4702580,,,,,,,,,,,,,,,
16066138,,,,,,,,,,470258001844,4702580,,,,,,,,,,,,,,,
16066142,,,,,,,,,,470258002068,4702580,,,,,,,,,,,,,,,
16066143,,,,,,,,,,470213000424,4702130,,,,,,,,,,,,,,,
16066144,,,,,,,,,,470213000672,4702130,,,,,,,,,,,,,,,
16066145,,,,,,,,,,470213000673,4702130,,,,,,,,,,,,,,,
16066146,,,,,,,,,,470213000683,4702130,,,,,,,,,,,,,,,
16066149,,,,,,,,,,470213000687,4702130,,,,,,,,,,,,,,,
16066150,,,,,,,,,,470213000690,4702130,,,,,,,,,,,,,,,
16066152,,,,,,,,,,470213000991,4702130,,,,,,,,,,,,,,,
16066153,,,,,,,,,,470213001881,4702130,,,,,,,,,,,,,,,
16066154,,,,,,,,,,470216000696,4702160,,,,,,,,,,,,,,,
16066158,,,,,,,,,,470222000076,4702220,,,,,,,,,,,,,,,
16066159,,,,,,,,,,470222000403,4702220,,,,,,,,,,,,,,,
16066160,,,,,,,,,,470222000473,4702220,,,,,,,,,,,,,,,
16066161,,,,,,,,,,470222000717,4702220,,,,,,,,,,,,,,,
16066162,,,,,,,,,,470222000719,4702220,,,,,,,,,,,,,,,
16066163,,,,,,,,,,470222000720,4702220,,,,,,,,,,,,,,,
16066164,,,,,,,,,,470222000721,4702220,,,,,,,,,,,,,,,
16066165,,,,,,,,,,470222000722,4702220,,,,,,,,,,,,,,,
16066166,,,,,,,,,,470222000724,4702220,,,,,,,,,,,,,,,
16066167,,,,,,,,,,470222000725,4702220,,,,,,,,,,,,,,,
16066168,,,,,,,,,,470222000726,4702220,,,,,,,,,,,,,,,
16066169,,,,,,,,,,470222000728,4702220,,,,,,,,,,,,,,,
16066170,,,,,,,,,,470222000729,4702220,,,,,,,,,,,,,,,
16066171,,,,,,,,,,470222000730,4702220,,,,,,,,,,,,,,,
16066172,,,,,,,,,,470222000732,4702220,,,,,,,,,,,,,,,
16066173,,,,,,,,,,470222000733,4702220,,,,,,,,,,,,,,,
16066174,,,,,,,,,,470222000735,4702220,,,,,,,,,,,,,,,
16066175,,,,,,,,,,470222000736,4702220,,,,,,,,,,,,,,,
16066176,,,,,,,,,,470222000737,4702220,,,,,,,,,,,,,,,
16066177,,,,,,,,,,470222000738,4702220,,,,,,,,,,,,,,,
16066178,,,,,,,,,,470222000739,4702220,,,,,,,,,,,,,,,
16066179,,,,,,,,,,470222000740,4702220,,,,,,,,,,,,,,,
16066180,,,,,,,,,,470222000741,4702220,,,,,,,,,,,,,,,
16066181,,,,,,,,,,470222000742,4702220,,,,,,,,,,,,,,,
16066182,,,,,,,,,,470222000743,4702220,,,,,,,,,,,,,,,
16066183,,,,,,,,,,470222000744,4702220,,,,,,,,,,,,,,,
16066184,,,,,,,,,,470222000747,4702220,,,,,,,,,,,,,,,
16066185,,,,,,,,,,470222000748,4702220,,,,,,,,,,,,,,,
16066186,,,,,,,,,,470222000749,4702220,,,,,,,,,,,,,,,
16066187,,,,,,,,,,470222000752,4702220,,,,,,,,,,,,,,,
16066188,,,,,,,,,,470222000753,4702220,,,,,,,,,,,,,,,
16066189,,,,,,,,,,470222000755,4702220,,,,,,,,,,,,,,,
16066190,,,,,,,,,,470222000756,4702220,,,,,,,,,,,,,,,
16066191,,,,,,,,,,470222000758,4702220,,,,,,,,,,,,,,,
16066192,,,,,,,,,,470222000761,4702220,,,,,,,,,,,,,,,
16066193,,,,,,,,,,470222000767,4702220,,,,,,,,,,,,,,,
16066194,,,,,,,,,,470222000768,4702220,,,,,,,,,,,,,,,
16066195,,,,,,,,,,470222000769,4702220,,,,,,,,,,,,,,,
16066196,,,,,,,,,,470222000770,4702220,,,,,,,,,,,,,,,
16066197,,,,,,,,,,470222000772,4702220,,,,,,,,,,,,,,,
16066198,,,,,,,,,,470222000773,4702220,,,,,,,,,,,,,,,
16066199,,,,,,,,,,470222000775,4702220,,,,,,,,,,,,,,,
16066200,,,,,,,,,,470222000776,4702220,,,,,,,,,,,,,,,
16066201,,,,,,,,,,470222000782,4702220,,,,,,,,,,,,,,,
16066202,,,,,,,,,,470222000783,4702220,,,,,,,,,,,,,,,
16066203,,,,,,,,,,470222000785,4702220,,,,,,,,,,,,,,,
16066204,,,,,,,,,,470222000786,4702220,,,,,,,,,,,,,,,
16066205,,,,,,,,,,470222000787,4702220,,,,,,,,,,,,,,,
16066206,,,,,,,,,,470222000788,4702220,,,,,,,,,,,,,,,
16066207,,,,,,,,,,470222000793,4702220,,,,,,,,,,,,,,,
16066208,,,,,,,,,,470222000794,4702220,,,,,,,,,,,,,,,
16066209,,,,,,,,,,470222000796,4702220,,,,,,,,,,,,,,,
16066210,,,,,,,,,,470222000797,4702220,,,,,,,,,,,,,,,
16066211,,,,,,,,,,470222000798,4702220,,,,,,,,,,,,,,,
16066212,,,,,,,,,,470222000803,4702220,,,,,,,,,,,,,,,
16066213,,,,,,,,,,470222000804,4702220,,,,,,,,,,,,,,,
