"DETAIL_LVL_DESC","INSTN_NUMBER","SCHOOL_DSTRCT_CD","LONG_SCHOOL_YEAR","INSTN_NAME","SCHOOL_DSTRCT_NM","GRADES_SERVED_DESC","ENROLL_PERCENT_ASIAN","ENROLL_PERCENT_NATIVE","ENROLL_PERCENT_BLACK","ENROLL_PERCENT_HISPANIC","ENROLL_PERCENT_MULTIRACIAL","ENROLL_PERCENT_WHITE","ENROLL_PERCENT_MIGRANT","ENROLL_PERCENT_ED","ENROLL_PERCENT_SWD","ENROLL_PERCENT_LEP","ENROLL_COUNT_REMEDIAL_GR_6_8","ENROLL_PCT_REMEDIAL_GR_6_8","ENROLL_COUNT_EIP_K_5","ENROLL_PERCENT_EIP_K_5","ENROLL_COUNT_REMEDIAL_GR_9_12","ENROLL_PCT_REMEDIAL_GR_9_12","ENROLL_COUNT_SPECIAL_ED_K12","ENROLL_PCT_SPECIAL_ED_K12","ENROLL_COUNT_ESOL","ENROLL_PCT_ESOL","ENROLL_COUNT_SPECIAL_ED_PK","ENROLL_PCT_SPECIAL_ED_PK","ENROLL_COUNT_VOCATION_9_12","ENROLL_PCT_VOCATION_9_12","ENROLL_COUNT_ALT_PROGRAMS","ENROLL_PCT_ALT_PROGRAMS","ENROLL_COUNT_GIFTED","ENROLL_PCT_GIFTED","ENROLL_PERCENT_MALE","ENROLL_PERCENT_FEMALE"
"School","0197","625","2021-22","Garden City Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",2,1,25,63,3,6,0,47,5.6,56,"",,"181",48.7,"",,"21",5.6,"186",50,"TFS",100,"",,"TFS",0,"61",16.4,51,49
"School","0199","625","2021-22","West Chatham Middle School","Savannah-Chatham County","06,07,08",2,0,46,26,6,20,0,43,16.9,19,"341",35.3,"",,"",,"163",16.9,"85",8.8,"TFS",0,"",,"TFS",0.7,"89",9.2,54,46
"School","0200","625","2021-22","West Chatham Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",3,0,51,15,9,22,0,31,13.5,5,"",,"111",15.9,"",,"94",13.5,"TFS",0.4,"16",18.2,"",,"TFS",0.1,"73",10.5,55,45
"School","0201","625","2021-22","DeRenne Middle School","Savannah-Chatham County","06,07,08",0,0,94,3,2,0,0,75,17.8,2,"236",42.8,"",,"",,"98",17.8,"TFS",0.7,"TFS",0,"",,"16",2.8,"38",6.9,50,50
"School","0210","625","2021-22","The School of Liberal Studies at Savannah High","Savannah-Chatham County","09,10,11,12",0,0,89,6,3,3,0,61,20.2,2,"",,"",,"191",30.1,"128",20.2,"TFS",0.9,"TFS",0,"437",68.8,"32",6.6,"41",6.5,50,50
"School","0211","625","2021-22","Godley Station School","Savannah-Chatham County","PK,KK,01,02,03,04,05,06,07,08",5,1,46,18,7,23,0,23,12,10,"73",22.8,"120",17.2,"",,"122",12,"36",3.5,"TFS",100,"",,"TFS",0.2,"201",19.8,51,49
"School","0298","625","2021-22","Marshpoint Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",4,0,28,8,9,51,0,27,18.6,2,"",,"143",23.3,"",,"114",18.6,"TFS",1.3,"TFS",10.5,"",,"TFS",0,"197",32.1,53,47
"School","0299","625","2021-22","Southwest Middle School","Savannah-Chatham County","06,07,08",2,1,65,17,5,11,0,49,16.6,8,"253",33.2,"",,"",,"126",16.6,"30",3.9,"TFS",0,"",,"12",1.5,"52",6.8,54,46
"School","0300","625","2021-22","Southwest Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",4,1,55,18,7,16,0,38,12.6,8,"",,"94",14.8,"",,"80",12.6,"16",2.5,"12",16,"",,"TFS",0,"92",14.5,53,47
"School","0301","625","2021-22","Myers Middle School","Savannah-Chatham County","06,07,08",1,0,84,6,4,5,0,74,16.8,3,"193",34.8,"",,"",,"93",16.8,"TFS",1.4,"TFS",0,"",,"17",2.9,"37",6.7,57,43
"School","0311","625","2021-22","Coastal Middle School","Savannah-Chatham County","06,07,08",6,0,26,8,5,54,0,25,12.3,8,"158",25.6,"",,"",,"76",12.3,"TFS",0,"TFS",0,"",,"TFS",0,"177",28.7,49,51
"School","0411","625","2021-22","Islands High School","Savannah-Chatham County","09,10,11,12",4,0,16,8,8,64,0,13,12.3,2,"",,"",,"116",12.5,"114",12.3,"TFS",0,"TFS",0,"503",54.1,"TFS",0,"245",26.4,51,49
"School","0499","625","2021-22","Savannah Arts Academy","Savannah-Chatham County","09,10,11,12",7,0,14,9,8,62,0,6,2.7,1,"",,"",,"TFS",0,"25",2.7,"TFS",0,"TFS",0,"190",20.8,"TFS",0,"563",61.7,30,70
"School","0511","625","2021-22","Shuman Elementary School","Savannah-Chatham County","01,02,03,04,05",1,0,82,11,2,4,0,69,10.5,10,"",,"240",48.4,"",,"52",10.5,"47",9.5,"TFS",0,"",,"TFS",0.2,"40",8.1,48,52
"School","0512","625","2021-22","Rice Creek School","Savannah-Chatham County","KK,03,04,05,06,07,08",1,0,62,17,6,14,0,43,14.9,9,"109",25.2,"118",28,"",,"127",14.9,"41",4.8,"TFS",0,"",,"TFS",0.3,"97",11.4,56,44
"School","0513","625","2021-22","Savannah Early College High School","Savannah-Chatham County","09,10,11,12",3,0,74,10,5,8,0,26,1.8,2,"",,"",,"TFS",0,"TFS",1.8,"TFS",0,"TFS",0,"81",47.6,"TFS",0,"49",28.8,35,65
"School","0514","625","2021-22","School of Humanities at Juliette Gordon Low","Savannah-Chatham County","PK,KK,01,02,03,04,05,07,08,09,11",3,0,83,5,5,4,0,69,14.6,4,"TFS",0,"160",27.9,"TFS",0,"85",14.6,"15",2.6,"TFS",7,"TFS",0,"TFS",0.2,"59",10.1,52,48
"School","0515","625","2021-22","Susie King Taylor Community School","Savannah-Chatham County","KK,01,02,03,04,05,06,07",0,0,71,4,7,18,0,51,10.1,0,"",,"75",30.4,"",,"25",10.1,"TFS",0,"TFS",0,"",,"TFS",0,"24",9.7,50,50
"School","0516","625","2021-22","Savannah Classical Academy Charter High School","Savannah-Chatham County","09,10,11,12",3,0,58,13,14,13,0,0,4.7,0,"",,"",,"44",68.8,"TFS",4.7,"TFS",0,"TFS",0,"26",40.6,"TFS",0,"12",18.8,44,56
"School","0517","625","2021-22","Henderson E Formey Jr Early Learning Center","Savannah-Chatham County","PK,KK,01",1,1,82,8,4,5,0,70,9,5,"",,"55",27.5,"",,"18",9,"10",5,"18",12.9,"",,"TFS",0.5,"TFS",4,50,50
"School","0518","625","2021-22","Savannah-Chatham E-Learning Academy","Savannah-Chatham County","01,02,03,04,05,06,07,08,09,10,11",1,0,72,7,6,13,0,48,14.3,2,"112",27.2,"108",29.7,"107",30,"162",14.3,"TFS",0,"TFS",0,"177",49.6,"TFS",0,"140",12.4,49,51
"School","0519","625","2021-22","Susie King Taylor Community School Middle Grades Academy for Social Justice","Savannah-Chatham County","06,07,08",0,0,85,2,3,9,0,61,17.2,0,"TFS",1.1,"",,"",,"15",17.2,"TFS",0,"TFS",0,"",,"TFS",0,"10",11.5,38,62
"School","0520","625","2021-22","New Hampstead K-8 School","Savannah-Chatham County","PK,KK,01,02,03,04,05,06,07,08",9,1,47,13,8,22,0,30,11.8,6,"70",28.8,"201",42,"",,"85",11.8,"TFS",0.4,"TFS",70,"",,"TFS",0,"140",19.4,55,45
"School","1052","625","2021-22","Otis J Brock III Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",0,0,89,5,4,1,0,83,11.9,2,"",,"144",33.6,"",,"51",11.9,"TFS",1.9,"TFS",8.7,"",,"TFS",1.1,"24",5.6,50,50
"School","1056","625","2021-22","Gadsden Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",0,0,96,1,2,1,0,90,8.8,0,"",,"227",53.9,"",,"37",8.8,"TFS",0.2,"TFS",0,"",,"TFS",0,"39",9.3,50,50
"School","1058","625","2021-22","Heard Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",3,0,68,6,6,17,0,36,9.9,1,"",,"204",34.4,"",,"59",9.9,"TFS",0.8,"TFS",6.7,"",,"TFS",0.2,"172",29,48,52
"School","1060","625","2021-22","Howard Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",5,0,6,4,9,76,0,19,17.2,4,"",,"93",20,"",,"80",17.2,"16",3.4,"14",24.1,"",,"TFS",0,"170",36.6,46,54
"School","1070","625","2021-22","White Bluff Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",3,0,71,10,6,10,0,61,11.1,5,"",,"213",39.4,"",,"60",11.1,"19",3.5,"TFS",19.1,"",,"TFS",0,"75",13.9,49,51
"School","2052","625","2021-22","Beach High School","Savannah-Chatham County","09,10,11,12",1,0,85,8,2,4,0,54,16.4,2,"",,"",,"297",32.5,"150",16.4,"14",1.5,"TFS",0,"513",56.1,"28",4,"75",8.2,46,54
"School","2056","625","2021-22","Gould Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",2,1,34,43,6,15,0,44,10.2,36,"",,"141",19.6,"",,"73",10.2,"249",34.6,"10",18.9,"",,"TFS",0,"29",4,53,47
"School","2060","625","2021-22","Hubert Middle School","Savannah-Chatham County","06,07,08",1,0,90,5,2,2,0,77,15.2,4,"217",42.8,"",,"",,"77",15.2,"14",2.8,"TFS",0,"",,"14",2.7,"30",5.9,50,50
"School","2062","625","2021-22","Largo-Tibet Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",4,1,69,13,6,8,0,56,7.3,9,"",,"170",32.8,"",,"38",7.3,"40",7.7,"11",23.4,"",,"TFS",0.2,"60",11.6,54,46
"School","2068","625","2021-22","Andrea B Williams Elementary School","Savannah-Chatham County","01,02,03,04,05",0,0,93,3,2,2,0,86,11.8,2,"",,"215",47.8,"",,"53",11.8,"TFS",1.8,"TFS",0,"",,"TFS",1.7,"21",4.7,51,49
"School","3056","625","2021-22","Groves High School","Savannah-Chatham County","09,10,11,12",1,0,62,25,4,8,0,43,16.7,11,"",,"",,"149",16.9,"148",16.7,"51",5.8,"TFS",0,"591",66.9,"28",4.2,"46",5.2,57,43
"School","3060","625","2021-22","Isle of Hope School","Savannah-Chatham County","PK,KK,01,02,03,04,05,06,07,08",2,0,69,5,5,19,0,52,16.7,1,"71",32.1,"166",46.8,"",,"96",16.7,"TFS",0,"14",25,"",,"TFS",0.5,"87",15.1,46,54
"School","3064","625","2021-22","Pooler Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",1,1,34,17,6,41,0,40,12.8,13,"",,"103",25.9,"",,"51",12.8,"42",10.6,"TFS",4.9,"",,"TFS",0.3,"73",18.3,53,47
"School","4052","625","2021-22","Bloomingdale Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",1,1,15,22,6,55,0,34,16.4,8,"",,"75",27.9,"",,"44",16.4,"TFS",0.4,"TFS",8.7,"",,"TFS",0,"46",17.1,54,46
"School","4054","625","2021-22","Ellis Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05,06,07,08",1,0,35,7,7,50,0,22,13.1,1,"TFS",0,"125",43.3,"",,"50",13.1,"TFS",0,"TFS",2.3,"",,"TFS",0,"125",32.8,52,48
"School","4056","625","2021-22","Haven Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",0,0,93,2,4,1,0,84,7.6,0,"",,"281",76.6,"",,"28",7.6,"TFS",0.3,"TFS",8.9,"",,"TFS",0,"32",8.7,51,49
"School","4058","625","2021-22","Hesse School","Savannah-Chatham County","PK,KK,01,02,03,04,05,06,07,08",5,1,21,29,4,40,0,36,10.9,23,"111",31.8,"138",22.4,"",,"105",10.9,"194",20.1,"12",21.8,"",,"TFS",0,"163",16.9,52,48
"School","4068","625","2021-22","Port Wentworth Elementary School","Savannah-Chatham County","PK,KK,01,02",1,0,54,20,6,19,0,45,9.4,12,"",,"110",26.6,"",,"39",9.4,"51",12.3,"26",19.7,"",,"TFS",0,"25",6,53,47
"School","4070","625","2021-22","Windsor Forest Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",6,0,63,11,8,13,0,68,9.8,7,"",,"108",27,"",,"39",9.8,"23",5.8,"14",31.1,"",,"TFS",0,"64",16,51,49
"School","5052","625","2021-22","Butler Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",0,0,87,8,2,3,0,65,10.6,4,"",,"185",43.5,"",,"45",10.6,"12",2.8,"TFS",13,"",,"TFS",0.2,"69",16.2,52,48
"School","5058","625","2021-22","Hodge Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",0,0,90,4,4,2,0,77,9.4,1,"",,"219",66.2,"",,"31",9.4,"TFS",0,"TFS",5,"",,"TFS",0,"37",11.2,48,52
"School","5060","625","2021-22","Jenkins High School","Savannah-Chatham County","09,10,11,12",5,0,58,12,6,18,0,36,13.1,5,"",,"",,"167",16.5,"132",13.1,"21",2.1,"TFS",0,"537",53.1,"14",1.8,"229",22.7,59,41
"School","5062","625","2021-22","Mercer Middle School","Savannah-Chatham County","06,07,08",0,0,65,26,4,4,0,63,16.4,21,"110",26.2,"",,"",,"69",16.4,"45",10.7,"TFS",0,"",,"12",3,"37",8.8,53,47
"School","5066","625","2021-22","Jacob G. Smith Elementary School","Savannah-Chatham County","PK,KK,01,02,03,04,05",3,0,44,6,5,42,0,25,12.4,0,"",,"112",26.7,"",,"52",12.4,"TFS",0,"TFS",25.9,"",,"TFS",0.2,"124",29.5,49,51
"School","5070","625","2021-22","Windsor Forest High School","Savannah-Chatham County","09,10,11,12",1,0,66,15,7,11,0,39,14.8,5,"",,"",,"179",18.6,"143",14.8,"20",2.1,"TFS",0,"505",52.4,"15",2.1,"107",11.1,51,49
"District","ALL","625","2021-22","All Column Values","Savannah-Chatham County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3,0,57,13,6,21,0,42,12.6,7,"2448",28.7,"5535",33.8,"1934",20.1,"4348",12.6,"1415",4.1,"224",15.4,"4761",49.6,"253",0.8,"5829",16.9,50,50
"School","0101","626","2021-22","Chattahoochee County Education Center","Chattahoochee County","PK,KK,01,02,03,04,05",0,1,37,2,8,52,0,86,15.9,0,"",,"98",42.1,"",,"37",15.9,"TFS",0,"TFS",4.5,"",,"TFS",0,"11",4.7,48,52
"School","0106","626","2021-22","Chattahoochee County Middle School","Chattahoochee County","06,07,08",1,1,30,13,5,49,0,86,18.7,1,"76",33,"",,"",,"43",18.7,"TFS",0.9,"TFS",0,"",,"TFS",1.4,"10",4.3,50,50
"School","0206","626","2021-22","Chattahoochee County High School","Chattahoochee County","09,10,11,12",2,0,27,22,6,44,0,26,14.6,2,"",,"",,"TFS",1.7,"69",14.6,"TFS",1.9,"TFS",0,"188",39.9,"15",4.1,"TFS",1.3,53,47
"District","ALL","626","2021-22","All Column Values","Chattahoochee County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,1,30,15,6,47,0,56,16,1,"76",33,"98",42.1,"TFS",1.7,"149",16,"11",1.2,"TFS",4.5,"188",39.9,"18",2.2,"27",2.9,51,49
"School","0106","627","2021-22","Leroy Massey Elementary School","Chattooga County","03,04,05",1,0,12,8,11,69,0,74,19.1,3,"",,"237",33,"",,"137",19.1,"19",2.6,"29",43.3,"",,"TFS",0,"TFS",0.6,52,48
"School","1050","627","2021-22","Chattooga High School","Chattooga County","09,10,11,12",0,0,10,9,5,76,0,45,16.7,1,"",,"",,"59",8.7,"113",16.7,"TFS",0.7,"TFS",0,"576",85.1,"17",3.4,"85",12.6,52,48
"School","2050","627","2021-22","Lyerly Elementary School","Chattooga County","PK,KK,01,02,03,04,05,06,07,08",0,0,3,5,5,86,0,54,11.9,1,"TFS",0,"44",21.1,"",,"38",11.9,"TFS",0.3,"TFS",4.5,"",,"TFS",0.9,"18",5.6,50,50
"School","2052","627","2021-22","Summerville Middle School","Chattooga County","06,07,08",0,0,10,8,10,72,0,64,25.4,4,"44",11.2,"",,"",,"100",25.4,"TFS",0.8,"TFS",0,"",,"24",6.1,"TFS",1.5,52,48
"School","3050","627","2021-22","Menlo Elementary School","Chattooga County","PK,KK,01,02,03,04,05,06,07,08",0,0,1,1,5,93,0,43,11.9,0,"TFS",0,"96",46.4,"",,"38",11.9,"TFS",0,"TFS",4.5,"",,"TFS",0.9,"13",4.1,46,54
"District","ALL","627","2021-22","All Column Values","Chattooga County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,0,8,7,8,77,0,58,17.5,2,"44",7.1,"377",33.2,"59",8.7,"426",17.5,"28",1.2,"31",27.9,"576",85.1,"47",2.1,"126",5.2,51,49
"School","0101","628","2021-22","Carmel Elementary School","Cherokee County","PK,KK,01,02,03,04,05",2,0,14,27,10,46,0,44,14.5,15,"",,"231",25,"",,"134",14.5,"119",12.9,"TFS",56.3,"",,"TFS",0,"80",8.7,51,49
"School","0104","628","2021-22","Woodstock Elementary School","Cherokee County","PK,KK,01,02,03,04,05",4,0,14,22,8,52,0,25,13.5,11,"",,"218",20.1,"",,"147",13.5,"105",9.7,"31",86.1,"",,"TFS",0,"110",10.1,52,48
"School","0105","628","2021-22","William G. Hasty, Sr. Elementary School","Cherokee County","PK,KK,01,02,03,04,05",0,0,8,65,5,22,0,68,11.7,56,"",,"450",47.2,"",,"112",11.7,"479",50.2,"22",23.7,"",,"TFS",0,"44",4.6,51,49
"School","0106","628","2021-22","Creekview High School","Cherokee County","09,10,11,12",1,0,2,9,2,85,0,8,11,1,"",,"",,"185",9,"227",11,"22",1.1,"TFS",0,"1341",65.1,"49",3.1,"284",13.8,52,48
"School","0108","628","2021-22","Avery Elementary School","Cherokee County","PK,KK,01,02,03,04,05",0,0,3,10,4,82,0,10,13.4,5,"",,"168",15.8,"",,"143",13.4,"48",4.5,"15",100,"",,"TFS",0,"90",8.5,49,51
"School","0113","628","2021-22","Mill Creek Middle School","Cherokee County","06,07,08",4,0,7,22,4,64,0,18,12.5,11,"308",22.8,"",,"",,"169",12.5,"56",4.1,"TFS",0,"",,"11",0.8,"256",19,53,47
"School","0115","628","2021-22","River Ridge High School","Cherokee County","09,10,11,12",4,0,6,22,4,64,0,15,11,5,"",,"",,"193",10,"213",11,"56",2.9,"TFS",0,"976",50.6,"25",1.7,"284",14.7,52,48
"School","0116","628","2021-22","Indian Knoll Elementary","Cherokee County","PK,KK,01,02,03,04,05",1,0,6,17,5,70,0,19,10.9,8,"",,"167",19.3,"",,"94",10.9,"60",6.9,"TFS",63.6,"",,"TFS",0,"132",15.2,50,50
"School","0176","628","2021-22","Etowah High School","Cherokee County","09,10,11,12",3,0,10,24,5,58,0,21,11.8,6,"",,"",,"399",16.3,"289",11.8,"104",4.2,"TFS",0,"1309",53.4,"38",2,"333",13.6,53,47
"School","0181","628","2021-22","E. T. Booth Middle School","Cherokee County","06,07,08",3,0,11,23,6,57,0,27,11.2,13,"364",21.6,"",,"",,"190",11.2,"119",7,"TFS",0,"",,"14",0.8,"303",17.9,51,49
"School","0182","628","2021-22","Johnston Elementary School","Cherokee County","PK,KK,01,02,03,04,05",2,0,3,28,7,60,0,25,9.2,18,"",,"126",26.9,"",,"43",9.2,"75",16,"10",35.7,"",,"TFS",0,"69",14.7,49,51
"School","0187","628","2021-22","Dean Rusk Middle School","Cherokee County","06,07,08",2,0,7,16,4,70,0,19,14,8,"248",16.6,"",,"",,"209",14,"51",3.4,"TFS",0,"",,"20",1.3,"251",16.8,53,47
"School","0189","628","2021-22","Boston Elementary School","Cherokee County","PK,KK,01,02,03,04,05",1,0,9,18,6,65,0,24,14.5,10,"",,"132",22.2,"",,"86",14.5,"47",7.9,"13",86.7,"",,"TFS",0,"73",12.3,53,47
"School","0190","628","2021-22","Mountain Road Elementary School","Cherokee County","PK,KK,01,02,03,04,05",3,0,7,11,9,69,0,19,15.8,6,"",,"61",15.1,"",,"64",15.8,"21",5.2,"TFS",80,"",,"TFS",0,"47",11.6,53,47
"School","0191","628","2021-22","Sequoyah High School","Cherokee County","09,10,11,12",2,0,7,15,4,72,0,15,12.2,3,"",,"",,"199",9.5,"255",12.2,"44",2.1,"TFS",0,"981",47,"35",2.2,"296",14.2,50,50
"School","0193","628","2021-22","Sixes Elementary School","Cherokee County","PK,KK,01,02,03,04,05",2,0,3,10,5,80,0,11,12.3,4,"",,"149",21.3,"",,"86",12.3,"19",2.7,"11",100,"",,"TFS",0,"105",15,52,48
"School","0196","628","2021-22","Bascomb Elementary School","Cherokee County","PK,KK,01,02,03,04,05",1,0,4,11,6,78,0,8,13.8,2,"",,"150",15.5,"",,"134",13.8,"14",1.4,"18",94.7,"",,"TFS",0,"161",16.6,49,51
"School","0197","628","2021-22","Woodstock High School","Cherokee County","09,10,11,12",3,0,13,19,5,60,0,18,11.5,6,"",,"",,"117",5.4,"248",11.5,"78",3.6,"TFS",0,"996",46.3,"30",1.9,"275",12.8,52,48
"School","0198","628","2021-22","R. M. Moore Elementary School","Cherokee County","PK,KK,01,02,03,04,05",1,0,5,36,6,51,0,54,12.9,31,"",,"406",45,"",,"116",12.9,"258",28.6,"30",36.6,"",,"TFS",0,"44",4.9,50,50
"School","0199","628","2021-22","Holly Springs Elementary School","Cherokee County","PK,KK,01,02,03,04,05",2,0,6,20,6,66,0,31,13.3,9,"",,"180",24.7,"",,"97",13.3,"47",6.5,"17",73.9,"",,"TFS",0,"57",7.8,58,42
"School","0203","628","2021-22","Liberty Elementary School","Cherokee County","PK,KK,01,02,03,04,05",2,0,10,18,8,63,0,23,11.6,9,"",,"208",20.7,"",,"117",11.6,"74",7.3,"21",95.5,"",,"TFS",0,"80",7.9,54,46
"School","0205","628","2021-22","Freedom Middle School","Cherokee County","06,07,08",3,0,7,14,5,70,0,13,15,7,"103",10.7,"",,"",,"145",15,"33",3.4,"TFS",0,"",,"TFS",0.9,"144",14.9,53,47
"School","0213","628","2021-22","Ball Ground Elementary School","Cherokee County","PK,KK,01,02,03,04,05",0,0,2,6,5,87,0,17,18,3,"",,"86",16.3,"",,"95",18,"14",2.6,"TFS",25.8,"",,"TFS",0,"30",5.7,52,48
"School","0287","628","2021-22","Teasley Middle School","Cherokee County","06,07,08",1,0,7,37,4,52,0,45,15.7,28,"408",23.9,"",,"",,"269",15.7,"267",15.6,"TFS",0,"",,"31",1.8,"129",7.5,50,50
"School","0297","628","2021-22","Woodstock Middle School","Cherokee County","06,07,08",2,0,13,27,8,49,0,28,15.3,15,"218",20,"",,"",,"167",15.3,"88",8.1,"TFS",0,"",,"21",1.9,"142",13,51,49
"School","0305","628","2021-22","Creekland Middle School","Cherokee County","06,07,08",1,0,3,10,3,83,0,11,13.1,4,"286",19.2,"",,"",,"195",13.1,"31",2.1,"TFS",0,"",,"11",0.7,"200",13.4,52,48
"School","0309","628","2021-22","Little River Elem.","Cherokee County","PK,KK,01,02,03,04,05",6,0,7,20,7,59,0,16,11.3,10,"",,"264",20.7,"",,"144",11.3,"104",8.2,"26",83.9,"",,"TFS",0,"176",13.8,53,47
"School","0313","628","2021-22","Clark Creek Elementary School","Cherokee County","PK,KK,01,02,03,04,05",6,0,17,25,7,45,0,40,9.9,16,"",,"328",30.4,"",,"107",9.9,"146",13.5,"16",53.3,"",,"TFS",0,"111",10.3,53,47
"School","0397","628","2021-22","Arnold Mill Elementary School","Cherokee County","PK,KK,01,02,03,04,05",1,0,7,18,7,67,0,16,12.6,8,"",,"129",16,"",,"102",12.6,"43",5.3,"10",83.3,"",,"TFS",0,"94",11.6,54,46
"School","0505","628","2021-22","Free Home Elementary School","Cherokee County","PK,KK,01,02,03,04,05",1,0,2,13,4,81,0,16,13.1,9,"",,"66",21,"",,"41",13.1,"24",7.6,"TFS",83.3,"",,"TFS",0,"33",10.5,57,43
"School","0509","628","2021-22","J. Knox Elementary","Cherokee County","PK,KK,01,02,03,04,05",0,0,5,29,7,59,0,32,12,21,"",,"267",30.1,"",,"107",12,"163",18.4,"26",76.5,"",,"TFS",0,"62",7,53,47
"School","0606","628","2021-22","iGrad Virtual Academy School","Cherokee County","09,10,11,12",2,0,10,14,1,73,0,21,8.4,2,"",,"",,"20",13,"13",8.4,"TFS",0.6,"TFS",0,"112",72.7,"TFS",0,"15",9.7,36,64
"School","1052","628","2021-22","Clayton Elementary School","Cherokee County","PK,KK,01,02,03,04,05",0,0,0,5,4,91,0,23,11.1,1,"",,"98",35,"",,"31",11.1,"TFS",0.7,"TFS",66.7,"",,"TFS",0,"11",3.9,49,51
"School","2054","628","2021-22","Oak Grove Elementary School","Cherokee County","PK,KK,01,02,03,04,05",1,0,15,44,9,31,0,58,11.6,32,"",,"178",37.6,"",,"55",11.6,"133",28.1,"TFS",23.1,"",,"TFS",0,"36",7.6,49,51
"School","3052","628","2021-22","Hickory Flat Elementary School","Cherokee County","PK,KK,01,02,03,04,05",3,0,8,12,7,70,0,10,9.5,6,"",,"134",15.5,"",,"82",9.5,"36",4.2,"TFS",88.9,"",,"TFS",0,"118",13.7,50,50
"School","5050","628","2021-22","Cherokee High School","Cherokee County","09,10,11,12",1,0,8,32,3,56,0,31,14.1,13,"",,"",,"364",12.4,"415",14.1,"282",9.6,"TFS",0,"1423",48.4,"64",2.8,"215",7.3,51,49
"School","5052","628","2021-22","Macedonia Elementary School","Cherokee County","PK,KK,01,02,03,04,05",1,0,2,7,5,85,0,7,11.3,2,"",,"123",16,"",,"87",11.3,"13",1.7,"16",100,"",,"TFS",0,"126",16.4,50,50
"District","ALL","628","2021-22","All Column Values","Cherokee County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2,0,8,21,5,64,0,23,12.6,11,"1935",19.8,"4319",24.1,"1477",10.7,"5228",12.6,"3276",7.9,"333",57.7,"7138",51.8,"358",0.9,"5010",12.1,52,48
"School","0102","629","2021-22","Cedar Shoals High School","Clarke County","09,10,11,12",1,0,51,31,4,13,0,83,17.2,8,"",,"",,"233",15.4,"260",17.2,"88",5.8,"TFS",0,"653",43.2,"66",5.9,"183",12.1,51,49
"School","0104","629","2021-22","Classic City High School","Clarke County","09,10,11,12",0,0,90,7,0,3,0,83,20,0,"",,"",,"18",60,"TFS",20,"TFS",0,"TFS",0,"11",36.7,"26",100,"",,37,63
"School","0105","629","2021-22","Alps Road Elementary School","Clarke County","PK,KK,01,02,03,04,05",1,0,79,8,6,6,0,83,13.5,4,"",,"106",35,"",,"41",13.5,"12",4,"TFS",11.1,"",,"TFS",0,"13",4.3,48,52
"School","0112","629","2021-22","Judia Jackson Harris Elementary","Clarke County","PK,KK,01,02,03,04,05",0,0,25,70,0,5,1,83,11.4,62,"",,"178",50.6,"",,"40",11.4,"193",54.8,"16",27.1,"",,"TFS",0,"23",6.5,53,47
"School","0178","629","2021-22","Timothy Elementary School","Clarke County","PK,KK,01,02,03,04,05",3,0,40,11,8,38,0,83,13.5,8,"",,"84",17.4,"",,"65",13.5,"31",6.4,"TFS",15.7,"",,"TFS",0,"148",30.6,54,46
"School","0191","629","2021-22","Cleveland Road Elementary School","Clarke County","PK,KK,01,02,03,04,05",3,0,45,21,11,20,0,83,23.2,17,"",,"164",60.3,"",,"63",23.2,"39",14.3,"TFS",21.1,"",,"TFS",0,"45",16.5,52,48
"School","0196","629","2021-22","Coile Middle School","Clarke County","06,07,08",0,0,48,44,3,5,1,83,16.9,33,"TFS",0,"",,"",,"115",16.9,"107",15.8,"TFS",0,"",,"22",3.2,"80",11.8,50,50
"School","0205","629","2021-22","Gaines Elementary School","Clarke County","PK,KK,01,02,03,04,05",0,0,70,17,4,8,0,83,16.4,13,"",,"104",23.3,"",,"73",16.4,"56",12.6,"TFS",10.8,"",,"TFS",0,"41",9.2,52,48
"School","0291","629","2021-22","Howard B. Stroud Elementary School","Clarke County","PK,KK,01,02,03,04,05",0,0,74,15,6,5,0,83,19,10,"",,"279",85.3,"",,"62",19,"26",8,"18",34,"",,"TFS",0,"46",14.1,50,50
