"DETAIL_LVL_DESC","INSTN_NUMBER","SCHOOL_DSTRCT_CD","LONG_SCHOOL_YEAR","INSTN_NAME","SCHOOL_DSTRCT_NM","GRADES_SERVED_DESC","ENROLL_PERCENT_ASIAN","ENROLL_PERCENT_NATIVE","ENROLL_PERCENT_BLACK","ENROLL_PERCENT_HISPANIC","ENROLL_PERCENT_MULTIRACIAL","ENROLL_PERCENT_WHITE","ENROLL_PERCENT_MIGRANT","ENROLL_PERCENT_ED","ENROLL_PERCENT_SWD","ENROLL_PERCENT_LEP","ENROLL_COUNT_REMEDIAL_GR_6_8","ENROLL_PCT_REMEDIAL_GR_6_8","ENROLL_COUNT_EIP_K_5","ENROLL_PERCENT_EIP_K_5","ENROLL_COUNT_REMEDIAL_GR_9_12","ENROLL_PCT_REMEDIAL_GR_9_12","ENROLL_COUNT_SPECIAL_ED_K12","ENROLL_PCT_SPECIAL_ED_K12","ENROLL_COUNT_ESOL","ENROLL_PCT_ESOL","ENROLL_COUNT_SPECIAL_ED_PK","ENROLL_PCT_SPECIAL_ED_PK","ENROLL_COUNT_VOCATION_9_12","ENROLL_PCT_VOCATION_9_12","ENROLL_COUNT_ALT_PROGRAMS","ENROLL_PCT_ALT_PROGRAMS","ENROLL_COUNT_GIFTED","ENROLL_PCT_GIFTED","ENROLL_PERCENT_MALE","ENROLL_PERCENT_FEMALE"
"School","0111","627","2012-13","Chattooga Academy","Chattooga County","07,08,09,10,11,12",0,0,7,1,5,87,1,79,41.5,0,3,20,,,32,47.8,34,41.5,0,0,0,0,33,49.3,50,66.7,,,61,39
"School","1050","627","2012-13","Chattooga High School","Chattooga County","09,10,11,12",1,0,9,5,6,79,0,72,17.2,0,,,,,118,15.9,127,17.2,3,0.4,0,0,614,83,0,0,61,8.2,51,49
"School","2050","627","2012-13","Lyerly Elementary School","Chattooga County","PK,KK,01,02,03,04,05,06,07,08",0,0,5,2,2,90,0,72,9.3,1,0,0,54,23.5,,,34,9.3,2,0.5,1,4.5,,,0,0,52,14.3,55,45
"School","2052","627","2012-13","Summerville Middle School","Chattooga County","06,07,08",0,0,10,6,6,77,0,83,15,1,99,24.3,,,,,61,15,4,1,0,0,,,0,0,46,11.3,45,55
"School","3050","627","2012-13","Menlo Elementary School","Chattooga County","PK,KK,01,02,03,04,05,06,07,08",1,0,1,2,2,94,0,62,8,0,0,0,73,31.9,,,27,8,0,0,2,9.5,,,0,0,65,19.2,55,45
"District","ALL","627","2012-13","All Column Values","Chattooga County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,0,8,5,5,81,0,77,14.7,1,102,15.3,201,15.7,150,18.6,406,14.7,38,1.4,30,28,647,80.2,50,2,273,9.9,52,48
"School","0101","628","2012-13","Carmel Elementary School","Cherokee County","PK,KK,01,02,03,04,05",2,0,13,19,6,60,0,41,9.5,10,,,232,18.9,,,117,9.5,102,8.3,23,69.7,,,0,0,98,8,53,47
"School","0104","628","2012-13","Woodstock Elementary School","Cherokee County","PK,KK,01,02,03,04,05",3,1,14,19,5,58,0,50,10.6,11,,,238,23.2,,,109,10.6,66,6.4,13,68.4,,,0,0,93,9,52,48
"School","0105","628","2012-13","William G. Hasty, Sr. Elementary School","Cherokee County","PK,KK,01,02,03,04,05,06",0,0,5,55,2,38,0,78,11.7,43,21,22.1,173,25.4,,,91,11.7,271,34.9,13,34.2,,,0,0,29,3.7,49,51
"School","0106","628","2012-13","Creekview High School","Cherokee County","09,10,11,12",1,0,3,5,1,89,0,17,10.3,1,,,,,95,5.5,180,10.3,8,0.5,0,0,953,54.7,17,1.3,284,16.3,51,49
"School","0108","628","2012-13","Avery Elementary School","Cherokee County","PK,KK,01,02,03,04,05",0,0,3,9,2,86,0,20,10.1,5,,,128,11.5,,,113,10.1,43,3.9,13,65,,,0,0,144,12.9,52,48
"School","0113","628","2012-13","Mill Creek Middle School","Cherokee County","06,07,08",3,0,8,16,4,69,0,28,10.1,2,105,9.1,,,,,117,10.1,9,0.8,0,0,,,2,0.2,232,20.1,49,51
"School","0115","628","2012-13","River Ridge High School","Cherokee County","09,10,11,12",3,0,8,13,3,73,0,26,10.3,2,,,,,184,12.6,150,10.3,12,0.8,0,0,696,47.7,37,3.2,258,17.7,50,50
"School","0116","628","2012-13","Indian Knoll Elementary","Cherokee County","PK,KK,01,02,03,04,05,06",2,0,5,17,1,74,0,32,10.8,8,0,0,134,15.4,,,110,10.8,57,5.6,8,53.3,,,0,0,103,10.1,50,50
"School","0176","628","2012-13","Etowah High School","Cherokee County","09,10,11,12",2,0,8,11,3,76,0,23,9,1,,,,,111,4.7,212,9,18,0.8,0,0,894,37.8,88,4.8,480,20.3,51,49
"School","0181","628","2012-13","E. T. Booth Middle School","Cherokee County","06,07,08",3,0,8,13,2,74,0,31,8.5,3,47,3.9,,,,,102,8.5,23,1.9,0,0,,,9,0.8,300,25.1,51,49
"School","0182","628","2012-13","Johnston Elementary School","Cherokee County","PK,KK,01,02,03,04,05",2,0,6,17,4,71,0,36,9.3,8,,,82,15.3,,,50,9.3,35,6.5,9,75,,,0,0,66,12.3,50,50
"School","0187","628","2012-13","Dean Rusk Middle School","Cherokee County","07,08",2,0,6,11,2,79,0,28,9,0,60,7.2,,,,,75,9,5,0.6,0,0,,,4,0.5,161,19.2,53,47
"School","0189","628","2012-13","Boston Elementary School","Cherokee County","PK,KK,01,02,03,04,05",0,0,6,12,3,78,0,43,14.1,5,,,113,22.5,,,71,14.1,21,4.2,8,61.5,,,0,0,34,6.8,54,46
"School","0190","628","2012-13","Mountain Road Elementary School","Cherokee County","PK,KK,01,02,03,04,05,06",2,1,4,7,2,84,0,16,8.9,2,0,0,35,7.1,,,50,8.9,7,1.2,8,61.5,,,0,0,89,15.8,50,50
"School","0191","628","2012-13","Sequoyah High School","Cherokee County","09,10,11,12",1,0,7,12,1,79,0,22,9.8,1,,,,,158,10,155,9.8,14,0.9,0,0,573,36.2,48,4,259,16.3,52,48
"School","0193","628","2012-13","Sixes Elementary School","Cherokee County","PK,KK,01,02,03,04,05",1,0,3,6,4,85,0,12,13.3,1,,,92,11.3,,,108,13.3,9,1.1,9,90,,,0,0,134,16.5,52,48
"School","0196","628","2012-13","Bascomb Elementary School","Cherokee County","PK,KK,01,02,03,04,05",1,0,4,8,3,84,0,10,9.3,2,,,93,10,,,86,9.3,10,1.1,8,100,,,0,0,142,15.3,51,49
"School","0197","628","2012-13","Woodstock High School","Cherokee County","09,10,11,12",2,0,10,14,2,71,0,26,9,1,,,,,235,12.2,174,9,19,1,0,0,766,39.8,58,3.9,322,16.7,52,48
"School","0198","628","2012-13","R. M. Moore Elementary School","Cherokee County","PK,KK,01,02,03,04,05,06",0,0,1,5,1,93,0,47,11.2,2,15,16.9,86,19.2,,,60,11.2,7,1.3,3,11.1,,,0,0,49,9.1,52,48
"School","0199","628","2012-13","Holly Springs Elementary School","Cherokee County","PK,KK,01,02,03,04,05,06",1,0,7,13,4,76,0,42,8.7,6,0,0,166,19.3,,,86,8.7,47,4.8,17,85,,,0,0,68,6.9,55,45
"School","0201","628","2012-13","Chapman Intermediate School","Cherokee County","05,06",2,0,6,14,3,74,0,32,9.9,3,53,9.9,43,11.2,,,91,9.9,10,1.1,0,0,,,3,0.3,212,23,51,49
"School","0203","628","2012-13","Liberty Elementary School","Cherokee County","PK,KK,01,02,03,04,05",2,0,9,10,3,76,0,24,8.9,3,,,174,13.1,,,118,8.9,34,2.6,26,96.3,,,0,0,134,10.1,49,51
"School","0205","628","2012-13","Freedom Middle School","Cherokee County","06,07,08",2,0,7,8,3,78,0,19,9.4,1,54,4.6,,,,,110,9.4,2,0.2,0,0,,,2,0.2,291,24.8,47,53
"School","0213","628","2012-13","Ball Ground Elementary School","Cherokee County","PK,KK,01,02,03,04,05,06",1,0,1,4,1,93,0,38,11.8,1,0,0,87,20.2,,,59,11.8,6,1.2,5,18.5,,,0,0,52,10.4,55,45
"School","0287","628","2012-13","Teasley Middle School","Cherokee County","07,08",0,0,7,19,3,70,0,55,14.6,6,215,25.4,,,,,124,14.6,28,3.3,0,0,,,14,1.7,118,13.9,51,49
"School","0297","628","2012-13","Woodstock Middle School","Cherokee County","06,07,08",3,0,14,19,5,59,0,41,12,3,138,12.5,,,,,132,12,17,1.5,0,0,,,8,0.7,213,19.3,50,50
"School","0305","628","2012-13","Creekland Middle School","Cherokee County","06,07,08",1,0,3,7,2,87,0,20,11,1,83,5.9,,,,,153,11,9,0.6,0,0,,,2,0.1,283,20.3,53,47
"School","0309","628","2012-13","Little River Elem.","Cherokee County","PK,KK,01,02,03,04,05",7,0,9,18,4,62,0,26,8.9,7,,,128,10.3,,,110,8.9,57,4.6,23,43.4,,,0,0,141,11.4,50,50
"School","0313","628","2012-13","Clark Creek Elementary School","Cherokee County","PK,KK,01,02,03,04,05",3,0,14,24,4,55,0,52,8.7,14,,,200,22.1,,,79,8.7,100,11.1,11,52.4,,,0,0,104,11.5,52,48
"School","0397","628","2012-13","Arnold Mill Elementary School","Cherokee County","PK,KK,01,02,03,04,05",1,0,5,15,3,75,0,27,9.5,7,,,120,14.3,,,80,9.5,48,5.7,14,58.3,,,0,0,94,11.2,55,45
"School","0409","628","2012-13","Canton Elementary","Cherokee County","PK,KK,01,02,03,04,05,06",0,0,12,55,3,30,0,86,7.8,41,35,34.3,149,20.1,,,66,7.8,282,33.5,10,22.2,,,3,0.4,22,2.6,54,46
"School","0505","628","2012-13","Free Home Elementary School","Cherokee County","PK,KK,01,02,03,04,05",1,0,0,11,2,86,0,29,9.1,5,,,48,15.5,,,28,9.1,13,4.2,7,100,,,0,0,31,10,49,51
"School","0509","628","2012-13","J. Knox Elementary","Cherokee County","PK,KK,01,02,03,04,05,06",1,0,3,12,2,81,0,24,9.9,6,0,0,164,22.9,,,82,9.9,31,3.7,8,57.1,,,0,0,62,7.5,53,47
"School","1052","628","2012-13","Clayton Elementary School","Cherokee County","PK,KK,01,02,03,04,05,06",1,0,1,4,3,91,0,44,13.7,2,5,10.2,69,25.3,,,44,13.7,3,0.9,6,75,,,0,0,24,7.5,53,47
"School","2054","628","2012-13","Oak Grove Elementary School","Cherokee County","PK,KK,01,02,03,04,05",1,0,10,38,5,46,0,60,8.4,28,,,154,34.2,,,38,8.4,85,18.9,9,32.1,,,0,0,13,2.9,51,49
"School","3052","628","2012-13","Hickory Flat Elementary School","Cherokee County","PK,KK,01,02,03,04,05,06",1,0,4,6,1,88,0,14,8.1,2,22,26.8,91,19.7,,,44,8.1,5,0.9,7,63.6,,,0,0,66,12.1,53,47
"School","5050","628","2012-13","Cherokee High School","Cherokee County","09,10,11,12",1,0,9,16,3,71,0,39,13.1,3,,,,,318,15,278,13.1,40,1.9,0,0,909,43,90,5.5,276,13,53,47
"School","5052","628","2012-13","Macedonia Elementary School","Cherokee County","PK,KK,01,02,03,04,05",2,0,2,4,2,91,0,14,11,1,,,76,9.5,,,88,11,7,0.9,11,100,,,0,0,81,10.1,51,49
"District","ALL","628","2012-13","All Column Values","Cherokee County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2,0,7,14,3,74,0,32,10.2,6,853,9.3,3075,16.7,1101,9.8,3940,10.2,1560,4,269,53.4,4791,42.8,385,1.1,5547,14.3,51,49
"School","0102","629","2012-13","Cedar Shoals High School","Clarke County","09,10,11,12",2,0,58,19,4,17,1,80,14.7,4,,,,,81,5.5,217,14.7,25,1.7,0,0,355,24,39,3.5,158,10.7,50,50
"School","0104","629","2012-13","Classic City High School","Clarke County","09,10,11,12",1,1,61,14,3,20,0,72,18,3,,,,,49,38.3,23,18,0,0,0,0,17,13.3,105,97.2,,,44,56
"School","0105","629","2012-13","Alps Road Elementary School","Clarke County","PK,KK,01,02,03,04,05",1,0,79,16,2,3,0,100,5.5,12,,,124,35.8,,,19,5.5,22,6.4,2,3.6,,,0,0,16,4.6,53,47
"School","0112","629","2012-13","Judia Jackson Harris Elementary","Clarke County","PK,KK,01,02,03,04,05",0,0,25,66,2,6,2,96,7.8,54,,,162,33.3,,,38,7.8,199,40.9,8,11,,,0,0,35,7.2,52,48
"School","0178","629","2012-13","Timothy Elementary School","Clarke County","PK,KK,01,02,03,04,05",6,0,38,13,5,38,0,58,10.1,13,,,99,20.5,,,49,10.1,56,11.6,8,16,,,0,0,86,17.8,52,48
"School","0191","629","2012-13","Cleveland Road Elementary School","Clarke County","PK,KK,01,02,03,04,05",3,0,47,24,6,21,0,87,13.6,23,,,83,24.1,,,47,13.6,55,15.9,5,10.4,,,0,0,17,4.9,52,48
"School","0196","629","2012-13","Coile Middle School","Clarke County","06,07,08",0,0,54,35,3,9,2,94,15.8,10,0,0,,,,,105,15.8,47,7.1,0,0,,,9,1.4,66,10,55,45
"School","0205","629","2012-13","Gaines Elementary School","Clarke County","PK,KK,01,02,03,04,05",3,0,82,8,3,4,0,100,14.6,7,,,147,27.8,,,77,14.6,30,5.7,7,9.6,,,0,0,30,5.7,51,49
"School","0291","629","2012-13","Howard B. Stroud Elementary School","Clarke County","PK,KK,01,02,03,04,05",0,0,82,15,1,1,0,100,11.6,12,,,137,44.1,,,36,11.6,36,11.6,8,15.7,,,0,0,10,3.2,52,48
"School","0296","629","2012-13","Burney-Harris-Lyons Middle School","Clarke County","06,07,08",2,0,53,33,2,10,2,91,11.7,10,124,19.6,,,,,74,11.7,46,7.3,0,0,,,8,1.3,78,12.3,48,52
"School","0391","629","2012-13","Whit Davis Road Elementary School","Clarke County","PK,KK,01,02,03,04,05",2,0,51,7,5,35,0,66,13,5,,,144,26.4,,,71,13,13,2.4,5,10,,,0,0,98,17.9,55,45
"School","1058","629","2012-13","Clarke Middle School","Clarke County","06,07,08",1,0,54,11,3,30,0,72,16.2,4,204,33.7,,,,,98,16.2,11,1.8,0,0,,,17,2.8,149,24.6,52,48
"School","1062","629","2012-13","Whitehead Road Elementary School","Clarke County","PK,KK,01,02,03,04,05",3,0,41,38,4,15,1,88,5.2,31,,,179,28.2,,,33,5.2,159,25.1,6,7.4,,,0,0,58,9.1,50,50
"School","2056","629","2012-13","Barnett Shoals Elementary School","Clarke County","PK,KK,01,02,03,04,05",5,0,47,10,4,34,0,70,19.5,11,,,111,21.9,,,99,19.5,34,6.7,4,8.2,,,0,0,75,14.8,62,38
"School","2062","629","2012-13","Winterville Elementary School","Clarke County","PK,KK,01,02,03,04,05",1,1,46,25,4,23,1,92,7.3,22,,,165,46.6,,,26,7.3,50,14.1,10,18.5,,,0,0,25,7.1,53,47
"School","3056","629","2012-13","Barrow Elementary School","Clarke County","PK,KK,01,02,03,04,05",5,0,39,5,4,46,0,56,5.7,6,,,110,26,,,24,5.7,18,4.3,8,12.3,,,0,0,113,26.7,56,44
"School","3058","629","2012-13","Fowler Drive Elementary School","Clarke County","PK,KK,01,02,03,04,05",0,0,48,41,4,6,2,98,7.8,35,,,92,24.7,,,29,7.8,93,25,3,5.9,,,0,0,13,3.5,53,47
"School","4060","629","2012-13","Oglethorpe Avenue Elementary School","Clarke County","PK,KK,01,02,03,04,05",1,0,40,41,6,11,2,94,12,33,,,161,31.3,,,62,12,135,26.2,8,15.4,,,0,0,75,14.6,50,50
"School","5056","629","2012-13","Chase Street Elementary School","Clarke County","PK,KK,01,02,03,04,05",2,0,43,13,5,37,0,64,9.7,10,,,127,31.6,,,39,9.7,31,7.7,6,9.8,,,0,0,89,22.1,52,48
"School","5058","629","2012-13","Hilsman Middle School","Clarke County","06,07,08",4,0,60,11,6,20,0,81,17.5,3,142,20.9,,,,,119,17.5,12,1.8,0,0,,,22,3.2,116,17.1,54,46
"School","5556","629","2012-13","Clarke Central High School","Clarke County","09,10,11,12",2,0,54,19,3,22,1,76,13.7,4,,,,,218,15.3,196,13.7,34,2.4,0,0,309,21.7,52,4.7,206,14.4,49,51
"District","ALL","629","2012-13","All Column Values","Clarke County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2,0,52,22,4,19,1,82,12.5,13,470,18.2,1841,29.4,348,11.5,1481,12.5,1106,9.3,88,10.8,681,22.5,252,2.3,1508,12.7,52,48
"School","0104","630","2012-13","Clay County Middle School","Clay County","06,07,08",0,0,99,1,0,0,0,100,7.1,1,21,21.2,,,,,7,7.1,0,0,0,0,,,0,0,,,51,49
"School","0204","630","2012-13","Clay County Elementary","Clay County","PK,KK,01,02,03,04,05",0,0,98,0,0,2,0,98,8.1,0,,,55,26.2,,,17,8.1,0,0,8,22.9,,,0,0,,,51,49
"District","ALL","630","2012-13","All Column Values","Clay County","PK,KK,01,02,03,04,05,06,07,08,09",0,0,98,0,0,1,0,99,7.8,0,21,21.2,55,26.2,,,24,7.8,0,0,8,22.9,,,0,0,,,51,49
"School","0100","631","2012-13","M. D. Roberts Middle School","Clayton County","06,07,08",5,0,78,9,4,5,0,75,12.5,3,0,0,,,,,92,12.5,6,0.8,0,0,,,2,0.3,97,13.2,51,49
"School","0103","631","2012-13","Callaway Elementary School","Clayton County","PK,KK,01,02,03,04,05",6,0,80,10,2,3,0,87,8.9,7,,,127,16.1,,,70,8.9,43,5.5,4,22.2,,,0,0,32,4.1,53,47
"School","0104","631","2012-13","Mundy's Mill High School","Clayton County","09,10,11,12",2,0,84,9,3,2,0,83,12.6,2,,,,,55,3.2,213,12.6,11,0.6,0,0,1158,68.3,65,4.8,90,5.3,51,49
"School","0105","631","2012-13","Thurgood Marshall Elementary School","Clayton County","PK,KK,01,02,03,04,05",12,0,70,12,3,3,0,93,5.8,17,,,285,33.5,,,49,5.8,116,13.6,11,100,,,0,0,21,2.5,50,50
"School","0106","631","2012-13","Jonesboro Middle School","Clayton County","06,07,08",2,0,65,25,4,4,0,94,14.2,6,0,0,,,,,123,14.2,31,3.6,0,0,,,15,1.7,40,4.6,53,47
"School","0107","631","2012-13","Sequoyah Middle School","Clayton County","06,07,08",1,0,70,25,2,1,0,94,12.3,8,0,0,,,,,108,12.3,42,4.8,0,0,,,17,2,65,7.4,51,49
"School","0109","631","2012-13","Mount Zion Primary","Clayton County","PK,KK,01,02",4,0,65,24,2,4,0,86,3.8,23,,,147,22.3,,,25,3.8,143,21.7,4,14.8,,,0,0,11,1.7,53,47
"School","0114","631","2012-13","Elite Scholars Academy School","Clayton County","06,07,08,09,10,11,12",3,0,90,3,2,2,0,59,2.6,2,0,0,,,0,0,11,2.6,1,0.2,0,0,6,3.2,0,0,83,19.6,46,54
"School","0115","631","2012-13","Charles R. Drew High School","Clayton County","09,10,11,12",4,0,78,14,2,2,0,82,12.3,4,,,,,97,6.1,195,12.3,41,2.6,0,0,1061,66.8,78,6.4,49,3.1,50,50
"School","0116","631","2012-13","Eddie White Academy","Clayton County","PK,KK,01,02,03,04,05,06,07,08",1,0,81,11,3,3,0,83,8.4,3,0,0,255,37,,,116,8.4,27,2,7,100,,,6,0.4,82,6,52,48
"School","0117","631","2012-13","Morrow Middle School","Clayton County","06,07,08",18,0,61,15,3,3,0,88,11.7,7,0,0,,,,,81,11.7,30,4.3,0,0,,,14,1.9,66,9.5,53,47
"School","0173","631","2012-13","Kilpatrick Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,53,41,1,4,0,96,11.6,29,,,175,27.8,,,73,11.6,150,23.8,4,100,,,0,0,24,3.8,51,49
"School","0174","631","2012-13","Mundys Mill Middle School","Clayton County","06,07,08",5,0,78,11,2,3,0,84,12.2,3,0,0,,,,,97,12.2,11,1.4,0,0,,,13,1.5,60,7.5,47,53
"School","0175","631","2012-13","Brown Elementary School","Clayton County","PK,KK,01,02,03,04,05",4,0,75,16,4,2,0,91,8.6,7,,,229,30.3,,,65,8.6,43,5.7,3,100,,,0,0,26,3.4,50,50
"School","0176","631","2012-13","Mount Zion Elementary School","Clayton County","03,04,05",4,0,67,22,4,4,0,89,7.2,16,,,205,35.8,,,41,7.2,56,9.8,0,0,,,0,0,34,5.9,51,49
"School","0177","631","2012-13","Adamson Middle School","Clayton County","06,07,08",4,0,82,9,2,4,0,80,12.9,4,0,0,,,,,78,12.9,11,1.8,0,0,,,4,0.7,38,6.3,51,49
"School","0181","631","2012-13","Pointe South Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,85,10,3,1,0,85,6.8,4,,,179,26.4,,,46,6.8,27,4,5,20,,,0,0,32,4.7,54,46
"School","0190","631","2012-13","Lovejoy High School","Clayton County","09,10,11,12",2,0,81,11,3,3,0,77,11.1,2,,,,,105,5.3,222,11.1,34,1.7,0,0,1406,70.3,82,5.2,114,5.7,51,49
"School","0191","631","2012-13","Lovejoy Middle School","Clayton County","06,07,08",1,0,74,18,4,3,0,88,12.1,4,0,0,,,,,80,12.1,16,2.4,0,0,,,4,0.6,28,4.2,53,47
"School","0195","631","2012-13","River's Edge Elementary School","Clayton County","PK,KK,01,02,03,04,05",4,0,81,8,3,4,0,74,5.4,2,,,162,29,,,30,5.4,9,1.6,7,14.6,,,0,0,37,6.6,50,50
"School","0197","631","2012-13","Kendrick Middle School","Clayton County","06,07,08",2,0,76,19,2,1,0,93,11.6,7,0,0,,,,,95,11.6,37,4.5,0,0,,,5,0.6,49,6,53,47
"School","0199","631","2012-13","Hawthorne Elementary School","Clayton County","PK,KK,01,02,03,04,05",2,0,58,30,4,6,0,90,7.3,14,,,303,31.6,,,70,7.3,106,11.1,4,15.4,,,0,0,22,2.3,51,49
"School","0200","631","2012-13","Roberta T. Smith Elementary School","Clayton County","PK,KK,01,02,03,04,05",4,0,68,20,4,5,0,89,7.5,13,,,295,30.9,,,72,7.5,103,10.8,3,100,,,0,0,22,2.3,50,50
"School","0203","631","2012-13","Harper Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,0,64,30,2,1,0,95,7.1,20,,,340,37.3,,,65,7.1,160,17.6,7,77.8,,,0,0,12,1.3,49,51
"School","0204","631","2012-13","Martin Luther King, Jr. Elementary School","Clayton County","PK,KK,01,02,03,04,05",4,1,89,5,1,1,0,95,7.5,8,,,286,29.3,,,73,7.5,86,8.8,9,30,,,0,0,16,1.6,53,47
"School","0205","631","2012-13","Kemp Primary","Clayton County","PK,KK,01,02",2,0,82,10,3,3,0,83,6,5,,,128,19.8,,,39,6,28,4.3,19,30.2,,,0,0,17,2.6,54,46
"School","0207","631","2012-13","Rex Mill Middle School","Clayton County","06,07,08",3,0,73,17,3,4,0,85,9.6,6,0,0,,,,,109,9.6,30,2.7,0,0,,,15,1.4,96,8.5,48,52
"School","0276","631","2012-13","Oliver Elementary School","Clayton County","KK,01,02,03,04,05",2,0,88,7,3,0,0,82,6.5,5,,,161,26.4,,,40,6.5,20,3.3,2,100,,,0,0,22,3.6,49,51
"School","0277","631","2012-13","Pointe South Middle School","Clayton County","06,07,08",1,0,82,12,2,2,0,93,13.5,5,0,0,,,,,118,13.5,20,2.3,0,0,,,22,2.4,48,5.5,53,47
"School","0290","631","2012-13","Mount Zion High School","Clayton County","09,10,11,12",3,0,76,14,4,4,0,80,9.7,3,,,,,53,3.3,156,9.7,30,1.9,0,0,1001,62.4,41,3.2,121,7.5,49,51
"School","0295","631","2012-13","Lake Ridge Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,60,37,0,1,0,94,5.9,31,,,237,35.2,,,40,5.9,183,27.2,7,14.3,,,0,0,24,3.6,52,48
"School","0304","631","2012-13","James Jackson Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,0,81,9,4,2,0,78,4.7,6,,,234,24.9,,,44,4.7,48,5.1,5,18.5,,,0,0,50,5.3,47,53
"School","0305","631","2012-13","Kemp Elem School","Clayton County","03,04,05",1,0,80,13,3,2,0,86,8.9,6,,,170,26.2,,,58,8.9,21,3.2,0,0,,,0,0,52,8,52,48
"School","0307","631","2012-13","Unidos Dual Language School","Clayton County","PK,KK,01,02,03,04,05,06,07,08",1,0,52,44,2,1,0,84,5.1,25,0,0,214,45.4,,,27,5.1,118,22.2,1,2.2,,,0,0,6,1.1,49,51
"School","0377","631","2012-13","Riverdale High School","Clayton County","09,10,11,12",4,0,81,11,2,1,0,83,12.7,4,,,,,94,7.2,165,12.7,35,2.7,0,0,944,72.4,59,5.3,58,4.5,50,50
"School","1050","631","2012-13","Anderson Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,55,33,2,9,0,86,7.5,18,,,217,46.3,,,35,7.5,75,16,6,22.2,,,0,0,15,3.2,53,47
"School","1052","631","2012-13","East Clayton Elementary School","Clayton County","PK,KK,01,02,03,04,05",4,0,83,7,4,3,0,74,7.2,6,,,240,40.3,,,43,7.2,21,3.5,8,27.6,,,0,0,22,3.7,53,47
"School","1054","631","2012-13","Forest Park High School","Clayton County","09,10,11,12",10,0,46,36,3,4,0,86,12.3,11,,,,,148,8.7,211,12.3,110,6.4,0,0,1105,64.6,62,4.3,79,4.6,53,47
"School","1056","631","2012-13","Jonesboro High School","Clayton County","09,10,11,12",4,0,74,13,4,6,0,73,12.4,3,,,,,72,5.2,170,12.4,22,1.6,0,0,958,69.8,62,5.6,76,5.5,52,48
"School","1058","631","2012-13","Lee Street Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,0,73,14,4,6,0,94,9.5,12,,,133,24.3,,,52,9.5,48,8.8,1,2.4,,,0,0,25,4.6,54,46
"School","1060","631","2012-13","Northcutt Elementary School","Clayton County","PK,KK,01,02,03,04,05",7,0,84,6,2,1,0,92,5.9,7,,,210,33.6,,,37,5.9,36,5.8,1,4.3,,,0,0,12,1.9,51,49
"School","1062","631","2012-13","Tara Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,0,58,31,4,3,0,95,7.3,20,,,201,31.8,,,46,7.3,113,17.9,6,20.7,,,0,0,11,1.7,50,50
"School","1550","631","2012-13","Arnold Elementary School","Clayton County","PK,KK,01,02,03,04,05",6,0,63,10,6,14,0,72,9.7,6,,,68,14,,,47,9.7,22,4.5,2,100,,,0,0,34,7,51,49
"School","2052","631","2012-13","North Clayton High School","Clayton County","09,10,11,12",6,0,88,4,1,0,0,83,10.1,2,,,,,29,3.4,86,10.1,7,0.8,0,0,597,70.4,34,5.1,93,11,51,49
"School","2054","631","2012-13","Forest Park Middle School","Clayton County","06,07,08",4,0,57,33,2,5,0,95,14,9,0,0,,,,,95,14,37,5.4,0,0,,,10,1.4,30,4.4,52,48
"School","2058","631","2012-13","Morrow Elementary School","Clayton County","PK,KK,01,02,03,04,05",26,0,44,18,4,6,0,89,5.9,29,,,160,35.2,,,27,5.9,99,21.8,3,12.5,,,0,0,30,6.6,52,48
"School","2060","631","2012-13","Riverdale Elementary School","Clayton County","PK,KK,01,02,03,04,05",5,0,65,25,3,1,0,91,8.2,12,,,193,30.3,,,52,8.2,63,9.9,7,26.9,,,0,0,29,4.6,52,48
"School","2062","631","2012-13","West Clayton Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,92,4,2,0,0,95,8.8,5,,,125,28.1,,,39,8.8,16,3.6,1,4.3,,,0,0,18,4,48,52
"School","2554","631","2012-13","Fountain Elementary School","Clayton County","PK,KK,01,02,03,04,05",2,2,33,59,1,4,0,99,6,45,,,247,43.3,,,34,6,232,40.6,8,27.6,,,0,0,18,3.2,50,50
"School","3050","631","2012-13","Babb Middle School","Clayton County","06,07,08",11,1,42,39,1,6,0,92,10.8,11,0,0,,,,,87,10.8,47,5.8,0,0,,,4,0.5,80,9.9,52,48
"School","3052","631","2012-13","North Clayton Middle School","Clayton County","06,07,08",3,0,88,5,2,1,0,93,10.1,4,0,0,,,,,82,10.1,11,1.4,0,0,,,17,2.1,38,4.7,54,46
"School","3054","631","2012-13","Haynie Elementary School","Clayton County","PK,KK,01,02,03,04,05",9,1,36,46,2,6,0,97,6.6,39,,,204,26.7,,,50,6.6,227,29.8,5,100,,,0,0,19,2.5,51,49
