FISCAL_YEAR,SYSTEM_ID,SYSTEM_NAME,direct_cert_perc,K12_POVERTY_STUDENT_CT,K12_STUDENT_COUNT,SCHOOL_YEAR
2016.0,7830610.0,Commission Charter Schools- Coweta Charter Academy,10.0,,,
2016.0,7991893.0,State Schools- Atlanta Area School for the Deaf,37.0,,,
2016.0,7991894.0,State Schools- Georgia Academy for the Blind,32.0,,,
2016.0,7991895.0,State Schools- Georgia School for the Deaf,33.0,,,
2015.0,601.0,Appling County,39.0,,,
2015.0,602.0,Atkinson County,43.0,,,
2015.0,603.0,Bacon County,35.0,,,
2015.0,604.0,Baker County,56.0,,,
2015.0,605.0,Baldwin County,47.0,,,
2015.0,606.0,Banks County,31.0,,,
2015.0,607.0,Barrow County,27.0,,,
2015.0,608.0,Bartow County,30.0,,,
2015.0,609.0,Ben Hill County,49.0,,,
2015.0,610.0,Berrien County,40.0,,,
2015.0,611.0,Bibb County,53.0,,,
2015.0,612.0,Bleckley County,33.0,,,
2015.0,613.0,Brantley County,38.0,,,
2015.0,614.0,Brooks County,50.0,,,
2015.0,615.0,Bryan County,15.0,,,
2015.0,616.0,Bulloch County,34.0,,,
2015.0,617.0,Burke County,55.0,,,
2015.0,618.0,Butts County,41.0,,,
2015.0,619.0,Calhoun County,66.0,,,
2015.0,620.0,Camden County,24.0,,,
2015.0,621.0,Candler County,41.0,,,
2015.0,622.0,Carroll County,36.0,,,
2015.0,623.0,Catoosa County,23.0,,,
2015.0,624.0,Charlton County,35.0,,,
2015.0,625.0,Chatham County,37.0,,,
2015.0,626.0,Chattahoochee County,27.0,,,
2015.0,627.0,Chattooga County,44.0,,,
2015.0,628.0,Cherokee County,13.0,,,
2015.0,629.0,Clarke County,46.0,,,
2015.0,630.0,Clay County,82.0,,,
2015.0,631.0,Clayton County,45.0,,,
2015.0,632.0,Clinch County,46.0,,,
2015.0,633.0,Cobb County,19.0,,,
2015.0,634.0,Coffee County,41.0,,,
2015.0,635.0,Colquitt County,46.0,,,
2015.0,636.0,Columbia County,14.0,,,
2015.0,637.0,Cook County,41.0,,,
2015.0,638.0,Coweta County,23.0,,,
2015.0,639.0,Crawford County,40.0,,,
2015.0,640.0,Crisp County,52.0,,,
2015.0,641.0,Dade County,29.0,,,
2015.0,642.0,Dawson County,22.0,,,
2015.0,643.0,Decatur County,49.0,,,
2015.0,644.0,DeKalb County,39.0,,,
2015.0,645.0,Dodge County,42.0,,,
2015.0,646.0,Dooly County,65.0,,,
2015.0,647.0,Dougherty County,59.0,,,
2015.0,648.0,Douglas County,29.0,,,
2015.0,649.0,Early County,55.0,,,
2015.0,650.0,Echols County,40.0,,,
2015.0,651.0,Effingham County,19.0,,,
2015.0,652.0,Elbert County,40.0,,,
2015.0,653.0,Emanuel County,50.0,,,
2015.0,654.0,Evans County,48.0,,,
2015.0,655.0,Fannin County,32.0,,,
2015.0,656.0,Fayette County,12.0,,,
2015.0,657.0,Floyd County,32.0,,,
2015.0,658.0,Forsyth County,7.0,,,
2015.0,659.0,Franklin County,33.0,,,
2015.0,660.0,Fulton County,24.0,,,
2015.0,661.0,Gilmer County,33.0,,,
2015.0,662.0,Glascock County,30.0,,,
2015.0,663.0,Glynn County,36.0,,,
2015.0,664.0,Gordon County,34.0,,,
2015.0,665.0,Grady County,43.0,,,
2015.0,666.0,Greene County,47.0,,,
2015.0,667.0,Gwinnett County,21.0,,,
2015.0,668.0,Habersham County,28.0,,,
2015.0,669.0,Hall County,24.0,,,
2015.0,670.0,Hancock County,72.0,,,
2015.0,671.0,Haralson County,42.0,,,
2015.0,672.0,Harris County,17.0,,,
2015.0,673.0,Hart County,33.0,,,
2015.0,674.0,Heard County,39.0,,,
2015.0,675.0,Henry County,25.0,,,
2015.0,676.0,Houston County,29.0,,,
2015.0,677.0,Irwin County,44.0,,,
2015.0,678.0,Jackson County,27.0,,,
2015.0,679.0,Jasper County,43.0,,,
2015.0,680.0,Jeff Davis County,42.0,,,
2015.0,681.0,Jefferson County,54.0,,,
2015.0,682.0,Jenkins County,51.0,,,
2015.0,683.0,Johnson County,49.0,,,
2015.0,684.0,Jones County,27.0,,,
2015.0,685.0,Lamar County,36.0,,,
2015.0,686.0,Lanier County,44.0,,,
2015.0,687.0,Laurens County,37.0,,,
2015.0,688.0,Lee County,25.0,,,
2015.0,689.0,Liberty County,30.0,,,
2015.0,690.0,Lincoln County,37.0,,,
2015.0,691.0,Long County,34.0,,,
2015.0,692.0,Lowndes County,26.0,,,
2015.0,693.0,Lumpkin County,26.0,,,
2015.0,694.0,Macon County,58.0,,,
2015.0,695.0,Madison County,34.0,,,
2015.0,696.0,Marion County,42.0,,,
2015.0,697.0,McDuffie County,45.0,,,
2015.0,698.0,McIntosh County,42.0,,,
2015.0,699.0,Meriwether County,46.0,,,
2015.0,700.0,Miller County,44.0,,,
2015.0,701.0,Mitchell County,52.0,,,
2015.0,702.0,Monroe County,29.0,,,
2015.0,703.0,Montgomery County,39.0,,,
2015.0,704.0,Morgan County,30.0,,,
2015.0,705.0,Murray County,34.0,,,
2015.0,706.0,Muscogee County,41.0,,,
2015.0,707.0,Newton County,39.0,,,
2015.0,708.0,Oconee County,10.0,,,
2015.0,709.0,Oglethorpe County,30.0,,,
2015.0,710.0,Paulding County,19.0,,,
2015.0,711.0,Peach County,40.0,,,
2015.0,712.0,Pickens County,27.0,,,
2015.0,713.0,Pierce County,32.0,,,
2015.0,714.0,Pike County,22.0,,,
2015.0,715.0,Polk County,45.0,,,
2015.0,716.0,Pulaski County,47.0,,,
2015.0,717.0,Putnam County,45.0,,,
2015.0,718.0,Quitman County,54.0,,,
2015.0,719.0,Rabun County,30.0,,,
2015.0,720.0,Randolph County,63.0,,,
2015.0,721.0,Richmond County,49.0,,,
2015.0,722.0,Rockdale County,36.0,,,
2015.0,723.0,Schley County,27.0,,,
2015.0,724.0,Screven County,45.0,,,
2015.0,725.0,Seminole County,49.0,,,
2015.0,726.0,Spalding County,47.0,,,
2015.0,727.0,Stephens County,34.0,,,
2015.0,728.0,Stewart County,65.0,,,
2015.0,729.0,Sumter County,61.0,,,
2015.0,730.0,Talbot County,54.0,,,
2015.0,731.0,Taliaferro County,59.0,,,
2015.0,732.0,Tattnall County,41.0,,,
2015.0,733.0,Taylor County,41.0,,,
2015.0,734.0,Telfair County,48.0,,,
2015.0,735.0,Terrell County,68.0,,,
2015.0,736.0,Thomas County,40.0,,,
2015.0,737.0,Tift County,43.0,,,
2015.0,738.0,Toombs County,50.0,,,
2015.0,739.0,Towns County,26.0,,,
2015.0,740.0,Treutlen County,48.0,,,
2015.0,741.0,Troup County,35.0,,,
2015.0,742.0,Turner County,54.0,,,
2015.0,743.0,Twiggs County,51.0,,,
2015.0,744.0,Union County,28.0,,,
2015.0,745.0,Thomaston-Upson County,43.0,,,
2015.0,746.0,Walker County,32.0,,,
2015.0,747.0,Walton County,28.0,,,
2015.0,748.0,Ware County,44.0,,,
2015.0,749.0,Warren County,61.0,,,
2015.0,750.0,Washington County,44.0,,,
2015.0,751.0,Wayne County,37.0,,,
2015.0,752.0,Webster County,37.0,,,
2015.0,753.0,Wheeler County,46.0,,,
2015.0,754.0,White County,30.0,,,
2015.0,755.0,Whitfield County,26.0,,,
2015.0,756.0,Wilcox County,48.0,,,
2015.0,757.0,Wilkes County,48.0,,,
2015.0,758.0,Wilkinson County,54.0,,,
2015.0,759.0,Worth County,44.0,,,
2015.0,761.0,Atlanta Public Schools,51.0,,,
2015.0,763.0,Bremen City,14.0,,,
2015.0,764.0,Buford City,18.0,,,
2015.0,765.0,Calhoun City,28.0,,,
2015.0,766.0,Carrollton City,31.0,,,
2015.0,767.0,Cartersville City,30.0,,,
2015.0,769.0,Chickamauga City,10.0,,,
2015.0,771.0,Commerce City,29.0,,,
2015.0,772.0,Dalton City,29.0,,,
2015.0,773.0,Decatur City,12.0,,,
2015.0,774.0,Dublin City,66.0,,,
2015.0,776.0,Gainesville City,36.0,,,
2015.0,779.0,Jefferson City,14.0,,,
2015.0,781.0,Marietta City,34.0,,,
2015.0,784.0,Pelham City,55.0,,,
2015.0,785.0,Rome City,44.0,,,
2015.0,786.0,Social Circle City,30.0,,,
2015.0,789.0,Thomasville City,40.0,,,
2015.0,791.0,Trion City,18.0,,,
2015.0,792.0,Valdosta City,53.0,,,
2015.0,793.0,Vidalia City,39.0,,,
2015.0,7820108.0,State Charter Schools- Mountain Education Charter High School,35.0,,,
2015.0,7820110.0,State Charter Schools- Odyssey School,16.0,,,
2015.0,7820119.0,State Charter Schools- Provost Academy Georgia,36.0,,,
2015.0,7820120.0,State Charter Schools- Georgia Cyber Academy,31.0,,,
2015.0,7820121.0,State Charter Schools- Utopian Academy for the Arts Charter School,46.0,,,
2015.0,7820212.0,State Charter Schools- Cherokee Charter Academy,7.0,,,
2015.0,7820412.0,State Charter Schools- Georgia Connections Academy,26.0,,,
2015.0,7820512.0,State Charter Schools- Ivy Preparatory Young Men's Leadership Academy School,40.0,,,
2015.0,7820612.0,State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School,40.0,,,
2015.0,7830103.0,Commission Charter Schools- CCAT School,19.0,,,
2015.0,7830110.0,Commission Charter Schools- Ivy Preparatory Academy School,21.0,,,
2015.0,7830210.0,Commission Charter Schools- Pataula Charter Academy,26.0,,,
2015.0,7830310.0,Commission Charter Schools- Fulton Leadership Academy,31.0,,,
2015.0,7830410.0,Commission Charter Schools- Atlanta Heights Charter School,63.0,,,
2015.0,7830610.0,Commission Charter Schools- Coweta Charter Academy,8.0,,,
2015.0,7991893.0,State Schools- Atlanta Area School for the Deaf,37.0,,,
2015.0,7991894.0,State Schools- Georgia Academy for the Blind,37.0,,,
2015.0,7991895.0,State Schools- Georgia School for the Deaf,33.0,,,
,601.0,Appling County,40.0,,,2014.0
,602.0,Atkinson County,45.0,,,2014.0
,603.0,Bacon County,39.0,,,2014.0
,604.0,Baker County,61.0,,,2014.0
,605.0,Baldwin County,50.0,,,2014.0
,606.0,Banks County,34.0,,,2014.0
,607.0,Barrow County,30.0,,,2014.0
,608.0,Bartow County,33.0,,,2014.0
,609.0,Ben Hill County,51.0,,,2014.0
,610.0,Berrien County,42.0,,,2014.0
,611.0,Bibb County,57.0,,,2014.0
,612.0,Bleckley County,34.0,,,2014.0
,613.0,Brantley County,40.0,,,2014.0
,614.0,Brooks County,51.0,,,2014.0
,615.0,Bryan County,16.0,,,2014.0
,616.0,Bulloch County,38.0,,,2014.0
,617.0,Burke County,54.0,,,2014.0
,618.0,Butts County,44.0,,,2014.0
,619.0,Calhoun County,67.0,,,2014.0
,620.0,Camden County,27.0,,,2014.0
,621.0,Candler County,44.0,,,2014.0
,622.0,Carroll County,38.0,,,2014.0
,623.0,Catoosa County,26.0,,,2014.0
,624.0,Charlton County,38.0,,,2014.0
,625.0,Chatham County,41.0,,,2014.0
,626.0,Chattahoochee County,29.0,,,2014.0
,627.0,Chattooga County,49.0,,,2014.0
,628.0,Cherokee County,15.0,,,2014.0
,629.0,Clarke County,49.0,,,2014.0
,630.0,Clay County,83.0,,,2014.0
,631.0,Clayton County,51.0,,,2014.0
,632.0,Clinch County,48.0,,,2014.0
,633.0,Cobb County,23.0,,,2014.0
,634.0,Coffee County,46.0,,,2014.0
,635.0,Colquitt County,50.0,,,2014.0
,636.0,Columbia County,16.0,,,2014.0
,637.0,Cook County,44.0,,,2014.0
,638.0,Coweta County,25.0,,,2014.0
,639.0,Crawford County,42.0,,,2014.0
,640.0,Crisp County,53.0,,,2014.0
,641.0,Dade County,30.0,,,2014.0
,642.0,Dawson County,25.0,,,2014.0
,643.0,Decatur County,50.0,,,2014.0
,644.0,DeKalb County,44.0,,,2014.0
,645.0,Dodge County,43.0,,,2014.0
,646.0,Dooly County,64.0,,,2014.0
,647.0,Dougherty County,62.0,,,2014.0
,648.0,Douglas County,33.0,,,2014.0
,649.0,Early County,54.0,,,2014.0
,650.0,Echols County,49.0,,,2014.0
,651.0,Effingham County,21.0,,,2014.0
,652.0,Elbert County,42.0,,,2014.0
,653.0,Emanuel County,51.0,,,2014.0
,654.0,Evans County,51.0,,,2014.0
,655.0,Fannin County,38.0,,,2014.0
,656.0,Fayette County,14.0,,,2014.0
,657.0,Floyd County,34.0,,,2014.0
,658.0,Forsyth County,8.0,,,2014.0
,659.0,Franklin County,38.0,,,2014.0
,660.0,Fulton County,28.0,,,2014.0
,661.0,Gilmer County,35.0,,,2014.0
,662.0,Glascock County,30.0,,,2014.0
,663.0,Glynn County,40.0,,,2014.0
,664.0,Gordon County,35.0,,,2014.0
,665.0,Grady County,46.0,,,2014.0
,666.0,Greene County,50.0,,,2014.0
,667.0,Gwinnett County,24.0,,,2014.0
,668.0,Habersham County,31.0,,,2014.0
,669.0,Hall County,28.0,,,2014.0
,670.0,Hancock County,71.0,,,2014.0
,671.0,Haralson County,44.0,,,2014.0
,672.0,Harris County,18.0,,,2014.0
,673.0,Hart County,36.0,,,2014.0
,674.0,Heard County,41.0,,,2014.0
,675.0,Henry County,28.0,,,2014.0
,676.0,Houston County,32.0,,,2014.0
,677.0,Irwin County,46.0,,,2014.0
,678.0,Jackson County,29.0,,,2014.0
,679.0,Jasper County,45.0,,,2014.0
,680.0,Jeff Davis County,44.0,,,2014.0
,681.0,Jefferson County,56.0,,,2014.0
,682.0,Jenkins County,51.0,,,2014.0
,683.0,Johnson County,50.0,,,2014.0
,684.0,Jones County,27.0,,,2014.0
,685.0,Lamar County,37.0,,,2014.0
,686.0,Lanier County,46.0,,,2014.0
,687.0,Laurens County,37.0,,,2014.0
,688.0,Lee County,26.0,,,2014.0
,689.0,Liberty County,32.0,,,2014.0
,690.0,Lincoln County,38.0,,,2014.0
,691.0,Long County,38.0,,,2014.0
,692.0,Lowndes County,30.0,,,2014.0
,693.0,Lumpkin County,32.0,,,2014.0
,694.0,Macon County,58.0,,,2014.0
,695.0,Madison County,37.0,,,2014.0
,696.0,Marion County,43.0,,,2014.0
,697.0,McDuffie County,47.0,,,2014.0
,698.0,McIntosh County,44.0,,,2014.0
,699.0,Meriwether County,46.0,,,2014.0
,700.0,Miller County,45.0,,,2014.0
,701.0,Mitchell County,56.0,,,2014.0
,702.0,Monroe County,31.0,,,2014.0
,703.0,Montgomery County,46.0,,,2014.0
,704.0,Morgan County,32.0,,,2014.0
,705.0,Murray County,36.0,,,2014.0
,706.0,Muscogee County,43.0,,,2014.0
,707.0,Newton County,42.0,,,2014.0
,708.0,Oconee County,12.0,,,2014.0
,709.0,Oglethorpe County,33.0,,,2014.0
,710.0,Paulding County,22.0,,,2014.0
,711.0,Peach County,44.0,,,2014.0
,712.0,Pickens County,31.0,,,2014.0
,713.0,Pierce County,36.0,,,2014.0
,714.0,Pike County,23.0,,,2014.0
,715.0,Polk County,49.0,,,2014.0
,716.0,Pulaski County,48.0,,,2014.0
,717.0,Putnam County,47.0,,,2014.0
,718.0,Quitman County,55.0,,,2014.0
,719.0,Rabun County,32.0,,,2014.0
,720.0,Randolph County,61.0,,,2014.0
,721.0,Richmond County,52.0,,,2014.0
,722.0,Rockdale County,40.0,,,2014.0
,723.0,Schley County,27.0,,,2014.0
,724.0,Screven County,48.0,,,2014.0
,725.0,Seminole County,51.0,,,2014.0
,726.0,Spalding County,49.0,,,2014.0
,727.0,Stephens County,38.0,,,2014.0
,728.0,Stewart County,65.0,,,2014.0
,729.0,Sumter County,62.0,,,2014.0
,730.0,Talbot County,55.0,,,2014.0
,731.0,Taliaferro County,59.0,,,2014.0
,732.0,Tattnall County,45.0,,,2014.0
,733.0,Taylor County,42.0,,,2014.0
,734.0,Telfair County,49.0,,,2014.0
,735.0,Terrell County,69.0,,,2014.0
,736.0,Thomas County,41.0,,,2014.0
,737.0,Tift County,46.0,,,2014.0
,738.0,Toombs County,53.0,,,2014.0
,739.0,Towns County,29.0,,,2014.0
,740.0,Treutlen County,50.0,,,2014.0
,741.0,Troup County,37.0,,,2014.0
,742.0,Turner County,53.0,,,2014.0
,743.0,Twiggs County,53.0,,,2014.0
,744.0,Union County,31.0,,,2014.0
,745.0,Thomaston-Upson County,45.0,,,2014.0
,746.0,Walker County,35.0,,,2014.0
,747.0,Walton County,31.0,,,2014.0
,748.0,Ware County,48.0,,,2014.0
,749.0,Warren County,64.0,,,2014.0
,750.0,Washington County,47.0,,,2014.0
,751.0,Wayne County,41.0,,,2014.0
,752.0,Webster County,38.0,,,2014.0
,753.0,Wheeler County,45.0,,,2014.0
,754.0,White County,34.0,,,2014.0
,755.0,Whitfield County,29.0,,,2014.0
,756.0,Wilcox County,48.0,,,2014.0
,757.0,Wilkes County,49.0,,,2014.0
,758.0,Wilkinson County,52.0,,,2014.0
,759.0,Worth County,46.0,,,2014.0
,761.0,Atlanta Public Schools,58.0,,,2014.0
,763.0,Bremen City,17.0,,,2014.0
,764.0,Buford City,21.0,,,2014.0
,765.0,Calhoun City,31.0,,,2014.0
,766.0,Carrollton City,35.0,,,2014.0
,767.0,Cartersville City,33.0,,,2014.0
,769.0,Chickamauga City,11.0,,,2014.0
,771.0,Commerce City,33.0,,,2014.0
,772.0,Dalton City,33.0,,,2014.0
,773.0,Decatur City,14.0,,,2014.0
,774.0,Dublin City,64.0,,,2014.0
,776.0,Gainesville City,40.0,,,2014.0
,779.0,Jefferson City,16.0,,,2014.0
,781.0,Marietta City,40.0,,,2014.0
,7820108.0,State Charter Schools- Mountain Education Center School,30.0,,,2014.0
,7820110.0,State Charter Schools- Odyssey School,33.0,,,2014.0
,7820112.0,State Charter Schools- Scholars Academy Charter School,45.0,,,2014.0
,7820119.0,State Charter Schools- Provost Academy Georgia,34.0,,,2014.0
,7820212.0,State Charter Schools- Cherokee Charter Academy,7.0,,,2014.0
,7820312.0,State Charter Schools- Heritage Preparatory Academy School,58.0,,,2014.0
,7820412.0,State Charter Schools- Georgia Connections Academy,30.0,,,2014.0
,7820512.0,State Charter Schools- Ivy Preparatory Young Men's Leadership Academy School,43.0,,,2014.0
,7820612.0,State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School,45.0,,,2014.0
,7830103.0,Commission Charter Schools- CCAT School,23.0,,,2014.0
,7830110.0,Commission Charter Schools- Ivy Preparatory Academy School,19.0,,,2014.0
,7830210.0,Commission Charter Schools- Pataula Charter Academy,28.0,,,2014.0
,7830310.0,Commission Charter Schools- Fulton Leadership Academy,29.0,,,2014.0
,7830410.0,Commission Charter Schools- Atlanta Heights Charter School,69.0,,,2014.0
,7830610.0,Commission Charter Schools- Coweta Charter Academy,9.0,,,2014.0
,784.0,Pelham City,54.0,,,2014.0
,785.0,Rome City,49.0,,,2014.0
,786.0,Social Circle City,33.0,,,2014.0
,789.0,Thomasville City,43.0,,,2014.0
,791.0,Trion City,20.0,,,2014.0
,792.0,Valdosta City,56.0,,,2014.0
,793.0,Vidalia City,41.0,,,2014.0
,7991893.0,State Schools- Atlanta Area School for the Deaf,37.0,,,2014.0
,7991894.0,State Schools- Georgia Academy for the Blind,31.0,,,2014.0
,7991895.0,State Schools- Georgia School for the Deaf,25.0,,,2014.0
