"DETAIL_LVL_DESC","INSTN_NUMBER","SCHOOL_DSTRCT_CD","LONG_SCHOOL_YEAR","INSTN_NAME","SCHOOL_DSTRCT_NM","GRADES_SERVED_DESC","ENROLL_PERCENT_ASIAN","ENROLL_PERCENT_NATIVE","ENROLL_PERCENT_BLACK","ENROLL_PERCENT_HISPANIC","ENROLL_PERCENT_MULTIRACIAL","ENROLL_PERCENT_WHITE","ENROLL_PERCENT_MIGRANT","ENROLL_PERCENT_ED","ENROLL_PERCENT_SWD","ENROLL_PERCENT_LEP","ENROLL_COUNT_REMEDIAL_GR_6_8","ENROLL_PCT_REMEDIAL_GR_6_8","ENROLL_COUNT_EIP_K_5","ENROLL_PERCENT_EIP_K_5","ENROLL_COUNT_REMEDIAL_GR_9_12","ENROLL_PCT_REMEDIAL_GR_9_12","ENROLL_COUNT_SPECIAL_ED_K12","ENROLL_PCT_SPECIAL_ED_K12","ENROLL_COUNT_ESOL","ENROLL_PCT_ESOL","ENROLL_COUNT_SPECIAL_ED_PK","ENROLL_PCT_SPECIAL_ED_PK","ENROLL_COUNT_VOCATION_9_12","ENROLL_PCT_VOCATION_9_12","ENROLL_COUNT_ALT_PROGRAMS","ENROLL_PCT_ALT_PROGRAMS","ENROLL_COUNT_GIFTED","ENROLL_PCT_GIFTED","ENROLL_PERCENT_MALE","ENROLL_PERCENT_FEMALE"
"School","0275","667","2017-18","Knight Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",11,0,20,47,4,19,0,69,11.8,44,,,162,18.6,,,103,11.8,274,31.4,11,100,,,0,0,82,9.4,52,48
"School","0276","667","2017-18","Sweetwater Middle School","Gwinnett County","06,07,08",6,0,26,63,2,2,0,91,13.6,43,0,0,,,,,205,13.6,193,12.8,0,0,,,0,0,119,7.9,51,49
"School","0279","667","2017-18","Five Forks Middle School","Gwinnett County","06,07,08",18,0,27,20,4,31,0,40,11.4,12,0,0,,,,,128,11.4,17,1.5,0,0,,,0,0,324,29,51,49
"School","0280","667","2017-18","Beaver Ridge Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",11,0,26,58,2,4,0,87,9.4,59,,,161,13.6,,,111,9.4,513,43.2,14,100,,,0,0,77,6.5,51,49
"School","0282","667","2017-18","Annistown Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",3,0,62,25,5,5,0,75,10.3,22,,,199,29.7,,,69,10.3,116,17.3,3,100,,,0,0,50,7.5,51,49
"School","0283","667","2017-18","Shiloh Middle School","Gwinnett County","06,07,08",4,0,69,19,3,5,0,73,16.9,13,0,0,,,,,312,16.9,48,2.6,0,0,,,0,0,214,11.6,53,47
"School","0285","667","2017-18","Hopkins Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",4,0,17,74,2,3,0,90,9.5,67,,,464,37.4,,,118,9.5,638,51.5,13,100,,,0,0,47,3.8,50,50
"School","0286","667","2017-18","Brookwood Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",17,0,26,11,7,38,0,31,10,16,,,367,28.8,,,127,10,110,8.6,16,100,,,0,0,337,26.4,51,49
"School","0287","667","2017-18","Norton Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",2,0,70,16,4,7,0,76,11.5,16,,,119,10.5,,,130,11.5,118,10.4,12,100,,,0,0,92,8.1,51,49
"School","0288","667","2017-18","Minor Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",12,0,27,54,3,4,0,87,10.4,59,,,363,33.5,,,113,10.4,425,39.3,12,85.7,,,0,0,125,11.6,54,46
"School","0289","667","2017-18","McKendree Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",7,0,37,35,4,17,0,61,14.8,28,,,253,22.8,,,164,14.8,221,19.9,8,100,,,0,0,112,10.1,50,50
"School","0291","667","2017-18","Shiloh Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",3,0,67,17,3,9,0,74,13.4,16,,,269,38.3,,,94,13.4,78,11.1,9,100,,,0,0,45,6.4,49,51
"School","0294","667","2017-18","Nesbit Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",5,0,20,69,1,3,0,91,9.2,72,,,737,60.1,,,113,9.2,735,60,16,100,,,0,0,103,8.4,55,45
"School","0295","667","2017-18","Fort Daniel Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",6,0,16,20,6,52,0,30,11.9,17,,,121,18.4,,,78,11.9,75,11.4,7,87.5,,,0,0,58,8.8,48,52
"School","0296","667","2017-18","Sugar Hill Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",11,0,17,24,5,42,0,43,15.7,21,,,265,22.8,,,183,15.7,143,12.3,18,100,,,0,0,166,14.3,52,48
"School","0297","667","2017-18","Hull Middle School","Gwinnett County","06,07,08",37,0,27,11,4,22,0,29,12.5,13,0,0,,,,,154,12.5,30,2.4,0,0,,,0,0,395,32,48,52
"School","0298","667","2017-18","Mason Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",40,0,27,13,6,14,0,37,10.1,27,,,95,9.9,,,97,10.1,161,16.8,22,100,,,0,0,150,15.7,54,46
"School","0300","667","2017-18","Stripling Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",1,0,42,51,3,3,0,87,12.2,42,,,203,25.7,,,96,12.2,257,32.5,10,100,,,0,0,47,5.9,55,45
"School","0304","667","2017-18","Berkmar Middle School","Gwinnett County","06,07,08",9,0,22,63,2,4,0,89,18.7,41,0,0,,,,,215,18.7,125,10.9,0,0,,,0,0,99,8.6,53,47
"School","0305","667","2017-18","Ivy Creek Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",10,0,16,17,5,51,0,32,9.6,23,,,196,17.5,,,107,9.6,172,15.4,23,100,,,0,0,135,12.1,49,51
"School","0309","667","2017-18","Rosebud Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",2,0,79,11,4,4,0,71,11.6,9,,,250,23,,,126,11.6,62,5.7,15,100,,,0,0,51,4.7,53,47
"School","0376","667","2017-18","Gwin Oaks Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",20,0,25,16,5,35,0,35,9.6,21,,,137,13.8,,,96,9.6,104,10.5,18,94.7,,,0,0,242,24.3,50,50
"School","0380","667","2017-18","Dacula Middle School","Gwinnett County","06,07,08",4,0,42,23,4,27,0,50,15.5,15,0,0,,,,,255,15.5,54,3.3,0,0,,,0,0,261,15.9,53,47
"School","0382","667","2017-18","Arcado Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",32,0,22,26,3,16,0,55,8.7,40,,,224,22.6,,,86,8.7,290,29.2,11,100,,,0,0,123,12.4,52,48
"School","0388","667","2017-18","Gwinnett InterVention Education (GIVE) Center East","Gwinnett County","06,07,08,09,10,11,12",2,0,57,25,5,11,0,57,30.8,6,0,0,,,0,0,103,30.8,0,0,0,0,51,18.2,336,77.6,2,0.6,67,33
"School","0389","667","2017-18","Cedar Hill Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",9,0,43,36,3,9,0,81,12.6,39,,,198,18.9,,,132,12.6,259,24.7,19,79.2,,,0,0,90,8.6,53,47
"School","0391","667","2017-18","Pharr Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",7,0,37,18,7,30,0,49,13.1,19,,,107,17.1,,,82,13.1,67,10.7,12,92.3,,,0,0,83,13.3,50,50
"School","0394","667","2017-18","Simonton Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",5,0,43,33,4,15,0,80,10.1,30,,,195,24.3,,,81,10.1,174,21.6,12,92.3,,,0,0,38,4.7,49,51
"School","0395","667","2017-18","Jackson Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",15,0,28,37,4,16,0,63,9.4,39,,,326,20.9,,,147,9.4,420,27,20,87,,,0,0,227,14.6,49,51
"School","0397","667","2017-18","Magill Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",2,0,55,24,4,15,0,72,10.7,17,,,198,17.9,,,119,10.7,122,11,17,100,,,0,0,35,3.2,52,48
"School","0398","667","2017-18","Partee Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",6,0,70,16,3,5,0,69,10.5,12,,,111,14.6,,,80,10.5,60,7.9,18,100,,,0,0,81,10.6,51,49
"School","0400","667","2017-18","Riverside Elementary School","Gwinnett County","KK,01,02,03,04,05",26,0,10,6,4,54,0,8,11,16,,,68,6.8,,,110,11,75,7.5,7,100,,,0,0,257,25.8,53,47
"School","0405","667","2017-18","Jones Middle School","Gwinnett County","06,07,08",12,0,17,18,4,49,0,30,12.9,12,0,0,,,,,124,12.9,13,1.4,0,0,,,0,0,213,22.2,50,50
"School","0409","667","2017-18","Puckett's Mill Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",5,0,13,8,4,70,0,13,13.7,7,,,130,15.5,,,115,13.7,28,3.3,7,100,,,0,0,114,13.6,49,51
"School","0494","667","2017-18","Simpson Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",12,0,7,6,4,70,0,7,10.2,5,,,6,0.7,,,89,10.2,19,2.2,18,100,,,0,0,189,21.7,52,48
"School","0495","667","2017-18","Kanoheda Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",4,0,33,56,3,5,0,90,12.9,52,,,268,31.2,,,111,12.9,299,34.8,11,100,,,0,0,65,7.6,51,49
"School","0497","667","2017-18","McConnell Middle School","Gwinnett County","06,07,08",3,0,44,16,3,33,0,44,12.8,10,0,0,,,,,247,12.8,39,2,0,0,,,0,0,356,18.5,50,50
"School","0498","667","2017-18","Taylor Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",12,0,27,26,7,28,0,50,15.5,23,,,191,21.5,,,138,15.5,107,12,14,100,,,0,0,88,9.9,53,47
"School","0505","667","2017-18","Sycamore Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",4,0,15,45,3,33,0,59,13,39,,,230,30.8,,,97,13,190,25.4,34,100,,,0,0,39,5.2,52,48
"School","0509","667","2017-18","Trip Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",3,0,56,14,5,22,0,51,12.5,15,,,234,20.8,,,140,12.5,74,6.6,14,100,,,0,0,115,10.2,51,49
"School","0605","667","2017-18","Cooper Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",3,0,43,13,5,36,0,37,12.7,7,,,177,12.6,,,178,12.7,48,3.4,17,89.5,,,0,0,124,8.8,52,48
"School","0608","667","2017-18","Patrick Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",16,0,28,18,5,33,0,38,12.9,23,,,148,20.1,,,95,12.9,118,16,11,100,,,0,0,115,15.6,53,47
"School","0705","667","2017-18","Parsons Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",45,0,17,10,4,23,0,20,10.3,25,,,102,14.1,,,74,10.3,91,12.6,22,100,,,0,0,159,22.1,54,46
"School","0708","667","2017-18","Oakland Meadow School","Gwinnett County","PK,KK,01,02,03,05,06,07,08,09,10,11,12",15,0,29,31,0,25,0,42,100,0,0,0,0,0,0,0,48,100,0,0,3,100,0,0,0,0,,,42,58
"School","0805","667","2017-18","Peachtree Ridge High School","Gwinnett County","09,10,11,12",27,0,29,19,4,22,0,36,10,7,,,,,0,0,326,10,99,3,0,0,1325,40.5,0,0,857,26.2,51,49
"School","0905","667","2017-18","Duluth Middle School","Gwinnett County","06,07,08",15,0,24,46,2,13,0,71,16.9,33,0,0,,,,,243,16.9,121,8.4,0,0,,,0,0,227,15.8,49,51
"School","1005","667","2017-18","Alcova Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",4,0,53,23,4,16,0,63,12.9,27,,,345,25.7,,,173,12.9,243,18.1,22,100,,,0,0,142,10.6,51,49
"School","1010","667","2017-18","Bay Creek Middle School","Gwinnett County","06,07,08",5,1,54,13,4,23,0,44,12.7,10,0,0,,,,,145,12.7,18,1.6,0,0,,,0,0,211,18.5,54,46
"School","1012","667","2017-18","Grace Snell Middle School","Gwinnett County","06,07,08",2,1,71,15,3,8,0,68,14.1,10,0,0,,,,,173,14.1,24,2,0,0,,,0,0,102,8.3,52,48
"School","1013","667","2017-18","Ferguson Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",6,0,31,57,2,3,0,90,11.9,57,,,292,34.2,,,102,11.9,352,41.2,25,100,,,0,0,82,9.6,51,49
"School","1014","667","2017-18","Roberts Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",31,0,12,12,9,36,0,17,9.6,23,,,90,11.4,,,76,9.6,75,9.5,13,92.9,,,0,0,183,23.1,52,48
"School","1015","667","2017-18","Jenkins Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",2,0,50,37,2,8,0,87,11.8,42,,,267,29.5,,,107,11.8,282,31.1,11,100,,,0,0,70,7.7,53,47
"School","1016","667","2017-18","Anderson-Livsey Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",2,0,66,20,5,6,0,77,12,18,,,69,8.8,,,94,12,126,16.1,7,100,,,0,0,68,8.7,53,47
"School","1017","667","2017-18","Burnette Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",25,0,27,14,6,28,0,30,15.5,22,,,89,14.3,,,96,15.5,80,12.9,8,100,,,0,0,122,19.6,52,48
"School","1018","667","2017-18","Lanier High School","Gwinnett County","09,10,11,12",7,0,20,25,4,44,0,36,12.1,5,,,,,0,0,223,12.1,46,2.5,0,0,1200,65.1,0,0,347,18.8,53,47
"School","1019","667","2017-18","Gwinnett School of Mathematics, Science and Technology","Gwinnett County","09,10,11,12",44,0,22,10,4,19,0,32,0.5,1,,,,,0,0,5,0.5,1,0.1,0,0,404,39.2,0,0,779,75.6,56,44
"School","1020","667","2017-18","New Life Academy of Excellence","Gwinnett County","KK,01,02,03,04,05,06,07,08",2,0,67,19,4,7,0,49,5.4,17,0,0,0,0,,,31,5.4,56,9.7,0,0,,,0,0,47,8.1,49,51
"School","1050","667","2017-18","Berkmar High School","Gwinnett County","09,10,11,12",8,0,25,61,2,3,0,78,12.4,17,,,,,0,0,363,12.4,296,10.1,0,0,1842,63.1,0,0,256,8.8,51,49
"School","1052","667","2017-18","Dyer Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",7,0,31,22,6,34,0,45,15.6,17,,,54,6.2,,,135,15.6,66,7.6,21,100,,,0,0,63,7.3,51,49
"School","1056","667","2017-18","Lilburn Middle School","Gwinnett County","06,07,08",8,0,15,72,1,4,0,88,12.3,52,0,0,,,,,214,12.3,325,18.6,0,0,,,0,0,120,6.9,51,49
"School","1058","667","2017-18","Rockbridge Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",4,0,12,81,1,2,0,95,9.6,77,,,317,23.9,,,127,9.6,811,61.2,22,100,,,0,0,27,2,51,49
"School","1105","667","2017-18","Alford Elementary","Gwinnett County","PK,KK,01,02,03,04,05",11,0,25,50,3,11,0,83,12.7,49,,,223,24.2,,,117,12.7,344,37.3,7,77.8,,,0,0,51,5.5,52,48
"School","1110","667","2017-18","Starling Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",9,0,44,15,5,28,0,42,10.1,16,,,116,11.1,,,105,10.1,84,8.1,13,100,,,0,0,108,10.4,50,50
"School","1112","667","2017-18","Moore Middle School","Gwinnett County","06,07,08",6,0,39,38,4,12,0,83,15.9,28,0,0,,,,,150,15.9,59,6.3,0,0,,,0,0,63,6.7,51,49
"School","1114","667","2017-18","Gwinnett Intervention Education Center (GIVE) West","Gwinnett County","06,07,08,09,10,11,12",4,0,34,57,1,4,0,77,31.8,24,0,0,,,0,0,69,31.8,21,9.7,0,0,31,20.9,260,79.3,4,1.8,78,22
"School","1115","667","2017-18","Northbrook Middle School","Gwinnett County","06,07,08",16,0,30,34,3,16,0,57,12.5,20,0,0,,,,,132,12.5,42,4,0,0,,,0,0,237,22.4,49,51
"School","1205","667","2017-18","Duncan Creek Elementary","Gwinnett County","PK,KK,01,02,03,04,05",6,0,16,11,5,62,0,24,13.5,7,,,157,12.4,,,170,13.5,52,4.1,20,100,,,0,0,184,14.6,48,52
"School","1210","667","2017-18","Couch Middle School","Gwinnett County","06,07,08",8,0,44,17,5,27,0,41,13,11,0,0,,,,,135,13,15,1.4,0,0,,,0,0,251,24.2,51,49
"School","1214","667","2017-18","Gwinnett Online Campus","Gwinnett County","04,05,06,07,08,09,10,11,12",4,0,24,16,5,51,0,15,8.3,1,0,0,0,0,0,0,37,8.3,0,0,0,0,104,34.8,0,0,48,10.8,46,54
"School","1215","667","2017-18","North Metro Academy of Performing Arts","Gwinnett County","KK,01,02,03,04,05",0,0,79,15,4,2,0,75,5.4,9,,,93,35.9,,,14,5.4,19,7.3,0,0,,,0,0,4,1.5,45,55
"School","1305","667","2017-18","Winn Holt Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",8,0,32,40,3,17,0,81,14.3,39,,,387,33.6,,,165,14.3,308,26.8,20,95.2,,,0,0,62,5.4,56,44
"School","1310","667","2017-18","White Oak Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",6,0,13,15,7,59,0,19,9.7,12,,,124,16.2,,,74,9.7,49,6.4,10,100,,,0,0,150,19.6,53,47
"School","1405","667","2017-18","Level Creek Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",24,0,10,4,6,56,0,8,10.8,10,,,65,6.4,,,109,10.8,54,5.4,9,100,,,0,0,315,31.2,50,50
"School","1410","667","2017-18","Mountain View High School","Gwinnett County","09,10,11,12",10,0,27,21,4,38,0,35,12.8,4,,,,,0,0,336,12.8,49,1.9,0,0,932,35.5,0,0,501,19.1,52,48
"School","1505","667","2017-18","Radloff Middle School","Gwinnett County","06,07,08",4,0,24,68,2,2,0,91,15,50,0,0,,,,,205,15,195,14.3,0,0,,,0,0,91,6.7,53,47
"School","1510","667","2017-18","North Gwinnett Middle School","Gwinnett County","06,07,08",27,0,10,9,5,49,0,11,10.1,8,0,0,,,,,221,10.1,33,1.5,0,0,,,0,0,875,39.9,51,49
"School","1605","667","2017-18","Chesney Elementary School","Gwinnett County","KK,01,02,03,04,05",11,0,30,51,3,5,0,82,9.2,55,,,256,21.3,,,111,9.2,509,42.4,11,100,,,0,0,119,9.9,53,47
"School","1610","667","2017-18","Twin Rivers Middle School","Gwinnett County","06,07,08",11,0,28,21,5,36,0,41,15.2,13,0,0,,,,,306,15.2,38,1.9,0,0,,,0,0,421,20.9,53,47
"School","1710","667","2017-18","Archer High School","Gwinnett County","09,10,11,12",3,0,43,14,4,36,0,37,11.1,3,,,,,0,0,302,11.1,34,1.3,0,0,756,27.8,0,0,495,18.2,51,49
"School","1810","667","2017-18","Woodward Mill Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",11,0,21,28,4,36,0,51,12.6,30,,,87,8.5,,,128,12.6,173,17,15,100,,,0,0,100,9.8,50,50
"School","1811","667","2017-18","Baggett Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",6,0,38,46,3,7,0,84,11.3,49,,,333,29.2,,,129,11.3,431,37.8,19,73.1,,,0,0,50,4.4,50,50
"School","1812","667","2017-18","Graves Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",3,0,19,73,2,3,0,92,8.1,69,,,280,21.8,,,104,8.1,785,61.2,16,100,,,0,0,62,4.8,54,46
"School","1813","667","2017-18","Jordan Middle School","Gwinnett County","06,07,08",3,0,47,36,3,11,0,88,16.6,23,0,0,,,,,156,16.6,48,5.1,0,0,,,0,0,89,9.4,52,48
"School","1814","667","2017-18","Discovery High School","Gwinnett County","09,10,11,12",10,0,38,44,3,6,0,75,12.8,12,,,,,0,0,344,12.8,177,6.6,0,0,1702,63.2,0,0,312,11.6,51,49
"School","1815","667","2017-18","Coleman Middle School","Gwinnett County","06,07,08",18,0,37,21,6,19,0,44,8.2,15,0,0,,,,,65,8.2,30,3.8,0,0,,,0,0,169,21.4,52,48
"School","1816","667","2017-18","Baldwin Elementary","Gwinnett County","PK,KK,01,02,03,04,05",6,0,12,78,2,3,0,92,8.5,70,,,216,19.9,,,92,8.5,607,55.8,9,100,,,0,0,81,7.5,52,48
"School","1817","667","2017-18","International Transition Center","Gwinnett County","08,09,10,11",2,0,0,98,0,1,0,95,0,100,0,0,,,0,0,0,0,132,100,0,0,20,17.7,0,0,,,74,26
"School","2050","667","2017-18","Bethesda Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",11,0,20,63,1,5,0,85,11,62,,,282,24,,,129,11,513,43.7,8,88.9,,,0,0,80,6.8,50,50
"School","2052","667","2017-18","Grayson Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",5,0,39,12,6,37,0,39,13.1,13,,,178,20.2,,,115,13.1,67,7.6,13,100,,,0,0,151,17.1,51,49
"School","2054","667","2017-18","Harmony Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",13,0,16,17,4,51,0,32,12.4,20,,,121,22.8,,,66,12.4,73,13.7,6,100,,,0,0,130,24.5,54,46
"School","2056","667","2017-18","Mountain Park Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",16,0,25,15,8,36,0,50,10.5,23,,,141,24.2,,,61,10.5,91,15.6,9,100,,,0,0,59,10.1,48,52
"School","2058","667","2017-18","Snellville Middle School","Gwinnett County","06,07,08",2,0,70,16,5,7,0,71,15.1,10,0,0,,,,,138,15.1,11,1.2,0,0,,,0,0,119,13,49,51
"School","2558","667","2017-18","South Gwinnett High School","Gwinnett County","09,10,11,12",2,0,74,14,4,6,0,63,13.6,3,,,,,0,0,357,13.6,32,1.2,0,0,2195,83.7,0,0,184,7,52,48
"School","3050","667","2017-18","Britt Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",2,0,60,16,6,16,0,71,14.8,15,,,168,25.8,,,96,14.8,63,9.7,10,100,,,0,0,40,6.2,50,50
"School","3054","667","2017-18","Harris Elementary School","Gwinnett County","KK,01,02,03,04,05",18,1,24,35,4,19,0,68,15.1,45,,,137,16.7,,,124,15.1,266,32.4,4,100,,,0,0,75,9.1,52,48
"School","3550","667","2017-18","Camp Creek Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",17,0,23,13,6,41,0,29,9.3,18,,,121,9.4,,,119,9.3,127,9.9,18,100,,,0,0,201,15.6,50,50
"School","3750","667","2017-18","Central Gwinnett High School","Gwinnett County","09,10,11,12",8,0,46,33,3,10,0,76,13.5,9,,,,,0,0,293,13.5,118,5.4,0,0,1347,62.1,0,0,174,8,49,51
"School","4052","667","2017-18","Dacula High School","Gwinnett County","09,10,11,12",4,0,41,20,4,31,0,45,13.1,4,,,,,0,0,277,13.1,35,1.7,0,0,885,41.7,0,0,400,18.9,51,49
"School","4056","667","2017-18","Norcross Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",6,0,16,71,2,4,0,87,9.3,70,,,216,22.2,,,91,9.3,510,52.3,5,100,,,0,0,44,4.5,52,48
"School","4058","667","2017-18","Summerour Middle School","Gwinnett County","06,07,08",8,0,20,67,2,3,0,88,13.1,46,0,0,,,,,228,13.1,201,11.6,0,0,,,0,0,115,6.6,51,49
"School","4556","667","2017-18","North Gwinnett High School","Gwinnett County","09,10,11,12",23,0,11,8,4,53,0,10,8.1,3,,,,,0,0,244,8.1,41,1.4,0,0,890,29.4,0,0,988,32.7,50,50
"School","5054","667","2017-18","Lawrenceville Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",3,0,46,37,5,8,0,92,12.4,37,,,164,24.4,,,83,12.4,152,22.7,16,100,,,0,0,36,5.4,51,49
"School","5056","667","2017-18","Peachtree Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",2,0,39,44,5,10,0,79,11.2,37,,,196,19.3,,,113,11.2,275,27.1,11,100,,,0,0,87,8.6,50,50
"School","5058","667","2017-18","Suwanee Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",28,0,13,10,6,43,0,16,10.3,18,,,68,11.1,,,63,10.3,49,8,7,100,,,0,0,135,22.1,51,49
"School","5550","667","2017-18","Duluth High School","Gwinnett County","09,10,11,12",16,0,30,34,4,16,0,56,12.2,11,,,,,0,0,338,12.2,176,6.4,0,0,792,28.7,0,0,400,14.5,51,49
"School","5554","667","2017-18","Lilburn Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",13,0,13,67,2,6,0,90,6.6,73,,,800,54.7,,,96,6.6,815,55.7,17,100,,,0,0,86,5.9,49,51
"District","ALL","667","2017-18","All Column Values","Gwinnett County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",11,0,32,30,4,23,0,55,12,22,0,0,16908,21.5,0,0,21413,12,22419,12.6,1164,96.9,25412,44.7,826,0.5,26543,14.9,51,49
"School","0101","668","2017-18","Cornelia Elementary School","Habersham County","PK,KK,01,02,03,04,05",6,0,5,55,3,31,5,82,13.4,55,,,177,30.4,,,78,13.4,286,49.1,1,2.3,,,0,0,9,1.5,51,49
"School","0105","668","2017-18","Level Grove Elementary School","Habersham County","PK,KK,01,02,03,04,05",1,0,1,30,2,66,1,64,15.6,30,,,111,21.1,,,82,15.6,122,23.2,56,56.6,,,0,0,29,5.5,51,49
"School","0106","668","2017-18","9th Grade Academy","Habersham County","09",2,0,2,29,2,64,1,60,14.6,7,,,,,57,11.5,72,14.6,32,6.5,0,0,183,37,0,0,66,13.4,53,47
"School","0112","668","2017-18","Wilbanks Middle School","Habersham County","06,07,08",7,0,3,37,4,49,2,66,18.3,17,91,17.7,,,,,94,18.3,36,7,0,0,,,0,0,34,6.6,48,52
"School","0114","668","2017-18","Habersham Success Academy","Habersham County","07,08,09,10,11,12",2,0,0,28,5,66,1,89,17.2,15,6,50,,,22,42.3,11,17.2,5,7.8,0,0,2,3.8,53,85.5,,,69,31
"School","0189","668","2017-18","Clarkesville Elementary School","Habersham County","PK,KK,01,02,03,04,05",2,0,3,10,3,83,0,56,14.4,8,,,85,21.5,,,57,14.4,27,6.8,31,59.6,,,0,0,27,6.8,55,45
"School","0196","668","2017-18","North Habersham Middle School","Habersham County","06,07,08",0,0,2,11,2,85,0,44,15.5,4,82,14.1,,,,,90,15.5,8,1.4,0,0,,,0,0,82,14.1,53,47
"School","0201","668","2017-18","Demorest Elementary School","Habersham County","PK,KK,01,02,03,04,05",3,0,3,23,3,69,1,60,16.1,19,,,112,24,,,75,16.1,65,13.9,1,4.5,,,0,0,15,3.2,51,49
"School","0296","668","2017-18","South Habersham Middle School","Habersham County","06,07,08",3,0,2,47,2,46,1,75,17.4,23,91,19.8,,,,,80,17.4,52,11.3,0,0,,,0,0,43,9.3,51,49
"School","1050","668","2017-18","Baldwin Elementary School","Habersham County","PK,KK,01,02,03,04,05",4,0,5,66,3,22,1,85,11.8,60,,,119,32.8,,,43,11.8,182,50.1,1,4.5,,,0,0,6,1.7,50,50
"School","2052","668","2017-18","Habersham Central High School","Habersham County","09,10,11,12",3,0,2,29,3,63,0,50,16.7,8,,,,,48,3.5,230,16.7,83,6,0,0,679,49.3,0,0,143,10.4,51,49
"School","3054","668","2017-18","Woodville Elementary School","Habersham County","PK,KK,01,02,03,04,05",0,0,1,9,4,86,1,50,20.6,4,,,27,15.9,,,35,20.6,5,2.9,0,0,,,0,0,12,7.1,50,50
"School","5050","668","2017-18","Fairview Elementary School","Habersham County","PK,KK,01,02,03,04,05",1,0,1,8,2,88,0,51,20,5,,,74,17,,,87,20,17,3.9,0,0,,,0,0,18,4.1,47,53
"School","5052","668","2017-18","Hazel Grove Elementary School","Habersham County","KK,01,02,03,04,05",1,1,0,11,2,85,0,47,13.3,10,,,32,13.3,,,32,13.3,14,5.8,0,0,,,0,0,20,8.3,50,50
"District","ALL","668","2017-18","All Column Values","Habersham County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3,0,2,30,3,63,1,60,16,18,270,17.2,737,23.2,127,6.6,1066,16,934,14,90,37.7,864,44.9,53,0.9,504,7.6,51,49
"School","0100","669","2017-18","C. W. Davis Middle School","Hall County","06,07,08",2,0,6,22,4,66,0,38,14.4,11,145,11.6,,,,,180,14.4,38,3,0,0,,,0,0,140,11.2,53,47
