"DETAIL_LVL_DESC","INSTN_NUMBER","SCHOOL_DSTRCT_CD","LONG_SCHOOL_YEAR","INSTN_NAME","SCHOOL_DSTRCT_NM","GRADES_SERVED_DESC","ENROLL_PERCENT_ASIAN","ENROLL_PERCENT_NATIVE","ENROLL_PERCENT_BLACK","ENROLL_PERCENT_HISPANIC","ENROLL_PERCENT_MULTIRACIAL","ENROLL_PERCENT_WHITE","ENROLL_PERCENT_MIGRANT","ENROLL_PERCENT_ED","ENROLL_PERCENT_SWD","ENROLL_PERCENT_LEP","ENROLL_COUNT_REMEDIAL_GR_6_8","ENROLL_PCT_REMEDIAL_GR_6_8","ENROLL_COUNT_EIP_K_5","ENROLL_PERCENT_EIP_K_5","ENROLL_COUNT_REMEDIAL_GR_9_12","ENROLL_PCT_REMEDIAL_GR_9_12","ENROLL_COUNT_SPECIAL_ED_K12","ENROLL_PCT_SPECIAL_ED_K12","ENROLL_COUNT_ESOL","ENROLL_PCT_ESOL","ENROLL_COUNT_SPECIAL_ED_PK","ENROLL_PCT_SPECIAL_ED_PK","ENROLL_COUNT_VOCATION_9_12","ENROLL_PCT_VOCATION_9_12","ENROLL_COUNT_ALT_PROGRAMS","ENROLL_PCT_ALT_PROGRAMS","ENROLL_COUNT_GIFTED","ENROLL_PCT_GIFTED","ENROLL_PERCENT_MALE","ENROLL_PERCENT_FEMALE"
"School","4052","643","2020-21","Jones-Wheat Elementary School","Decatur County","PK,KK,01,02,03,04",2,0,50,10,2,36,2,100,9,5,"",,"227",42.7,"",,"48",9,"23",4.3,"TFS",8.3,"",,"TFS",0,"18",3.4,56,44
"District","ALL","643","2020-21","All Column Values","Decatur County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,51,12,3,34,2,100,10.7,6,"407",41.1,"602",33.3,"479",32.7,"454",10.7,"165",3.9,"31",14.4,"968",66.1,"106",2.7,"226",5.3,51,49
"School","0100","644","2020-21","Narvie Harris Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,96,2,1,0,0,65,3.4,0,"",,"249",39.8,"",,"21",3.4,"TFS",0.2,"TFS",2.3,"",,"TFS",0,"20",3.2,51,49
"School","0102","644","2020-21","Wynbrooke Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,95,2,2,0,0,60,7.2,2,"",,"67",9.4,"",,"51",7.2,"13",1.8,"TFS",0,"",,"TFS",0,"49",6.9,49,51
"School","0103","644","2020-21","Martin Luther King, Jr. High School","DeKalb County","09,10,11,12",0,0,94,3,1,1,0,66,13.2,1,"",,"",,"TFS",0,"184",13.2,"TFS",0.6,"TFS",0,"789",56.7,"TFS",0,"63",4.5,51,49
"School","0105","644","2020-21","Miller Grove High School","DeKalb County","09,10,11,12",1,0,93,3,2,0,0,67,14,2,"",,"",,"517",41.7,"174",14,"TFS",0.7,"TFS",0,"644",52,"TFS",0,"35",2.8,50,50
"School","0107","644","2020-21","Flat Rock Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,93,4,2,0,0,99,9,1,"",,"262",29,"",,"81",9,"TFS",0.4,"TFS",11.5,"",,"TFS",0,"17",1.9,51,49
"School","0108","644","2020-21","Princeton Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,89,8,2,1,0,99,12.4,4,"",,"248",37.9,"",,"81",12.4,"14",2.1,"TFS",0,"",,"TFS",0,"12",1.8,52,48
"School","0113","644","2020-21","DeKalb Preparatory Academy Charter","DeKalb County","KK,01,02,03,04,05,06,07,08",0,0,96,3,1,0,0,77,7.3,1,"TFS",0,"TFS",0,"",,"41",7.3,"TFS",0.7,"TFS",0,"",,"TFS",0,"41",7.3,52,48
"School","0172","644","2020-21","Cedar Grove High School","DeKalb County","09,10,11,12",0,0,94,3,2,1,0,99,13.9,1,"",,"",,"TFS",0,"152",13.9,"10",0.9,"TFS",0,"564",51.5,"TFS",0,"62",5.7,51,49
"School","0173","644","2020-21","Vanderlyn Elementary School","DeKalb County","PK,KK,01,02,03",42,1,6,6,1,44,0,3,10.2,17,"",,"TFS",0.5,"",,"59",10.2,"66",11.4,"TFS",0,"",,"TFS",0,"176",30.3,53,47
"School","0175","644","2020-21","Austin Elementary School","DeKalb County","PK,KK,01,02,03",31,0,3,7,5,54,0,5,8,17,"",,"80",12.1,"",,"53",8,"94",14.2,"TFS",5,"",,"TFS",0,"176",26.6,49,51
"School","0176","644","2020-21","Redan High School","DeKalb County","09,10,11,12",1,0,91,7,1,1,0,65,16.9,4,"",,"",,"20",2.2,"152",16.9,"22",2.4,"TFS",0,"370",41,"TFS",0,"24",2.7,52,48
"School","0181","644","2020-21","Eldridge L. Miller Elementary School","DeKalb County","PK,KK,01,02,03,04,05",2,0,84,8,3,2,0,99,10.6,7,"",,"437",92.4,"",,"50",10.6,"30",6.3,"TFS",0,"",,"TFS",0,"TFS",1.7,55,45
"School","0188","644","2020-21","Panola Way Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,94,5,1,0,0,99,9.2,2,"",,"357",54.8,"",,"60",9.2,"14",2.2,"TFS",0,"",,"TFS",0,"TFS",0.3,48,52
"School","0189","644","2020-21","Peachtree Middle School","DeKalb County","06,07,08",11,0,15,39,3,33,0,32,11.9,31,"265",17.9,"",,"",,"176",11.9,"236",16,"TFS",0,"",,"TFS",0,"414",28,51,49
"School","0190","644","2020-21","Pine Ridge Elementary School","DeKalb County","PK,KK,01,02,03,04,05",2,1,85,10,2,1,0,99,8.6,8,"",,"340",69.7,"",,"42",8.6,"37",7.6,"19",35.2,"",,"TFS",0,"TFS",1.2,52,48
"School","0191","644","2020-21","Browns Mill Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,1,90,5,2,1,0,99,9.3,2,"",,"183",50.1,"",,"34",9.3,"TFS",1.4,"TFS",0,"",,"TFS",0,"TFS",2.5,52,48
"School","0193","644","2020-21","Chapel Hill Middle School","DeKalb County","06,07,08",0,0,96,2,2,1,0,71,11.9,1,"48",6,"",,"",,"95",11.9,"TFS",0.9,"TFS",0,"",,"TFS",0,"92",11.6,53,47
"School","0197","644","2020-21","Marbut Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,96,3,1,0,0,78,6.9,1,"",,"77",14.8,"",,"36",6.9,"TFS",1.2,"TFS",0,"",,"TFS",0,"13",2.5,51,49
"School","0200","644","2020-21","Cedar Grove Middle School","DeKalb County","06,07,08",0,0,94,3,1,0,0,99,14.1,2,"198",24.6,"",,"",,"114",14.1,"10",1.2,"TFS",0,"",,"TFS",0,"32",4,52,48
"School","0201","644","2020-21","Freedom Middle School","DeKalb County","06,07,08",33,1,57,4,1,3,0,99,9.6,55,"278",24.5,"",,"",,"109",9.6,"478",42.1,"TFS",0,"",,"TFS",0,"40",3.5,55,45
"School","0202","644","2020-21","Lithonia High School","DeKalb County","09,10,11,12",0,0,93,5,1,0,0,69,14.7,2,"",,"",,"TFS",0,"204",14.7,"26",1.9,"TFS",0,"622",44.8,"TFS",0,"54",3.9,53,47
"School","0203","644","2020-21","Lithonia Middle School","DeKalb County","06,07,08",0,0,91,6,2,0,0,99,13.1,5,"441",36.9,"",,"",,"156",13.1,"48",4,"TFS",0,"",,"TFS",0,"39",3.3,52,48
"School","0205","644","2020-21","Redan Middle School","DeKalb County","06,07,08",1,0,89,7,2,1,0,99,18.1,5,"278",37.5,"",,"",,"134",18.1,"20",2.7,"TFS",0,"",,"TFS",0,"39",5.3,55,45
"School","0214","644","2020-21","Dunwoody Elementary School","DeKalb County","PK,KK,01,02,03,04,05",35,1,17,8,6,33,0,10,8.7,16,"",,"81",9.1,"",,"78",8.7,"95",10.6,"TFS",14.6,"",,"TFS",0,"203",22.7,49,51
"School","0215","644","2020-21","Museum School Avondale Estates","DeKalb County","KK,01,02,03,04,05,06,07,08",3,0,32,7,5,52,0,27,9.3,3,"19",8.9,"33",8.8,"",,"55",9.3,"12",2,"TFS",0,"",,"TFS",0,"142",24.1,52,48
"School","0272","644","2020-21","Rockbridge Elementary School","DeKalb County","PK,KK,01,02,03,04,05",6,1,81,8,3,1,0,99,9.3,13,"",,"175",20.1,"",,"81",9.3,"96",11,"11",35.5,"",,"TFS",0,"15",1.7,50,50
"School","0275","644","2020-21","Cedar Grove Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,92,5,2,0,0,99,13.9,4,"",,"284",59.7,"",,"66",13.9,"17",3.6,"TFS",22.5,"",,"TFS",0,"TFS",0.2,57,43
"School","0276","644","2020-21","Stone Mountain High School","DeKalb County","09,10,11,12",10,0,79,8,1,2,0,99,14.2,16,"",,"",,"TFS",0,"171",14.2,"130",10.8,"TFS",0,"635",52.7,"TFS",0,"45",3.7,53,47
"School","0288","644","2020-21","Kittredge Magnet School","DeKalb County","04,05,06",18,0,12,5,9,56,0,9,2.3,4,"12",7.5,"59",18.6,"",,"11",2.3,"TFS",0,"TFS",0,"",,"TFS",0,"412",86.2,54,46
"School","0290","644","2020-21","Sequoyah Middle School","DeKalb County","06,07,08",4,1,3,93,0,0,0,60,10.5,78,"TFS",0,"",,"",,"196",10.5,"966",51.9,"TFS",0,"",,"TFS",0,"46",2.5,51,49
"School","0291","644","2020-21","Salem Middle School","DeKalb County","06,07,08",0,0,94,4,2,0,0,99,13.3,2,"396",38.4,"",,"",,"137",13.3,"10",1,"TFS",0,"",,"TFS",0,"39",3.8,54,46
"School","0293","644","2020-21","Shadow Rock Elementary School","DeKalb County","PK,KK,01,02,03,04,05",2,0,86,8,2,2,0,99,7.8,6,"",,"TFS",0,"",,"37",7.8,"TFS",0,"TFS",0,"",,"TFS",0,"",,47,53
"School","0297","644","2020-21","Edward L. Bouie, Sr. Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,95,3,2,0,0,68,4.8,1,"",,"63",10.5,"",,"29",4.8,"TFS",0.8,"TFS",4.7,"",,"TFS",0,"28",4.7,48,52
"School","0301","644","2020-21","Columbia Middle School","DeKalb County","06,07,08",0,0,96,2,1,1,0,99,14.1,2,"116",14.3,"",,"",,"114",14.1,"TFS",0.9,"TFS",0,"",,"TFS",0,"32",4,49,51
"School","0305","644","2020-21","Oakview Elementary","DeKalb County","PK,KK,01,02,03,04,05",0,0,94,4,1,0,0,99,11.8,2,"",,"264",39.9,"",,"78",11.8,"10",1.5,"TFS",2.1,"",,"TFS",0,"TFS",0.8,53,47
"School","0309","644","2020-21","Wadsworth Magnet School for High Achievers","DeKalb County","04,05,06",6,0,84,4,2,4,0,59,0.9,7,"TFS",0,"TFS",0,"",,"TFS",0.9,"TFS",0,"TFS",0,"",,"TFS",0,"128",57.4,48,52
"School","0311","644","2020-21","Leadership Preparatory Academy","DeKalb County","KK,01,02,03,04,05,06,07,08",0,0,96,3,0,0,0,64,4.2,0,"TFS",0,"193",77.8,"",,"15",4.2,"TFS",0,"TFS",0,"",,"TFS",0,"41",11.4,52,48
"School","0314","644","2020-21","GLOBE Academy Charter School I","DeKalb County","KK,01,02,03,04,05,06,07,08",6,0,29,15,7,42,0,19,7.3,4,"28",10,"108",13.6,"",,"78",7.3,"34",3.2,"TFS",0,"",,"TFS",0,"258",24.1,49,51
"School","0315","644","2020-21","Tapestry Public Charter School","DeKalb County","06,07,08,09,10,11,12",2,0,38,16,2,43,0,27,46.7,10,"TFS",0,"",,"TFS",0,"122",46.7,"18",6.9,"TFS",0,"50",36,"TFS",0,"40",15.3,66,34
"School","0375","644","2020-21","Fairington Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,92,5,2,0,0,99,5.1,2,"",,"52",10.3,"",,"26",5.1,"12",2.4,"TFS",0,"",,"TFS",0,"TFS",1.4,54,46
"School","0397","644","2020-21","Stephenson Middle School","DeKalb County","06,07,08",0,0,90,7,2,1,0,68,13.9,6,"366",39.2,"",,"",,"130",13.9,"32",3.4,"TFS",0,"",,"TFS",0,"68",7.3,52,48
"School","0399","644","2020-21","Robert Shaw Theme School","DeKalb County","PK,KK,01,02,03,04,05",4,0,93,2,0,1,0,99,7.4,25,"",,"18",4.6,"",,"29",7.4,"79",20.2,"TFS",0,"",,"TFS",0,"19",4.9,52,48
"School","0401","644","2020-21","Mary McLeod Bethune Middle School","DeKalb County","06,07,08",2,1,88,7,1,1,0,99,17.1,7,"191",25.8,"",,"",,"127",17.1,"22",3,"TFS",0,"",,"TFS",0,"19",2.6,52,48
"School","0406","644","2020-21","Chamblee Middle School","DeKalb County","06,07,08",11,0,21,18,5,45,0,25,9.3,12,"TFS",0,"",,"",,"93",9.3,"53",5.3,"TFS",0,"",,"TFS",0,"438",43.8,52,48
"School","0407","644","2020-21","Dekalb Early College Academy","DeKalb County","09,10,11,12",8,0,77,11,2,2,0,65,1,3,"",,"",,"TFS",0,"TFS",1,"TFS",1,"TFS",0,"150",48.4,"238",100,"67",21.6,33,67
"School","0409","644","2020-21","Ronald E McNair Discover Learning Academy Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,93,5,1,1,0,99,7.5,2,"",,"144",25.7,"",,"42",7.5,"12",2.1,"TFS",0,"",,"TFS",0,"TFS",1.4,50,50
"School","0410","644","2020-21","DeKalb School of the Arts","DeKalb County","08,09,10,11,12",2,0,55,2,5,36,0,22,3.6,0,"TFS",0,"",,"TFS",0,"15",3.6,"TFS",0,"TFS",0,"88",24.6,"TFS",0,"211",51.3,19,81
"School","0475","644","2020-21","Bob Mathis Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,93,3,2,0,0,99,15.7,2,"",,"114",32,"",,"56",15.7,"TFS",2,"TFS",37.5,"",,"TFS",0,"14",3.9,54,46
"School","0497","644","2020-21","Stephenson High School","DeKalb County","09,10,11,12",1,0,92,5,1,1,0,60,12.7,2,"",,"",,"TFS",0,"168",12.7,"TFS",0.5,"TFS",0,"771",58.1,"TFS",0,"123",9.3,51,49
"School","0500","644","2020-21","DeKalb Alternative School","DeKalb County","07,08,09,10,11,12",1,0,81,16,0,1,0,99,27.8,14,"TFS",0,"",,"TFS",0,"22",27.8,"10",12.7,"TFS",0,"30",58.8,"34",100,"",,77,23
"School","0503","644","2020-21","East DeKalb Special Education Center","DeKalb County","PK,05,08,09,10,11,12",2,0,56,2,4,37,0,100,100,0,"TFS",0,"TFS",0,"TFS",0,"52",100,"TFS",0,"133",100,"TFS",4.8,"TFS",0,"",,79,21
"School","0506","644","2020-21","Stone Mountain Middle School","DeKalb County","06,07,08",8,0,78,10,2,2,0,99,14.3,17,"156",14.3,"",,"",,"156",14.3,"120",11,"TFS",0,"",,"TFS",0,"66",6,51,49
"School","0507","644","2020-21","The Champion Middle Theme School","DeKalb County","06,07,08",1,0,96,2,1,0,0,68,6.5,5,"412",53.9,"",,"",,"50",6.5,"19",2.5,"TFS",0,"",,"TFS",0,"104",13.6,49,51
"School","0510","644","2020-21","Margaret Harris Comprehensive School","DeKalb County","KK,01,02,03,04,05,06,07,08,09,10,11,12",6,0,70,13,1,10,0,57,100,6,"TFS",0,"TFS",0,"TFS",0,"69",100,"TFS",0,"TFS",100,"TFS",18.2,"TFS",0,"",,65,35
"School","0575","644","2020-21","Stone Mill Elementary School","DeKalb County","PK,KK,01,02,03,04,05",3,0,79,15,1,1,0,99,7.7,17,"",,"269",53.2,"",,"39",7.7,"77",15.2,"TFS",0,"",,"TFS",0,"11",2.2,54,46
"School","0597","644","2020-21","Miller Grove Middle School","DeKalb County","06,07,08",0,0,95,3,2,0,0,99,14,4,"403",51.1,"",,"",,"110",14,"12",1.5,"TFS",0,"",,"TFS",0,"36",4.6,51,49
"School","0605","644","2020-21","Tucker Middle School","DeKalb County","06,07,08",9,0,56,21,3,10,0,59,10.8,34,"TFS",0,"",,"",,"133",10.8,"259",21,"TFS",0,"",,"TFS",0,"144",11.7,51,49
"School","0610","644","2020-21","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","DeKalb County","09,10,11,12",1,0,96,2,1,0,0,51,4,1,"",,"",,"TFS",0,"50",4,"TFS",0,"TFS",0,"950",75.6,"TFS",0,"243",19.3,43,57
"School","0675","644","2020-21","Woodridge Elementary School","DeKalb County","PK,KK,01,02,03,04,05",2,1,88,6,3,0,0,99,6.6,5,"",,"252",59.3,"",,"28",6.6,"20",4.7,"TFS",32,"",,"TFS",0,"TFS",1.6,51,49
"School","0705","644","2020-21","DeKalb PATH Academy Charter School","DeKalb County","05,06,07,08",5,0,14,80,0,0,0,74,8.4,60,"TFS",0,"22",24.2,"",,"31",8.4,"124",33.7,"TFS",0,"",,"TFS",0,"25",6.8,50,50
"School","0707","644","2020-21","UHS of Laurel Heights","DeKalb County","03,04,05,06,07,09,10,11,12",0,0,32,6,6,55,0,13,67.7,0,"TFS",0,"TFS",0,"TFS",0,"21",67.7,"TFS",0,"TFS",0,"TFS",0,"TFS",0,"",,45,55
"School","0797","644","2020-21","Henderson Middle School","DeKalb County","06,07,08",4,0,22,45,4,25,0,45,14.3,31,"89",6.3,"",,"",,"201",14.3,"215",15.3,"TFS",0,"",,"TFS",0,"302",21.4,51,49
"School","0805","644","2020-21","International Community School","DeKalb County","KK,01,02,03,04,05",37,1,37,5,2,19,0,74,2.5,43,"",,"191",47,"",,"10",2.5,"164",40.4,"TFS",0,"",,"TFS",0,"33",8.1,49,51
"School","0810","644","2020-21","Elizabeth Andrews High School","DeKalb County","10,11,12",4,0,69,25,1,1,0,42,9.8,22,"",,"",,"107",37.5,"28",9.8,"53",18.6,"TFS",0,"70",24.6,"242",100,"",,55,45
"School","0897","644","2020-21","Druid Hills Middle School","DeKalb County","06,07,08",11,0,45,16,3,25,0,46,15.4,20,"69",7.3,"",,"",,"146",15.4,"104",11,"TFS",0,"",,"TFS",0,"184",19.4,52,48
"School","1010","644","2020-21","DeKalb Academy of Technology and the Environment Charter School","DeKalb County","KK,01,02,03,04,05,06,07,08",2,0,90,7,2,0,0,62,3.5,6,"TFS",0,"175",35.2,"",,"27",3.5,"26",3.4,"TFS",0,"",,"TFS",0,"75",9.8,51,49
"School","1050","644","2020-21","DeKalb Elementary School of the Arts","DeKalb County","KK,01,02,03,04,05,06,07,08",0,0,88,3,3,6,0,52,5.2,2,"TFS",0,"TFS",0,"",,"32",5.2,"TFS",0.8,"TFS",0,"",,"TFS",0,"95",15.5,29,71
"School","1052","644","2020-21","Brockett Elementary School","DeKalb County","PK,KK,01,02,03,04,05",22,0,31,30,4,12,0,65,7.9,41,"",,"TFS",0,"",,"32",7.9,"142",35.1,"TFS",4.8,"",,"TFS",0,"25",6.2,52,48
"School","1053","644","2020-21","Chapel Hill Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,93,4,1,1,0,99,8.4,1,"",,"297",62.4,"",,"40",8.4,"TFS",0.6,"TFS",3.1,"",,"TFS",0,"TFS",1.5,50,50
"School","1054","644","2020-21","Columbia Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,97,3,1,0,0,99,11.1,2,"",,"148",37.3,"",,"44",11.1,"TFS",1.5,"TFS",11.1,"",,"TFS",0,"TFS",1.3,53,47
"School","1055","644","2020-21","Dresden Elementary School","DeKalb County","PK,KK,01,02,03,04,05",3,1,1,95,0,0,0,66,6.4,89,"",,"418",75.9,"",,"35",6.4,"380",69,"TFS",9.4,"",,"TFS",0,"",,49,51
"School","1056","644","2020-21","Evansdale Elementary School","DeKalb County","PK,KK,01,02,03,04,05",5,2,24,41,5,23,0,48,8.1,31,"",,"409",70.8,"",,"47",8.1,"153",26.5,"TFS",11.1,"",,"TFS",0,"55",9.5,54,46
"School","1057","644","2020-21","McNair Middle School","DeKalb County","06,07,08",0,0,94,4,1,0,0,99,16,2,"145",17.1,"",,"",,"136",16,"14",1.6,"TFS",0,"",,"TFS",0,"25",2.9,50,50
"School","1059","644","2020-21","Idlewood Elementary School","DeKalb County","PK,KK,01,02,03,04,05",14,0,77,4,2,3,0,99,5,45,"",,"191",23.2,"",,"41",5,"340",41.4,"12",20.7,"",,"TFS",0,"23",2.8,53,47
"School","1061","644","2020-21","Livsey Elementary School","DeKalb County","PK,KK,01,02,03,04,05",7,0,19,28,6,40,0,39,10.9,26,"",,"78",24.2,"",,"35",10.9,"62",19.3,"TFS",18.5,"",,"TFS",0,"48",14.9,52,48
"School","1070","644","2020-21","Tucker High School","DeKalb County","09,10,11,12",11,0,61,16,2,9,0,51,8.4,20,"",,"",,"TFS",0,"142",8.4,"258",15.2,"TFS",0,"1044",61.7,"TFS",0,"259",15.3,52,48
"School","1071","644","2020-21","Woodward Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,3,95,1,1,0,99,6.2,91,"",,"512",93.6,"",,"34",6.2,"466",85.2,"TFS",0,"",,"TFS",0,"TFS",1.1,52,48
"School","1101","644","2020-21","Peachcrest Elementary School","DeKalb County","PK,KK,01,02,03,04,05",2,0,88,5,4,1,0,99,12.5,3,"",,"353",61.2,"",,"72",12.5,"17",2.9,"11",26.2,"",,"TFS",0,"10",1.7,56,44
"School","1103","644","2020-21","Barack H. Obama Elementary Magnet School of Technology","DeKalb County","PK,KK,01,02,03,04,05",0,1,92,5,2,0,0,99,6,2,"",,"671",70.8,"",,"57",6,"14",1.5,"TFS",11.1,"",,"TFS",0,"32",3.4,54,46
"School","1104","644","2020-21","John Robert Lewis Elementary School","DeKalb County","PK,KK,01,02,03,04,05",2,0,3,94,0,1,0,99,9.3,84,"",,"217",25.8,"",,"78",9.3,"665",79.2,"13",24.5,"",,"TFS",0,"TFS",0.1,53,47
"School","1105","644","2020-21","Doraville United Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,1,97,0,0,0,53,5.6,89,"",,"544",82.3,"",,"37",5.6,"511",77.3,"TFS",12.5,"",,"TFS",0,"TFS",0.3,50,50
"School","2050","644","2020-21","Allgood Elementary School","DeKalb County","PK,KK,01,02,03,04,05",18,0,72,7,1,2,0,99,5.7,26,"",,"274",52.2,"",,"30",5.7,"117",22.3,"TFS",22,"",,"TFS",0,"TFS",1.5,49,51
"School","2054","644","2020-21","Columbia High School","DeKalb County","09,10,11,12",1,0,95,3,1,1,0,99,16.7,1,"",,"",,"184",19.2,"160",16.7,"TFS",0.3,"TFS",0,"612",63.8,"TFS",0,"50",5.2,49,51
"School","2055","644","2020-21","Druid Hills High School","DeKalb County","09,10,11,12",12,0,40,14,3,31,0,35,13.1,12,"",,"",,"TFS",0,"175",13.1,"79",5.9,"TFS",0,"428",32.1,"TFS",0,"284",21.3,52,48
"School","2056","644","2020-21","Fernbank Elementary School","DeKalb County","PK,KK,01,02,03,04,05",18,1,21,6,6,48,0,19,8.5,9,"",,"117",16.8,"",,"59",8.5,"41",5.9,"13",22,"",,"TFS",0,"163",23.4,49,51
"School","2058","644","2020-21","Henderson Mill Elementary School","DeKalb County","PK,KK,01,02,03,04,05",6,1,23,49,4,18,0,54,7.8,41,"",,"314",66.5,"",,"37",7.8,"172",36.4,"TFS",17.4,"",,"TFS",0,"27",5.7,53,47
"School","2059","644","2020-21","Indian Creek Elementary School","DeKalb County","PK,KK,01,02,03,04,05",57,1,33,3,1,6,0,99,1.8,78,"",,"588",76.3,"",,"14",1.8,"545",70.7,"TFS",2.5,"",,"TFS",0,"28",3.6,52,48
"School","2061","644","2020-21","McLendon Elementary School","DeKalb County","PK,KK,01,02,03,04,05",18,0,55,16,4,6,0,99,18.8,28,"",,"97",32,"",,"57",18.8,"68",22.4,"TFS",30.4,"",,"TFS",0,"TFS",1.7,52,48
"School","2062","644","2020-21","Midvale Elementary School","DeKalb County","PK,KK,01,02,03,04,05",4,0,43,26,4,22,0,49,17.9,23,"",,"78",20.8,"",,"67",17.9,"76",20.3,"TFS",0,"",,"TFS",0,"37",9.9,53,47
"School","2065","644","2020-21","Cary Reynolds Elementary School","DeKalb County","PK,KK,01,02,03,04,05",9,1,2,87,0,1,0,80,3.6,84,"",,"387",88.2,"",,"16",3.6,"350",79.7,"TFS",0,"",,"TFS",0,"TFS",1.8,53,47
"School","2068","644","2020-21","Stone Mountain Elementary School","DeKalb County","PK,KK,01,02,03,04,05",3,1,83,8,3,2,0,99,10.4,7,"",,"97",22,"",,"46",10.4,"TFS",0,"TFS",4.3,"",,"TFS",0,"319",72.3,52,48
"School","3050","644","2020-21","Ashford Park Elementary School","DeKalb County","PK,KK,01,02,03,04,05",8,0,11,11,7,63,0,11,6.7,6,"",,"80",11.4,"",,"47",6.7,"26",3.7,"TFS",0,"",,"TFS",0,"120",17.1,50,50
"School","3051","644","2020-21","Briarlake Elementary School","DeKalb County","PK,KK,01,02,03,04,05",7,0,29,19,7,39,0,26,16.4,9,"",,"139",36.3,"",,"63",16.4,"24",6.3,"TFS",0,"",,"TFS",0,"67",17.5,50,50
"School","3052","644","2020-21","Canby Lane Elementary School","DeKalb County","PK,KK,01,02,03,04,05",2,0,88,7,3,0,0,99,13,4,"",,"118",24.7,"",,"62",13,"TFS",0,"TFS",0,"",,"TFS",0,"TFS",0.6,51,49
"School","3053","644","2020-21","Chesnut Elementary School","DeKalb County","PK,KK,01,02,03",14,1,29,29,6,22,0,37,16.8,25,"",,"95",22.5,"",,"71",16.8,"79",18.7,"TFS",0,"",,"TFS",0,"43",10.2,52,48
"School","3055","644","2020-21","Dunaire Elementary School","DeKalb County","PK,KK,01,02,03,04,05",23,0,65,6,2,4,0,99,5.7,35,"",,"123",30.2,"",,"23",5.7,"134",32.9,"TFS",21.1,"",,"TFS",0,"TFS",0.7,51,49
"School","3056","644","2020-21","Flat Shoals Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,92,4,3,0,0,99,7.6,2,"",,"292",63.3,"",,"35",7.6,"TFS",1.7,"TFS",3.3,"",,"TFS",0,"TFS",0.4,49,51
"School","3057","644","2020-21","Hambrick Elementary School","DeKalb County","PK,KK,01,02,03,04,05",20,1,64,8,3,5,0,99,12.5,21,"",,"208",44.8,"",,"58",12.5,"84",18.1,"TFS",0,"",,"TFS",0,"TFS",1.1,56,44
"School","3059","644","2020-21","Jolly Elementary School","DeKalb County","PK,KK,01,02,03,04,05",40,1,48,6,1,5,0,99,5.2,60,"",,"190",31.1,"",,"32",5.2,"347",56.9,"TFS",15.2,"",,"TFS",0,"TFS",1,52,48
"School","3060","644","2020-21","Lakeside High School","DeKalb County","09,10,11,12",6,1,21,38,3,32,0,33,11.7,14,"",,"",,"15",0.7,"247",11.7,"197",9.3,"TFS",0,"1029",48.6,"TFS",0,"585",27.6,52,48
"School","3063","644","2020-21","Oak Grove Elementary School","DeKalb County","PK,KK,01,02,03,04,05",14,0,9,7,7,62,0,6,14,3,"",,"TFS",0,"",,"54",14,"TFS",1.6,"TFS",0,"",,"TFS",0,"114",29.6,55,45
"School","3064","644","2020-21","Pleasantdale Elementary School","DeKalb County","PK,KK,01,02,03,04,05",2,1,30,64,1,3,0,62,9.8,51,"",,"514",91.3,"",,"55",9.8,"260",46.2,"TFS",19.4,"",,"TFS",0,"TFS",1.6,52,48
"School","3065","644","2020-21","Rock Chapel Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,1,88,6,3,1,0,74,9.9,2,"",,"60",13.2,"",,"45",9.9,"TFS",1.3,"TFS",17.6,"",,"TFS",0,"TFS",1.1,50,50
"School","3067","644","2020-21","Smoke Rise Elementary School","DeKalb County","PK,KK,01,02,03,04,05",6,1,46,36,5,6,0,56,8.8,39,"",,"75",19.3,"",,"34",8.8,"129",33.2,"TFS",0,"",,"TFS",0,"20",5.2,53,47
"School","3069","644","2020-21","Toney Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,91,5,2,2,0,99,9.1,2,"",,"133",55,"",,"22",9.1,"TFS",1.7,"TFS",0,"",,"TFS",0,"TFS",1.2,48,52
