school_name
Academy for Classical Education
Islands High School
Jackson High School
Jackson County High School
Maynard Jackson High School
Jasper County High School
Jeff Davis High School
Jefferson High School
Jefferson County High School
H. V. Jenkins High School
Jenkins County High School
Johns Creek High School
Johnson County High School
AR Johnson Magnet High School
Johnson High School
Johnson High School
Jones County High School
Jonesboro High School
Jordan Vocational High School
T.W. Josey Comp. High School
Kell High School
Kendrick High School
Kennesaw Mountain High School
King's Ridge Christian School
KIPP Atlanta Collegiate
LaFayette High School
LaGrange High School
Lake Oconee Academy
Lakeside High School
Lakeside High School
Lakeview-Ft. Ogle. High School
Lamar County High School
Lambert High School
Landmark Christian School
Laney High School
Lanier High School
Lanier County High School
Lassiter High School
Lee County High School
Liberty County High School
Lincoln County High School
Lithia Springs High School
Lithonia High School
Locust Grove High School
Loganville High School
Long County High School
Lovejoy High School
The Lovett School
Lowndes High School
Luella High School
Lumpkin County High School
M. L. King High School
Macon County High School
Madison County High School
Manchester High School
Marietta High School
Marion County High School
Marist School
Mary Persons High School
Benjamin E. Mays High School
McEachern High School
McIntosh High School
McIntosh County Academy
McNair High School
Meadowcreek High School
Metter High School
Midtown High School
Mill Creek High School
Miller County High School
Miller Grove High School
Milton High School
Mitchell County High School
Model High School
Monroe High School
Monroe Area High School
Montgomery County High School
Morgan County High School
Morrow High School
Mountain View High School
Mt. Bethel Christian Academy
Mt. Paran Christian School
Mt. Pisgah Christian School
Mount Vernon School
Mt. Zion High School
Mt. Zion High School
Mundy's Mill High School
Murray County High School
New Hampstead High School
New Manchester High School
Newnan High School
Newton High School
Norcross High School
North Atlanta High School
North Clayton High School
North Cobb High School
North Cobb Christian School
North Forsyth High School
North Gwinnett High School
North Hall High School
North Murray High School
North Oconee High School
North Paulding High School
North Springs High School
Northeast High School
Northgate High School
Northside High School
Northside High School
Northview High School
Northwest Classical Academy
Northwest Whitfield High School
Oconee County High School
Oglethorpe County High School
Ola High School
Osborne High School
Pace Academy
Paideia School
Parkview High School
Pataula Charter Academy
Paulding County High School
Peach County High School
Peachtree Ridge High School
Pebblebrook High School
Pelham High School
Pepperell High School
Perry High School
Pickens High School
Pierce County High School
Pike County High School
Pope High School
Portal High School
Prince Avenue Christian School
Providence Christian Academy
Putnam County High School
Quitman County High School
Rabun County High School
Rainey McCullars School of the Arts
Randolph-Clay High School
Redan High School
Richmond Academy
Richmond Hill High School
Ridgeland High School
Ringgold High School
River Ridge High School
Riverdale High School
Riverwood High School
Rockdale County High School
Rockmart High School
Rome High School
Roswell High School
Rutland High School
Salem High School
Sandy Creek High School
Savannah High School
Savannah Arts Academy
Savannah Christian Prep School
Savannah Classical Academy
Savannah Country Day School
Savannah Early College
Schley County High School
Screven County High School
Seckinger High School
Seminole County High School
Sequoyah High School
Shaw High School
Shiloh High School
Social Circle High School
Sonoraville High School
South Atlanta High School
South Cobb High School
South Effingham High School
South Forsyth High School
South Gwinnett High School
South Paulding High School
Southeast Bulloch High School
Southeast Whitfield High School
Southwest Magnet High School
Southwest Atlanta Christian Academy
Southwest DeKalb High School
Southwest Georgia STEM Charter
Spalding High School
Spencer High School
Sprayberry High School
Spring Creek Charter Academy
St. Francis Schools
St. Pius X Catholic High School
St. Vincent's Academy
Starr's Mill High School
Statesboro High School
Statesboro STEAM Academy
Stephens County High School
Stephenson High School
Stewart County High School
Martha Ellen Stilwell School of the Arts
Stockbridge High School
Stone Mountain High School
Sumter County High School
Swainsboro High School
Taliaferro County High School
Tattnall County High School
Taylor County High School
Richmond County Technical Career Magnet School
Telfair County High School
Temple High School
Terrell County High School
Therrell High School
Thomas Co. Central High School
Thomasville High School
Thomson High School
Tift County High School
Toombs County High School
Towers High School
Towns County High School
Treutlen High School
Tri-Cities High School
Trinity Christian School
Trion High School
Troup High School
Tucker High School
Turner County High School
Twiggs County High School
Union County High School
Union Grove High School
Upson-Lee High School
Utopian Academy for the Arts High School
Valdosta High School
Veterans High School
Vidalia High School
Villa Rica High School
W. D. Mohammed High School
Walker School
Walnut Grove High School
Walton High School
Ware County High School
Warner Robins High School
Warren County High School
Washington High School
Washington County High School
Washington-Wilkes High School
Wayne County High School
The Weber School
Webster County High School
Wesleyan School
West Forsyth High School
West Hall High School
West Laurens High School
Westlake High School
Westminster School
Westover High School
Westside High School
Westside High School
Wheeler High School
Wheeler County High School
White County High School
Whitefield Academy
Whitewater High School
Wilcox County High School
Wilkinson County High School
Winder-Barrow High School
Windsor Forest High School
Woodland High School
Woodland High School
Woodstock High School
Woodville-Tompkins High School
Woodward Academy
Woody Gap School
Worth County High School
