#RPT_NAME,LONG_SCHOOL_YEAR,DETAIL_LVL_DESC,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,GRADES_SERVED_DESC,ENROLL_PCT_ASIAN,ENROLL_PCT_NATIVE,ENROLL_PCT_BLACK,ENROLL_PCT_HISPANIC,ENROLL_PCT_MULTIRACIAL,ENROLL_PCT_WHITE,ENROLL_PCT_MIGRANT,ENROLL_PCT_ED,ENROLL_PCT_SWD,ENROLL_PCT_LEP,ENROLL_COUNT_REMEDIAL_GR_6_8,ENROLL_PCT_REMEDIAL_GR_6_8,ENROLL_COUNT_EIP_K_5,ENROLL_PERCENT_EIP_K_5,ENROLL_COUNT_REMEDIAL_GR_9_12,ENROLL_PCT_REMEDIAL_GR_9_12,ENROLL_COUNT_SPECIAL_ED_K12,ENROLL_PCT_SPECIAL_ED_K12,ENROLL_COUNT_ESOL,ENROLL_PCT_ESOL,ENROLL_COUNT_SPECIAL_ED_PK,ENROLL_PCT_SPECIAL_ED_PK,ENROLL_COUNT_VOCATION_9_12,ENROLL_PCT_VOCATION_9_12,ENROLL_COUNT_ALT_PROGRAMS,ENROLL_PCT_ALT_PROGRAMS,ENROLL_COUNT_GIFTED,ENROLL_PCT_GIFTED,ENROLL_PCT_MALE,ENROLL_PCT_FEMALE
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1814","Discovery High School","09,10,11,12","8","TFS","31","54","2","5","TFS","73","15.2","23",,,,,"377","13.4","425","15.2","369","13.2","TFS","TFS","1942","69.3","TFS","TFS","278","9.9","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","5550","Duluth High School","09,10,11,12","12","TFS","24","48","4","12","TFS","55","15.8","22",,,,,"679","25.7","417","15.8","285","10.8","TFS","TFS","898","34","TFS","TFS","358","13.5","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0905","Duluth Middle School","06,07,08","11","TFS","24","54","3","8","TFS","73","17.2","50","34.6","34.6",,,,,"218","17.2","355","27.9","TFS","TFS",,,"TFS","TFS","181","14.2","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1205","Duncan Creek Elementary","PK,KK,01,02,03,04,05","16","TFS","22","16","6","41","TFS","30","14","16",,,"170","12.3",,,"193","14","145","10.5","16","88.9",,,"TFS","TFS","181","13.1","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1052","Dyer Elementary School","PK,KK,01,02,03,04,05","11","TFS","35","23","6","24","TFS","50","15.5","19",,,"108","13",,,"129","15.5","113","13.6","32","100",,,"TFS","TFS","164","19.8","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1013","Ferguson Elementary School","PK,KK,01,02,03,04,05","5","TFS","30","57","3","4","TFS","81","9.4","50",,,"389","48.6",,,"75","9.4","384","47.9","18","100",,,"TFS","TFS","69","8.6","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0279","Five Forks Middle School","06,07,08","18","TFS","29","20","6","27","TFS","42","13.1","20","10.6","10.6",,,,,"160","13.1","52","4.3","TFS","TFS",,,"TFS","TFS","310","25.5","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0295","Fort Daniel Elementary School","PK,KK,01,02,03,04,05","13","TFS","23","24","7","33","TFS","38","12.7","23",,,"180","26.9",,,"85","12.7","113","16.9","23","100",,,"TFS","TFS","127","19","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0200","Freeman's Mill Elementary School","PK,KK,01,02,03,04,05","15","TFS","27","22","7","29","TFS","40","17.3","23",,,"179","17",,,"182","17.3","172","16.3","TFS","TFS",,,"TFS","TFS","180","17.1","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1012","Grace Snell Middle School","06,07,08","2","1","70","19","4","6","TFS","72","19","13","36.4","36.4",,,,,"241","19","69","5.4","TFS","TFS",,,"TFS","TFS","95","7.5","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1812","Graves Elementary School","PK,KK,01,02,03,04,05","2","TFS","14","81","2","1","TFS","88","7","73",,,"344","32.6",,,"74","7","658","62.4","16","100",,,"TFS","TFS","41","3.9","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","2052","Grayson Elementary School","PK,KK,01,02,03,04,05","8","TFS","50","16","5","21","TFS","48","16","15",,,"151","15",,,"161","16","123","12.2","TFS","TFS",,,"TFS","TFS","291","28.9","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0101","Grayson High School","09,10,11,12","6","TFS","57","18","5","14","TFS","42","12.9","7",,,,,"155","4.7","426","12.9","89","2.7","TFS","TFS","1412","42.9","TFS","TFS","608","18.5","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0376","Gwin Oaks Elementary School","PK,KK,01,02,03,04,05","24","TFS","22","21","6","26","TFS","36","10.5","20",,,"116","11.3",,,"108","10.5","145","14.2","33","91.7",,,"TFS","TFS","246","24","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0388","Gwinnett InterVention Education (GIVE) Center East","06,07,08,09,10,11,12","2","TFS","68","19","5","6","TFS","54","38.5","9","29.4","29.4",,,"25","13","87","38.5","TFS","TFS","TFS","TFS","87","45.3","389","99.5","TFS","TFS","73","27"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1114","Gwinnett Intervention Education Center (GIVE) West","06,07,08,09,10,11,12","2","TFS","33","56","2","7","TFS","67","31.8","26","27.3","27.3",,,"20","11.4","70","31.8","30","13.6","TFS","TFS","47","26.7","214","69",,,"73","27"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1214","Gwinnett Online Campus","KK,01,02,03,04,05,06,07,08,09,10,11,12","7","TFS","40","24","5","23","TFS","23","8.2","8","14.8","14.8","66","13.7","224","19.2","184","8.2","TFS","TFS","TFS","TFS","714","61.3","TFS","TFS","383","17","46","54"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","09,10,11,12","47","TFS","25","10","4","14","TFS","32",".6","2",,,,,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","347","28.2","TFS","TFS","1058","85.9","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0196","Harbins Elementary School","PK,KK,01,02,03,04,05","4","TFS","43","20","7","25","TFS","47","15.4","13",,,"167","11.9",,,"216","15.4","117","8.3","TFS","TFS",,,"TFS","TFS","186","13.2","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","2054","Harmony Elementary School","PK,KK,01,02,03,04,05","18","TFS","23","15","6","38","TFS","30","13","21",,,"122","20",,,"79","13","97","15.9","TFS","TFS",,,"TFS","TFS","149","24.5","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","3054","Harris Elementary School","KK,01,02,03,04,05","18","TFS","21","44","4","13","TFS","69","17.4","45",,,"188","29.2",,,"112","17.4","224","34.8","TFS","TFS",,,"TFS","TFS","101","15.7","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0180","Head Elementary School","PK,KK,01,02,03,04,05","18","TFS","29","18","8","27","TFS","38","9.4","19",,,"153","20.5",,,"70","9.4","108","14.5","TFS","TFS",,,"TFS","TFS","158","21.2","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0285","Hopkins Elementary School","PK,KK,01,02,03,04,05","5","TFS","8","81","2","4","TFS","85","8.2","69",,,"306","29.1",,,"86","8.2","627","59.7","TFS","TFS",,,"TFS","TFS","49","4.7","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0297","Hull Middle School","06,07,08","34","TFS","30","16","6","13","TFS","36","11.9","20","12.9","12.9",,,,,"149","11.9","105","8.4","TFS","TFS",,,"TFS","TFS","323","25.8","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1817","International Transition Center","08,09,10,11","1","TFS","1","97","TFS","TFS","TFS","88","TFS","100","83.9","83.9",,,"TFS","TFS","TFS","TFS","636","99.7","TFS","TFS","243","46.2","TFS","TFS",,,"59","41"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0305","Ivy Creek Elementary School","PK,KK,01,02,03,04,05","21","TFS","20","22","5","32","TFS","30","11.9","19",,,"223","14.5",,,"184","11.9","215","14","33","100",,,"TFS","TFS","286","18.6","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0395","Jackson Elementary School","PK,KK,01,02,03,04,05","16","TFS","29","37","5","13","TFS","62","10.1","36",,,"305","20.5",,,"150","10.1","439","29.5","TFS","TFS",,,"TFS","TFS","189","12.7","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1015","Jenkins Elementary School","PK,KK,01,02,03,04,05","3","TFS","50","39","3","6","TFS","84","12.9","32",,,"166","22.1",,,"97","12.9","220","29.3","TFS","TFS",,,"TFS","TFS","72","9.6","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0405","Jones Middle School","06,07,08","18","TFS","26","20","4","31","TFS","36","13.8","20","16.5","16.5",,,,,"215","13.8","133","8.5","TFS","TFS",,,"TFS","TFS","401","25.7","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1813","Jordan Middle School","06,07,08","3","TFS","45","42","3","8","TFS","86","13.1","37","37.4","37.4",,,,,"104","13.1","163","20.5","TFS","TFS",,,"TFS","TFS","62","7.8","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0495","Kanoheda Elementary School","PK,KK,01,02,03,04,05","4","TFS","23","67","2","4","TFS","84","16.7","51",,,"220","25.3",,,"145","16.7","392","45.2","18","81.8",,,"TFS","TFS","120","13.8","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0275","Knight Elementary School","PK,KK,01,02,03,04,05","15","TFS","18","45","5","17","TFS","64","14","44",,,"321","37.1",,,"121","14","315","36.4","TFS","TFS",,,"TFS","TFS","132","15.2","56","44"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1018","Lanier High School","09,10,11,12","9","TFS","20","28","4","38","TFS","37","13.4","9",,,,,"45","2.4","249","13.4","82","4.4","TFS","TFS","1091","58.8","TFS","TFS","398","21.4","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0209","Lanier Middle School","06,07,08","9","TFS","20","30","5","36","TFS","46","16.5","21","8.2","8.2",,,,,"222","16.5","99","7.3","TFS","TFS",,,"TFS","TFS","301","22.3","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","5054","Lawrenceville Elementary School","PK,KK,01,02,03,04,05","2","TFS","48","38","5","6","TFS","85","14.8","27",,,"249","38.4",,,"96","14.8","141","21.8","19","37.3",,,"TFS","TFS","46","7.1","47","53"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1405","Level Creek Elementary School","PK,KK,01,02,03,04,05","30","TFS","10","9","7","44","TFS","10","11","13",,,"79","7.3",,,"119","11","83","7.7","TFS","TFS",,,"TFS","TFS","418","38.7","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","5554","Lilburn Elementary School","KK,01,02,03,04,05","12","TFS","12","70","2","4","TFS","88","11","70",,,"435","33.5",,,"143","11","821","63.2","TFS","TFS",,,"TFS","TFS","92","7.1","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1056","Lilburn Middle School","06,07,08","6","TFS","12","78","1","2","TFS","90","11","71","24.1","24.1",,,,,"196","11","760","42.6","TFS","TFS",,,"TFS","TFS","148","8.3","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0210","Lovin Elementary School","PK,KK,01,02,03,04,05","3","TFS","56","24","4","12","TFS","64","18","18",,,"218","26",,,"151","18","106","12.6","52","96.3",,,"TFS","TFS","96","11.4","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0397","Magill Elementary School","PK,KK,01,02,03,04,05","2","1","59","27","3","8","TFS","72","14.9","15",,,"161","12.8",,,"187","14.9","156","12.4","16","100",,,"TFS","TFS","63","5","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0298","Mason Elementary School","PK,KK,01,02,03,04,05","34","1","31","16","5","13","TFS","39","14","21",,,"212","22.1",,,"134","14","145","15.1","TFS","TFS",,,"TFS","TFS","171","17.8","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1819","McClure Health Science High School","09,10,11,12","10","TFS","16","70","2","3","TFS","87","7.2","25",,,,,"102","8.9","83","7.2","153","13.4","TFS","TFS","798","69.6","TFS","TFS","233","20.3","39","61"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0497","McConnell Middle School","06,07,08","3","TFS","54","18","6","18","TFS","51","16.3","12","4.7","4.7",,,,,"354","16.3","80","3.7","TFS","TFS",,,"TFS","TFS","426","19.6","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0289","McKendree Elementary School","PK,KK,01,02,03,04,05","8","TFS","39","33","6","13","TFS","67","12.5","27",,,"367","37.7",,,"122","12.5","205","21.1","TFS","TFS",,,"TFS","TFS","150","15.4","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0199","Meadowcreek Elementary School","PK,KK,01,02,03,04,05","4","1","15","77","2","1","TFS","91","11.3","63",,,"298","36.3",,,"93","11.3","484","59","21","100",,,"TFS","TFS","49","6","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0187","Meadowcreek High School","09,10,11,12","5","TFS","17","75","1","2","TFS","79","14.4","38",,,,,"809","30.4","383","14.4","657","24.7","TFS","TFS","1876","70.4","TFS","TFS","228","8.6","56","44"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0105","Mill Creek High School","09,10,11,12","10","TFS","23","14","5","48","TFS","22","13.8","4",,,,,"313","11","391","13.8","51","1.8","TFS","TFS","1300","45.8","TFS","TFS","770","27.1","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0288","Minor Elementary School","PK,KK,01,02,03,04,05","9","1","21","61","3","6","TFS","80","8.9","55",,,"505","58.3",,,"77","8.9","411","47.5","31","93.9",,,"TFS","TFS","68","7.9","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1112","Moore Middle School","06,07,08","5","TFS","37","44","4","10","TFS","78","15.6","35","18.5","18.5",,,,,"142","15.6","163","18","TFS","TFS",,,"TFS","TFS","74","8.1","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","2056","Mountain Park Elementary School","PK,KK,01,02,03,04,05","20","TFS","26","21","7","25","TFS","54","7.4","26",,,"190","30.4",,,"46","7.4","139","22.2","19","90.5",,,"TFS","TFS","87","13.9","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1410","Mountain View High School","09,10,11,12","11","TFS","29","28","4","28","TFS","40","15.6","10",,,,,"208","9","359","15.6","100","4.3","TFS","TFS","974","42.3","TFS","TFS","504","21.9","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0208","Mulberry Elementary School","PK,KK,01,02,03,04,05","5","TFS","35","22","6","30","TFS","42","14.6","12",,,"137","20.2",,,"99","14.6","55","8.1","31","100",,,"TFS","TFS","79","11.6","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0294","Nesbit Elementary School","PK,KK,01,02,03,04,05","3","TFS","15","77","1","2","TFS","89","8.8","73",,,"765","66.6",,,"101","8.8","762","66.3","27","47.4",,,"TFS","TFS","69","6","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1020","New Life Academy of Excellence","KK,01,02,03,04,05,06,07,08","2","TFS","64","25","5","4","TFS","51","6.2","22","TFS","TFS","TFS","TFS",,,"35","6.2","85","15","TFS","TFS",,,"TFS","TFS","25","4.4","47","53"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","4056","Norcross Elementary School","PK,KK,01,02,03,04,05","6","1","17","73","1","2","TFS","89","8.5","64",,,"130","16.3",,,"68","8.5","442","55.4","TFS","TFS",,,"TFS","TFS","45","5.6","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0103","Norcross High School","09,10,11,12","4","TFS","27","54","3","12","TFS","64","14.6","23",,,,,"519","19.9","380","14.6","348","13.3","TFS","TFS","1464","56.1","TFS","TFS","267","10.2","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","4556","North Gwinnett High School","09,10,11,12","30","TFS","14","9","5","41","TFS","12","8.6","6",,,,,"143","4.6","265","8.6","79","2.6","TFS","TFS","1284","41.5","TFS","TFS","1057","34.1","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1510","North Gwinnett Middle School","06,07,08","36","TFS","13","8","6","37","TFS","15","10.8","14","2.9","2.9",,,,,"235","10.8","90","4.2","TFS","TFS",,,"TFS","TFS","853","39.3","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1215","North Metro Academy of Performing Arts","KK,01,02,03,04,05","TFS","TFS","85","7","5","4","TFS","74","6.6","5",,,"108","44.8",,,"16","6.6","12","5","TFS","TFS",,,"TFS","TFS","23","9.5","47","53"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1115","Northbrook Middle School","06,07,08","17","TFS","30","38","4","11","TFS","59","11.5","36","24.6","24.6",,,,,"106","11.5","117","12.7","TFS","TFS",,,"TFS","TFS","181","19.7","47","53"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0287","Norton Elementary School","PK,KK,01,02,03,04,05","2","TFS","68","20","5","4","TFS","76","12.8","16",,,"252","27.8",,,"116","12.8","114","12.6","14","29.8",,,"TFS","TFS","72","8","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0708","Oakland Meadow School","PK,KK,01,02,03,05,06,07,08,09,10,11,12","13","TFS","27","47","TFS","13","TFS","44","93.3","TFS","TFS","TFS","TFS","TFS","TFS","TFS","42","93.3","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS",,,"58","42"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0204","Osborne Middle School","06,07,08","13","TFS","23","17","5","42","TFS","25","15.1","11","2.1","2.1",,,,,"252","15.1","51","3.1","TFS","TFS",,,"TFS","TFS","450","27","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0176","Parkview High School","09,10,11,12","21","TFS","27","27","4","20","TFS","45","12.1","14",,,,,"270","8.3","395","12.1","219","6.7","TFS","TFS","1413","43.3","TFS","TFS","775","23.8","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0705","Parsons Elementary School","PK,KK,01,02,03,04,05","47","TFS","20","13","6","14","TFS","27","6.3","32",,,"157","19",,,"52","6.3","182","22","40","97.6",,,"TFS","TFS","215","26","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0398","Partee Elementary School","PK,KK,01,02,03,04,05","6","TFS","67","19","5","3","TFS","71","12.5","9",,,"161","22.3",,,"90","12.5","55","7.6","30","96.8",,,"TFS","TFS","66","9.1","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0608","Patrick Elementary School","PK,KK,01,02,03,04,05","21","TFS","30","24","5","19","TFS","44","8.9","29",,,"159","18.1",,,"78","8.9","213","24.3","13","92.9",,,"TFS","TFS","149","17","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1818","Paul Duke STEM High School","09,10,11,12","11","TFS","23","46","3","17","TFS","57","7.7","12",,,,,"247","20.2","94","7.7","95","7.8","TFS","TFS","950","77.7","TFS","TFS","324","26.5","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","5056","Peachtree Elementary School","PK,KK,01,02,03,04,05","2","TFS","35","48","5","10","TFS","73","11.5","40",,,"134","19.3",,,"80","11.5","252","36.4","TFS","TFS",,,"TFS","TFS","58","8.4","48","52"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0805","Peachtree Ridge High School","09,10,11,12","27","TFS","31","25","4","13","TFS","37","11","12",,,,,"229","6.9","362","11","204","6.2","TFS","TFS","1477","44.8","TFS","TFS","866","26.2","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0391","Pharr Elementary School","PK,KK,01,02,03,04,05","10","TFS","39","29","6","17","TFS","54","16.7","23",,,"175","24",,,"122","16.7","132","18.1","61","100",,,"TFS","TFS","82","11.2","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0189","Phoenix High School","09,10,11,12","3","1","30","60","2","5","TFS","29",".3","13",,,,,"68","8.9","TFS","TFS","TFS","TFS","TFS","TFS","180","23.6","592","99.5",,,"49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0186","Pinckneyville Middle School","06,07,08","6","TFS","30","35","4","26","TFS","53","15.2","26","21.5","21.5",,,,,"183","15.2","141","11.7","TFS","TFS",,,"TFS","TFS","258","21.4","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0409","Puckett's Mill Elementary School","PK,KK,01,02,03,04,05","13","TFS","18","13","7","50","TFS","22","18.1","8",,,"89","11.4",,,"141","18.1","42","5.4","TFS","TFS",,,"TFS","TFS","175","22.5","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1505","Radloff Middle School","06,07,08","4","TFS","20","72","1","2","TFS","89","15","61","16.2","16.2",,,,,"195","15","475","36.6","TFS","TFS",,,"TFS","TFS","100","7.7","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0188","Richards Middle School","06,07,08","8","TFS","29","56","2","5","TFS","80","15.3","48","23","23",,,,,"303","15.3","490","24.7","TFS","TFS",,,"TFS","TFS","194","9.8","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0400","Riverside Elementary School","KK,01,02,03,04,05","39","TFS","10","8","5","38","TFS","12","11.7","22",,,"93","9.7",,,"112","11.7","113","11.8","TFS","TFS",,,"TFS","TFS","282","29.3","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1014","Roberts Elementary School","PK,KK,01,02,03,04,05","44","TFS","14","8","6","28","TFS","15","10","24",,,"130","13.4",,,"97","10","134","13.8","28","93.3",,,"TFS","TFS","263","27.2","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0100","Rock Springs Elementary School","PK,KK,01,02,03,04,05","13","TFS","31","30","7","19","TFS","48","15.2","24",,,"219","30.2",,,"110","15.2","145","20","24","100",,,"TFS","TFS","118","16.3","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1058","Rockbridge Elementary School","KK,01,02,03,04,05","6","TFS","12","80","1","2","TFS","89","10.9","71",,,"586","56.7",,,"113","10.9","641","62.1","TFS","TFS",,,"TFS","TFS","57","5.5","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0309","Rosebud Elementary School","PK,KK,01,02,03,04,05","3","TFS","71","16","4","5","TFS","80","10.7","13",,,"518","53.5",,,"104","10.7","102","10.5","18","100",,,"TFS","TFS","30","3.1","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1820","Seckinger High School","09,10,11,12","18","TFS","28","22","4","27","TFS","34","13.3","10",,,,,"78","4.8","218","13.3","77","4.7","TFS","TFS","848","51.7","TFS","TFS","347","21.2","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0291","Shiloh Elementary School","PK,KK,01,02,03,04,05","8","TFS","55","24","5","7","TFS","78","14.2","27",,,"259","36.8",,,"100","14.2","157","22.3","15","100",,,"TFS","TFS","71","10.1","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0185","Shiloh High School","09,10,11,12","4","TFS","67","23","3","3","TFS","65","14.7","9",,,,,"854","38.7","325","14.7","126","5.7","TFS","TFS","1381","62.6","TFS","TFS","196","8.9","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0283","Shiloh Middle School","06,07,08","4","TFS","61","27","4","4","TFS","75","15","21","24.6","24.6",,,,,"261","15","133","7.7","TFS","TFS",,,"TFS","TFS","186","10.7","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0394","Simonton Elementary School","PK,KK,01,02,03,04,05","5","TFS","37","45","3","10","TFS","77","9.5","35",,,"277","38.5",,,"68","9.5","206","28.7","29","96.7",,,"TFS","TFS","55","7.6","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0494","Simpson Elementary School","PK,KK,01,02,03,04,05","10","TFS","11","9","5","65","TFS","10","16.7","8",,,"65","7.1",,,"152","16.7","55","6","40","100",,,"TFS","TFS","290","31.8","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","2058","Snellville Middle School","06,07,08","2","TFS","65","23","4","6","TFS","75","13.1","19","28.3","28.3",,,,,"116","13.1","107","12.1","TFS","TFS",,,"TFS","TFS","89","10.1","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","2558","South Gwinnett High School","09,10,11,12","2","TFS","71","19","3","3","TFS","58","15","7",,,,,"582","21.7","402","15","124","4.6","TFS","TFS","2397","89.5","TFS","TFS","214","8","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","1110","Starling Elementary School","PK,KK,01,02,03,04,05","11","TFS","47","19","7","16","TFS","48","8.8","17",,,"241","22.1",,,"96","8.8","143","13.1","13","92.9",,,"TFS","TFS","166","15.2","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0300","Stripling Elementary School","PK,KK,01,02,03,04,05","1","TFS","42","48","5","4","TFS","84","12.4","34",,,"233","30.5",,,"95","12.4","230","30.1","22","95.7",,,"TFS","TFS","26","3.4","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","0296","Sugar Hill Elementary School","PK,KK,01,02,03,04,05","15","TFS","20","25","7","34","TFS","45","17","23",,,"305","27.6",,,"188","17","203","18.4","TFS","TFS",,,"TFS","TFS","157","14.2","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","667","Gwinnett County","4058","Summerour Middle School","06,07,08","4","TFS","17","75","1","2","TFS","90","14.3","62","19.6","19.6",,,,,"209","14.3","425","29","TFS","TFS",,,"TFS","TFS","97","6.6","51","49"
