"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BGD","Bangladesh","2019","2019",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BGD","Bangladesh","2020","2020",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BGD","Bangladesh","2021","2021",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BGD","Bangladesh","2022","2022",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BGD","Bangladesh","2023","2023",1,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PAN","Panama","2017","2017",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PAN","Panama","2018","2018",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PAN","Panama","2019","2019",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PAN","Panama","2020","2020",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PAN","Panama","2021","2021",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PAN","Panama","2022","2022",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","PAN","Panama","2023","2023",12,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LBR","Liberia","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LBR","Liberia","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LBR","Liberia","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LBR","Liberia","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LBR","Liberia","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LBR","Liberia","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","LBR","Liberia","2023","2023",2022,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUN","Tunisia","2017","2017",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUN","Tunisia","2018","2018",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUN","Tunisia","2019","2019",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUN","Tunisia","2020","2020",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUN","Tunisia","2021","2021",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUN","Tunisia","2022","2022",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUN","Tunisia","2023","2023",6,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MAR","Morocco","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MAR","Morocco","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MAR","Morocco","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MAR","Morocco","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MAR","Morocco","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MAR","Morocco","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","MAR","Morocco","2023","2023",2022,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ETH","Ethiopia","2017","2017",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ETH","Ethiopia","2018","2018",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ETH","Ethiopia","2019","2019",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ETH","Ethiopia","2020","2020",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ETH","Ethiopia","2021","2021",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ETH","Ethiopia","2022","2022",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ETH","Ethiopia","2023","2023",9,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SSD","South Sudan","2017","2017",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SSD","South Sudan","2018","2018",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SSD","South Sudan","2019","2019",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SSD","South Sudan","2020","2020",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SSD","South Sudan","2021","2021",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SSD","South Sudan","2022","2022",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","SSD","South Sudan","2023","2023",12,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SWZ","Eswatini","2017","2017",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SWZ","Eswatini","2018","2018",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SWZ","Eswatini","2019","2019",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SWZ","Eswatini","2020","2020",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SWZ","Eswatini","2021","2021",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SWZ","Eswatini","2022","2022",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SWZ","Eswatini","2023","2023",1,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","NZL","New Zealand","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","NZL","New Zealand","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","NZL","New Zealand","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","NZL","New Zealand","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","NZL","New Zealand","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","NZL","New Zealand","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","NZL","New Zealand","2023","2023",2023,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","VGB","British Virgin Islands","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","VGB","British Virgin Islands","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","VGB","British Virgin Islands","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","VGB","British Virgin Islands","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","VGB","British Virgin Islands","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","VGB","British Virgin Islands","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","VGB","British Virgin Islands","2023","2023",2023,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SYC","Seychelles","2017","2017",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SYC","Seychelles","2018","2018",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SYC","Seychelles","2019","2019",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SYC","Seychelles","2020","2020",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SYC","Seychelles","2021","2021",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SYC","Seychelles","2022","2022",1,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","SYC","Seychelles","2023","2023",1,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","KOR","Republic of Korea","2017","2017",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","KOR","Republic of Korea","2018","2018",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","KOR","Republic of Korea","2019","2019",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","KOR","Republic of Korea","2020","2020",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","KOR","Republic of Korea","2021","2021",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","KOR","Republic of Korea","2022","2022",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","KOR","Republic of Korea","2023","2023",12,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","BHS","Bahamas","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","BHS","Bahamas","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","BHS","Bahamas","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","BHS","Bahamas","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","BHS","Bahamas","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","BHS","Bahamas","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","BHS","Bahamas","2023","2023",2023,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","AUT","Austria","2017","2017",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","AUT","Austria","2018","2018",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","AUT","Austria","2019","2019",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","AUT","Austria","2020","2020",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","AUT","Austria","2021","2021",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","AUT","Austria","2022","2022",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","AUT","Austria","2023","2023",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ARG","Argentina","2017","2017",11,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ARG","Argentina","2018","2018",11,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ARG","Argentina","2019","2019",11,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ARG","Argentina","2020","2020",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ARG","Argentina","2021","2021",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ARG","Argentina","2022","2022",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","ARG","Argentina","2023","2023",12,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","RWA","Rwanda","2017","2017",11,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","RWA","Rwanda","2018","2018",11,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","RWA","Rwanda","2019","2019",11,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","RWA","Rwanda","2020","2020",10,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","RWA","Rwanda","2021","2021",9,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","RWA","Rwanda","2022","2022",7,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","RWA","Rwanda","2023","2023",7,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","IND","India","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","IND","India","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","IND","India","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","IND","India","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","IND","India","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","IND","India","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","IND","India","2023","2023",2022,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BMU","Bermuda","2017","2017",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BMU","Bermuda","2018","2018",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BMU","Bermuda","2019","2019",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BMU","Bermuda","2020","2020",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BMU","Bermuda","2021","2021",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BMU","Bermuda","2022","2022",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","BMU","Bermuda","2023","2023",9,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PSE","Palestine","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PSE","Palestine","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PSE","Palestine","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PSE","Palestine","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PSE","Palestine","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PSE","Palestine","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PSE","Palestine","2023","2023",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MHL","Marshall Islands","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MHL","Marshall Islands","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MHL","Marshall Islands","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MHL","Marshall Islands","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MHL","Marshall Islands","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MHL","Marshall Islands","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MHL","Marshall Islands","2023","2023",2023,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GLP","Guadeloupe","2017","2017",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GLP","Guadeloupe","2018","2018",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GLP","Guadeloupe","2019","2019",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GLP","Guadeloupe","2020","2020",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GLP","Guadeloupe","2021","2021",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GLP","Guadeloupe","2022","2022",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","GLP","Guadeloupe","2023","2023",9,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CYP","Cyprus","2017","2017",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CYP","Cyprus","2018","2018",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CYP","Cyprus","2019","2019",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CYP","Cyprus","2020","2020",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CYP","Cyprus","2021","2021",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CYP","Cyprus","2022","2022",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","CYP","Cyprus","2023","2023",6,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUR","Türkiye","2017","2017",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUR","Türkiye","2018","2018",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUR","Türkiye","2019","2019",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUR","Türkiye","2020","2020",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUR","Türkiye","2021","2021",8,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUR","Türkiye","2022","2022",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","TUR","Türkiye","2023","2023",9,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","LBY","Libya","2017","2017",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","LBY","Libya","2018","2018",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","LBY","Libya","2019","2019",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","LBY","Libya","2020","2020",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","LBY","Libya","2021","2021",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","LBY","Libya","2022","2022",6,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","LBY","Libya","2023","2023",6,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CHL","Chile","2017","2017",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CHL","Chile","2018","2018",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CHL","Chile","2019","2019",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CHL","Chile","2020","2020",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CHL","Chile","2021","2021",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CHL","Chile","2022","2022",2022,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","CHL","Chile","2023","2023",2023,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","MDA","Republic of Moldova","2017","2017",10,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","MDA","Republic of Moldova","2018","2018",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","MDA","Republic of Moldova","2019","2019",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","MDA","Republic of Moldova","2020","2020",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","MDA","Republic of Moldova","2021","2021",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","MDA","Republic of Moldova","2022","2022",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","MDA","Republic of Moldova","2023","2023",9,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","DZA","Algeria","2017","2017",7,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","DZA","Algeria","2018","2018",7,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","DZA","Algeria","2019","2019",7,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","DZA","Algeria","2020","2020",7,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","DZA","Algeria","2021","2021",7,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","DZA","Algeria","2022","2022",7,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","DZA","Algeria","2023","2023",7,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TGO","Togo","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TGO","Togo","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TGO","Togo","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TGO","Togo","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TGO","Togo","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TGO","Togo","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TGO","Togo","2023","2023",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GAB","Gabon","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GAB","Gabon","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GAB","Gabon","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GAB","Gabon","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GAB","Gabon","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GAB","Gabon","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","GAB","Gabon","2023","2023",2023,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ITA","Italy","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ITA","Italy","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ITA","Italy","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ITA","Italy","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ITA","Italy","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ITA","Italy","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ITA","Italy","2023","2023",2023,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MMR","Myanmar","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MMR","Myanmar","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MMR","Myanmar","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MMR","Myanmar","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MMR","Myanmar","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MMR","Myanmar","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","MMR","Myanmar","2023","2023",2023,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","AGO","Angola","2017","2017",2,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","AGO","Angola","2018","2018",2,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","AGO","Angola","2019","2019",2,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","AGO","Angola","2020","2020",2,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","AGO","Angola","2021","2021",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","AGO","Angola","2022","2022",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","AGO","Angola","2023","2023",9,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","POL","Poland","2017","2017",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","POL","Poland","2018","2018",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","POL","Poland","2019","2019",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","POL","Poland","2020","2020",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","POL","Poland","2021","2021",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","POL","Poland","2022","2022",8,,
"404","End month of the academic school year (pre-primary to post-secondary non-tertiary education)","POL","Poland","2023","2023",6,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","CMR","Cameroon","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","CMR","Cameroon","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","CMR","Cameroon","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","CMR","Cameroon","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","CMR","Cameroon","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","CMR","Cameroon","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","CMR","Cameroon","2023","2023",2023,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ECU","Ecuador","2017","2017",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ECU","Ecuador","2018","2018",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ECU","Ecuador","2019","2019",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ECU","Ecuador","2020","2020",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ECU","Ecuador","2021","2021",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ECU","Ecuador","2022","2022",9,,
"403","Start month of the academic school year (pre-primary to post-secondary non-tertiary education)","ECU","Ecuador","2023","2023",4,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ARM","Armenia","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ARM","Armenia","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ARM","Armenia","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ARM","Armenia","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ARM","Armenia","2021","2021",2021,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ARM","Armenia","2022","2022",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","ARM","Armenia","2023","2023",2023,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PLW","Palau","2017","2017",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PLW","Palau","2018","2018",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PLW","Palau","2019","2019",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PLW","Palau","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PLW","Palau","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PLW","Palau","2022","2022",2022,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","PLW","Palau","2023","2023",2023,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TCA","Turks and Caicos Islands","2017","2017",2016,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TCA","Turks and Caicos Islands","2018","2018",2017,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TCA","Turks and Caicos Islands","2019","2019",2018,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TCA","Turks and Caicos Islands","2020","2020",2019,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TCA","Turks and Caicos Islands","2021","2021",2020,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TCA","Turks and Caicos Islands","2022","2022",2021,,
"405","Start of the academic school year (pre-primary to post-secondary non tertiary education)","TCA","Turks and Caicos Islands","2023","2023",2022,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","URY","Uruguay","2017","2017",2017,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","URY","Uruguay","2018","2018",2018,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","URY","Uruguay","2019","2019",2019,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","URY","Uruguay","2020","2020",2020,,
"406","End of the academic school year (pre-primary to post-secondary non tertiary education)","URY","Uruguay","2021","2021",2021,,
